,NN,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV),Method of Equal Shares (aka Rule X) with Phragmén phase,E Pluribus Hugo (EPH),Random Serial Dictator
Random Choice,0.4425926666666667,0.0,0.44292,0.4444133333333333,0.44377333333333335,0.44281333333333334,0.4440266666666667,0.44432,0.44432,0.44504,0.44438666666666665,0.4450133333333333,0.44361333333333336,0.4450266666666667,0.44438666666666665,0.44238666666666665
Borda ranking,0.03959866666666667,0.44292,0.0,0.41044,0.35748,0.45637333333333335,0.5234666666666666,0.5309733333333333,0.5309733333333333,0.5307466666666667,0.53024,0.5305333333333333,0.44670666666666664,0.5251333333333333,0.4947066666666667,0.4259733333333333
Plurality ranking,0.40259133333333336,0.4444133333333333,0.41044,0.0,0.24078666666666668,0.34544,0.40254666666666666,0.41057333333333335,0.41057333333333335,0.41,0.4098266666666667,0.4097733333333333,0.46910666666666667,0.40445333333333333,0.3724133333333333,0.41485333333333335
STV,0.35176199999999996,0.44377333333333335,0.35748,0.24078666666666668,0.0,0.2992533333333333,0.317,0.323,0.323,0.32648,0.32253333333333334,0.32622666666666666,0.429,0.3212933333333333,0.30872,0.407
Approval Voting (AV),0.4257699999999999,0.44281333333333334,0.45637333333333335,0.34544,0.2992533333333333,0.0,0.13692,0.14977333333333334,0.14977333333333334,0.15865333333333334,0.14925333333333332,0.15828,0.42972,0.14892,0.06256,0.37564
Proportional Approval Voting (PAV),0.49784399999999995,0.4440266666666667,0.5234666666666666,0.40254666666666666,0.317,0.13692,0.0,0.01332,0.01332,0.058826666666666666,0.01332,0.05836,0.43428,0.049106666666666667,0.09977333333333334,0.38161333333333336
Approval Chamberlin-Courant (CC),0.5063373333333334,0.44432,0.5309733333333333,0.41057333333333335,0.323,0.14977333333333334,0.01332,0.0,0.0,0.05276,0.0028133333333333335,0.052693333333333335,0.43437333333333333,0.053533333333333336,0.1128,0.3838933333333333
Lexicographic Chamberlin-Courant (lex-CC),0.5063373333333334,0.44432,0.5309733333333333,0.41057333333333335,0.323,0.14977333333333334,0.01332,0.0,0.0,0.05276,0.0028133333333333335,0.052693333333333335,0.43437333333333333,0.053533333333333336,0.1128,0.3838933333333333
Sequential Approval Chamberlin-Courant (seq-CC),0.5066240000000001,0.44504,0.5307466666666667,0.41,0.32648,0.15865333333333334,0.058826666666666666,0.05276,0.05276,0.0,0.055306666666666664,0.00046666666666666666,0.4530533333333333,0.010826666666666667,0.12276,0.3841733333333333
Monroe's Approval Rule (Monroe),0.5056039999999999,0.44438666666666665,0.53024,0.4098266666666667,0.32253333333333334,0.14925333333333332,0.01332,0.0028133333333333335,0.0028133333333333335,0.055306666666666664,0.0,0.054893333333333336,0.43405333333333335,0.053413333333333333,0.11225333333333333,0.3838
Greedy Monroe,0.5063973333333333,0.4450133333333333,0.5305333333333333,0.4097733333333333,0.32622666666666666,0.15828,0.05836,0.052693333333333335,0.052693333333333335,0.00046666666666666666,0.054893333333333336,0.0,0.45310666666666666,0.01036,0.12232,0.38410666666666665
Minimax Approval Voting (MAV),0.4345506666666667,0.44361333333333336,0.44670666666666664,0.46910666666666667,0.429,0.42972,0.43428,0.43437333333333333,0.43437333333333333,0.4530533333333333,0.43405333333333335,0.45310666666666666,0.0,0.45210666666666666,0.4371333333333333,0.44368
Method of Equal Shares (aka Rule X) with Phragmén phase,0.5004506666666667,0.4450266666666667,0.5251333333333333,0.40445333333333333,0.3212933333333333,0.14892,0.049106666666666667,0.053533333333333336,0.053533333333333336,0.010826666666666667,0.053413333333333333,0.01036,0.45210666666666666,0.0,0.11237333333333334,0.38205333333333336
E Pluribus Hugo (EPH),0.4642906666666666,0.44438666666666665,0.4947066666666667,0.3724133333333333,0.30872,0.06256,0.09977333333333334,0.1128,0.1128,0.12276,0.11225333333333333,0.12232,0.4371333333333333,0.11237333333333334,0.0,0.37768
Random Serial Dictator,0.4205606666666666,0.44238666666666665,0.4259733333333333,0.41485333333333335,0.407,0.37564,0.38161333333333336,0.3838933333333333,0.3838933333333333,0.3841733333333333,0.3838,0.38410666666666665,0.44368,0.38205333333333336,0.37768,0.0
NN,,0.4425926666666667,0.03959866666666667,0.40259133333333336,0.35176199999999996,0.4257699999999999,0.49784399999999995,0.5063373333333334,0.5063373333333334,0.5066240000000001,0.5056039999999999,0.5063973333333333,0.4345506666666667,0.5004506666666667,0.4642906666666666,0.4205606666666666
