,NN,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV),Method of Equal Shares (aka Rule X) with Phragmén phase,E Pluribus Hugo (EPH),Random Serial Dictator
Random Choice,0.4446420000000001,0.0,0.44470666666666664,0.4462933333333333,0.4454666666666667,0.44544,0.4457466666666667,0.44416,0.44533333333333336,0.4440133333333333,0.4448933333333333,0.4444133333333333,0.44436,0.44532,0.4456133333333333,0.44552
Borda ranking,0.07997800000000001,0.44470666666666664,0.0,0.2941066666666667,0.22321333333333335,0.10337333333333333,0.10790666666666666,0.4460133333333333,0.22529333333333335,0.4012133333333333,0.43206666666666665,0.18168,0.33812,0.15481333333333333,0.10292,0.2988266666666667
Plurality ranking,0.31595266666666666,0.4462933333333333,0.2941066666666667,0.0,0.14496,0.33329333333333333,0.3352,0.46330666666666664,0.36702666666666667,0.41742666666666667,0.4527466666666667,0.35618666666666665,0.41876,0.3479466666666667,0.3340666666666667,0.39614666666666665
STV,0.24992666666666666,0.4454666666666667,0.22321333333333335,0.14496,0.0,0.27165333333333336,0.2747866666666667,0.44253333333333333,0.3246133333333333,0.42172,0.43037333333333333,0.30550666666666665,0.38272,0.2926666666666667,0.27201333333333333,0.36117333333333335
Approval Voting (AV),0.08930333333333333,0.44544,0.10337333333333333,0.33329333333333333,0.27165333333333336,0.0,0.06828,0.4362666666666667,0.22445333333333334,0.4107733333333333,0.42158666666666667,0.17438666666666666,0.3376133333333333,0.14733333333333334,0.01112,0.29104
Proportional Approval Voting (PAV),0.120022,0.4457466666666667,0.10790666666666666,0.3352,0.2747866666666667,0.06828,0.0,0.44125333333333333,0.1676,0.4057866666666667,0.42668,0.15297333333333332,0.31592,0.09272,0.059866666666666665,0.2946533333333333
Approval Chamberlin-Courant (CC),0.430868,0.44416,0.4460133333333333,0.46330666666666664,0.44253333333333333,0.4362666666666667,0.44125333333333333,0.0,0.43862666666666666,0.6666666666666666,0.016746666666666667,0.46816,0.19788,0.44662666666666667,0.43728,0.443
Lexicographic Chamberlin-Courant (lex-CC),0.2464293333333334,0.44533333333333336,0.22529333333333335,0.36702666666666667,0.3246133333333333,0.22445333333333334,0.1676,0.43862666666666666,0.0,0.40754666666666667,0.42922666666666665,0.19492,0.24489333333333332,0.12462666666666666,0.21845333333333333,0.3240266666666667
Sequential Approval Chamberlin-Courant (seq-CC),0.41796266666666665,0.4440133333333333,0.4012133333333333,0.41742666666666667,0.42172,0.4107733333333333,0.4057866666666667,0.6666666666666666,0.40754666666666667,0.0,0.6587066666666667,0.37605333333333335,0.55196,0.3998933333333333,0.40990666666666664,0.40953333333333336
Monroe's Approval Rule (Monroe),0.41641066666666665,0.4448933333333333,0.43206666666666665,0.4527466666666667,0.43037333333333333,0.42158666666666667,0.42668,0.016746666666666667,0.42922666666666665,0.6587066666666667,0.0,0.45581333333333335,0.19528,0.4336,0.42258666666666667,0.43352
Greedy Monroe,0.19469466666666668,0.4444133333333333,0.18168,0.35618666666666665,0.30550666666666665,0.17438666666666666,0.15297333333333332,0.46816,0.19492,0.37605333333333335,0.45581333333333335,0.0,0.33881333333333336,0.15501333333333334,0.17129333333333333,0.31036
Minimax Approval Voting (MAV),0.3395313333333334,0.44436,0.33812,0.41876,0.38272,0.3376133333333333,0.31592,0.19788,0.24489333333333332,0.55196,0.19528,0.33881333333333336,0.0,0.30230666666666667,0.33673333333333333,0.3792
Method of Equal Shares (aka Rule X) with Phragmén phase,0.1776886666666667,0.44532,0.15481333333333333,0.3479466666666667,0.2926666666666667,0.14733333333333334,0.09272,0.44662666666666667,0.12462666666666666,0.3998933333333333,0.4336,0.15501333333333334,0.30230666666666667,0.0,0.14030666666666666,0.30352
E Pluribus Hugo (EPH),0.09328866666666669,0.4456133333333333,0.10292,0.3340666666666667,0.27201333333333333,0.01112,0.059866666666666665,0.43728,0.21845333333333333,0.40990666666666664,0.42258666666666667,0.17129333333333333,0.33673333333333333,0.14030666666666666,0.0,0.2912533333333333
Random Serial Dictator,0.29867933333333335,0.44552,0.2988266666666667,0.39614666666666665,0.36117333333333335,0.29104,0.2946533333333333,0.443,0.3240266666666667,0.40953333333333336,0.43352,0.31036,0.3792,0.30352,0.2912533333333333,0.0
NN,,0.4446420000000001,0.07997800000000001,0.31595266666666666,0.24992666666666666,0.08930333333333333,0.120022,0.430868,0.2464293333333334,0.41796266666666665,0.41641066666666665,0.19469466666666668,0.3395313333333334,0.1776886666666667,0.09328866666666669,0.29867933333333335
