,NN,Min Violations Committee,Max Violations Committee,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV),Method of Equal Shares (aka Rule X) with Phragmén phase,E Pluribus Hugo (EPH),Random Serial Dictator
Min Violations Committee,0.11567335967958699,0.0,0.3333333333333333,0.2767421127566431,0.06110201854882706,0.14437214748579563,0.07824038960520538,0.0,0.0,0.2717789043684217,0.0,0.28308916477053475,0.2717789043684217,0.12404029113940894,0.2717789043684217,0.036711774646388036,0.0,0.14901600734501616
Max Violations Committee,0.3246816494351524,0.3333333333333333,0.0,0.27998882280148496,0.3249637406357697,0.30888986467606083,0.3213710696845103,0.3333333333333333,0.3333333333333333,0.06155442896491158,0.3333333333333333,0.3333333333333333,0.06155442896491158,0.31827072771546044,0.06155442896491158,0.3333333333333333,0.3333333333333333,0.30676087448272193
Random Choice,0.27642209891820685,0.2767421127566431,0.27998882280148496,0.0,0.27643607041635065,0.2773275850598113,0.2768751746437268,0.2767421127566431,0.2767421127566431,0.2803081713304858,0.2767421127566431,0.2767155003792264,0.2803081713304858,0.2766223570582678,0.2803081713304858,0.27609010950993307,0.2767421127566431,0.27723444173885275
Borda ranking,0.13683086503532796,0.06110201854882706,0.3249637406357697,0.27643607041635065,0.0,0.10872486793607707,0.0633108458744162,0.06110201854882706,0.06110201854882706,0.27811265019360504,0.06110201854882706,0.27575745479222386,0.27811265019360504,0.1261160565779144,0.27811265019360504,0.060263728660199856,0.06110201854882706,0.1515974079544396
Plurality ranking,0.1738593269729751,0.14437214748579563,0.30888986467606083,0.2773275850598113,0.10872486793607707,0.0,0.11576384176280388,0.14437214748579563,0.14437214748579563,0.2806541322369034,0.14437214748579563,0.2632895559724828,0.2806541322369034,0.15211634931406598,0.2806541322369034,0.14064641464745253,0.14437214748579563,0.16244195175175974
STV,0.1423143454020465,0.07824038960520538,0.3213710696845103,0.2768751746437268,0.0633108458744162,0.11576384176280388,0.0,0.07824038960520538,0.07824038960520538,0.2773275850598113,0.07824038960520538,0.2771546046066025,0.2773275850598113,0.1298417894162575,0.2773275850598113,0.0784399824358309,0.07824038960520538,0.15420542094127979
Approval Voting (AV),0.11567335967958699,0.0,0.3333333333333333,0.2767421127566431,0.06110201854882706,0.14437214748579563,0.07824038960520538,0.0,0.0,0.2717789043684217,0.0,0.28308916477053475,0.2717789043684217,0.12404029113940894,0.2717789043684217,0.036711774646388036,0.0,0.14901600734501616
Proportional Approval Voting (PAV),0.11567335967958699,0.0,0.3333333333333333,0.2767421127566431,0.06110201854882706,0.14437214748579563,0.07824038960520538,0.0,0.0,0.2717789043684217,0.0,0.28308916477053475,0.2717789043684217,0.12404029113940894,0.2717789043684217,0.036711774646388036,0.0,0.14901600734501616
Approval Chamberlin-Courant (CC),0.26510318949343337,0.2717789043684217,0.06155442896491158,0.2803081713304858,0.27811265019360504,0.2806541322369034,0.2773275850598113,0.2717789043684217,0.2717789043684217,0.0,0.2717789043684217,0.3333333333333333,0.0,0.2916317379213072,0.0,0.2834484318656607,0.2717789043684217,0.2771546046066025
Lexicographic Chamberlin-Courant (lex-CC),0.11567335967958699,0.0,0.3333333333333333,0.2767421127566431,0.06110201854882706,0.14437214748579563,0.07824038960520538,0.0,0.0,0.2717789043684217,0.0,0.28308916477053475,0.2717789043684217,0.12404029113940894,0.2717789043684217,0.036711774646388036,0.0,0.14901600734501616
Sequential Approval Chamberlin-Courant (seq-CC),0.3158343645629582,0.28308916477053475,0.3333333333333333,0.2767155003792264,0.27575745479222386,0.2632895559724828,0.2771546046066025,0.28308916477053475,0.28308916477053475,0.3333333333333333,0.28308916477053475,0.0,0.3333333333333333,0.2622383670645217,0.3333333333333333,0.2707011030830439,0.28308916477053475,0.2773275850598113
Monroe's Approval Rule (Monroe),0.26510318949343337,0.2717789043684217,0.06155442896491158,0.2803081713304858,0.27811265019360504,0.2806541322369034,0.2773275850598113,0.2717789043684217,0.2717789043684217,0.0,0.2717789043684217,0.3333333333333333,0.0,0.2916317379213072,0.0,0.2834484318656607,0.2717789043684217,0.2771546046066025
Greedy Monroe,0.1835123015714609,0.12404029113940894,0.31827072771546044,0.2766223570582678,0.1261160565779144,0.15211634931406598,0.1298417894162575,0.12404029113940894,0.12404029113940894,0.2916317379213072,0.12404029113940894,0.2622383670645217,0.2916317379213072,0.0,0.2916317379213072,0.11404734341942438,0.12404029113940894,0.1609117400502974
Minimax Approval Voting (MAV),0.26510318949343337,0.2717789043684217,0.06155442896491158,0.2803081713304858,0.27811265019360504,0.2806541322369034,0.2773275850598113,0.2717789043684217,0.2717789043684217,0.0,0.2717789043684217,0.3333333333333333,0.0,0.2916317379213072,0.0,0.2834484318656607,0.2717789043684217,0.2771546046066025
Method of Equal Shares (aka Rule X) with Phragmén phase,0.14094646920282622,0.036711774646388036,0.3333333333333333,0.27609010950993307,0.060263728660199856,0.14064641464745253,0.0784399824358309,0.036711774646388036,0.036711774646388036,0.2834484318656607,0.036711774646388036,0.2707011030830439,0.2834484318656607,0.11404734341942438,0.2834484318656607,0.0,0.036711774646388036,0.1500139714981438
E Pluribus Hugo (EPH),0.11567335967958699,0.0,0.3333333333333333,0.2767421127566431,0.06110201854882706,0.14437214748579563,0.07824038960520538,0.0,0.0,0.2717789043684217,0.0,0.28308916477053475,0.2717789043684217,0.12404029113940894,0.2717789043684217,0.036711774646388036,0.0,0.14901600734501616
Random Serial Dictator,0.17324125450747144,0.14901600734501616,0.30676087448272193,0.27723444173885275,0.1515974079544396,0.16244195175175974,0.15420542094127979,0.14901600734501616,0.14901600734501616,0.2771546046066025,0.14901600734501616,0.2773275850598113,0.2771546046066025,0.1609117400502974,0.2771546046066025,0.1500139714981438,0.14901600734501616,0.0
NN,,0.11567335967958699,0.3246816494351524,0.27642209891820685,0.13683086503532796,0.1738593269729751,0.1423143454020465,0.11567335967958699,0.11567335967958699,0.26510318949343337,0.11567335967958699,0.3158343645629582,0.26510318949343337,0.1835123015714609,0.26510318949343337,0.14094646920282622,0.11567335967958699,0.17324125450747144
