,NN,Min Violations Committee,Max Violations Committee,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV),Method of Equal Shares (aka Rule X) with Phragmén phase,E Pluribus Hugo (EPH),Random Serial Dictator
Min Violations Committee,4.5621218428691166e-05,0.0,0.5714285714285714,0.40866346937960846,4.5621218428691186e-05,0.03342894780362347,0.00014826895989324636,0.0,4.5621218428691186e-05,0.40828709432757176,4.5621218428691186e-05,0.40747731770046247,0.35160273042992296,0.007675770000627292,0.21402054095359752,4.5621218428691186e-05,0.0,0.14122048164601356
Max Violations Committee,0.5714285714285715,0.5714285714285714,0.0,0.4073746699589979,0.5714285714285714,0.5691703211163512,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.2842886226383891,0.5714285714285714,0.5504542162559807,0.3309591290909402,0.5714057608193571,0.5286130579332448,0.5714285714285714,0.5714285714285714,0.5589853841021459
Random Choice,0.4086748746842158,0.40866346937960846,0.4073746699589979,0.0,0.40867487468421565,0.40867487468421565,0.40866346937960846,0.40866346937960846,0.40867487468421565,0.40852660572432237,0.40867487468421565,0.4086406587703941,0.40852660572432237,0.40853801102892956,0.4092451399145743,0.40867487468421565,0.40866346937960846,0.4072720222175334
Borda ranking,0.0,4.5621218428691186e-05,0.5714285714285714,0.40867487468421565,0.0,0.03338332658519477,0.00012545835067890074,4.5621218428691186e-05,0.0,0.4083099049367861,0.0,0.40747731770046247,0.35160273042992296,0.007664364696020119,0.21400913564899035,0.0,4.5621218428691186e-05,0.14124329225522791
Plurality ranking,0.03338332658519476,0.03342894780362347,0.5691703211163512,0.40867487468421565,0.03338332658519477,0.0,0.03338332658519477,0.03342894780362347,0.03338332658519477,0.4071465638668545,0.03338332658519477,0.40850379511510804,0.35357584812696385,0.03974748655599719,0.22208409131086868,0.03338332658519477,0.03342894780362347,0.1562184572044458
STV,0.0001254583506789007,0.00014826895989324636,0.5714285714285714,0.40866346937960846,0.00012545835067890074,0.03338332658519477,0.0,0.00014826895989324636,0.00012545835067890074,0.4083441208506076,0.00012545835067890074,0.40744310178664095,0.3516369463437445,0.007721391219055983,0.21405475686741904,0.00012545835067890074,0.00014826895989324636,0.14123188695062072
Approval Voting (AV),4.5621218428691166e-05,0.0,0.5714285714285714,0.40866346937960846,4.5621218428691186e-05,0.03342894780362347,0.00014826895989324636,0.0,4.5621218428691186e-05,0.40828709432757176,4.5621218428691186e-05,0.40747731770046247,0.35160273042992296,0.007675770000627292,0.21402054095359752,4.5621218428691186e-05,0.0,0.14122048164601356
Proportional Approval Voting (PAV),0.0,4.5621218428691186e-05,0.5714285714285714,0.40867487468421565,0.0,0.03338332658519477,0.00012545835067890074,4.5621218428691186e-05,0.0,0.4083099049367861,0.0,0.40747731770046247,0.35160273042992296,0.007664364696020119,0.21400913564899035,0.0,4.5621218428691186e-05,0.14124329225522791
Approval Chamberlin-Courant (CC),0.4083099049367859,0.40828709432757176,0.2842886226383891,0.40852660572432237,0.4083099049367861,0.4071465638668545,0.4083441208506076,0.40828709432757176,0.4083099049367861,0.0,0.4083099049367861,0.5714285714285714,0.06689211152106844,0.41087609847339995,0.2856344485820355,0.4083099049367861,0.40828709432757176,0.4086064428565726
Lexicographic Chamberlin-Courant (lex-CC),0.0,4.5621218428691186e-05,0.5714285714285714,0.40867487468421565,0.0,0.03338332658519477,0.00012545835067890074,4.5621218428691186e-05,0.0,0.4083099049367861,0.0,0.40747731770046247,0.35160273042992296,0.007664364696020119,0.21400913564899035,0.0,4.5621218428691186e-05,0.14124329225522791
Sequential Approval Chamberlin-Courant (seq-CC),0.40747731770046236,0.40747731770046247,0.5504542162559807,0.4086406587703941,0.40747731770046247,0.40850379511510804,0.40744310178664095,0.40747731770046247,0.40747731770046247,0.5714285714285714,0.40747731770046247,0.0,0.5451507496136453,0.40467161276709795,0.5033617135329642,0.40747731770046247,0.40747731770046247,0.4081388253676785
Monroe's Approval Rule (Monroe),0.35160273042992296,0.35160273042992296,0.3309591290909402,0.40852660572432237,0.35160273042992296,0.35357584812696385,0.3516369463437445,0.35160273042992296,0.35160273042992296,0.06689211152106844,0.35160273042992296,0.5451507496136453,0.0,0.3540092497020364,0.27509594712500784,0.35160273042992296,0.35160273042992296,0.36426261854388475
Greedy Monroe,0.007664364696020122,0.007675770000627292,0.5714057608193571,0.40853801102892956,0.007664364696020119,0.03974748655599719,0.007721391219055983,0.007675770000627292,0.007664364696020119,0.41087609847339995,0.007664364696020119,0.40467161276709795,0.3540092497020364,0.0,0.21753337477260673,0.007664364696020119,0.007675770000627292,0.14415164493005697
Minimax Approval Voting (MAV),0.21400913564899035,0.21402054095359752,0.5286130579332448,0.4092451399145743,0.21400913564899035,0.22208409131086868,0.21405475686741904,0.21402054095359752,0.21400913564899035,0.2856344485820355,0.21400913564899035,0.5033617135329642,0.27509594712500784,0.21753337477260673,0.0,0.21400913564899035,0.21402054095359752,0.24938839054044035
Method of Equal Shares (aka Rule X) with Phragmén phase,0.0,4.5621218428691186e-05,0.5714285714285714,0.40867487468421565,0.0,0.03338332658519477,0.00012545835067890074,4.5621218428691186e-05,0.0,0.4083099049367861,0.0,0.40747731770046247,0.35160273042992296,0.007664364696020119,0.21400913564899035,0.0,4.5621218428691186e-05,0.14124329225522791
E Pluribus Hugo (EPH),4.5621218428691166e-05,0.0,0.5714285714285714,0.40866346937960846,4.5621218428691186e-05,0.03342894780362347,0.00014826895989324636,0.0,4.5621218428691186e-05,0.40828709432757176,4.5621218428691186e-05,0.40747731770046247,0.35160273042992296,0.007675770000627292,0.21402054095359752,4.5621218428691186e-05,0.0,0.14122048164601356
Random Serial Dictator,0.14124329225522791,0.14122048164601356,0.5589853841021459,0.4072720222175334,0.14124329225522791,0.1562184572044458,0.14123188695062072,0.14122048164601356,0.14124329225522791,0.4086064428565726,0.14124329225522791,0.4081388253676785,0.36426261854388475,0.14415164493005697,0.24938839054044035,0.14124329225522791,0.14122048164601356,0.0
NN,,4.5621218428691166e-05,0.5714285714285715,0.4086748746842158,0.0,0.03338332658519476,0.0001254583506789007,4.5621218428691166e-05,0.0,0.4083099049367859,0.0,0.40747731770046236,0.35160273042992296,0.007664364696020122,0.21400913564899035,0.0,4.5621218428691166e-05,0.14124329225522791
