,NN,Min Violations Committee,Max Violations Committee,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV),Method of Equal Shares (aka Rule X) with Phragmén phase,E Pluribus Hugo (EPH),Random Serial Dictator,Anti-Plurality,Two-Approval,Three-Approval,Instant Runoff,Bottom-Two-Runoff Instant Runoff,Benham,PluralityWRunoff PUT,Coombs,Baldwin,Strict Nanson,Weak Nanson,Iterated Removal Condorcet Loser,Raynaud,Tideman Alternative Top Cycle,Knockout Voting,Banks,Condorcet,Copeland,Llull,Uncovered Set,Uncovered Set - Fishburn,Uncovered Set - Bordes,Uncovered Set - McKelvey,Slater,Top Cycle,GOCHA,Bipartisan Set,Minimax,Split Cycle,Ranked Pairs ZT,Ranked Pairs TB,Simple Stable Voting,Stable Voting,Loss-Trimmer Voting,Daunou,Blacks,Condorcet IRV,Condorcet IRV PUT,Smith IRV,Smith-Minimax,Condorcet Plurality,Copeland-Local-Borda,Copeland-Global-Borda,Borda-Minimax Faceoff,Bucklin,Simplified Bucklin,Weighted Bucklin,Bracket Voting,Superior Voting
Min Violations Committee,0.262897023405586,0.0,0.27445344829880375,0.27743403456947824,0.10554468883477705,0.18604713052040503,0.10034196904980507,0.18000612084680584,0.18000612084680584,0.18000612084680584,0.18000612084680584,0.18699186991869918,0.18000612084680584,0.18699186991869918,0.22231980093941692,0.18699186991869918,0.18000612084680584,0.2622383670645217,0.21118252099051268,0.15408566524290448,0.15204981837052414,0.12647532367304032,0.09915771825476029,0.10475962370098332,0.14840392266443123,0.12632895559724827,0.09495296262291592,0.09230503106995064,0.08617087807539286,0.2640480087288598,0.10076776708847285,0.10738094287653188,0.07535294665548947,0.13749284792356925,0.1543650952057802,0.08440115497717988,0.09221188774899206,0.1316913496467207,0.09326307665695314,0.1375992974332362,0.144385453674504,0.09658962383404522,0.15135789655768897,0.09338283235532846,0.09485981930195735,0.08853937966548242,0.09686905379692094,0.15041315715939482,0.15041315715939482,0.06987079690764174,0.06987079690764174,0.08579830479155856,0.11845169188189426,0.09175947733290754,0.10718135004590636,0.1133687277952976,0.10899099171024443,0.08853937966548242,0.11903716418506247,0.07679001503599324,0.07269170891381582,0.0908945750668636,0.15146434606735593,0.23047649461764666,0.10964299495695448,0.09627027530504438,0.08739504743656275
Max Violations Committee,0.27187271299881577,0.27445344829880375,0.0,0.278471917288731,0.3169134964672069,0.30431253576038214,0.3078785943342249,0.28893058161350843,0.28893058161350843,0.28893058161350843,0.28893058161350843,0.3058028288957194,0.28893058161350843,0.3058028288957194,0.05213364735938685,0.3058028288957194,0.28893058161350843,0.2809335621997791,0.3033278777959629,0.3107793434726491,0.31175069524836,0.3151969981238274,0.32054608598459144,0.31941505994438013,0.316700597447873,0.31562279616249517,0.32340691655689063,0.3234468351230157,0.32276821949888895,0.3333333333333333,0.32397908267135045,0.3198408579830479,0.32300773089563956,0.3319095711415379,0.3333333333333333,0.3284765744547789,0.33228214442537224,0.3310978936303275,0.3333333333333333,0.3319627958963714,0.3332801085784999,0.32793102071773583,0.33329341476720825,0.3333333333333333,0.3319627958963714,0.3286096363418626,0.32866286109669607,0.33332002714462494,0.33332002714462494,0.3233803041794739,0.3233803041794739,0.32586856146793874,0.31701994597687383,0.32027996221042404,0.3188428938299203,0.32314079278272323,0.3189626495282956,0.3286096363418626,0.31694010884462365,0.3234867536891408,0.32334038561334877,0.3275451412451931,0.3118704509467353,0.32952776336274003,0.3152768352560776,0.31764533684616714,0.3203065745878408
Random Choice,0.2774346998789137,0.27743403456947824,0.278471917288731,0.0,0.2760368847550996,0.2773408912485197,0.27615664045347493,0.27781991404202094,0.27781991404202094,0.27781991404202094,0.27781991404202094,0.2772211355501444,0.27781991404202094,0.2772211355501444,0.27740742219206155,0.2772211355501444,0.27781991404202094,0.2769949303421021,0.27849852966614774,0.27707476747435233,0.27823240589198034,0.27614333426476656,0.2769949303421021,0.2761965590196,0.2766622756243929,0.2777799954758958,0.27655582611472596,0.27643607041635065,0.2769816241533937,0.27627639615185023,0.2765425199260176,0.2760102723776829,0.27655582611472596,0.27672880656793475,0.27694170558726866,0.2767554189453515,0.27680864370018493,0.27700823653081047,0.27711468604047745,0.27680864370018493,0.2768352560776017,0.2763695394728088,0.27626308996314186,0.2772743603049778,0.2768219498888933,0.2770880736630607,0.2772743603049778,0.2764759889824758,0.2764759889824758,0.2768618684550184,0.2768618684550184,0.2765824384921427,0.2769816241533937,0.2759038228680159,0.2762497837744335,0.27597035381155777,0.27581067954705735,0.2770880736630607,0.2771679107953109,0.27655582611472596,0.2765957446808511,0.2767554189453515,0.27815256875973016,0.27785983260814606,0.276303008529267,0.27639615185022554,0.27714129841789414
Borda ranking,0.26472995090016366,0.10554468883477705,0.3169134964672069,0.2760368847550996,0.0,0.16854949236890077,0.12163187098319428,0.17121073011057442,0.17121073011057442,0.17121073011057442,0.17121073011057442,0.1688688408979016,0.17121073011057442,0.1688688408979016,0.27861828536452304,0.1688688408979016,0.17121073011057442,0.2603488882679334,0.18413103934640002,0.12352134977978257,0.10993573110853858,0.12215081234282064,0.09786701795004857,0.10551807645736032,0.13501789682381277,0.11465942810000931,0.09878514497092598,0.0937021808843293,0.08627732758505981,0.24568546831131158,0.10522534030577621,0.10543823932511011,0.047649461764666744,0.11634931406597208,0.15137120274639734,0.07359652974598485,0.08700916796402007,0.11881095897702021,0.09400822322462177,0.11656221308530598,0.12404029113940894,0.09404814179074687,0.14022061660878474,0.09774726225167325,0.10738094287653188,0.08413503120301252,0.08752810932364642,0.1427487924633747,0.1427487924633747,0.06445517810333586,0.06445517810333586,0.09568480300187618,0.11185182228254362,0.016140406903250703,0.10690192008303062,0.10803294612324192,0.10682208295078041,0.08406850025947069,0.11463281572259258,0.07432837012494511,0.04883371255971152,0.0705627187204769,0.1092171969182867,0.19336553431000758,0.03572711668196878,0.10344231101885487,0.07800087820845475
Plurality ranking,0.2687790241241201,0.18604713052040503,0.30431253576038214,0.2773408912485197,0.16854949236890077,0.0,0.1626282383936769,0.0556331749896877,0.0556331749896877,0.0556331749896877,0.0556331749896877,0.007544608997644805,0.0556331749896877,0.007544608997644805,0.28439317126395486,0.007544608997644805,0.0556331749896877,0.2515801099091187,0.2521123574574535,0.1793940361662209,0.2152009899804399,0.14937527444014212,0.15573563264274215,0.15811744042154005,0.118225486673852,0.2070309901135018,0.1754554043085439,0.17375221215387276,0.17275424800074515,0.24593828589677058,0.17711867789708993,0.16117786382446475,0.1704256649767807,0.17977991563876358,0.20076377523186034,0.17107766822349074,0.17308690271845437,0.18093755405639161,0.1742445411360824,0.17979322182747196,0.1823746224368954,0.17372559977645602,0.19110348222958498,0.17610740755525395,0.1790214628823866,0.17230183758466064,0.17204901999920164,0.19341875906484104,0.19341875906484104,0.1708115444493234,0.1708115444493234,0.17513605577954305,0.096004151530877,0.168123694330233,0.1563344111346187,0.16116455763575638,0.15896903649887562,0.17223530664111877,0.07226591087514803,0.17090468777028195,0.1696672122204037,0.17073170731707318,0.21458890529985497,0.2276156640453475,0.1746171144199167,0.14113874362966217,0.15794445996833126
STV,0.2649774460101393,0.10034196904980507,0.3078785943342249,0.27615664045347493,0.12163187098319428,0.1626282383936769,0.0,0.15754527430708024,0.15754527430708024,0.15754527430708024,0.15754527430708024,0.16285444360171916,0.15754527430708024,0.16285444360171916,0.26374196638856734,0.16285444360171916,0.15754527430708024,0.25779410003592673,0.22539353053105,0.1495083363272258,0.16716564874323048,0.06911234415126476,0.09788032413875694,0.07736218115045308,0.12326853219432359,0.15330060010911076,0.11308929783242186,0.1107207962423323,0.10606363019440342,0.2615730576291033,0.11849161044801937,0.08517291392226524,0.10022221335142975,0.1424161377456655,0.1650100461724748,0.10658257155402978,0.11447314145809216,0.14567615397921574,0.1181456495416018,0.14250928106662408,0.1499341343658936,0.11452636621292563,0.1593948345375434,0.12099317392519261,0.12075366252844198,0.11175867896158503,0.11543118704509467,0.15998030684071163,0.15998030684071163,0.09682913523079584,0.09682913523079584,0.10755392332974066,0.11304937926629675,0.11070749005362394,0.07564568280707357,0.08613095950926776,0.08147379346133887,0.11170545420675156,0.11472595904355115,0.10163266935451679,0.10004923289822096,0.1114393304325842,0.16655356406264554,0.22914587574680984,0.12525115431187045,0.08643700184956023,0.09137359786036485
Approval Voting (AV),0.2671277261054117,0.18000612084680584,0.28893058161350843,0.27781991404202094,0.17121073011057442,0.0556331749896877,0.15754527430708024,0.0,0.0,0.0,0.0,0.062139901268079785,0.0,0.062139901268079785,0.26436735725786065,0.062139901268079785,0.0,0.25136721088978486,0.2556518036538794,0.18355887323194017,0.21896664138490812,0.1549106489428233,0.16043271725679614,0.1632137106968451,0.1330352747062659,0.21051721155509429,0.18063151171609915,0.17871542054209413,0.176506593216505,0.2699426503266669,0.1832528308916477,0.16687291259164638,0.17231514377336898,0.19518848216305404,0.2155469508868575,0.17624046944233762,0.18100408499993348,0.1949888893324285,0.1833459742126063,0.1953215440501377,0.19895413356752226,0.18112384069830878,0.20772291192633693,0.18550157678336193,0.18717815656061634,0.17811664205021754,0.17942064854363765,0.2100914135164265,0.2100914135164265,0.17195587667824305,0.17195587667824305,0.17963354756297154,0.11744042154005828,0.171051055846074,0.1614572937873405,0.17002647931552967,0.16435804292576478,0.1780501111066757,0.10437374422844065,0.1734461698135803,0.1711042806009075,0.17682594174550584,0.21839447527044828,0.2482402565433183,0.17703884076483972,0.14197703351828936,0.16088512767288066
Proportional Approval Voting (PAV),0.2671277261054117,0.18000612084680584,0.28893058161350843,0.27781991404202094,0.17121073011057442,0.0556331749896877,0.15754527430708024,0.0,0.0,0.0,0.0,0.062139901268079785,0.0,0.062139901268079785,0.26436735725786065,0.062139901268079785,0.0,0.25136721088978486,0.2556518036538794,0.18355887323194017,0.21896664138490812,0.1549106489428233,0.16043271725679614,0.1632137106968451,0.1330352747062659,0.21051721155509429,0.18063151171609915,0.17871542054209413,0.176506593216505,0.2699426503266669,0.1832528308916477,0.16687291259164638,0.17231514377336898,0.19518848216305404,0.2155469508868575,0.17624046944233762,0.18100408499993348,0.1949888893324285,0.1833459742126063,0.1953215440501377,0.19895413356752226,0.18112384069830878,0.20772291192633693,0.18550157678336193,0.18717815656061634,0.17811664205021754,0.17942064854363765,0.2100914135164265,0.2100914135164265,0.17195587667824305,0.17195587667824305,0.17963354756297154,0.11744042154005828,0.171051055846074,0.1614572937873405,0.17002647931552967,0.16435804292576478,0.1780501111066757,0.10437374422844065,0.1734461698135803,0.1711042806009075,0.17682594174550584,0.21839447527044828,0.2482402565433183,0.17703884076483972,0.14197703351828936,0.16088512767288066
Approval Chamberlin-Courant (CC),0.2671277261054117,0.18000612084680584,0.28893058161350843,0.27781991404202094,0.17121073011057442,0.0556331749896877,0.15754527430708024,0.0,0.0,0.0,0.0,0.062139901268079785,0.0,0.062139901268079785,0.26436735725786065,0.062139901268079785,0.0,0.25136721088978486,0.2556518036538794,0.18355887323194017,0.21896664138490812,0.1549106489428233,0.16043271725679614,0.1632137106968451,0.1330352747062659,0.21051721155509429,0.18063151171609915,0.17871542054209413,0.176506593216505,0.2699426503266669,0.1832528308916477,0.16687291259164638,0.17231514377336898,0.19518848216305404,0.2155469508868575,0.17624046944233762,0.18100408499993348,0.1949888893324285,0.1833459742126063,0.1953215440501377,0.19895413356752226,0.18112384069830878,0.20772291192633693,0.18550157678336193,0.18717815656061634,0.17811664205021754,0.17942064854363765,0.2100914135164265,0.2100914135164265,0.17195587667824305,0.17195587667824305,0.17963354756297154,0.11744042154005828,0.171051055846074,0.1614572937873405,0.17002647931552967,0.16435804292576478,0.1780501111066757,0.10437374422844065,0.1734461698135803,0.1711042806009075,0.17682594174550584,0.21839447527044828,0.2482402565433183,0.17703884076483972,0.14197703351828936,0.16088512767288066
Lexicographic Chamberlin-Courant (lex-CC),0.2671277261054117,0.18000612084680584,0.28893058161350843,0.27781991404202094,0.17121073011057442,0.0556331749896877,0.15754527430708024,0.0,0.0,0.0,0.0,0.062139901268079785,0.0,0.062139901268079785,0.26436735725786065,0.062139901268079785,0.0,0.25136721088978486,0.2556518036538794,0.18355887323194017,0.21896664138490812,0.1549106489428233,0.16043271725679614,0.1632137106968451,0.1330352747062659,0.21051721155509429,0.18063151171609915,0.17871542054209413,0.176506593216505,0.2699426503266669,0.1832528308916477,0.16687291259164638,0.17231514377336898,0.19518848216305404,0.2155469508868575,0.17624046944233762,0.18100408499993348,0.1949888893324285,0.1833459742126063,0.1953215440501377,0.19895413356752226,0.18112384069830878,0.20772291192633693,0.18550157678336193,0.18717815656061634,0.17811664205021754,0.17942064854363765,0.2100914135164265,0.2100914135164265,0.17195587667824305,0.17195587667824305,0.17963354756297154,0.11744042154005828,0.171051055846074,0.1614572937873405,0.17002647931552967,0.16435804292576478,0.1780501111066757,0.10437374422844065,0.1734461698135803,0.1711042806009075,0.17682594174550584,0.21839447527044828,0.2482402565433183,0.17703884076483972,0.14197703351828936,0.16088512767288066
