,NN,Min Violations Committee,Max Violations Committee,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV),Method of Equal Shares (aka Rule X) with Phragmén phase,E Pluribus Hugo (EPH),Random Serial Dictator
Min Violations Committee,0.11929663486487566,0.0,0.6557023671709712,0.44353518821603927,0.060662914321450906,0.25039585911407397,0.09303687144891089,0.08973693664923556,0.08973693664923556,0.4166300746477187,0.08973693664923556,0.46606256569930676,0.3881415246231022,0.17979322182747196,0.20892046891009008,0.09830612217742472,0.08973693664923556,0.20902691841975704
Max Violations Committee,0.6666660013572312,0.6557023671709712,0.0,0.44651577448671376,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.333213577634958,0.6666666666666666,0.5988317166314052,0.3549026652295983,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
Random Choice,0.44400955384349255,0.44353518821603927,0.44651577448671376,0.0,0.44438678429337486,0.4438545367450401,0.44547789176746105,0.44330898300799704,0.44330898300799704,0.4451186246723351,0.44330898300799704,0.4424174683645363,0.44565087222066985,0.44384123055633173,0.4440142110095405,0.4433622077628305,0.44330898300799704,0.44337551395153885
Borda ranking,0.1383983340651737,0.060662914321450906,0.6666666666666666,0.44438678429337486,0.0,0.21417641344989555,0.08889864676060837,0.08008994983566857,0.08008994983566857,0.4501084454379732,0.08008994983566857,0.4401687224728221,0.42070176839247936,0.1657285803627267,0.22868015914201695,0.07793434726491291,0.08008994983566857,0.20157545274307082
Plurality ranking,0.3111625617074501,0.25039585911407397,0.6666666666666666,0.4438545367450401,0.21417641344989555,0.0,0.2221601266749165,0.23408247175761446,0.23408247175761446,0.6007877263715354,0.23408247175761446,0.33500991311058775,0.5695581014729951,0.19754367756443522,0.3333333333333333,0.21230024084201563,0.23408247175761446,0.22202706478783282
STV,0.14644990885260734,0.09303687144891089,0.6666666666666666,0.44547789176746105,0.08889864676060837,0.2221601266749165,0.0,0.1011270341835988,0.1011270341835988,0.4443069471611246,0.1011270341835988,0.44618311976900454,0.4150067196252977,0.1714768538847418,0.22070975210570437,0.1011270341835988,0.1011270341835988,0.20407701622024405
Approval Voting (AV),0.1268212845794579,0.08973693664923556,0.6666666666666666,0.44330898300799704,0.08008994983566857,0.23408247175761446,0.1011270341835988,0.0,0.0,0.43347570955251286,0.0,0.45525794046811174,0.4044948305456868,0.1601133687277953,0.20967892166646707,0.03720410362859766,0.0,0.19887429643527205
Proportional Approval Voting (PAV),0.1268212845794579,0.08973693664923556,0.6666666666666666,0.44330898300799704,0.08008994983566857,0.23408247175761446,0.1011270341835988,0.0,0.0,0.43347570955251286,0.0,0.45525794046811174,0.4044948305456868,0.1601133687277953,0.20967892166646707,0.03720410362859766,0.0,0.19887429643527205
Approval Chamberlin-Courant (CC),0.3582112490519341,0.4166300746477187,0.333213577634958,0.4451186246723351,0.4501084454379732,0.6007877263715354,0.4443069471611246,0.43347570955251286,0.43347570955251286,0.0,0.43347570955251286,0.6666666666666666,0.03667185608026293,0.4654903995848469,0.33345308903170867,0.45292935744414725,0.43347570955251286,0.4441605790853326
Lexicographic Chamberlin-Courant (lex-CC),0.1268212845794579,0.08973693664923556,0.6666666666666666,0.44330898300799704,0.08008994983566857,0.23408247175761446,0.1011270341835988,0.0,0.0,0.43347570955251286,0.0,0.45525794046811174,0.4044948305456868,0.1601133687277953,0.20967892166646707,0.03720410362859766,0.0,0.19887429643527205
Sequential Approval Chamberlin-Courant (seq-CC),0.5227056804119596,0.46606256569930676,0.5988317166314052,0.4424174683645363,0.4401687224728221,0.33500991311058775,0.44618311976900454,0.45525794046811174,0.45525794046811174,0.6666666666666666,0.45525794046811174,0.0,0.6487565366652029,0.4277274360304978,0.6005082964086597,0.4348196346120581,0.45525794046811174,0.4463294878447966
Monroe's Approval Rule (Monroe),0.33357217942064854,0.3881415246231022,0.3549026652295983,0.44565087222066985,0.42070176839247936,0.5695581014729951,0.4150067196252977,0.4044948305456868,0.4044948305456868,0.03667185608026293,0.4044948305456868,0.6487565366652029,0.0,0.43772038375048233,0.3299535614014078,0.42368235466315385,0.4044948305456868,0.4239085598711961
Greedy Monroe,0.20157678336194162,0.17979322182747196,0.6666666666666666,0.44384123055633173,0.1657285803627267,0.19754367756443522,0.1714768538847418,0.1601133687277953,0.1601133687277953,0.4654903995848469,0.1601133687277953,0.4277274360304978,0.43772038375048233,0.0,0.2421992468697191,0.15630779875720197,0.1601133687277953,0.20939949170359135
Minimax Approval Voting (MAV),0.13077921041076207,0.20892046891009008,0.6666666666666666,0.4440142110095405,0.22868015914201695,0.3333333333333333,0.22070975210570437,0.20967892166646707,0.20967892166646707,0.33345308903170867,0.20967892166646707,0.6005082964086597,0.3299535614014078,0.2421992468697191,0.0,0.23464133168336593,0.20967892166646707,0.22125530584274747
Method of Equal Shares (aka Rule X) with Phragmén phase,0.15200657325722192,0.09830612217742472,0.6666666666666666,0.4433622077628305,0.07793434726491291,0.21230024084201563,0.1011270341835988,0.03720410362859766,0.03720410362859766,0.45292935744414725,0.03720410362859766,0.4348196346120581,0.42368235466315385,0.15630779875720197,0.23464133168336593,0.0,0.03720410362859766,0.199992016286775
E Pluribus Hugo (EPH),0.1268212845794579,0.08973693664923556,0.6666666666666666,0.44330898300799704,0.08008994983566857,0.23408247175761446,0.1011270341835988,0.0,0.0,0.43347570955251286,0.0,0.45525794046811174,0.4044948305456868,0.1601133687277953,0.20967892166646707,0.03720410362859766,0.0,0.19887429643527205
Random Serial Dictator,0.20701901454366423,0.20902691841975704,0.6666666666666666,0.44337551395153885,0.20157545274307082,0.22202706478783282,0.20407701622024405,0.19887429643527205,0.19887429643527205,0.4441605790853326,0.19887429643527205,0.4463294878447966,0.4239085598711961,0.20939949170359135,0.22125530584274747,0.199992016286775,0.19887429643527205,0.0
NN,,0.11929663486487566,0.6666660013572312,0.44400955384349255,0.1383983340651737,0.3111625617074501,0.14644990885260734,0.1268212845794579,0.1268212845794579,0.3582112490519341,0.1268212845794579,0.5227056804119596,0.33357217942064854,0.20157678336194162,0.13077921041076207,0.15200657325722192,0.1268212845794579,0.20701901454366423
