,NN,Min Violations Committee,Max Violations Committee,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV),Method of Equal Shares (aka Rule X) with Phragmén phase,E Pluribus Hugo (EPH),Random Serial Dictator,Anti-Plurality,Two-Approval,Three-Approval,Instant Runoff,Bottom-Two-Runoff Instant Runoff,Benham,PluralityWRunoff PUT,Coombs,Baldwin,Strict Nanson,Weak Nanson,Iterated Removal Condorcet Loser,Raynaud,Tideman Alternative Top Cycle,Knockout Voting,Banks,Condorcet,Copeland,Llull,Uncovered Set,Uncovered Set - Fishburn,Uncovered Set - Bordes,Uncovered Set - McKelvey,Slater,Top Cycle,GOCHA,Bipartisan Set,Minimax,Split Cycle,Ranked Pairs ZT,Ranked Pairs TB,Simple Stable Voting,Stable Voting,Loss-Trimmer Voting,Daunou,Blacks,Condorcet IRV,Condorcet IRV PUT,Smith IRV,Smith-Minimax,Condorcet Plurality,Copeland-Local-Borda,Copeland-Global-Borda,Borda-Minimax Faceoff,Bucklin,Simplified Bucklin,Weighted Bucklin,Bracket Voting,Superior Voting
Min Violations Committee,0.05713065346692746,0.0,0.3717536226098759,0.31861402738413636,0.07964552313280907,0.07541415512354796,0.04889225979002834,0.07319468284699214,0.07319468284699214,0.07319468284699214,0.07319468284699214,0.07557382938804838,0.07319468284699214,0.07557382938804838,0.27336234082471755,0.07557382938804838,0.07319468284699214,0.17479541734860884,0.27867949383258156,0.17985709153327212,0.23306055646481177,0.05671629875054888,0.040381621492156,0.04185062472555986,0.058760129336154245,0.0464013412638218,0.040397588918606044,0.03899245539100236,0.03835375833300068,0.10564049339347731,0.04146740649075885,0.0432397908267135,0.03453754341144066,0.05392199912179155,0.059031575585804956,0.040860644285657256,0.04322382340026346,0.053411041475390206,0.043670911340864635,0.05395393397469163,0.05671629875054888,0.04173885274040957,0.058265139116202944,0.04370284619376472,0.043718813620214764,0.0387050417149016,0.04015807752185541,0.05784998602850186,0.05784998602850186,0.032318071134884836,0.032318071134884836,0.03729990818729791,0.043335595385413754,0.03967905472835416,0.04247335435711149,0.04311205141511317,0.043638976487964554,0.03873697656780169,0.04169095046105944,0.03544768671909305,0.03297273561933655,0.03935970619935332,0.07788910622330446,0.09027982914853698,0.05759450720530119,0.0370284619376472,0.037347810466648035
Max Violations Committee,0.37705800167657977,0.3717536226098759,0.0,0.3206897928226418,0.3891900522933216,0.3865873617819648,0.3887908666320706,0.3836812901680572,0.3836812901680572,0.3836812901680572,0.3836812901680572,0.38663526406131493,0.3836812901680572,0.38663526406131493,0.21651830266256836,0.38663526406131493,0.3836812901680572,0.3575905153486887,0.37710271047063987,0.383984671270608,0.3797373358348968,0.3915372639814778,0.39423575905153485,0.3936449642728833,0.3918406450840286,0.3920482216278791,0.3945231727276356,0.39473074927148616,0.39503413037403695,0.3999520977206499,0.39429962875733504,0.3938525408167339,0.3945870424334358,0.39956887948584885,0.39809987625244503,0.3984351922078959,0.3995529120593988,0.39923356353039796,0.4,0.39956887948584885,0.4,0.39712586323899246,0.3999520977206499,0.4,0.39956887948584885,0.39602411081393957,0.39635942676939045,0.3990738892658976,0.3990738892658976,0.394682846992136,0.394682846992136,0.39476268412438625,0.39362899684643327,0.3932457786116323,0.3937088339786835,0.39442736816893537,0.39369286655223346,0.3960720130932897,0.3931020717735819,0.3947786515508363,0.3944433355953854,0.39583250169653905,0.38633188295876414,0.3926070815536306,0.39010019560097403,0.3929583649355315,0.393916410522534
Random Choice,0.31899245539100235,0.31861402738413636,0.3206897928226418,0.0,0.3186938645163866,0.3183585485609357,0.31925272444213804,0.31901321304538743,0.31901321304538743,0.31901321304538743,0.31901321304538743,0.3185022553989861,0.31901321304538743,0.3185022553989861,0.3217117081154445,0.3185022553989861,0.31901321304538743,0.3175921120913337,0.3206099556903916,0.3199233563530398,0.32043431399944117,0.3189653107660373,0.3185182228254361,0.3190930501776376,0.31842241826673584,0.3189333759131372,0.31837451598738575,0.3186299948105864,0.3185341902518862,0.318470320546086,0.31858209253123626,0.31914095245698776,0.3185182228254361,0.3189972456189374,0.3193325615743883,0.31880563650153687,0.3186299948105864,0.3186938645163866,0.3186938645163866,0.3190291804718374,0.3191249850305377,0.3185022553989861,0.31922078958923794,0.318869506207337,0.3191569198834378,0.31861402738413636,0.3184383856931859,0.3189972456189374,0.3189972456189374,0.3186938645163866,0.3186938645163866,0.3183585485609357,0.3182627440022354,0.318869506207337,0.3189653107660373,0.31875773422218673,0.3190930501776376,0.31867789708993655,0.3185182228254361,0.3185182228254361,0.31858209253123626,0.3185661251047862,0.31864596223703645,0.3193006267214882,0.31837451598738575,0.31872579936928663,0.3190611153247375
Borda ranking,0.06770827511875771,0.07964552313280907,0.3891900522933216,0.3186938645163866,0.0,0.10244700810346892,0.09096642848588879,0.10286216119117002,0.10286216119117002,0.10286216119117002,0.10286216119117002,0.10233523611831863,0.10286216119117002,0.10233523611831863,0.3029020797572951,0.10233523611831863,0.10286216119117002,0.1835775018961319,0.25586204143547164,0.1376392159993613,0.18851143666919484,0.09083868907428845,0.07539818769709793,0.0802682527643607,0.09243543171929264,0.07174164704003833,0.07578140593189893,0.07202906071613907,0.07009700211568401,0.1281066624086863,0.07816055247295517,0.0795816534270089,0.053506846034090456,0.07879924953095685,0.08959322981118518,0.06766995329527763,0.07121472196718694,0.07999680651470999,0.07482336034489641,0.07884715181030698,0.08105065666041276,0.07335435711149256,0.08528202466967387,0.07669154923955132,0.07772943195880404,0.06814897608877889,0.0686439663087302,0.08558540577222466,0.08558540577222466,0.062033451758412836,0.062033451758412836,0.0761167218873498,0.07619655901960001,0.04028581693345575,0.08018841563211049,0.08017244820566045,0.07999680651470999,0.06808510638297872,0.07768152967945391,0.0660572432238234,0.05119156919883438,0.06268811624286455,0.07458384894814578,0.09604407009700211,0.05227735419743723,0.07547802482934814,0.0751267414474472
Plurality ranking,0.06125104786236078,0.07541415512354796,0.3865873617819648,0.3183585485609357,0.10244700810346892,0.0,0.056412917647998086,0.011943634984631352,0.011943634984631352,0.011943634984631352,0.011943634984631352,0.0012294918366532275,0.011943634984631352,0.0012294918366532275,0.30393996247654786,0.0012294918366532275,0.011943634984631352,0.1640812742006307,0.295604965869626,0.2038401660612351,0.26039679054728354,0.052692507285138315,0.056748233603448966,0.0625923116841643,0.05020158875893178,0.07311484571474193,0.06529080675422139,0.06439663087301904,0.06455630513751946,0.11158037603289289,0.06695141910502575,0.0645722725639695,0.06800526925072851,0.07485529519779649,0.08349367290726917,0.0707037643207856,0.06987345814538341,0.0744401421100954,0.07103908027623648,0.07485529519779649,0.07606881960799967,0.06814897608877889,0.07940601173605843,0.07209293042193925,0.07340225939084268,0.06404534749111812,0.0638856732266177,0.07948584886830865,0.07948584886830865,0.06463614226976967,0.06463614226976967,0.06666400542892499,0.04352720450281426,0.07159794020198794,0.06050057881920881,0.06196958205261267,0.06316713903636581,0.06406131491756815,0.034409803999840324,0.06802123667717856,0.06950620733703246,0.06490758851942038,0.10588000479022794,0.1040756856013732,0.07795297592910462,0.056652429044748716,0.06032493712825835
STV,0.059453115644086056,0.04889225979002834,0.3887908666320706,0.31925272444213804,0.09096642848588879,0.056412917647998086,0.0,0.05492794698814418,0.05492794698814418,0.05492794698814418,0.05492794698814418,0.05655662448604846,0.05492794698814418,0.05655662448604846,0.29654704403017845,0.05655662448604846,0.05492794698814418,0.16786555426929065,0.284172288531396,0.19218394475270448,0.24572272563969502,0.01975170651870185,0.04183465729910982,0.03302063789868668,0.031982755179433955,0.06027703484890823,0.04528362141231887,0.04638537383737176,0.046976168616023314,0.10572033052572752,0.04581054648517025,0.03616622090934494,0.04817372559977646,0.058855933894854495,0.06698335395792583,0.05096802522853379,0.05208574508003672,0.06029300227535827,0.05270847471158836,0.05888786874775458,0.061426689553311244,0.0503612630234322,0.06428485888786875,0.05419344537144226,0.053331204343139996,0.048381302143627,0.04865274839327771,0.06415711947626841,0.06415711947626841,0.04561893736776975,0.04561893736776975,0.04303221428286296,0.04488443575106782,0.05433715220949264,0.030497784519580056,0.031567602091732865,0.03418626002953974,0.04831743243782683,0.04306414913576304,0.04921160831902918,0.049419184862879724,0.04815775817332641,0.09297832421859407,0.09639535347890303,0.06827671550037923,0.04159514590235919,0.034840924513991456
Approval Voting (AV),0.05920721727675542,0.07319468284699214,0.3836812901680572,0.31901321304538743,0.10286216119117002,0.011943634984631352,0.05492794698814418,0.0,0.0,0.0,0.0,0.01309328968903437,0.0,0.01309328968903437,0.29857490718933377,0.01309328968903437,0.0,0.16416111133288092,0.2965630114566285,0.20428725400183625,0.26070017164983433,0.05436908706239272,0.05796175801365215,0.06409324977046825,0.05245299588838769,0.07348209652309289,0.06661610314957486,0.06535467646002156,0.06529080675422139,0.11585964632150413,0.06819687836812902,0.06612111292962357,0.06795736697137839,0.07758572512075367,0.08568121033092492,0.07172567961358828,0.07162987505488803,0.07715460460660253,0.0730669434353918,0.07756975769430362,0.07899085864835735,0.06964991417508283,0.08207257195321543,0.07431240269849507,0.07472755578619616,0.06533870903357152,0.06532274160712147,0.0820566045267654,0.0820566045267654,0.06471597940201988,0.06471597940201988,0.06757414873657738,0.0471997125863239,0.07190132130453875,0.062097321464213005,0.06359825955051694,0.06476388168137001,0.0653706438864716,0.03967905472835416,0.06810107380942877,0.06947427248413238,0.06629675462057402,0.10623128817212886,0.10666240868627999,0.07899085864835735,0.05660452676539859,0.06131491756816095
Proportional Approval Voting (PAV),0.05920721727675542,0.07319468284699214,0.3836812901680572,0.31901321304538743,0.10286216119117002,0.011943634984631352,0.05492794698814418,0.0,0.0,0.0,0.0,0.01309328968903437,0.0,0.01309328968903437,0.29857490718933377,0.01309328968903437,0.0,0.16416111133288092,0.2965630114566285,0.20428725400183625,0.26070017164983433,0.05436908706239272,0.05796175801365215,0.06409324977046825,0.05245299588838769,0.07348209652309289,0.06661610314957486,0.06535467646002156,0.06529080675422139,0.11585964632150413,0.06819687836812902,0.06612111292962357,0.06795736697137839,0.07758572512075367,0.08568121033092492,0.07172567961358828,0.07162987505488803,0.07715460460660253,0.0730669434353918,0.07756975769430362,0.07899085864835735,0.06964991417508283,0.08207257195321543,0.07431240269849507,0.07472755578619616,0.06533870903357152,0.06532274160712147,0.0820566045267654,0.0820566045267654,0.06471597940201988,0.06471597940201988,0.06757414873657738,0.0471997125863239,0.07190132130453875,0.062097321464213005,0.06359825955051694,0.06476388168137001,0.0653706438864716,0.03967905472835416,0.06810107380942877,0.06947427248413238,0.06629675462057402,0.10623128817212886,0.10666240868627999,0.07899085864835735,0.05660452676539859,0.06131491756816095
Approval Chamberlin-Courant (CC),0.05920721727675542,0.07319468284699214,0.3836812901680572,0.31901321304538743,0.10286216119117002,0.011943634984631352,0.05492794698814418,0.0,0.0,0.0,0.0,0.01309328968903437,0.0,0.01309328968903437,0.29857490718933377,0.01309328968903437,0.0,0.16416111133288092,0.2965630114566285,0.20428725400183625,0.26070017164983433,0.05436908706239272,0.05796175801365215,0.06409324977046825,0.05245299588838769,0.07348209652309289,0.06661610314957486,0.06535467646002156,0.06529080675422139,0.11585964632150413,0.06819687836812902,0.06612111292962357,0.06795736697137839,0.07758572512075367,0.08568121033092492,0.07172567961358828,0.07162987505488803,0.07715460460660253,0.0730669434353918,0.07756975769430362,0.07899085864835735,0.06964991417508283,0.08207257195321543,0.07431240269849507,0.07472755578619616,0.06533870903357152,0.06532274160712147,0.0820566045267654,0.0820566045267654,0.06471597940201988,0.06471597940201988,0.06757414873657738,0.0471997125863239,0.07190132130453875,0.062097321464213005,0.06359825955051694,0.06476388168137001,0.0653706438864716,0.03967905472835416,0.06810107380942877,0.06947427248413238,0.06629675462057402,0.10623128817212886,0.10666240868627999,0.07899085864835735,0.05660452676539859,0.06131491756816095
Lexicographic Chamberlin-Courant (lex-CC),0.05920721727675542,0.07319468284699214,0.3836812901680572,0.31901321304538743,0.10286216119117002,0.011943634984631352,0.05492794698814418,0.0,0.0,0.0,0.0,0.01309328968903437,0.0,0.01309328968903437,0.29857490718933377,0.01309328968903437,0.0,0.16416111133288092,0.2965630114566285,0.20428725400183625,0.26070017164983433,0.05436908706239272,0.05796175801365215,0.06409324977046825,0.05245299588838769,0.07348209652309289,0.06661610314957486,0.06535467646002156,0.06529080675422139,0.11585964632150413,0.06819687836812902,0.06612111292962357,0.06795736697137839,0.07758572512075367,0.08568121033092492,0.07172567961358828,0.07162987505488803,0.07715460460660253,0.0730669434353918,0.07756975769430362,0.07899085864835735,0.06964991417508283,0.08207257195321543,0.07431240269849507,0.07472755578619616,0.06533870903357152,0.06532274160712147,0.0820566045267654,0.0820566045267654,0.06471597940201988,0.06471597940201988,0.06757414873657738,0.0471997125863239,0.07190132130453875,0.062097321464213005,0.06359825955051694,0.06476388168137001,0.0653706438864716,0.03967905472835416,0.06810107380942877,0.06947427248413238,0.06629675462057402,0.10623128817212886,0.10666240868627999,0.07899085864835735,0.05660452676539859,0.06131491756816095
