,NN,Min Violations Committee,Max Violations Committee,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV),Method of Equal Shares (aka Rule X) with Phragmén phase,E Pluribus Hugo (EPH),Random Serial Dictator,Anti-Plurality,Two-Approval,Three-Approval,Instant Runoff,Bottom-Two-Runoff Instant Runoff,Benham,PluralityWRunoff PUT,Coombs,Baldwin,Strict Nanson,Weak Nanson,Iterated Removal Condorcet Loser,Raynaud,Tideman Alternative Top Cycle,Knockout Voting,Banks,Condorcet,Copeland,Llull,Uncovered Set,Uncovered Set - Fishburn,Uncovered Set - Bordes,Uncovered Set - McKelvey,Slater,Top Cycle,GOCHA,Bipartisan Set,Minimax,Split Cycle,Ranked Pairs ZT,Ranked Pairs TB,Simple Stable Voting,Stable Voting,Loss-Trimmer Voting,Daunou,Blacks,Condorcet IRV,Condorcet IRV PUT,Smith IRV,Smith-Minimax,Condorcet Plurality,Copeland-Local-Borda,Copeland-Global-Borda,Borda-Minimax Faceoff,Bucklin,Simplified Bucklin,Weighted Bucklin,Bracket Voting,Superior Voting
Min Violations Committee,0.03165770399812953,0.0,0.2780499210182656,0.24344622684010334,0.026312037728747642,0.045062358502939714,0.014883922512360499,0.04393323334682961,0.04393323334682961,0.04393323334682961,0.04393323334682961,0.04537030172733338,0.04393323334682961,0.04537030172733338,0.23332972165354107,0.04537030172733338,0.04393323334682961,0.1490103046927126,0.16235451108310475,0.040796774579857094,0.05976379614158545,0.024578431428457375,0.019571502705908517,0.020130362631659984,0.030646053479473304,0.02422486698563502,0.01921793826308616,0.018909995038692496,0.018066002497761708,0.0725263319970118,0.02018738915469585,0.02072343847123297,0.013606528396357146,0.025673340670745965,0.02831937133961005,0.017358873612116996,0.01839675633136972,0.024772321606779314,0.018465188159012758,0.02569615127996031,0.026825276436070418,0.019309180699943543,0.027635053063179683,0.018499404072834274,0.016412233329721655,0.01790632823326129,0.01917231704465747,0.028011428115216386,0.028011428115216386,0.012351944889568138,0.012351944889568138,0.01778086988258239,0.02161305223059245,0.016708771249508148,0.020369874028410614,0.02145337796609203,0.02092873395416208,0.01790632823326129,0.020278631591553232,0.016298180283649925,0.013116100298248716,0.018180055543833437,0.03560736098359347,0.06547785374977902,0.028057049333645077,0.01725622587065244,0.015488403656540656
Max Violations Committee,0.2769538712455163,0.2780499210182656,0.0,0.24441567773171302,0.2825778269473132,0.2798177432323774,0.28247517920584864,0.27757089822476433,0.27757089822476433,0.27757089822476433,0.27757089822476433,0.280319576635093,0.27757089822476433,0.280319576635093,0.12478543770707756,0.280319576635093,0.27757089822476433,0.2666104004972713,0.2762478828903323,0.28128902752670265,0.2810267055207377,0.28331917174677945,0.2843342438568178,0.2840491112416385,0.2833647929652081,0.28354727783892286,0.2847562401272832,0.2846992136042473,0.2846421870812115,0.28570288040967856,0.28477905073649756,0.284151758983103,0.284414080989068,0.28545196370832077,0.2856800698004642,0.2852238576161773,0.28564585388664265,0.28537212657607053,0.2857142857142857,0.28545196370832077,0.28570288040967856,0.28526947883460596,0.28570288040967856,0.2857142857142857,0.2854747743175351,0.2851668310931414,0.2852010470069629,0.28570288040967856,0.28570288040967856,0.2845509446443541,0.2845509446443541,0.28502996743785536,0.2837753839310663,0.28406051654624564,0.28394646350017394,0.28456234994896124,0.2840377059370313,0.2851668310931414,0.28367273618960176,0.2846649976904258,0.28456234994896124,0.2849729409148195,0.28158556544648916,0.2829770126085642,0.28233831555056255,0.2839578688047811,0.2842544067245676
Random Choice,0.24317421032522224,0.24344622684010334,0.24441567773171302,0.0,0.24330936318481725,0.24336638970785313,0.24334357909863877,0.24352606397235355,0.24352606397235355,0.24352606397235355,0.24352606397235355,0.24338920031706746,0.24352606397235355,0.24338920031706746,0.24476924217453538,0.24338920031706746,0.24352606397235355,0.24533950740489402,0.24408492389810502,0.2428759616097447,0.24340060562167465,0.2435374692769607,0.24332076848942444,0.24326374196638856,0.24357168519078223,0.24321812074795987,0.24342341623088898,0.24348044275392486,0.24340060562167465,0.2435944957999966,0.24330936318481725,0.24335498440324596,0.2435374692769607,0.24349184805853202,0.24343482153549617,0.24338920031706746,0.24352606397235355,0.24329795788021008,0.24351465866774638,0.24349184805853202,0.24342341623088898,0.24335498440324596,0.24309266239728097,0.24334357909863877,0.2436743329322468,0.24342341623088898,0.24335498440324596,0.24356027988617507,0.24356027988617507,0.24314968892031685,0.24314968892031685,0.24349184805853202,0.24322952605256704,0.24338920031706746,0.24332076848942444,0.24334357909863877,0.24322952605256704,0.24343482153549617,0.2432067154433527,0.24322952605256704,0.24330936318481725,0.24336638970785313,0.24328655257560292,0.24316109422492402,0.24334357909863877,0.24321812074795987,0.24329795788021008
Borda ranking,0.028119778508984526,0.026312037728747642,0.2825778269473132,0.24330936318481725,0.0,0.04464036223247432,0.028992284311433247,0.04481144180158191,0.04481144180158191,0.04481144180158191,0.04481144180158191,0.04448068796797391,0.04481144180158191,0.04448068796797391,0.24223726455174302,0.04448068796797391,0.04481144180158191,0.14914716834799865,0.15448485090415554,0.03523098593155677,0.04871205597723501,0.02941428058189864,0.025182912572637533,0.02618657937806874,0.03276744013640744,0.027589431844750992,0.025433829273995335,0.024715295083743448,0.02390551845663418,0.07287989643983417,0.026494522602462406,0.025924257372103767,0.015077812690682436,0.027156030269678427,0.035105527580877864,0.02197802197802198,0.023426495663132922,0.027965806896787695,0.02423627229024219,0.027178840878892774,0.028250939511967017,0.024578431428457375,0.030497784519580056,0.024795132215993658,0.02680246582685607,0.023278226703239677,0.024008166198098736,0.03406764486162514,0.03406764486162514,0.019696961056587418,0.019696961056587418,0.024715295083743448,0.02660857564853413,0.010002452140490541,0.026312037728747642,0.026369064251783505,0.02602690511356832,0.023266821398632506,0.02684808704528476,0.021932400759593285,0.015568240788790867,0.021407756747663337,0.026357658947176333,0.05669576920225597,0.014633005811002697,0.026312037728747642,0.022206128070165435
Plurality ranking,0.03747440934778766,0.045062358502939714,0.2798177432323774,0.24336638970785313,0.04464036223247432,0.0,0.04119596024110814,0.013002047252176987,0.013002047252176987,0.013002047252176987,0.013002047252176987,0.002737273105721471,0.013002047252176987,0.002737273105721471,0.24229429107477887,0.002737273105721471,0.013002047252176987,0.14709421351870755,0.17241398974663116,0.05046847288673962,0.07737358645506025,0.03935970619935332,0.040876611712107304,0.04101347536739337,0.03242528099819226,0.04822162787912658,0.043374373421078145,0.043214699156577725,0.04299799836904144,0.07593651807455648,0.04384199090997223,0.04140125572403725,0.04271286575386212,0.044389445531116525,0.050126313748524436,0.04264443392621908,0.04299799836904144,0.04456052510022412,0.043374373421078145,0.04437804022650935,0.044845657715403435,0.04332875220264945,0.04596337756690637,0.04365950603625746,0.04427539248504479,0.043055024892077305,0.043100646110506,0.0490085938970215,0.0490085938970215,0.04245054374789715,0.04245054374789715,0.043534047685578565,0.031683936198726025,0.04231368009261107,0.04085380110289295,0.0413784451148229,0.04121877085032249,0.043055024892077305,0.02606112102738984,0.04272427105846929,0.04224524826496804,0.04303221428286296,0.054266439320928166,0.07175077128372406,0.04618007835444265,0.03523098593155677,0.0382762022616719
STV,0.03142560604937357,0.014883922512360499,0.28247517920584864,0.24334357909863877,0.028992284311433247,0.04119596024110814,0.0,0.03988435021128327,0.03988435021128327,0.03988435021128327,0.03988435021128327,0.0413784451148229,0.03988435021128327,0.0413784451148229,0.2388498890834127,0.0413784451148229,0.03988435021128327,0.14832598641628222,0.1643846553031815,0.03934830089474615,0.061417565309625506,0.016013047668470604,0.020609385425161244,0.017404494830545687,0.02668841278078434,0.028729962305468273,0.02252547659916627,0.02230877581162999,0.02178413179970004,0.07267460095690506,0.02332384792166837,0.019035453389371397,0.01819146084844061,0.027384136361821885,0.031056644445331523,0.021339324920020303,0.022536881903773447,0.02773770080464424,0.023050120611096223,0.02740694697103623,0.028490450908717643,0.022901851651202974,0.029756439720113825,0.023358063835489887,0.021179650655519883,0.022103480328700877,0.02271936677748821,0.030532000433401575,0.030532000433401575,0.017096551606152022,0.017096551606152022,0.02153321509834224,0.021727105276664178,0.020255820982338885,0.017290441784473958,0.019240748872300508,0.01860205181429883,0.022103480328700877,0.020666411948197107,0.020951544563376428,0.018066002497761708,0.022217533374772606,0.03803669086492127,0.06626481976767394,0.0302696784274366,0.016663150031079457,0.017073740996937675
Approval Voting (AV),0.03561306363589706,0.04393323334682961,0.27757089822476433,0.24352606397235355,0.04481144180158191,0.013002047252176987,0.03988435021128327,0.0,0.0,0.0,0.0,0.015522619570362176,0.0,0.015522619570362176,0.23906658987094898,0.015522619570362176,0.0,0.1470714029094932,0.17410197482849274,0.051164196467777166,0.07830882143284842,0.04022650934949845,0.04184606260371699,0.041880278517538505,0.035345038977628494,0.048723461281842184,0.04445787735875956,0.044206960657401755,0.04370512725468616,0.08049863991742559,0.04510797972136841,0.04246194905250432,0.04290675593218406,0.04659066932030087,0.051905541267243394,0.04357966890400725,0.044309608398866315,0.046636290538729565,0.04469738875551019,0.0465792640156937,0.0470810974184093,0.044526309186402595,0.048438328666662867,0.04495971076147516,0.04497111606608233,0.04403588108829416,0.04432101370347349,0.05103873811709826,0.05103873811709826,0.04232508539721824,0.04232508539721824,0.044355229617295,0.03453526235051923,0.04231368009261107,0.041732009557645264,0.04288394532296971,0.042199627046539345,0.04403588108829416,0.030611837565651785,0.04330594159343511,0.0423022747880039,0.04402447578368699,0.054722651505215075,0.07558295363173412,0.04630553670512155,0.03552752385134326,0.03904035767035248
Proportional Approval Voting (PAV),0.03561306363589706,0.04393323334682961,0.27757089822476433,0.24352606397235355,0.04481144180158191,0.013002047252176987,0.03988435021128327,0.0,0.0,0.0,0.0,0.015522619570362176,0.0,0.015522619570362176,0.23906658987094898,0.015522619570362176,0.0,0.1470714029094932,0.17410197482849274,0.051164196467777166,0.07830882143284842,0.04022650934949845,0.04184606260371699,0.041880278517538505,0.035345038977628494,0.048723461281842184,0.04445787735875956,0.044206960657401755,0.04370512725468616,0.08049863991742559,0.04510797972136841,0.04246194905250432,0.04290675593218406,0.04659066932030087,0.051905541267243394,0.04357966890400725,0.044309608398866315,0.046636290538729565,0.04469738875551019,0.0465792640156937,0.0470810974184093,0.044526309186402595,0.048438328666662867,0.04495971076147516,0.04497111606608233,0.04403588108829416,0.04432101370347349,0.05103873811709826,0.05103873811709826,0.04232508539721824,0.04232508539721824,0.044355229617295,0.03453526235051923,0.04231368009261107,0.041732009557645264,0.04288394532296971,0.042199627046539345,0.04403588108829416,0.030611837565651785,0.04330594159343511,0.0423022747880039,0.04402447578368699,0.054722651505215075,0.07558295363173412,0.04630553670512155,0.03552752385134326,0.03904035767035248
Approval Chamberlin-Courant (CC),0.03561306363589706,0.04393323334682961,0.27757089822476433,0.24352606397235355,0.04481144180158191,0.013002047252176987,0.03988435021128327,0.0,0.0,0.0,0.0,0.015522619570362176,0.0,0.015522619570362176,0.23906658987094898,0.015522619570362176,0.0,0.1470714029094932,0.17410197482849274,0.051164196467777166,0.07830882143284842,0.04022650934949845,0.04184606260371699,0.041880278517538505,0.035345038977628494,0.048723461281842184,0.04445787735875956,0.044206960657401755,0.04370512725468616,0.08049863991742559,0.04510797972136841,0.04246194905250432,0.04290675593218406,0.04659066932030087,0.051905541267243394,0.04357966890400725,0.044309608398866315,0.046636290538729565,0.04469738875551019,0.0465792640156937,0.0470810974184093,0.044526309186402595,0.048438328666662867,0.04495971076147516,0.04497111606608233,0.04403588108829416,0.04432101370347349,0.05103873811709826,0.05103873811709826,0.04232508539721824,0.04232508539721824,0.044355229617295,0.03453526235051923,0.04231368009261107,0.041732009557645264,0.04288394532296971,0.042199627046539345,0.04403588108829416,0.030611837565651785,0.04330594159343511,0.0423022747880039,0.04402447578368699,0.054722651505215075,0.07558295363173412,0.04630553670512155,0.03552752385134326,0.03904035767035248
Lexicographic Chamberlin-Courant (lex-CC),0.03561306363589706,0.04393323334682961,0.27757089822476433,0.24352606397235355,0.04481144180158191,0.013002047252176987,0.03988435021128327,0.0,0.0,0.0,0.0,0.015522619570362176,0.0,0.015522619570362176,0.23906658987094898,0.015522619570362176,0.0,0.1470714029094932,0.17410197482849274,0.051164196467777166,0.07830882143284842,0.04022650934949845,0.04184606260371699,0.041880278517538505,0.035345038977628494,0.048723461281842184,0.04445787735875956,0.044206960657401755,0.04370512725468616,0.08049863991742559,0.04510797972136841,0.04246194905250432,0.04290675593218406,0.04659066932030087,0.051905541267243394,0.04357966890400725,0.044309608398866315,0.046636290538729565,0.04469738875551019,0.0465792640156937,0.0470810974184093,0.044526309186402595,0.048438328666662867,0.04495971076147516,0.04497111606608233,0.04403588108829416,0.04432101370347349,0.05103873811709826,0.05103873811709826,0.04232508539721824,0.04232508539721824,0.044355229617295,0.03453526235051923,0.04231368009261107,0.041732009557645264,0.04288394532296971,0.042199627046539345,0.04403588108829416,0.030611837565651785,0.04330594159343511,0.0423022747880039,0.04402447578368699,0.054722651505215075,0.07558295363173412,0.04630553670512155,0.03552752385134326,0.03904035767035248
