,NN,Min Violations Committee,Max Violations Committee,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV),Method of Equal Shares (aka Rule X) with Phragmén phase,E Pluribus Hugo (EPH),Random Serial Dictator
Min Violations Committee,0.00034995276303008524,0.0,0.6666666666666666,0.4446662142562506,2.6612377416736524e-05,0.015634771732332707,0.00013306188708368263,0.0,2.6612377416736524e-05,0.44325575825316355,2.6612377416736524e-05,0.43238460207842666,0.298417894162575,0.0050430455204715716,0.24943781352707145,2.6612377416736524e-05,0.0,0.1658616422498104
Max Violations Committee,0.6666034622703019,0.6666666666666666,0.0,0.4444400090482083,0.6666666666666666,0.6645243702846194,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.336753023831384,0.6666666666666666,0.5989248599523639,0.45676153979215733,0.6665202985908746,0.5590062938272591,0.6666666666666666,0.6666666666666666,0.6285710483946083
Random Choice,0.44473207989035707,0.4446662142562506,0.4444400090482083,0.0,0.4446662142562506,0.44446662142562504,0.4446662142562506,0.4446662142562506,0.4446662142562506,0.44634279403350496,0.4446662142562506,0.44380131199020667,0.4463294878447966,0.4445464585578753,0.4454645855787527,0.4446662142562506,0.4446662142562506,0.44370816866924806
Borda ranking,0.0003233403856133488,2.6612377416736524e-05,0.6666666666666666,0.4446662142562506,0.0,0.015634771732332707,0.00013306188708368263,2.6612377416736524e-05,0.0,0.4432823706305803,0.0,0.4323712958897183,0.29844450653999177,0.005016433143054835,0.24943781352707145,0.0,2.6612377416736524e-05,0.1658616422498104
Plurality ranking,0.015769164238287225,0.015634771732332707,0.6645243702846194,0.44446662142562504,0.015634771732332707,0.0,0.015528322222665761,0.015634771732332707,0.015634771732332707,0.4469415725253816,0.015634771732332707,0.42861895067395844,0.30380690058946414,0.019852833552885446,0.2560509893151305,0.015634771732332707,0.015634771732332707,0.1724748180378694
STV,0.00044176546511782625,0.00013306188708368263,0.6666666666666666,0.4446662142562506,0.00013306188708368263,0.015528322222665761,0.0,0.00013306188708368263,0.00013306188708368263,0.4432690644418719,0.00013306188708368263,0.43239790826713503,0.298417894162575,0.005122882652721781,0.24949103828190491,0.00013306188708368263,0.00013306188708368263,0.16591486700464386
Approval Voting (AV),0.00034995276303008524,0.0,0.6666666666666666,0.4446662142562506,2.6612377416736524e-05,0.015634771732332707,0.00013306188708368263,0.0,2.6612377416736524e-05,0.44325575825316355,2.6612377416736524e-05,0.43238460207842666,0.298417894162575,0.0050430455204715716,0.24943781352707145,2.6612377416736524e-05,0.0,0.1658616422498104
Proportional Approval Voting (PAV),0.0003233403856133488,2.6612377416736524e-05,0.6666666666666666,0.4446662142562506,0.0,0.015634771732332707,0.00013306188708368263,2.6612377416736524e-05,0.0,0.4432823706305803,0.0,0.4323712958897183,0.29844450653999177,0.005016433143054835,0.24943781352707145,0.0,2.6612377416736524e-05,0.1658616422498104
Approval Chamberlin-Courant (CC),0.4431000758452756,0.44325575825316355,0.336753023831384,0.44634279403350496,0.4432823706305803,0.4469415725253816,0.4432690644418719,0.44325575825316355,0.4432823706305803,0.0,0.4432823706305803,0.6666666666666666,0.16961398746557024,0.44526499274812714,0.28834510931034024,0.4432823706305803,0.44325575825316355,0.44286987878062084
Lexicographic Chamberlin-Courant (lex-CC),0.0003233403856133488,2.6612377416736524e-05,0.6666666666666666,0.4446662142562506,0.0,0.015634771732332707,0.00013306188708368263,2.6612377416736524e-05,0.0,0.4432823706305803,0.0,0.4323712958897183,0.29844450653999177,0.005016433143054835,0.24943781352707145,0.0,2.6612377416736524e-05,0.1658616422498104
Sequential Approval Chamberlin-Courant (seq-CC),0.4326693545167857,0.43238460207842666,0.5989248599523639,0.44380131199020667,0.4323712958897183,0.42861895067395844,0.43239790826713503,0.43238460207842666,0.4323712958897183,0.6666666666666666,0.4323712958897183,0.0,0.5772224661690152,0.43033544901733795,0.5672827432038641,0.4323712958897183,0.43238460207842666,0.4331297486460953
Monroe's Approval Rule (Monroe),0.29849507005708353,0.298417894162575,0.45676153979215733,0.4463294878447966,0.29844450653999177,0.30380690058946414,0.298417894162575,0.298417894162575,0.29844450653999177,0.16961398746557024,0.29844450653999177,0.5772224661690152,0.0,0.30041382246883025,0.27192527244421383,0.29844450653999177,0.298417894162575,0.3391082192327652
Greedy Monroe,0.005315157079557703,0.0050430455204715716,0.6665202985908746,0.4445464585578753,0.005016433143054835,0.019852833552885446,0.005122882652721781,0.0050430455204715716,0.005016433143054835,0.44526499274812714,0.005016433143054835,0.43033544901733795,0.30041382246883025,0.0,0.25172647798491077,0.005016433143054835,0.0050430455204715716,0.16708581161098027
Minimax Approval Voting (MAV),0.24937261320240048,0.24943781352707145,0.5590062938272591,0.4454645855787527,0.24943781352707145,0.2560509893151305,0.24949103828190491,0.24943781352707145,0.24943781352707145,0.28834510931034024,0.24943781352707145,0.5672827432038641,0.27192527244421383,0.25172647798491077,0.0,0.24943781352707145,0.24943781352707145,0.29079344803268
Method of Equal Shares (aka Rule X) with Phragmén phase,0.0003233403856133488,2.6612377416736524e-05,0.6666666666666666,0.4446662142562506,0.0,0.015634771732332707,0.00013306188708368263,2.6612377416736524e-05,0.0,0.4432823706305803,0.0,0.4323712958897183,0.29844450653999177,0.005016433143054835,0.24943781352707145,0.0,2.6612377416736524e-05,0.1658616422498104
E Pluribus Hugo (EPH),0.00034995276303008524,0.0,0.6666666666666666,0.4446662142562506,2.6612377416736524e-05,0.015634771732332707,0.00013306188708368263,0.0,2.6612377416736524e-05,0.44325575825316355,2.6612377416736524e-05,0.43238460207842666,0.298417894162575,0.0050430455204715716,0.24943781352707145,2.6612377416736524e-05,0.0,0.1658616422498104
Random Serial Dictator,0.16602597368035873,0.1658616422498104,0.6285710483946083,0.44370816866924806,0.1658616422498104,0.1724748180378694,0.16591486700464386,0.1658616422498104,0.1658616422498104,0.44286987878062084,0.1658616422498104,0.4331297486460953,0.3391082192327652,0.16708581161098027,0.29079344803268,0.1658616422498104,0.1658616422498104,0.0
NN,,0.00034995276303008524,0.6666034622703019,0.44473207989035707,0.0003233403856133488,0.015769164238287225,0.00044176546511782625,0.00034995276303008524,0.0003233403856133488,0.4431000758452756,0.0003233403856133488,0.4326693545167857,0.29849507005708353,0.005315157079557703,0.24937261320240048,0.0003233403856133488,0.00034995276303008524,0.16602597368035873
