,NN,Min Violations Committee,Max Violations Committee,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV),Method of Equal Shares (aka Rule X) with Phragmén phase,E Pluribus Hugo (EPH),Random Serial Dictator
Min Violations Committee,0.0,0.0,0.4989136447361668,0.4904395034130374,0.0,0.0,0.0,0.0,0.0,0.4573527147476291,0.0,0.45581299862566077,0.0,0.0,0.0,0.0,0.0,0.0
Max Violations Committee,0.4989136447361667,0.4989136447361668,0.0,0.48978940105042856,0.4989136447361668,0.4989136447361668,0.4989136447361668,0.4989136447361668,0.4989136447361668,0.041583740597752016,0.4989136447361668,0.8570972359244284,0.4989136447361668,0.4989136447361668,0.4989136447361668,0.4989136447361668,0.4989136447361668,0.4989136447361668
Random Choice,0.4904395034130372,0.4904395034130374,0.48978940105042856,0.0,0.4904395034130374,0.4904395034130374,0.4904395034130374,0.4904395034130374,0.4904395034130374,0.48992626470571465,0.4904395034130374,0.48937881008457035,0.4904395034130374,0.4904395034130374,0.4904395034130374,0.4904395034130374,0.4904395034130374,0.4904395034130374
Borda ranking,0.0,0.0,0.4989136447361668,0.4904395034130374,0.0,0.0,0.0,0.0,0.0,0.4573527147476291,0.0,0.45581299862566077,0.0,0.0,0.0,0.0,0.0,0.0
Plurality ranking,0.0,0.0,0.4989136447361668,0.4904395034130374,0.0,0.0,0.0,0.0,0.0,0.4573527147476291,0.0,0.45581299862566077,0.0,0.0,0.0,0.0,0.0,0.0
STV,0.0,0.0,0.4989136447361668,0.4904395034130374,0.0,0.0,0.0,0.0,0.0,0.4573527147476291,0.0,0.45581299862566077,0.0,0.0,0.0,0.0,0.0,0.0
Approval Voting (AV),0.0,0.0,0.4989136447361668,0.4904395034130374,0.0,0.0,0.0,0.0,0.0,0.4573527147476291,0.0,0.45581299862566077,0.0,0.0,0.0,0.0,0.0,0.0
Proportional Approval Voting (PAV),0.0,0.0,0.4989136447361668,0.4904395034130374,0.0,0.0,0.0,0.0,0.0,0.4573527147476291,0.0,0.45581299862566077,0.0,0.0,0.0,0.0,0.0,0.0
Approval Chamberlin-Courant (CC),0.4573527147476289,0.4573527147476291,0.041583740597752016,0.48992626470571465,0.4573527147476291,0.4573527147476291,0.4573527147476291,0.4573527147476291,0.4573527147476291,0.0,0.4573527147476291,0.8401261426689554,0.4573527147476291,0.4573527147476291,0.4573527147476291,0.4573527147476291,0.4573527147476291,0.4573527147476291
Lexicographic Chamberlin-Courant (lex-CC),0.0,0.0,0.4989136447361668,0.4904395034130374,0.0,0.0,0.0,0.0,0.0,0.4573527147476291,0.0,0.45581299862566077,0.0,0.0,0.0,0.0,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.4558129986256609,0.45581299862566077,0.8570972359244284,0.48937881008457035,0.45581299862566077,0.45581299862566077,0.45581299862566077,0.45581299862566077,0.45581299862566077,0.8401261426689554,0.45581299862566077,0.0,0.45581299862566077,0.45581299862566077,0.45581299862566077,0.45581299862566077,0.45581299862566077,0.45581299862566077
Monroe's Approval Rule (Monroe),0.0,0.0,0.4989136447361668,0.4904395034130374,0.0,0.0,0.0,0.0,0.0,0.4573527147476291,0.0,0.45581299862566077,0.0,0.0,0.0,0.0,0.0,0.0
Greedy Monroe,0.0,0.0,0.4989136447361668,0.4904395034130374,0.0,0.0,0.0,0.0,0.0,0.4573527147476291,0.0,0.45581299862566077,0.0,0.0,0.0,0.0,0.0,0.0
Minimax Approval Voting (MAV),0.0,0.0,0.4989136447361668,0.4904395034130374,0.0,0.0,0.0,0.0,0.0,0.4573527147476291,0.0,0.45581299862566077,0.0,0.0,0.0,0.0,0.0,0.0
Method of Equal Shares (aka Rule X) with Phragmén phase,0.0,0.0,0.4989136447361668,0.4904395034130374,0.0,0.0,0.0,0.0,0.0,0.4573527147476291,0.0,0.45581299862566077,0.0,0.0,0.0,0.0,0.0,0.0
E Pluribus Hugo (EPH),0.0,0.0,0.4989136447361668,0.4904395034130374,0.0,0.0,0.0,0.0,0.0,0.4573527147476291,0.0,0.45581299862566077,0.0,0.0,0.0,0.0,0.0,0.0
Random Serial Dictator,0.0,0.0,0.4989136447361668,0.4904395034130374,0.0,0.0,0.0,0.0,0.0,0.4573527147476291,0.0,0.45581299862566077,0.0,0.0,0.0,0.0,0.0,0.0
NN,,0.0,0.4989136447361667,0.4904395034130372,0.0,0.0,0.0,0.0,0.0,0.4573527147476289,0.0,0.4558129986256609,0.0,0.0,0.0,0.0,0.0,0.0
