,NN,Min Violations Committee,Max Violations Committee,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV),Method of Equal Shares (aka Rule X) with Phragmén phase,E Pluribus Hugo (EPH),Random Serial Dictator
Min Violations Committee,0.0,0.0,0.5177704150200259,0.5022420927973601,0.0,0.0,0.0,0.0,0.0,0.48403922664431226,0.0,0.48334730483147714,0.0,0.0,0.0,0.0,0.0,0.0
Max Violations Committee,0.5177704150200259,0.5177704150200259,0.0,0.500179633547563,0.5177704150200259,0.5177704150200259,0.5177704150200259,0.5177704150200259,0.5177704150200259,0.03468923396271606,0.5177704150200259,0.9977512541082858,0.5177704150200259,0.5177704150200259,0.5177704150200259,0.5177704150200259,0.5177704150200259,0.5177704150200259
Random Choice,0.5022420927973602,0.5022420927973601,0.500179633547563,0.0,0.5022420927973601,0.5022420927973601,0.5022420927973601,0.5022420927973601,0.5022420927973601,0.499168363205727,0.5022420927973601,0.49976714169760356,0.5022420927973601,0.5022420927973601,0.5022420927973601,0.5022420927973601,0.5022420927973601,0.5022420927973601
Borda ranking,0.0,0.0,0.5177704150200259,0.5022420927973601,0.0,0.0,0.0,0.0,0.0,0.48403922664431226,0.0,0.48334730483147714,0.0,0.0,0.0,0.0,0.0,0.0
Plurality ranking,0.0,0.0,0.5177704150200259,0.5022420927973601,0.0,0.0,0.0,0.0,0.0,0.48403922664431226,0.0,0.48334730483147714,0.0,0.0,0.0,0.0,0.0,0.0
STV,0.0,0.0,0.5177704150200259,0.5022420927973601,0.0,0.0,0.0,0.0,0.0,0.48403922664431226,0.0,0.48334730483147714,0.0,0.0,0.0,0.0,0.0,0.0
Approval Voting (AV),0.0,0.0,0.5177704150200259,0.5022420927973601,0.0,0.0,0.0,0.0,0.0,0.48403922664431226,0.0,0.48334730483147714,0.0,0.0,0.0,0.0,0.0,0.0
Proportional Approval Voting (PAV),0.0,0.0,0.5177704150200259,0.5022420927973601,0.0,0.0,0.0,0.0,0.0,0.48403922664431226,0.0,0.48334730483147714,0.0,0.0,0.0,0.0,0.0,0.0
Approval Chamberlin-Courant (CC),0.4840392266443125,0.48403922664431226,0.03468923396271606,0.499168363205727,0.48403922664431226,0.48403922664431226,0.48403922664431226,0.48403922664431226,0.48403922664431226,0.0,0.48403922664431226,0.9673865314757893,0.48403922664431226,0.48403922664431226,0.48403922664431226,0.48403922664431226,0.48403922664431226,0.48403922664431226
Lexicographic Chamberlin-Courant (lex-CC),0.0,0.0,0.5177704150200259,0.5022420927973601,0.0,0.0,0.0,0.0,0.0,0.48403922664431226,0.0,0.48334730483147714,0.0,0.0,0.0,0.0,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.4833473048314773,0.48334730483147714,0.9977512541082858,0.49976714169760356,0.48334730483147714,0.48334730483147714,0.48334730483147714,0.48334730483147714,0.48334730483147714,0.9673865314757893,0.48334730483147714,0.0,0.48334730483147714,0.48334730483147714,0.48334730483147714,0.48334730483147714,0.48334730483147714,0.48334730483147714
Monroe's Approval Rule (Monroe),0.0,0.0,0.5177704150200259,0.5022420927973601,0.0,0.0,0.0,0.0,0.0,0.48403922664431226,0.0,0.48334730483147714,0.0,0.0,0.0,0.0,0.0,0.0
Greedy Monroe,0.0,0.0,0.5177704150200259,0.5022420927973601,0.0,0.0,0.0,0.0,0.0,0.48403922664431226,0.0,0.48334730483147714,0.0,0.0,0.0,0.0,0.0,0.0
Minimax Approval Voting (MAV),0.0,0.0,0.5177704150200259,0.5022420927973601,0.0,0.0,0.0,0.0,0.0,0.48403922664431226,0.0,0.48334730483147714,0.0,0.0,0.0,0.0,0.0,0.0
Method of Equal Shares (aka Rule X) with Phragmén phase,0.0,0.0,0.5177704150200259,0.5022420927973601,0.0,0.0,0.0,0.0,0.0,0.48403922664431226,0.0,0.48334730483147714,0.0,0.0,0.0,0.0,0.0,0.0
E Pluribus Hugo (EPH),0.0,0.0,0.5177704150200259,0.5022420927973601,0.0,0.0,0.0,0.0,0.0,0.48403922664431226,0.0,0.48334730483147714,0.0,0.0,0.0,0.0,0.0,0.0
Random Serial Dictator,0.0,0.0,0.5177704150200259,0.5022420927973601,0.0,0.0,0.0,0.0,0.0,0.48403922664431226,0.0,0.48334730483147714,0.0,0.0,0.0,0.0,0.0,0.0
NN,,0.0,0.5177704150200259,0.5022420927973602,0.0,0.0,0.0,0.0,0.0,0.4840392266443125,0.0,0.4833473048314773,0.0,0.0,0.0,0.0,0.0,0.0
