,NN,Min Violations Committee,Max Violations Committee,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV),Method of Equal Shares (aka Rule X) with Phragmén phase,E Pluribus Hugo (EPH),Random Serial Dictator,Anti-Plurality,Two-Approval,Three-Approval,Instant Runoff,Bottom-Two-Runoff Instant Runoff,Benham,PluralityWRunoff PUT,Coombs,Baldwin,Strict Nanson,Weak Nanson,Iterated Removal Condorcet Loser,Raynaud,Tideman Alternative Top Cycle,Knockout Voting,Banks,Condorcet,Copeland,Llull,Uncovered Set,Uncovered Set - Fishburn,Uncovered Set - Bordes,Uncovered Set - McKelvey,Slater,Top Cycle,GOCHA,Bipartisan Set,Minimax,Split Cycle,Ranked Pairs ZT,Ranked Pairs TB,Simple Stable Voting,Stable Voting,Loss-Trimmer Voting,Daunou,Blacks,Condorcet IRV,Condorcet IRV PUT,Smith IRV,Smith-Minimax,Condorcet Plurality,Copeland-Local-Borda,Copeland-Global-Borda,Borda-Minimax Faceoff,Bucklin,Simplified Bucklin,Weighted Bucklin,Bracket Voting,Superior Voting
Min Violations Committee,0.04301544848509041,0.0,0.4,0.31941239870663846,0.03627799289449523,0.2896012135244102,0.2243423416230889,0.28915412558380904,0.28915412558380904,0.28915412558380904,0.28915412558380904,0.28958524609796016,0.28915412558380904,0.28958524609796016,0.3121312522454193,0.28958524609796016,0.28915412558380904,0.3113328809229172,0.27689114207017684,0.32878527803281304,0.06173007065586204,0.2275358269130973,0.026968983274120794,0.019464292842601094,0.19895413356752226,0.03270128936968584,0.03282902878128618,0.03282902878128618,0.03270128936968584,0.11033491676978963,0.03282902878128618,0.03278112650193605,0.01726078799249531,0.03282902878128618,0.03282902878128618,0.03270128936968584,0.03282902878128618,0.03282902878128618,0.03282902878128618,0.03282902878128618,0.03282902878128618,0.03282902878128618,0.03282902878128618,0.03282902878128618,0.016542253802243424,0.03282902878128618,0.03282902878128618,0.03282902878128618,0.03282902878128618,0.015616143068140992,0.015616143068140992,0.03282902878128618,0.03193485290008383,0.01726078799249531,0.022003113648157758,0.02241826673585885,0.03278112650193605,0.03282902878128618,0.025372240629116603,0.03270128936968584,0.017292722845395393,0.03282902878128618,0.2864077282344018,0.31278591672987105,0.06511516506327093,0.07155003792263782,0.018043191888547364
Max Violations Committee,0.39977006905911944,0.4,0.0,0.31872579936928663,0.3998083908825995,0.36873577901081794,0.39176080795177837,0.3652868148976089,0.3652868148976089,0.3652868148976089,0.3652868148976089,0.36897529040756855,0.3652868148976089,0.36897529040756855,0.29372080954852103,0.36897529040756855,0.3652868148976089,0.33019041156041673,0.3998882280148497,0.39121791545247697,0.3998403257354996,0.39300626721488163,0.4,0.4,0.39619975250489003,0.4,0.4,0.4,0.4,0.4,0.4,0.3999680651470999,0.4,0.4,0.39377270368448364,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.39998403257355,0.4,0.4,0.4,0.4,0.3992814658097481,0.3992814658097481,0.4,0.4,0.4,0.3998083908825995,0.4,0.3998403257354996,0.3999520977206499,0.3999680651470999,0.4,0.3991856612510479,0.4,0.4,0.4,0.391249850305377,0.3913456548640773,0.3993453355155483,0.39773262544409405,0.4
Random Choice,0.31883677298311447,0.31941239870663846,0.31872579936928663,0.0,0.31944433355953855,0.3210251087780927,0.3212965550277434,0.320769629954892,0.320769629954892,0.320769629954892,0.320769629954892,0.32088140194004233,0.320769629954892,0.32088140194004233,0.3199552912059399,0.32088140194004233,0.320769629954892,0.3191569198834378,0.32164783840964434,0.32260588399664686,0.319619975250489,0.32054608598459144,0.31965191010338906,0.31974771466208934,0.3190611153247375,0.31960400782403897,0.3195880403975889,0.3195880403975889,0.31960400782403897,0.3189972456189374,0.3195880403975889,0.3195880403975889,0.3195401381182388,0.3195880403975889,0.3196998123827392,0.31960400782403897,0.3195880403975889,0.3195880403975889,0.3195880403975889,0.3195880403975889,0.3195880403975889,0.3195880403975889,0.3195880403975889,0.3195880403975889,0.3195720729711389,0.3195880403975889,0.3195880403975889,0.31993932377948986,0.31993932377948986,0.3193964312801884,0.3193964312801884,0.3195880403975889,0.319619975250489,0.3195401381182388,0.3197956169414395,0.31998722605883995,0.3195880403975889,0.3195880403975889,0.3195880403975889,0.31960400782403897,0.31955610554468883,0.31960400782403897,0.3222386331882959,0.32207895892379546,0.32000319348529,0.32073769510199196,0.3198275517943395
Borda ranking,0.03448165741886552,0.03627799289449523,0.3998083908825995,0.31944433355953855,0.0,0.28998443175921124,0.2252524849307413,0.29008023631791147,0.29008023631791147,0.29008023631791147,0.29008023631791147,0.2900323340385613,0.29008023631791147,0.2900323340385613,0.3210251087780927,0.2900323340385613,0.29008023631791147,0.31118917408486685,0.26322302502894096,0.34021795537104305,0.05029739331763203,0.22348010059478662,0.03761925671629875,0.037491517304698414,0.20095006187377748,0.03503253363139196,0.03511237076364217,0.03511237076364217,0.03503253363139196,0.10999960081433875,0.03511237076364217,0.03517624046944234,0.01952816254840126,0.03511237076364217,0.04475669633946749,0.03503253363139196,0.03511237076364217,0.03511237076364217,0.03511237076364217,0.03511237076364217,0.03511237076364217,0.03511237076364217,0.03511237076364217,0.03511237076364217,0.035479621571993136,0.03511237076364217,0.03511237076364217,0.04301624685641292,0.04301624685641292,0.02896491158037603,0.02896491158037603,0.03511237076364217,0.03809827950980001,0.01952816254840126,0.03889665083230211,0.03843359546525089,0.03517624046944234,0.03511237076364217,0.04566683964711987,0.03503253363139196,0.019623967107101514,0.03509640333719213,0.2982076563809828,0.3231328090694982,0.06570595984192248,0.08687876731467806,0.03908825994970261
Plurality ranking,0.3006331084587442,0.2896012135244102,0.36873577901081794,0.3210251087780927,0.28998443175921124,0.0,0.2152728433994651,0.05812143227815257,0.05812143227815257,0.05812143227815257,0.05812143227815257,0.006131491756816095,0.05812143227815257,0.006131491756816095,0.33244181868987266,0.006131491756816095,0.05812143227815257,0.2883397868348569,0.3090016366612111,0.2671350445092012,0.31963594267693907,0.2050377230449882,0.2870783601453036,0.2817931419903397,0.17834018602051815,0.2888028422019081,0.2887389724961079,0.2887389724961079,0.2888028422019081,0.28824398227615666,0.2887389724961079,0.28869107021675783,0.2905752265378628,0.2887389724961079,0.29025587800886193,0.2888028422019081,0.2887389724961079,0.2887389724961079,0.2887389724961079,0.2887389724961079,0.2887389724961079,0.2887389724961079,0.2887230050696579,0.2887389724961079,0.28950540896571,0.2887389724961079,0.2887389724961079,0.28838768911420704,0.28838768911420704,0.2952057802083749,0.2952057802083749,0.2887389724961079,0.28719013213045386,0.2905752265378628,0.2804039758891861,0.2812342820645882,0.28869107021675783,0.2887389724961079,0.2643088100275438,0.2888028422019081,0.29065506367011296,0.2887230050696579,0.26815695980200394,0.26649634745119954,0.27713065346692745,0.2595026146660812,0.2814099237555387
STV,0.2380000798371322,0.2243423416230889,0.39176080795177837,0.3212965550277434,0.2252524849307413,0.2152728433994651,0.0,0.21132888906630473,0.21132888906630473,0.21132888906630473,0.21132888906630473,0.21586363817811663,0.21132888906630473,0.21586363817811663,0.3070855454872061,0.21586363817811663,0.21132888906630473,0.29942118079118596,0.28942557183345974,0.2099397229651511,0.2603009859885833,0.061426689553311244,0.2244860484611393,0.21655023751546845,0.14975849267494312,0.2279190451478983,0.22790307772144824,0.22790307772144824,0.2279190451478983,0.25233324019001235,0.22790307772144824,0.22785517544209813,0.22645004191449444,0.22790307772144824,0.23433795058081514,0.2279190451478983,0.22790307772144824,0.22790307772144824,0.22790307772144824,0.22790307772144824,0.22790307772144824,0.22790307772144824,0.2278871102949982,0.22790307772144824,0.22600295397389325,0.22790307772144824,0.22790307772144824,0.23288491477386133,0.23288491477386133,0.23293281705321145,0.23293281705321145,0.22790307772144824,0.22897289529360104,0.22645004191449444,0.21407528641571194,0.21445850465051294,0.22785517544209813,0.22790307772144824,0.22416669993213845,0.2279190451478983,0.2265139116202946,0.2278871102949982,0.20149295437307893,0.20808750149694624,0.22850983992654983,0.17453993852540817,0.21699732545606962
Approval Voting (AV),0.2997804478863119,0.28915412558380904,0.3652868148976089,0.320769629954892,0.29008023631791147,0.05812143227815257,0.21132888906630473,0.0,0.0,0.0,0.0,0.06345455271246657,0.0,0.06345455271246657,0.30555267254800206,0.06345455271246657,0.0,0.2893776695541096,0.3294080076643647,0.26901920083030617,0.31960400782403897,0.20671430282224262,0.2871741647040038,0.2817931419903397,0.1866272803480899,0.28888267933415834,0.2888347770548082,0.2888347770548082,0.28888267933415834,0.29632350005987784,0.2888347770548082,0.28878687477545806,0.29038361742046226,0.2888347770548082,0.2905911939643128,0.28888267933415834,0.2888347770548082,0.2888347770548082,0.2888347770548082,0.2888347770548082,0.2888347770548082,0.2888347770548082,0.28881880962835815,0.2888347770548082,0.28950540896571,0.2888347770548082,0.2888347770548082,0.28869107021675783,0.28869107021675783,0.29506207337032453,0.29506207337032453,0.2888347770548082,0.2873498063949543,0.29038361742046226,0.2804199433156361,0.2812342820645882,0.28878687477545806,0.2888347770548082,0.2651710510558461,0.28888267933415834,0.29044748712626245,0.28881880962835815,0.26775777414075286,0.2700411161231089,0.27685920721727675,0.25880004790227934,0.2813779889026386
Proportional Approval Voting (PAV),0.2997804478863119,0.28915412558380904,0.3652868148976089,0.320769629954892,0.29008023631791147,0.05812143227815257,0.21132888906630473,0.0,0.0,0.0,0.0,0.06345455271246657,0.0,0.06345455271246657,0.30555267254800206,0.06345455271246657,0.0,0.2893776695541096,0.3294080076643647,0.26901920083030617,0.31960400782403897,0.20671430282224262,0.2871741647040038,0.2817931419903397,0.1866272803480899,0.28888267933415834,0.2888347770548082,0.2888347770548082,0.28888267933415834,0.29632350005987784,0.2888347770548082,0.28878687477545806,0.29038361742046226,0.2888347770548082,0.2905911939643128,0.28888267933415834,0.2888347770548082,0.2888347770548082,0.2888347770548082,0.2888347770548082,0.2888347770548082,0.2888347770548082,0.28881880962835815,0.2888347770548082,0.28950540896571,0.2888347770548082,0.2888347770548082,0.28869107021675783,0.28869107021675783,0.29506207337032453,0.29506207337032453,0.2888347770548082,0.2873498063949543,0.29038361742046226,0.2804199433156361,0.2812342820645882,0.28878687477545806,0.2888347770548082,0.2651710510558461,0.28888267933415834,0.29044748712626245,0.28881880962835815,0.26775777414075286,0.2700411161231089,0.27685920721727675,0.25880004790227934,0.2813779889026386
Approval Chamberlin-Courant (CC),0.2997804478863119,0.28915412558380904,0.3652868148976089,0.320769629954892,0.29008023631791147,0.05812143227815257,0.21132888906630473,0.0,0.0,0.0,0.0,0.06345455271246657,0.0,0.06345455271246657,0.30555267254800206,0.06345455271246657,0.0,0.2893776695541096,0.3294080076643647,0.26901920083030617,0.31960400782403897,0.20671430282224262,0.2871741647040038,0.2817931419903397,0.1866272803480899,0.28888267933415834,0.2888347770548082,0.2888347770548082,0.28888267933415834,0.29632350005987784,0.2888347770548082,0.28878687477545806,0.29038361742046226,0.2888347770548082,0.2905911939643128,0.28888267933415834,0.2888347770548082,0.2888347770548082,0.2888347770548082,0.2888347770548082,0.2888347770548082,0.2888347770548082,0.28881880962835815,0.2888347770548082,0.28950540896571,0.2888347770548082,0.2888347770548082,0.28869107021675783,0.28869107021675783,0.29506207337032453,0.29506207337032453,0.2888347770548082,0.2873498063949543,0.29038361742046226,0.2804199433156361,0.2812342820645882,0.28878687477545806,0.2888347770548082,0.2651710510558461,0.28888267933415834,0.29044748712626245,0.28881880962835815,0.26775777414075286,0.2700411161231089,0.27685920721727675,0.25880004790227934,0.2813779889026386
Lexicographic Chamberlin-Courant (lex-CC),0.2997804478863119,0.28915412558380904,0.3652868148976089,0.320769629954892,0.29008023631791147,0.05812143227815257,0.21132888906630473,0.0,0.0,0.0,0.0,0.06345455271246657,0.0,0.06345455271246657,0.30555267254800206,0.06345455271246657,0.0,0.2893776695541096,0.3294080076643647,0.26901920083030617,0.31960400782403897,0.20671430282224262,0.2871741647040038,0.2817931419903397,0.1866272803480899,0.28888267933415834,0.2888347770548082,0.2888347770548082,0.28888267933415834,0.29632350005987784,0.2888347770548082,0.28878687477545806,0.29038361742046226,0.2888347770548082,0.2905911939643128,0.28888267933415834,0.2888347770548082,0.2888347770548082,0.2888347770548082,0.2888347770548082,0.2888347770548082,0.2888347770548082,0.28881880962835815,0.2888347770548082,0.28950540896571,0.2888347770548082,0.2888347770548082,0.28869107021675783,0.28869107021675783,0.29506207337032453,0.29506207337032453,0.2888347770548082,0.2873498063949543,0.29038361742046226,0.2804199433156361,0.2812342820645882,0.28878687477545806,0.2888347770548082,0.2651710510558461,0.28888267933415834,0.29044748712626245,0.28881880962835815,0.26775777414075286,0.2700411161231089,0.27685920721727675,0.25880004790227934,0.2813779889026386
