,NN,Min Violations Committee,Max Violations Committee,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV),Method of Equal Shares (aka Rule X) with Phragmén phase,E Pluribus Hugo (EPH),Random Serial Dictator,Anti-Plurality,Two-Approval,Three-Approval,Instant Runoff,Bottom-Two-Runoff Instant Runoff,Benham,PluralityWRunoff PUT,Coombs,Baldwin,Strict Nanson,Weak Nanson,Iterated Removal Condorcet Loser,Raynaud,Tideman Alternative Top Cycle,Knockout Voting,Banks,Condorcet,Copeland,Llull,Uncovered Set,Uncovered Set - Fishburn,Uncovered Set - Bordes,Uncovered Set - McKelvey,Slater,Top Cycle,GOCHA,Bipartisan Set,Minimax,Split Cycle,Ranked Pairs ZT,Ranked Pairs TB,Simple Stable Voting,Stable Voting,Loss-Trimmer Voting,Daunou,Blacks,Condorcet IRV,Condorcet IRV PUT,Smith IRV,Smith-Minimax,Condorcet Plurality,Copeland-Local-Borda,Copeland-Global-Borda,Borda-Minimax Faceoff,Bucklin,Simplified Bucklin,Weighted Bucklin,Bracket Voting,Superior Voting
Min Violations Committee,0.12857142857142861,0.0,0.4,0.34285714285714286,0.14285714285714285,0.14285714285714285,0.02857142857142857,0.11428571428571428,0.11428571428571428,0.11428571428571428,0.11428571428571428,0.14285714285714285,0.11428571428571428,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.11428571428571428,0.17142857142857143,0.2857142857142857,0.11428571428571428,0.17142857142857143,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.2571428571428571,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.17142857142857143,0.14285714285714285,0.14285714285714285,0.17142857142857143,0.14285714285714285,0.14285714285714285,0.17142857142857143,0.14285714285714285,0.17142857142857143,0.14285714285714285,0.11428571428571428,0.14285714285714285,0.14285714285714285,0.17142857142857143,0.17142857142857143,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.11428571428571428,0.14285714285714285,0.14285714285714285,0.17142857142857143,0.14285714285714285,0.14285714285714285,0.11428571428571428,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.11428571428571428,0.17142857142857143,0.14285714285714285,0.11428571428571428,0.14285714285714285
Max Violations Committee,0.3914285714285715,0.4,0.0,0.2571428571428571,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.2571428571428571,0.4,0.4,0.4,0.34285714285714286,0.4,0.4,0.4,0.4,0.4,0.4,0.37142857142857144,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.37142857142857144,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
Random Choice,0.3385714285714287,0.34285714285714286,0.2571428571428571,0.0,0.34285714285714286,0.3142857142857143,0.3142857142857143,0.34285714285714286,0.34285714285714286,0.34285714285714286,0.34285714285714286,0.3142857142857143,0.34285714285714286,0.3142857142857143,0.3142857142857143,0.3142857142857143,0.34285714285714286,0.2857142857142857,0.37142857142857144,0.37142857142857144,0.3142857142857143,0.37142857142857144,0.34285714285714286,0.37142857142857144,0.37142857142857144,0.37142857142857144,0.34285714285714286,0.34285714285714286,0.34285714285714286,0.34285714285714286,0.34285714285714286,0.37142857142857144,0.34285714285714286,0.34285714285714286,0.37142857142857144,0.34285714285714286,0.34285714285714286,0.34285714285714286,0.34285714285714286,0.34285714285714286,0.34285714285714286,0.34285714285714286,0.37142857142857144,0.34285714285714286,0.37142857142857144,0.34285714285714286,0.34285714285714286,0.34285714285714286,0.34285714285714286,0.34285714285714286,0.34285714285714286,0.34285714285714286,0.34285714285714286,0.34285714285714286,0.37142857142857144,0.37142857142857144,0.37142857142857144,0.34285714285714286,0.34285714285714286,0.34285714285714286,0.34285714285714286,0.34285714285714286,0.37142857142857144,0.37142857142857144,0.34285714285714286,0.34285714285714286,0.34285714285714286
Borda ranking,0.11714285714285715,0.14285714285714285,0.4,0.34285714285714286,0.0,0.05714285714285714,0.11428571428571428,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.05714285714285714,0.02857142857142857,0.05714285714285714,0.37142857142857144,0.05714285714285714,0.02857142857142857,0.17142857142857143,0.2571428571428571,0.08571428571428572,0.14285714285714285,0.08571428571428572,0.0,0.08571428571428572,0.08571428571428572,0.05714285714285714,0.0,0.0,0.02857142857142857,0.2,0.0,0.08571428571428572,0.0,0.02857142857142857,0.11428571428571428,0.02857142857142857,0.02857142857142857,0.05714285714285714,0.02857142857142857,0.02857142857142857,0.05714285714285714,0.02857142857142857,0.11428571428571428,0.02857142857142857,0.11428571428571428,0.02857142857142857,0.02857142857142857,0.08571428571428572,0.08571428571428572,0.0,0.0,0.0,0.02857142857142857,0.0,0.08571428571428572,0.08571428571428572,0.08571428571428572,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.0,0.0,0.05714285714285714,0.08571428571428572,0.02857142857142857,0.02857142857142857,0.0
Plurality ranking,0.11571428571428573,0.14285714285714285,0.4,0.3142857142857143,0.05714285714285714,0.0,0.11428571428571428,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.0,0.02857142857142857,0.0,0.37142857142857144,0.0,0.02857142857142857,0.11428571428571428,0.2571428571428571,0.08571428571428572,0.14285714285714285,0.08571428571428572,0.05714285714285714,0.08571428571428572,0.08571428571428572,0.08571428571428572,0.05714285714285714,0.05714285714285714,0.08571428571428572,0.2,0.05714285714285714,0.08571428571428572,0.05714285714285714,0.08571428571428572,0.14285714285714285,0.08571428571428572,0.08571428571428572,0.11428571428571428,0.08571428571428572,0.08571428571428572,0.11428571428571428,0.08571428571428572,0.14285714285714285,0.08571428571428572,0.17142857142857143,0.08571428571428572,0.08571428571428572,0.11428571428571428,0.11428571428571428,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.02857142857142857,0.05714285714285714,0.08571428571428572,0.11428571428571428,0.08571428571428572,0.08571428571428572,0.02857142857142857,0.08571428571428572,0.05714285714285714,0.05714285714285714,0.11428571428571428,0.11428571428571428,0.08571428571428572,0.02857142857142857,0.05714285714285714
STV,0.11285714285714288,0.02857142857142857,0.4,0.3142857142857143,0.11428571428571428,0.11428571428571428,0.0,0.08571428571428572,0.08571428571428572,0.08571428571428572,0.08571428571428572,0.11428571428571428,0.08571428571428572,0.11428571428571428,0.3142857142857143,0.11428571428571428,0.08571428571428572,0.17142857142857143,0.2857142857142857,0.11428571428571428,0.2,0.14285714285714285,0.11428571428571428,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.11428571428571428,0.11428571428571428,0.11428571428571428,0.2571428571428571,0.11428571428571428,0.14285714285714285,0.11428571428571428,0.11428571428571428,0.17142857142857143,0.11428571428571428,0.11428571428571428,0.14285714285714285,0.11428571428571428,0.11428571428571428,0.14285714285714285,0.11428571428571428,0.17142857142857143,0.11428571428571428,0.14285714285714285,0.11428571428571428,0.11428571428571428,0.14285714285714285,0.14285714285714285,0.11428571428571428,0.11428571428571428,0.11428571428571428,0.08571428571428572,0.11428571428571428,0.14285714285714285,0.17142857142857143,0.14285714285714285,0.11428571428571428,0.08571428571428572,0.11428571428571428,0.11428571428571428,0.11428571428571428,0.14285714285714285,0.14285714285714285,0.11428571428571428,0.08571428571428572,0.11428571428571428
Approval Voting (AV),0.09000000000000001,0.11428571428571428,0.4,0.34285714285714286,0.02857142857142857,0.02857142857142857,0.08571428571428572,0.0,0.0,0.0,0.0,0.02857142857142857,0.0,0.02857142857142857,0.37142857142857144,0.02857142857142857,0.0,0.14285714285714285,0.2571428571428571,0.05714285714285714,0.17142857142857143,0.05714285714285714,0.02857142857142857,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.02857142857142857,0.02857142857142857,0.05714285714285714,0.2,0.02857142857142857,0.05714285714285714,0.02857142857142857,0.05714285714285714,0.11428571428571428,0.05714285714285714,0.05714285714285714,0.08571428571428572,0.05714285714285714,0.05714285714285714,0.08571428571428572,0.05714285714285714,0.11428571428571428,0.05714285714285714,0.14285714285714285,0.05714285714285714,0.05714285714285714,0.08571428571428572,0.08571428571428572,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.0,0.02857142857142857,0.05714285714285714,0.08571428571428572,0.05714285714285714,0.05714285714285714,0.0,0.05714285714285714,0.02857142857142857,0.02857142857142857,0.08571428571428572,0.08571428571428572,0.05714285714285714,0.0,0.02857142857142857
Proportional Approval Voting (PAV),0.09000000000000001,0.11428571428571428,0.4,0.34285714285714286,0.02857142857142857,0.02857142857142857,0.08571428571428572,0.0,0.0,0.0,0.0,0.02857142857142857,0.0,0.02857142857142857,0.37142857142857144,0.02857142857142857,0.0,0.14285714285714285,0.2571428571428571,0.05714285714285714,0.17142857142857143,0.05714285714285714,0.02857142857142857,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.02857142857142857,0.02857142857142857,0.05714285714285714,0.2,0.02857142857142857,0.05714285714285714,0.02857142857142857,0.05714285714285714,0.11428571428571428,0.05714285714285714,0.05714285714285714,0.08571428571428572,0.05714285714285714,0.05714285714285714,0.08571428571428572,0.05714285714285714,0.11428571428571428,0.05714285714285714,0.14285714285714285,0.05714285714285714,0.05714285714285714,0.08571428571428572,0.08571428571428572,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.0,0.02857142857142857,0.05714285714285714,0.08571428571428572,0.05714285714285714,0.05714285714285714,0.0,0.05714285714285714,0.02857142857142857,0.02857142857142857,0.08571428571428572,0.08571428571428572,0.05714285714285714,0.0,0.02857142857142857
Approval Chamberlin-Courant (CC),0.09000000000000001,0.11428571428571428,0.4,0.34285714285714286,0.02857142857142857,0.02857142857142857,0.08571428571428572,0.0,0.0,0.0,0.0,0.02857142857142857,0.0,0.02857142857142857,0.37142857142857144,0.02857142857142857,0.0,0.14285714285714285,0.2571428571428571,0.05714285714285714,0.17142857142857143,0.05714285714285714,0.02857142857142857,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.02857142857142857,0.02857142857142857,0.05714285714285714,0.2,0.02857142857142857,0.05714285714285714,0.02857142857142857,0.05714285714285714,0.11428571428571428,0.05714285714285714,0.05714285714285714,0.08571428571428572,0.05714285714285714,0.05714285714285714,0.08571428571428572,0.05714285714285714,0.11428571428571428,0.05714285714285714,0.14285714285714285,0.05714285714285714,0.05714285714285714,0.08571428571428572,0.08571428571428572,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.0,0.02857142857142857,0.05714285714285714,0.08571428571428572,0.05714285714285714,0.05714285714285714,0.0,0.05714285714285714,0.02857142857142857,0.02857142857142857,0.08571428571428572,0.08571428571428572,0.05714285714285714,0.0,0.02857142857142857
Lexicographic Chamberlin-Courant (lex-CC),0.09000000000000001,0.11428571428571428,0.4,0.34285714285714286,0.02857142857142857,0.02857142857142857,0.08571428571428572,0.0,0.0,0.0,0.0,0.02857142857142857,0.0,0.02857142857142857,0.37142857142857144,0.02857142857142857,0.0,0.14285714285714285,0.2571428571428571,0.05714285714285714,0.17142857142857143,0.05714285714285714,0.02857142857142857,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.02857142857142857,0.02857142857142857,0.05714285714285714,0.2,0.02857142857142857,0.05714285714285714,0.02857142857142857,0.05714285714285714,0.11428571428571428,0.05714285714285714,0.05714285714285714,0.08571428571428572,0.05714285714285714,0.05714285714285714,0.08571428571428572,0.05714285714285714,0.11428571428571428,0.05714285714285714,0.14285714285714285,0.05714285714285714,0.05714285714285714,0.08571428571428572,0.08571428571428572,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.0,0.02857142857142857,0.05714285714285714,0.08571428571428572,0.05714285714285714,0.05714285714285714,0.0,0.05714285714285714,0.02857142857142857,0.02857142857142857,0.08571428571428572,0.08571428571428572,0.05714285714285714,0.0,0.02857142857142857
