Method,violation_rate-mean,condorcet_loser-mean,condorcet_winner-mean,core-mean,dummetts_condition-mean,ejr-mean,fixed_majority-mean,jr-mean,local_stability-mean,majority-mean,majority_loser-mean,solid_coalitions-mean,strong_pareto_efficiency-mean,strong_unanimity-mean
NN-0,0.0010584615384615385,0.00128,0.00812,8e-05,0.0,8e-05,0.0,8e-05,0.00412,0.0,0.0,0.0,0.0,0.0
NN-1,0.0008492307692307693,0.00112,0.006,8e-05,0.0,8e-05,0.0,8e-05,0.00368,0.0,0.0,0.0,0.0,0.0
NN-2,0.0008553846153846155,0.0012,0.00568,8e-05,0.0,8e-05,0.0,8e-05,0.004,0.0,0.0,0.0,0.0,0.0
NN-3,0.0007446153846153847,0.00096,0.00488,8e-05,0.0,8e-05,0.0,8e-05,0.0036,0.0,0.0,0.0,0.0,0.0
NN-4,0.000756923076923077,0.00116,0.00472,8e-05,0.0,8e-05,0.0,8e-05,0.00372,0.0,0.0,0.0,0.0,0.0
NN-5,0.0008553846153846154,0.00116,0.00584,8e-05,0.0,8e-05,0.0,8e-05,0.00388,0.0,0.0,0.0,0.0,0.0
NN-6,0.0008923076923076924,0.00112,0.00636,8e-05,0.0,8e-05,0.0,8e-05,0.00388,0.0,0.0,0.0,0.0,0.0
NN-7,0.0008030769230769232,0.00116,0.00504,8e-05,0.0,8e-05,0.0,8e-05,0.004,0.0,0.0,0.0,0.0,0.0
NN-8,0.0008153846153846154,0.00116,0.00532,8e-05,0.0,8e-05,0.0,8e-05,0.00388,0.0,0.0,0.0,0.0,0.0
NN-9,0.0007815384615384616,0.00116,0.00488,8e-05,0.0,8e-05,0.0,8e-05,0.00388,0.0,0.0,0.0,0.0,0.0
NN-10,0.0008461538461538462,0.00124,0.00564,8e-05,0.0,8e-05,0.0,8e-05,0.00388,0.0,0.0,0.0,0.0,0.0
NN-11,0.0007076923076923077,0.00096,0.00456,8e-05,0.0,8e-05,0.0,8e-05,0.00344,0.0,0.0,0.0,0.0,0.0
NN-12,0.0007846153846153847,0.00096,0.00524,8e-05,0.0,8e-05,0.0,8e-05,0.00376,0.0,0.0,0.0,0.0,0.0
NN-13,0.0007538461538461538,0.00088,0.00496,8e-05,0.0,8e-05,0.0,8e-05,0.00372,0.0,0.0,0.0,0.0,0.0
NN-14,0.0009015384615384617,0.00076,0.00728,8e-05,0.0,8e-05,0.0,8e-05,0.00344,0.0,0.0,0.0,0.0,0.0
NN-15,0.0008123076923076923,0.001,0.0056,8e-05,0.0,8e-05,0.0,8e-05,0.00372,0.0,0.0,0.0,0.0,0.0
NN-16,0.0008153846153846154,0.00116,0.0052,8e-05,0.0,8e-05,0.0,8e-05,0.004,0.0,0.0,0.0,0.0,0.0
NN-17,0.0007538461538461538,0.00096,0.00504,8e-05,0.0,8e-05,0.0,8e-05,0.00356,0.0,0.0,0.0,0.0,0.0
NN-18,0.0009384615384615385,0.00116,0.007,8e-05,0.0,8e-05,0.0,8e-05,0.0038,0.0,0.0,0.0,0.0,0.0
NN-19,0.00096,0.00104,0.00736,8e-05,0.0,8e-05,0.0,8e-05,0.00384,0.0,0.0,0.0,0.0,0.0
Random Choice,0.2956338461538462,0.0578,0.8862,0.24108,0.3198,0.22636,0.32476,0.21992,0.51188,0.30076,0.1508,0.31664,0.27632,0.01092
Borda ranking,0.003116923076923077,0.0,0.04052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Plurality ranking,0.01611692307692308,0.0,0.165,0.00448,0.00448,0.00448,0.01592,0.0,0.0,0.0,0.00256,0.0,0.00812,0.00448
STV,0.006393846153846154,0.0,0.08312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Approval Voting (AV),0.006753846153846154,0.0,0.0878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Proportional Approval Voting (PAV),0.007667692307692308,0.0,0.09968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Approval Chamberlin-Courant (CC),0.06278769230769231,4e-05,0.37496,0.01048,0.04288,0.01048,0.17508,0.0,0.03836,0.03756,0.01436,0.03776,0.0638,0.01048
Lexicographic Chamberlin-Courant (lex-CC),0.017353846153846157,0.0,0.19376,0.0,0.0014,0.0,0.02604,0.0,0.00164,0.00136,0.0,0.0014,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.05053230769230769,0.0,0.35148,0.0106,0.01228,0.0106,0.16288,0.0,0.00708,0.00696,0.0212,0.007,0.05624,0.0106
Monroe's Approval Rule (Monroe),0.01234769230769231,4e-05,0.159,0.0,0.00028,0.0,0.0,0.0,0.00068,0.00024,0.0,0.00028,0.0,0.0
Greedy Monroe,0.011993846153846154,0.0,0.15504,0.0,8e-05,0.0,0.00052,0.0,0.00016,4e-05,0.0,8e-05,0.0,0.0
Minimax Approval Voting (MAV),0.16837230769230768,0.0378,0.74388,0.09856,0.14128,0.09856,0.19924,0.09856,0.33604,0.12664,0.06124,0.14128,0.10576,0.0
Method of Equal Shares (aka Rule X) with Phragmén phase,0.008030769230769232,0.0,0.1044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E Pluribus Hugo (EPH),0.006784615384615385,0.0,0.0882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Random Serial Dictator,0.07239076923076924,0.00552,0.5386,0.01104,0.04656,0.01104,0.08688,0.01104,0.13768,0.0404,0.00576,0.04656,0.0,0.0
