Method,violation_rate-mean,condorcet_loser-mean,condorcet_winner-mean,core-mean,dummetts_condition-mean,ejr-mean,fixed_majority-mean,jr-mean,local_stability-mean,majority-mean,majority_loser-mean,solid_coalitions-mean,strong_pareto_efficiency-mean,strong_unanimity-mean
NN-0,0.02920923076923077,0.0,0.01676,0.0,0.12288,0.0,0.0,0.0,0.16116,0.0,4e-05,0.075,0.00388,0.0
NN-1,0.028889230769230775,0.0,0.01548,0.0,0.12212,0.0,0.0,0.0,0.16,0.0,8e-05,0.0748,0.00308,0.0
NN-2,0.02921846153846154,0.0,0.017,0.0,0.12276,0.0,0.0,0.0,0.16088,0.0,8e-05,0.07536,0.00376,0.0
NN-3,0.02934153846153846,0.0,0.01896,0.0,0.123,0.0,0.0,0.0,0.16088,0.0,0.0,0.07508,0.00352,0.0
NN-4,0.029255384615384614,0.0,0.01904,0.0,0.12236,0.0,0.0,0.0,0.161,0.0,4e-05,0.07476,0.00312,0.0
NN-5,0.02945230769230769,0.0,0.01984,0.0,0.12308,0.0,0.0,0.0,0.16108,0.0,8e-05,0.07532,0.00348,0.0
NN-6,0.029003076923076927,0.0,0.01724,0.0,0.122,0.0,0.0,0.0,0.16028,0.0,8e-05,0.07436,0.00308,0.0
NN-7,0.029236923076923074,0.0,0.01772,0.0,0.12248,0.0,0.0,0.0,0.16092,0.0,4e-05,0.07536,0.00356,0.0
NN-8,0.02901230769230769,0.0,0.01644,0.0,0.12252,0.0,0.0,0.0,0.16028,0.0,0.00012,0.07492,0.00288,0.0
NN-9,0.029406153846153846,0.0,0.01956,0.0,0.123,0.0,0.0,0.0,0.16068,0.0,8e-05,0.07528,0.00368,0.0
NN-10,0.02908615384615385,0.0,0.01632,0.0,0.1228,0.0,0.0,0.0,0.16076,0.0,4e-05,0.07532,0.00288,0.0
NN-11,0.02934153846153846,0.0,0.0186,0.0,0.123,0.0,0.0,0.0,0.16096,0.0,0.0,0.07532,0.00356,0.0
NN-12,0.029304615384615387,0.0,0.01872,0.0,0.12296,0.0,0.0,0.0,0.1604,0.0,0.00012,0.07508,0.00368,0.0
NN-13,0.029313846153846156,0.0,0.0194,0.0,0.12284,0.0,0.0,0.0,0.1602,0.0,0.00036,0.07492,0.00336,0.0
NN-14,0.02899692307692308,0.0,0.01664,0.0,0.12232,0.0,0.0,0.0,0.16012,0.0,0.00012,0.0748,0.00296,0.0
NN-15,0.028981538461538465,0.0,0.01576,0.0,0.12236,0.0,0.0,0.0,0.1602,0.0,0.00012,0.07516,0.00316,0.0
NN-16,0.029224615384615384,0.0,0.01744,0.0,0.12288,0.0,0.0,0.0,0.16104,0.0,4e-05,0.07512,0.0034,0.0
NN-17,0.02934769230769231,0.0,0.01856,0.0,0.12308,0.0,0.0,0.0,0.1612,0.0,8e-05,0.07524,0.00336,0.0
NN-18,0.029227692307692305,0.0,0.01724,0.0,0.12244,0.0,0.0,0.0,0.161,0.0,0.00032,0.07504,0.00392,0.0
NN-19,0.029033846153846153,0.0,0.01496,0.0,0.1232,0.0,0.0,0.0,0.16064,0.0,0.0,0.07528,0.00336,0.0
Random Choice,0.24570153846153853,0.02192,0.93568,0.0434,0.45508,0.02328,0.0214,0.0,0.57192,0.00396,0.1554,0.35964,0.60244,0.0
Borda ranking,0.03575692307692308,0.0,0.16856,0.0,0.11136,0.0,0.00344,0.0,0.11352,0.0,8e-05,0.06596,0.00192,0.0
Plurality ranking,0.09970153846153848,0.00344,0.80192,0.01208,0.00068,0.00292,0.01456,0.0,0.01092,0.0,0.0636,0.0,0.386,0.0
STV,0.07914769230769231,0.00044,0.70372,0.00192,0.0,0.00016,0.011,0.0,0.0012,0.0,0.02928,0.0,0.2812,0.0
Approval Voting (AV),0.046486153846153844,0.0,0.19736,0.0,0.1392,0.0,0.0,0.0,0.17996,0.0,0.00016,0.08764,0.0,0.0
Proportional Approval Voting (PAV),0.05579076923076923,0.0,0.29312,0.0,0.16428,0.0,0.00512,0.0,0.1556,8e-05,8e-05,0.107,0.0,0.0
Approval Chamberlin-Courant (CC),0.24628307692307688,0.02296,0.93584,0.04492,0.45504,0.02396,0.02144,0.0,0.57364,0.0042,0.15876,0.36088,0.60004,0.0
Lexicographic Chamberlin-Courant (lex-CC),0.09742153846153846,0.0,0.58968,0.0,0.25444,0.0,0.0216,0.0,0.21044,0.00092,0.00424,0.18516,0.0,0.0
