Method,violation_rate-mean,condorcet_loser-mean,condorcet_winner-mean,core-mean,dummetts_condition-mean,ejr-mean,fixed_majority-mean,jr-mean,local_stability-mean,majority-mean,majority_loser-mean,solid_coalitions-mean,strong_pareto_efficiency-mean,strong_unanimity-mean
NN-0,0.0010000000000000002,0.0,0.00824,0.00016,8e-05,0.00016,0.0,0.00016,0.00252,0.0,0.00024,8e-05,0.00136,0.0
NN-1,0.001313846153846154,4e-05,0.01088,0.0002,8e-05,0.0002,0.0,0.0002,0.00308,0.0,0.0006,8e-05,0.00172,0.0
NN-2,0.001261538461538462,0.0,0.0102,0.00024,4e-05,0.00024,0.0,0.00024,0.00292,0.0,0.00068,4e-05,0.0018,0.0
NN-3,0.0010984615384615386,0.0,0.01028,0.00012,8e-05,0.00012,0.0,0.00012,0.00216,0.0,0.00016,8e-05,0.00116,0.0
NN-4,0.001147692307692308,0.0,0.00932,0.00016,8e-05,0.00016,0.0,0.00016,0.0028,0.0,0.00064,8e-05,0.00152,0.0
NN-5,0.0010646153846153848,0.0,0.00936,0.00016,4e-05,0.00016,0.0,0.00016,0.0024,0.0,0.00028,4e-05,0.00124,0.0
NN-6,0.0010707692307692308,0.0,0.01068,8e-05,4e-05,8e-05,0.0,8e-05,0.00164,0.0,8e-05,4e-05,0.0012,0.0
NN-7,0.0015630769230769229,0.0,0.01184,0.00056,8e-05,0.00056,0.0,0.00056,0.00392,0.0,0.00072,8e-05,0.002,0.0
NN-8,0.0012000000000000001,0.0,0.01068,0.0002,4e-05,0.0002,0.0,0.0002,0.00244,0.0,0.0004,4e-05,0.0014,0.0
NN-9,0.0010092307692307692,0.0,0.0098,4e-05,4e-05,4e-05,0.0,4e-05,0.00196,0.0,8e-05,4e-05,0.00108,0.0
NN-10,0.0012246153846153845,0.0,0.00872,0.00036,4e-05,0.00036,0.0,0.00036,0.00356,0.0,0.00068,4e-05,0.0018,0.0
NN-11,0.0015015384615384615,4e-05,0.0114,0.00036,8e-05,0.00036,0.0,0.00036,0.00384,0.0,0.00104,8e-05,0.00196,0.0
NN-12,0.0011476923076923077,0.0,0.011,8e-05,8e-05,8e-05,0.0,8e-05,0.00228,0.0,0.00012,8e-05,0.00112,0.0
NN-13,0.001190769230769231,0.0,0.01036,0.00016,8e-05,0.00016,0.0,0.00016,0.00252,0.0,0.00044,8e-05,0.00152,0.0
NN-14,0.0009230769230769233,0.0,0.00808,0.00012,4e-05,0.00012,0.0,0.00012,0.00216,0.0,0.0002,4e-05,0.00112,0.0
NN-15,0.0010800000000000002,0.0,0.00944,0.00016,8e-05,0.00016,0.0,0.00016,0.00244,0.0,0.00028,8e-05,0.00124,0.0
NN-16,0.001230769230769231,0.0,0.0118,0.00016,4e-05,0.00016,0.0,0.00016,0.0022,0.0,0.00016,4e-05,0.00128,0.0
NN-17,0.0015538461538461535,0.0,0.01068,0.0006,0.00012,0.0006,0.0,0.0006,0.00452,0.0,0.00088,0.00012,0.00208,0.0
