Method,violation_rate-mean,condorcet_loser-mean,condorcet_winner-mean,core-mean,dummetts_condition-mean,ejr-mean,fixed_majority-mean,jr-mean,local_stability-mean,majority-mean,majority_loser-mean,solid_coalitions-mean,strong_pareto_efficiency-mean,strong_unanimity-mean
NN-0,0.02458769230769231,0.00016,0.05296,0.0,0.05412,0.0,0.0,0.0,0.18896,0.0,0.0,0.02344,0.0,0.0
NN-1,0.02538153846153846,0.0002,0.062,0.0,0.05428,0.0,0.0,0.0,0.19052,0.0,0.0,0.02296,0.0,0.0
NN-2,0.027938461538461537,0.00024,0.07108,0.0,0.06048,0.0,0.0,0.0,0.20532,0.0,0.0,0.02608,0.0,0.0
NN-3,0.02128,0.00012,0.04112,0.0,0.047,0.0,0.0,0.0,0.16832,0.0,0.0,0.02008,0.0,0.0
NN-4,0.026396923076923078,0.0002,0.065,0.0,0.05732,0.0,0.0,0.0,0.19624,0.0,0.0,0.0244,0.0,0.0
NN-5,0.025741538461538458,0.0002,0.06052,0.0,0.05608,0.0,0.0,0.0,0.194,0.0,0.0,0.02384,0.0,0.0
NN-6,0.028464615384615383,0.00012,0.07656,0.0,0.06092,0.0,0.0,0.0,0.2062,0.0,0.0,0.02624,0.0,0.0
NN-7,0.026812307692307694,0.00028,0.06396,0.0,0.05792,0.0,0.0,0.0,0.20136,0.0,0.0,0.02504,0.0,0.0
NN-8,0.02797230769230769,0.00032,0.07576,0.0,0.05864,0.0,0.0,0.0,0.2034,0.0,0.0,0.02552,0.0,0.0
NN-9,0.026190769230769233,0.00024,0.06444,0.0,0.0564,0.0,0.0,0.0,0.19524,0.0,0.0,0.02416,0.0,0.0
NN-10,0.026252307692307693,0.00036,0.05756,0.0,0.05804,0.0,0.0,0.0,0.2,0.0,0.0,0.02532,0.0,0.0
NN-11,0.026735384615384612,0.0002,0.06704,0.0,0.0574,0.0,0.0,0.0,0.19836,0.0,0.0,0.02456,0.0,0.0
NN-12,0.026412307692307693,0.00016,0.06072,0.0,0.05808,0.0,0.0,0.0,0.19972,0.0,0.0,0.02468,0.0,0.0
NN-13,0.02945846153846154,0.00028,0.08236,0.0,0.06204,0.0,0.0,0.0,0.21136,0.0,0.0,0.02692,0.0,0.0
NN-14,0.02625846153846154,0.00028,0.06108,0.0,0.05708,0.0,0.0,0.0,0.19824,0.0,0.0,0.02468,0.0,0.0
NN-15,0.024692307692307694,0.00016,0.05444,0.0,0.05484,0.0,0.0,0.0,0.18848,0.0,0.0,0.02308,0.0,0.0
NN-16,0.028618461538461537,0.00036,0.07924,0.0,0.0598,0.0,0.0,0.0,0.20652,0.0,0.0,0.02612,0.0,0.0
NN-17,0.028630769230769234,0.00024,0.07788,0.0,0.06036,0.0,0.0,0.0,0.20768,0.0,0.0,0.02604,0.0,0.0
NN-18,0.02640615384615385,0.00024,0.06076,0.0,0.05788,0.0,0.0,0.0,0.19908,0.0,0.0,0.02532,0.0,0.0
NN-19,0.030486153846153847,0.0004,0.09128,0.0,0.0628,0.0,0.0,0.0,0.21432,0.0,0.0,0.02752,0.0,0.0
Random Choice,0.08696923076923077,0.0048,0.49824,0.0,0.1362,0.0,0.0,0.0,0.43092,0.0,0.0,0.06044,0.0,0.0
Borda ranking,0.01150153846153846,0.0,0.10272,0.0,0.00864,0.0,0.0,0.0,0.03648,0.0,0.0,0.00168,0.0,0.0
Plurality ranking,0.031147692307692307,4e-05,0.40172,0.0,0.0,0.0,0.0,0.0,0.00316,0.0,0.0,0.0,0.0,0.0
STV,0.028486153846153845,4e-05,0.36956,0.0,0.0,0.0,0.0,0.0,0.00072,0.0,0.0,0.0,0.0,0.0
Approval Voting (AV),0.03568615384615385,0.0,0.25568,0.0,0.04612,0.0,0.0,0.0,0.14512,0.0,0.0,0.017,0.0,0.0
Proportional Approval Voting (PAV),0.036252307692307695,0.0,0.27292,0.0,0.04692,0.0,0.0,0.0,0.13476,0.0,0.0,0.01668,0.0,0.0
Approval Chamberlin-Courant (CC),0.08624615384615385,0.00396,0.49668,0.0,0.13492,0.0,0.0,0.0,0.42304,0.0,0.0,0.0626,0.0,0.0
Lexicographic Chamberlin-Courant (lex-CC),0.05214153846153846,0.0,0.40896,0.0,0.06932,0.0,0.0,0.0,0.17252,0.0,0.0,0.02704,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.06924,0.00012,0.47484,0.0,0.09144,0.0,0.0,0.0,0.29548,0.0,0.0,0.03824,0.0,0.0
Monroe's Approval Rule (Monroe),0.08624615384615385,0.00396,0.49668,0.0,0.13492,0.0,0.0,0.0,0.42304,0.0,0.0,0.0626,0.0,0.0
Greedy Monroe,0.05630769230769231,0.0,0.41464,0.0,0.06676,0.0,0.0,0.0,0.22404,0.0,0.0,0.02656,0.0,0.0
Minimax Approval Voting (MAV),0.08306461538461538,0.0036,0.48816,0.0,0.12844,0.0,0.0,0.0,0.40036,0.0,0.0,0.05928,0.0,0.0
Method of Equal Shares (aka Rule X) with Phragmén phase,0.03982461538461538,0.0,0.31004,0.0,0.05092,0.0,0.0,0.0,0.13816,0.0,0.0,0.0186,0.0,0.0
E Pluribus Hugo (EPH),0.035464615384615386,0.0,0.2568,0.0,0.04624,0.0,0.0,0.0,0.14124,0.0,0.0,0.01676,0.0,0.0
Random Serial Dictator,0.08051076923076923,0.00216,0.4844,0.0,0.11664,0.0,0.0,0.0,0.39236,0.0,0.0,0.05108,0.0,0.0
