Method,violation_rate-mean,condorcet_loser-mean,condorcet_winner-mean,core-mean,dummetts_condition-mean,ejr-mean,fixed_majority-mean,jr-mean,local_stability-mean,majority-mean,majority_loser-mean,solid_coalitions-mean,strong_pareto_efficiency-mean,strong_unanimity-mean
NN-0,0.01764307692307692,0.0,0.0006,0.0,0.09748,0.0,0.0,0.0,0.0656,0.0,0.0,0.0656,8e-05,0.0
NN-1,0.01764307692307692,0.0,0.00048,0.0,0.0976,0.0,0.0,0.0,0.0656,0.0,0.0,0.0656,8e-05,0.0
NN-2,0.017723076923076928,4e-05,0.0012,0.0,0.09768,0.0,0.0,0.0,0.06568,0.0,0.0,0.06568,0.00012,0.0
NN-3,0.01765230769230769,4e-05,0.00092,0.0,0.0974,0.0,0.0,0.0,0.06548,0.0,0.0,0.06548,0.00016,0.0
NN-4,0.017603076923076923,0.0,0.00044,0.0,0.09744,0.0,0.0,0.0,0.06544,0.0,0.0,0.06544,8e-05,0.0
NN-5,0.01766153846153846,0.0,0.001,0.0,0.09756,0.0,0.0,0.0,0.06548,0.0,0.0,0.06548,8e-05,0.0
NN-6,0.017624615384615384,0.0,0.00044,0.0,0.09756,0.0,0.0,0.0,0.06552,0.0,0.0,0.06552,8e-05,0.0
NN-7,0.01764,0.0,0.00012,0.0,0.09776,0.0,0.0,0.0,0.06568,0.0,0.0,0.06568,8e-05,0.0
NN-8,0.01765846153846154,0.0,0.0006,0.0,0.0976,0.0,0.0,0.0,0.06564,0.0,0.0,0.06564,8e-05,0.0
NN-9,0.017572307692307693,0.0,0.00036,0.0,0.09736,0.0,0.0,0.0,0.06532,0.0,0.0,0.06532,8e-05,0.0
NN-10,0.017664615384615386,4e-05,0.00092,0.0,0.09744,0.0,0.0,0.0,0.06552,0.0,0.0,0.06552,0.0002,0.0
NN-11,0.01761230769230769,0.0,0.0002,0.0,0.09756,0.0,0.0,0.0,0.06556,0.0,0.0,0.06556,8e-05,0.0
NN-12,0.017667692307692304,0.0,0.001,0.0,0.09748,0.0,0.0,0.0,0.06556,0.0,0.0,0.06556,8e-05,0.0
NN-13,0.017633846153846153,0.0,0.00056,0.0,0.09748,0.0,0.0,0.0,0.06556,0.0,0.0,0.06556,8e-05,0.0
NN-14,0.017655384615384614,8e-05,0.00104,0.0,0.09736,0.0,0.0,0.0,0.0654,0.0,0.0,0.0654,0.00024,0.0
NN-15,0.01760923076923077,4e-05,0.0004,0.0,0.09736,0.0,0.0,0.0,0.06544,0.0,0.0,0.06544,0.00024,0.0
NN-16,0.017695384615384616,0.0,0.00064,0.0,0.0978,0.0,0.0,0.0,0.06576,0.0,0.0,0.06576,8e-05,0.0
NN-17,0.01757846153846154,0.0,0.00036,0.0,0.09736,0.0,0.0,0.0,0.06536,0.0,0.0,0.06536,8e-05,0.0
NN-18,0.01770769230769231,8e-05,0.00104,0.0,0.09772,0.0,0.0,0.0,0.0656,0.0,0.0,0.0656,0.00016,0.0
NN-19,0.017646153846153846,0.0,0.00044,0.0,0.09756,0.0,0.0,0.0,0.0656,0.0,0.0,0.0656,0.0002,0.0
Random Choice,0.21880923076923078,0.17904,0.77556,0.0,0.3612,0.0,0.30836,0.0,0.297,0.01216,0.30836,0.297,0.30584,0.0
Borda ranking,0.019855384615384615,0.0,0.11784,0.0,0.0428,0.0,0.02448,0.0,0.02424,0.0,0.02448,0.02424,4e-05,0.0
Plurality ranking,0.09217538461538462,0.0374,0.54508,0.0,0.00352,0.0,0.20036,0.0,0.0,0.0,0.20036,0.0,0.21156,0.0
STV,0.05628923076923077,0.01296,0.38972,0.0,0.0,0.0,0.12356,0.0,0.0,0.0,0.12356,0.0,0.08196,0.0
Approval Voting (AV),0.04075692307692307,0.0012,0.13448,0.0,0.1584,0.0,0.0,0.0,0.11776,0.00024,0.0,0.11776,0.0,0.0
Proportional Approval Voting (PAV),0.04075692307692307,0.0012,0.13448,0.0,0.1584,0.0,0.0,0.0,0.11776,0.00024,0.0,0.11776,0.0,0.0
Approval Chamberlin-Courant (CC),0.22047692307692304,0.17984,0.77976,0.0,0.368,0.0,0.3052,0.0,0.30604,0.01164,0.3052,0.30604,0.30448,0.0
Lexicographic Chamberlin-Courant (lex-CC),0.04075692307692307,0.0012,0.13448,0.0,0.1584,0.0,0.0,0.0,0.11776,0.00024,0.0,0.11776,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.2097692307692308,0.14508,0.75648,0.0,0.3638,0.0,0.3048,0.0,0.30212,0.01276,0.3048,0.30212,0.23504,0.0
Monroe's Approval Rule (Monroe),0.21811076923076925,0.17848,0.77388,0.0,0.36492,0.0,0.29932,0.0,0.30356,0.01132,0.29932,0.30356,0.30108,0.0
Greedy Monroe,0.07324,0.00732,0.30832,0.0,0.19916,0.0,0.06308,0.0,0.1548,0.00156,0.06308,0.1548,0.0,0.0
Minimax Approval Voting (MAV),0.22047692307692304,0.17984,0.77976,0.0,0.368,0.0,0.3052,0.0,0.30604,0.01164,0.3052,0.30604,0.30448,0.0
Method of Equal Shares (aka Rule X) with Phragmén phase,0.04073230769230769,0.00144,0.1344,0.0,0.15864,0.0,0.0,0.0,0.1174,0.00024,0.0,0.1174,0.0,0.0
E Pluribus Hugo (EPH),0.04075692307692307,0.0012,0.13448,0.0,0.1584,0.0,0.0,0.0,0.11776,0.00024,0.0,0.11776,0.0,0.0
Random Serial Dictator,0.11775692307692308,0.0284,0.49304,0.0,0.2628,0.0,0.1596,0.0,0.21096,0.00548,0.1596,0.21096,0.0,0.0
