Method,violation_rate-mean,condorcet_loser-mean,condorcet_winner-mean,core-mean,dummetts_condition-mean,ejr-mean,fixed_majority-mean,jr-mean,local_stability-mean,majority-mean,majority_loser-mean,solid_coalitions-mean,strong_pareto_efficiency-mean,strong_unanimity-mean
NN-0,0.05006461538461538,0.0,0.03984,0.00208,0.18832,0.00116,0.00068,0.0,0.20592,0.00032,0.00756,0.15292,0.05204,0.0
NN-1,0.05020923076923077,0.0,0.03724,0.00256,0.18996,0.0014,0.00064,0.0,0.20568,0.0002,0.008,0.15412,0.05292,0.0
NN-2,0.04762153846153846,0.0,0.02776,0.00216,0.18448,0.001,0.00012,0.0,0.19996,0.00032,0.00576,0.14944,0.04808,0.0
NN-3,0.05268,0.0,0.05056,0.00276,0.19356,0.00136,0.0016,0.0,0.21028,0.00036,0.00928,0.1566,0.05848,0.0
NN-4,0.05107384615384615,0.0,0.04368,0.00284,0.18984,0.00144,0.001,0.0,0.20748,0.00028,0.00812,0.1536,0.05568,0.0
NN-5,0.049516923076923076,0.0,0.03044,0.00236,0.19016,0.0012,0.00044,0.0,0.2062,0.00076,0.00664,0.15436,0.05116,0.0
NN-6,0.04835999999999999,0.0,0.031,0.0022,0.18588,0.00112,0.00032,0.0,0.20184,0.0002,0.00676,0.1496,0.04976,0.0
NN-7,0.047778461538461534,0.0,0.02664,0.00208,0.186,0.00108,0.00044,0.0,0.20112,0.00048,0.00564,0.15032,0.04732,0.0
NN-8,0.052735384615384615,0.0,0.04728,0.00312,0.19404,0.00148,0.00144,0.0,0.2112,0.00044,0.00952,0.157,0.06004,0.0
NN-9,0.05092615384615385,0.0,0.04056,0.00228,0.19148,0.00116,0.0012,0.0,0.20812,0.0004,0.008,0.1544,0.05444,0.0
NN-10,0.049790769230769236,0.0,0.03764,0.0026,0.1878,0.0014,0.00048,0.0,0.20528,0.00052,0.0078,0.15232,0.05144,0.0
NN-11,0.05041846153846154,0.0,0.03888,0.00244,0.19064,0.00124,0.00068,0.0,0.20764,0.00024,0.00716,0.1544,0.05212,0.0
NN-12,0.05057538461538462,0.0,0.0398,0.00272,0.19052,0.0014,0.0008,0.0,0.2074,0.0004,0.00732,0.15416,0.05296,0.0
