Method,violation_rate-mean,condorcet_loser-mean,condorcet_winner-mean,core-mean,dummetts_condition-mean,ejr-mean,fixed_majority-mean,jr-mean,local_stability-mean,majority-mean,majority_loser-mean,solid_coalitions-mean,strong_pareto_efficiency-mean,strong_unanimity-mean
NN-0,0.0003507692307692308,0.00164,0.00056,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.00024,0.0,0.002,0.0
NN-1,0.00035692307692307694,0.00152,0.00076,0.0,0.0,0.0,0.0,0.0,0.00016,0.0,0.00028,0.0,0.00192,0.0
NN-2,0.00036923076923076927,0.00172,0.00064,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.00032,0.0,0.002,0.0
NN-3,0.00026153846153846154,0.0008,0.00052,0.0,0.0,0.0,0.0,0.0,8e-05,0.0,0.00016,0.0,0.00184,0.0
NN-4,0.00029846153846153846,0.00116,0.00052,0.0,0.0,0.0,0.0,0.0,8e-05,0.0,0.00028,0.0,0.00184,0.0
NN-5,0.0003292307692307692,0.00148,0.00052,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.00028,0.0,0.00188,0.0
NN-6,0.00023384615384615387,0.00064,0.00048,0.0,0.0,0.0,0.0,0.0,4e-05,0.0,8e-05,0.0,0.0018,0.0
NN-7,0.0003507692307692308,0.00156,0.0006,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.00028,0.0,0.002,0.0
NN-8,0.00036,0.00168,0.00064,0.0,0.0,0.0,0.0,0.0,8e-05,0.0,0.00032,0.0,0.00196,0.0
NN-9,0.00035384615384615386,0.00164,0.00056,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.00028,0.0,0.002,0.0
NN-10,0.00028,0.00076,0.00088,0.0,0.0,0.0,0.0,0.0,8e-05,0.0,0.00012,0.0,0.0018,0.0
NN-11,0.00022153846153846155,0.00056,0.00044,0.0,0.0,0.0,0.0,0.0,4e-05,0.0,8e-05,0.0,0.00176,0.0
NN-12,0.00031999999999999997,0.0014,0.00048,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.00028,0.0,0.00188,0.0
NN-13,0.0003107692307692308,0.00128,0.00048,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.00024,0.0,0.00192,0.0
NN-14,0.0002861538461538462,0.00104,0.0006,0.0,0.0,0.0,0.0,0.0,4e-05,0.0,0.0002,0.0,0.00184,0.0
NN-15,0.00021846153846153844,0.0006,0.00036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8e-05,0.0,0.0018,0.0
NN-16,0.0002246153846153846,0.00052,0.00052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8e-05,0.0,0.0018,0.0
NN-17,0.0003507692307692308,0.0016,0.00056,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.00028,0.0,0.002,0.0
NN-18,0.0002553846153846154,0.00088,0.00052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0018,0.0
NN-19,0.0003046153846153846,0.00124,0.00056,0.0,0.0,0.0,0.0,0.0,8e-05,0.0,0.00016,0.0,0.00192,0.0
Random Choice,0.07764615384615384,0.11816,0.83292,0.0,0.0,0.0,0.00672,0.0,0.0034,0.00672,0.01916,0.0,0.02232,0.0
Borda ranking,0.011252307692307693,0.0,0.1384,0.0,0.0,0.0,0.00248,0.0,0.0,0.00248,0.0,0.0,0.00292,0.0
Plurality ranking,0.04641538461538461,0.01796,0.58304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024,0.0,0.0,0.0
STV,0.025504615384615383,0.0,0.33152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4e-05,0.0
Approval Voting (AV),0.0460676923076923,0.01728,0.57936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00224,0.0,0.0,0.0
Proportional Approval Voting (PAV),0.0460676923076923,0.01728,0.57936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00224,0.0,0.0,0.0
Approval Chamberlin-Courant (CC),0.0460676923076923,0.01728,0.57936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00224,0.0,0.0,0.0
Lexicographic Chamberlin-Courant (lex-CC),0.0460676923076923,0.01728,0.57936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00224,0.0,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.04641538461538461,0.01796,0.58304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024,0.0,0.0,0.0
Monroe's Approval Rule (Monroe),0.0460676923076923,0.01728,0.57936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00224,0.0,0.0,0.0
Greedy Monroe,0.04641538461538461,0.01796,0.58304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024,0.0,0.0,0.0
Minimax Approval Voting (MAV),0.0783876923076923,0.12164,0.83588,0.0,0.0,0.0,0.0072,0.0,0.00356,0.0072,0.02136,0.0,0.0222,0.0
Method of Equal Shares (aka Rule X) with Phragmén phase,0.04641538461538461,0.01796,0.58304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024,0.0,0.0,0.0
E Pluribus Hugo (EPH),0.0460676923076923,0.01728,0.57936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00224,0.0,0.0,0.0
Random Serial Dictator,0.06503384615384615,0.0734,0.75176,0.0,0.0,0.0,0.00376,0.0,0.0,0.00376,0.01276,0.0,0.0,0.0
Anti-Plurality,0.05205230769230768,0.0,0.64728,0.0,0.0,0.0,0.00728,0.0,8e-05,0.00728,0.0,0.0,0.01476,0.0
Two-Approval,0.02820923076923077,0.00136,0.36044,0.0,0.0,0.0,0.0018,0.0,0.0,0.0018,0.0,0.0,0.00132,0.0
Three-Approval,0.02060923076923077,0.0,0.25328,0.0,0.0,0.0,0.004,0.0,0.0,0.004,0.0,0.0,0.00664,0.0
Instant Runoff,0.02692307692307692,0.00032,0.34964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4e-05,0.0,0.0,0.0
Bottom-Two-Runoff Instant Runoff,0.0010369230769230768,4e-05,0.01224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012,0.0
Benham,0.0015415384615384614,4e-05,0.01888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00112,0.0
PluralityWRunoff PUT,0.030756923076923074,0.0,0.39984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Coombs,0.004203076923076923,0.0,0.05248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00216,0.0
Baldwin,0.00042461538461538467,0.0,0.00388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00164,0.0
Strict Nanson,0.0002523076923076923,0.0,0.00156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00172,0.0
Weak Nanson,0.0002646153846153846,0.0,0.00168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00176,0.0
Iterated Removal Condorcet Loser,0.03587384615384615,0.0,0.45252,0.0,0.0,0.0,0.0022,0.0,0.00076,0.0022,0.0,0.0,0.00868,0.0
Raynaud,0.0006123076923076923,0.0,0.00632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00164,0.0
Tideman Alternative Top Cycle,0.0014953846153846152,0.0,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00144,0.0
Knockout Voting,0.0007969230769230769,0.0,0.00848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00188,0.0
Banks,0.0014153846153846154,0.0,0.01664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00176,0.0
Condorcet,0.007864615384615385,0.01464,0.08136,0.0,0.0,0.0,0.0,0.0,0.00024,0.0,0.00276,0.0,0.00324,0.0
Copeland,0.00018461538461538463,0.0,0.00056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00184,0.0
Llull,0.00013846153846153845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018,0.0
Uncovered Set,0.0012923076923076922,0.0,0.01508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00172,0.0
Uncovered Set - Fishburn,0.00013846153846153845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018,0.0
Uncovered Set - Bordes,0.0014184615384615386,0.0,0.01668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00176,0.0
Uncovered Set - McKelvey,0.0017046153846153845,0.0,0.02056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016,0.0
Slater,0.00021846153846153844,0.0,0.00112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00172,0.0
Top Cycle,0.0023261538461538463,0.0,0.02832,0.0,0.0,0.0,0.0,0.0,8e-05,0.0,0.0,0.0,0.00184,0.0
GOCHA,0.00015384615384615385,0.0,4e-05,0.0,0.0,0.0,0.0,0.0,4e-05,0.0,0.0,0.0,0.00192,0.0
Bipartisan Set,0.0007292307692307691,0.0,0.00784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00164,0.0
Minimax,0.0001353846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00176,0.0
Split Cycle,0.00019999999999999998,0.0,0.00088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00172,0.0
Ranked Pairs ZT,0.006726153846153846,0.00724,0.07696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00088,0.0,0.00236,0.0
Ranked Pairs TB,0.006726153846153846,0.00724,0.07696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00088,0.0,0.00236,0.0
