Method,violation_rate-mean,condorcet_loser-mean,condorcet_winner-mean,core-mean,dummetts_condition-mean,ejr-mean,fixed_majority-mean,jr-mean,local_stability-mean,majority-mean,majority_loser-mean,solid_coalitions-mean,strong_pareto_efficiency-mean,strong_unanimity-mean
NN-0,8.307692307692307e-05,4e-05,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00084,0.0
NN-1,0.00012000000000000002,0.00024,0.00036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.00084,0.0
NN-2,8.615384615384614e-05,0.0,0.00028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00084,0.0
NN-3,0.0001661538461538462,0.00068,0.00044,0.0,0.0,0.0,0.0,0.0,4e-05,0.0,0.00012,0.0,0.00088,0.0
NN-4,0.00010461538461538463,0.00016,0.00032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4e-05,0.0,0.00084,0.0
NN-5,0.00010769230769230771,0.0002,0.00024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.00084,0.0
NN-6,8.923076923076924e-05,8e-05,0.00024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00084,0.0
NN-7,0.00015384615384615385,0.0006,0.00036,0.0,0.0,0.0,0.0,0.0,4e-05,0.0,0.00012,0.0,0.00088,0.0
NN-8,0.00012307692307692307,0.00052,0.00016,0.0,0.0,0.0,0.0,0.0,4e-05,0.0,0.0,0.0,0.00088,0.0
NN-9,8.615384615384617e-05,4e-05,0.00024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00084,0.0
NN-10,0.00012923076923076923,0.00032,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.00084,0.0
NN-11,0.00015076923076923077,0.0006,0.00024,0.0,0.0,0.0,0.0,0.0,8e-05,0.0,0.00012,0.0,0.00092,0.0
NN-12,8.923076923076924e-05,0.00012,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00084,0.0
NN-13,9.230769230769232e-05,8e-05,0.00024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4e-05,0.0,0.00084,0.0
NN-14,0.00011692307692307694,0.00028,0.00028,0.0,0.0,0.0,0.0,0.0,4e-05,0.0,4e-05,0.0,0.00088,0.0
NN-15,0.0001076923076923077,0.0002,0.00028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8e-05,0.0,0.00084,0.0
NN-16,0.00012000000000000002,0.00024,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8e-05,0.0,0.00084,0.0
NN-17,8.615384615384617e-05,8e-05,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00084,0.0
NN-18,0.0001323076923076923,0.00044,0.00024,0.0,0.0,0.0,0.0,0.0,8e-05,0.0,4e-05,0.0,0.00092,0.0
NN-19,9.846153846153846e-05,0.00012,0.00032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00084,0.0
Min Violations Committee,5.230769230769231e-05,0.0,0.00064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4e-05,0.0
Max Violations Committee,0.17593230769230772,0.86044,0.98948,0.0,0.0,0.0,0.02268,0.0,0.0262,0.02268,0.29744,0.0,0.0682,0.0
Random Choice,0.0817323076923077,0.14232,0.81224,0.0,0.0,0.0,0.0184,0.0,0.00516,0.0184,0.04884,0.0,0.01716,0.0
Borda ranking,0.01054769230769231,0.0,0.12588,0.0,0.0,0.0,0.00484,0.0,0.0,0.00484,0.0,0.0,0.00156,0.0
Plurality ranking,0.040129230769230764,0.0176,0.5002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00388,0.0,0.0,0.0
STV,0.019464615384615382,0.0,0.25304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Approval Voting (AV),0.04008615384615385,0.01756,0.49988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00368,0.0,0.0,0.0
