Method,violation_rate-mean,condorcet_loser-mean,condorcet_winner-mean,core-mean,dummetts_condition-mean,ejr-mean,fixed_majority-mean,jr-mean,local_stability-mean,majority-mean,majority_loser-mean,solid_coalitions-mean,strong_pareto_efficiency-mean,strong_unanimity-mean
NN-0,0.0010092307692307692,0.0,0.00056,0.00104,0.00012,0.00104,0.0,0.00104,0.0052,0.0,0.00132,0.00012,0.00268,0.0
NN-1,0.0010307692307692307,0.0,0.00076,0.00112,0.00016,0.00112,0.0,0.00112,0.00524,0.0,0.00112,0.00016,0.0026,0.0
NN-2,0.000963076923076923,0.0,0.00056,0.001,0.00012,0.001,0.0,0.001,0.005,0.0,0.0012,0.00012,0.00252,0.0
NN-3,0.0009692307692307692,0.0,0.00064,0.00096,0.00016,0.00096,0.0,0.00096,0.005,0.0,0.00116,0.00016,0.0026,0.0
NN-4,0.0010153846153846155,0.0,0.00064,0.00104,0.00016,0.00104,0.0,0.00104,0.0052,0.0,0.00128,0.00016,0.00264,0.0
NN-5,0.0010461538461538462,0.0,0.00064,0.00112,0.00016,0.00112,0.0,0.00112,0.0054,0.0,0.0012,0.00016,0.00268,0.0
NN-6,0.0009476923076923076,0.0,0.00048,0.00096,0.00012,0.00096,0.0,0.00096,0.005,0.0,0.00128,0.00012,0.00244,0.0
NN-7,0.0010184615384615384,0.0,0.00092,0.001,0.00012,0.001,0.0,0.001,0.00528,0.0,0.00124,0.00012,0.00256,0.0
NN-8,0.0010030769230769232,0.0,0.00072,0.001,0.00016,0.001,0.0,0.001,0.00504,0.0,0.00132,0.00016,0.00264,0.0
NN-9,0.0010646153846153848,0.0,0.00088,0.001,0.00016,0.001,0.0,0.001,0.00548,0.0,0.0014,0.00016,0.00276,0.0
NN-10,0.001,0.0,0.0006,0.00104,0.00016,0.00104,0.0,0.00104,0.00524,0.0,0.00116,0.00016,0.00256,0.0
NN-11,0.0010307692307692307,0.0,0.00068,0.001,0.00016,0.001,0.0,0.001,0.00536,0.0,0.00136,0.00016,0.00268,0.0
NN-12,0.0010461538461538462,0.0,0.001,0.00104,0.00016,0.00104,0.0,0.00104,0.00528,0.0,0.00124,0.00016,0.00264,0.0
NN-13,0.0009876923076923077,0.0,0.00044,0.00104,0.00016,0.00104,0.0,0.00104,0.00516,0.0,0.0012,0.00016,0.0026,0.0
NN-14,0.0010307692307692307,0.0,0.00068,0.00104,0.00016,0.00104,0.0,0.00104,0.00532,0.0,0.00128,0.00016,0.00268,0.0
NN-15,0.001003076923076923,0.0,0.00064,0.00104,0.00012,0.00104,0.0,0.00104,0.00528,0.0,0.0012,0.00012,0.00256,0.0
NN-16,0.0009138461538461539,0.0,0.00072,0.0008,0.00012,0.0008,0.0,0.0008,0.00484,0.0,0.00116,0.00012,0.00252,0.0
NN-17,0.0009353846153846153,0.0,0.00084,0.00084,0.00012,0.00084,0.0,0.00084,0.0048,0.0,0.0012,0.00012,0.00256,0.0
NN-18,0.0010061538461538463,0.0,0.00044,0.00104,0.00016,0.00104,0.0,0.00104,0.0052,0.0,0.00136,0.00016,0.00264,0.0
NN-19,0.001043076923076923,0.0,0.00052,0.00108,0.00016,0.00108,0.0,0.00108,0.00548,0.0,0.00128,0.00016,0.00272,0.0
Random Choice,0.15653230769230767,0.07956,0.86812,0.11724,0.04388,0.1172,0.04612,0.1172,0.3302,0.03116,0.11572,0.04388,0.12464,0.0
Borda ranking,0.01231076923076923,0.0,0.14028,0.00012,0.00168,0.00012,0.01016,0.00012,0.0042,0.00068,0.0,0.00168,0.001,0.0
Plurality ranking,0.05878769230769231,0.01072,0.63428,0.0006,0.0,0.0006,0.0202,0.0006,0.00504,0.0,0.04184,0.0,0.05036,0.0
STV,0.04183384615384615,0.00252,0.4856,0.0,0.0,0.0,0.01232,0.0,0.00028,0.0,0.01148,0.0,0.03164,0.0
Approval Voting (AV),0.020726153846153856,0.00036,0.25616,0.0,0.00036,0.0,0.0,0.0,0.00952,0.0,0.00268,0.00036,0.0,0.0
Proportional Approval Voting (PAV),0.035840000000000004,0.00044,0.43008,0.0,0.00472,0.0,0.01312,0.0,0.00584,0.00232,0.00468,0.00472,0.0,0.0
