Method,violation_rate-mean,condorcet_loser-mean,condorcet_winner-mean,core-mean,dummetts_condition-mean,ejr-mean,fixed_majority-mean,jr-mean,local_stability-mean,majority-mean,majority_loser-mean,solid_coalitions-mean,strong_pareto_efficiency-mean,strong_unanimity-mean
NN-0,0.000753846153846154,0.0,0.00724,8e-05,0.0,8e-05,0.0,8e-05,0.00156,0.0,8e-05,0.0,0.00068,0.0
NN-1,0.000753846153846154,0.0,0.00732,4e-05,0.0,4e-05,0.0,4e-05,0.00144,0.0,0.0002,0.0,0.00072,0.0
NN-2,0.0008215384615384617,0.0,0.00796,8e-05,0.0,8e-05,0.0,8e-05,0.0016,0.0,0.00012,0.0,0.00076,0.0
NN-3,0.0008276923076923078,0.0,0.00816,8e-05,0.0,8e-05,0.0,8e-05,0.00168,0.0,8e-05,0.0,0.0006,0.0
NN-4,0.0008030769230769232,0.0,0.00816,8e-05,0.0,8e-05,0.0,8e-05,0.00132,0.0,8e-05,0.0,0.00064,0.0
NN-5,0.0007446153846153847,0.0,0.00732,8e-05,0.0,8e-05,0.0,8e-05,0.00152,0.0,8e-05,0.0,0.00052,0.0
NN-6,0.0007230769230769233,0.0,0.00704,8e-05,0.0,8e-05,0.0,8e-05,0.00136,0.0,0.00016,0.0,0.0006,0.0
NN-7,0.0007938461538461539,0.0,0.00732,4e-05,0.0,4e-05,0.0,4e-05,0.0018,0.0,0.00024,0.0,0.00084,0.0
NN-8,0.0007876923076923076,0.0,0.0076,8e-05,0.0,8e-05,0.0,8e-05,0.00164,0.0,0.00012,0.0,0.00064,0.0
NN-9,0.0010215384615384615,0.0,0.00852,0.00016,0.0,0.00016,0.0,0.00016,0.00232,0.0,0.00068,0.0,0.00128,0.0
NN-10,0.0007876923076923077,0.0,0.00756,4e-05,0.0,4e-05,0.0,4e-05,0.00164,0.0,0.0002,0.0,0.00072,0.0
NN-11,0.0007415384615384617,0.0,0.00716,8e-05,0.0,8e-05,0.0,8e-05,0.0014,0.0,0.0002,0.0,0.00064,0.0
NN-12,0.0007107692307692309,0.0,0.007,8e-05,0.0,8e-05,0.0,8e-05,0.00128,0.0,0.00016,0.0,0.00056,0.0
NN-13,0.0008030769230769232,0.0,0.008,8e-05,0.0,8e-05,0.0,8e-05,0.00144,0.0,0.00016,0.0,0.0006,0.0
NN-14,0.0007784615384615386,0.0,0.0074,8e-05,0.0,8e-05,0.0,8e-05,0.00152,0.0,0.0002,0.0,0.00076,0.0
NN-15,0.0007784615384615384,0.0,0.00764,8e-05,0.0,8e-05,0.0,8e-05,0.00176,0.0,0.0,0.0,0.00048,0.0
NN-16,0.0006984615384615385,0.0,0.00684,4e-05,0.0,4e-05,0.0,4e-05,0.00128,0.0,0.00012,0.0,0.00072,0.0
NN-17,0.0006492307692307692,0.0,0.0062,4e-05,0.0,4e-05,0.0,4e-05,0.00128,0.0,0.00012,0.0,0.00072,0.0
NN-18,0.0007969230769230769,0.0,0.0076,8e-05,0.0,8e-05,0.0,8e-05,0.00176,0.0,0.00012,0.0,0.00064,0.0
NN-19,0.0007600000000000002,0.0,0.00772,0.0,0.0,0.0,0.0,0.0,0.00124,0.0,0.00016,0.0,0.00076,0.0
Min Violations Committee,0.0004830769230769231,0.0,0.00036,0.0,0.0,0.0,0.0,0.0,0.00588,0.0,0.0,0.0,4e-05,0.0
Max Violations Committee,0.4142830769230769,0.60272,0.9814,0.71744,0.03864,0.71744,0.02388,0.71744,0.91564,0.02636,0.31596,0.03864,0.29012,0.0
Random Choice,0.16368615384615384,0.055,0.91076,0.139,0.02512,0.139,0.02264,0.139,0.41528,0.01692,0.11596,0.02512,0.12412,0.0
Borda ranking,0.012052307692307692,0.0,0.14368,0.0002,0.00096,0.0002,0.00464,0.0002,0.00476,0.0004,0.0,0.00096,0.00068,0.0
Plurality ranking,0.058055384615384634,0.00336,0.67736,0.00016,0.0,0.00016,0.0078,0.00016,0.01336,0.0,0.02192,0.0,0.03044,0.0
STV,0.04280615384615384,0.0004,0.53076,0.0,0.0,0.0,0.00448,0.0,0.00076,0.0,0.00268,0.0,0.0174,0.0
Approval Voting (AV),0.025443076923076926,0.00012,0.31328,0.0,0.0,0.0,0.0,0.0,0.01628,0.0,0.00108,0.0,0.0,0.0
Proportional Approval Voting (PAV),0.03552,8e-05,0.45368,0.0,0.00088,0.0,0.003,0.0,0.00184,0.00024,0.00116,0.00088,0.0,0.0
Approval Chamberlin-Courant (CC),0.06616615384615385,8e-05,0.75948,0.0,0.01604,0.0,0.0236,0.0,0.02092,0.01056,0.00876,0.01604,0.00468,0.0
Lexicographic Chamberlin-Courant (lex-CC),0.06333538461538461,8e-05,0.7324,0.0,0.01532,0.0,0.02344,0.0,0.01968,0.01016,0.00696,0.01532,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.06152307692307693,8e-05,0.72436,0.0,0.00836,0.0,0.0232,0.0,0.01228,0.00512,0.011,0.00836,0.00704,0.0
Monroe's Approval Rule (Monroe),0.05367384615384617,8e-05,0.63348,0.0,0.01048,0.0,0.0114,0.0,0.01592,0.0066,0.00368,0.01048,0.00564,0.0
Greedy Monroe,0.05082769230769231,8e-05,0.62688,0.0,0.00324,0.0,0.01164,0.0,0.00588,0.00152,0.00624,0.00324,0.00204,0.0
Minimax Approval Voting (MAV),0.16158461538461538,0.05316,0.90824,0.13676,0.0252,0.13676,0.022,0.13676,0.40876,0.01724,0.1116,0.0252,0.11892,0.0
Method of Equal Shares (aka Rule X) with Phragmén phase,0.03557538461538461,4e-05,0.4558,0.0,0.00048,0.0,0.0022,0.0,0.00156,8e-05,0.00176,0.00048,8e-05,0.0
E Pluribus Hugo (EPH),0.02645538461538461,4e-05,0.33696,0.0,0.0,0.0,0.00092,0.0,0.00512,0.0,0.00088,0.0,0.0,0.0
Random Serial Dictator,0.12124615384615381,0.02572,0.744,0.1092,0.01396,0.1092,0.011,0.1092,0.37704,0.00884,0.05408,0.01396,0.0,0.0
