Method,violation_rate-mean,condorcet_loser-mean,condorcet_winner-mean,core-mean,dummetts_condition-mean,ejr-mean,fixed_majority-mean,jr-mean,local_stability-mean,majority-mean,majority_loser-mean,solid_coalitions-mean,strong_pareto_efficiency-mean,strong_unanimity-mean
NN-0,0.015452307692307692,0.0004,0.02164,0.0,0.06104,0.0,0.0,0.0,0.0908,0.0,0.0,0.027,0.0,0.0
NN-1,0.017652307692307693,0.00108,0.02824,0.0,0.0682,0.0,0.0,0.0,0.10012,0.0,0.0,0.03184,0.0,0.0
NN-2,0.01975076923076923,0.00064,0.03948,0.0,0.07296,0.0,0.0,0.0,0.10776,0.0,0.0,0.03592,0.0,0.0
NN-3,0.017353846153846157,0.00072,0.02512,0.0,0.06876,0.0,0.0,0.0,0.09864,0.0,0.0,0.03236,0.0,0.0
NN-4,0.017913846153846155,0.00044,0.02604,0.0,0.071,0.0,0.0,0.0,0.10104,0.0,0.0,0.03436,0.0,0.0
NN-5,0.01785230769230769,0.00064,0.02988,0.0,0.06892,0.0,0.0,0.0,0.10108,0.0,0.0,0.03156,0.0,0.0
NN-6,0.017895384615384615,0.00048,0.02964,0.0,0.06896,0.0,0.0,0.0,0.10064,0.0,0.0,0.03292,0.0,0.0
NN-7,0.016323076923076923,0.0012,0.01864,0.0,0.06708,0.0,0.0,0.0,0.09472,0.0,0.0,0.03056,0.0,0.0
NN-8,0.017086153846153848,0.00084,0.02484,0.0,0.06704,0.0,0.0,0.0,0.09796,0.0,0.0,0.03144,0.0,0.0
NN-9,0.01669846153846154,0.0006,0.02648,0.0,0.0652,0.0,0.0,0.0,0.0954,0.0,0.0,0.0294,0.0,0.0
NN-10,0.01863692307692308,0.00084,0.0354,0.0,0.06912,0.0,0.0,0.0,0.10436,0.0,0.0,0.03256,0.0,0.0
NN-11,0.01784615384615385,0.00048,0.03096,0.0,0.06788,0.0,0.0,0.0,0.10012,0.0,0.0,0.03256,0.0,0.0
NN-12,0.018473846153846153,0.0008,0.0312,0.0,0.071,0.0,0.0,0.0,0.10328,0.0,0.0,0.03388,0.0,0.0
NN-13,0.01836923076923077,0.00052,0.03532,0.0,0.06848,0.0,0.0,0.0,0.10156,0.0,0.0,0.03292,0.0,0.0
NN-14,0.01809846153846154,0.00124,0.02424,0.0,0.07316,0.0,0.0,0.0,0.10316,0.0,0.0,0.03348,0.0,0.0
NN-15,0.019261538461538462,0.00068,0.03848,0.0,0.07256,0.0,0.0,0.0,0.10276,0.0,0.0,0.03592,0.0,0.0
NN-16,0.018855384615384614,0.00064,0.03288,0.0,0.07208,0.0,0.0,0.0,0.106,0.0,0.0,0.03352,0.0,0.0
NN-17,0.017433846153846154,0.0004,0.02572,0.0,0.06896,0.0,0.0,0.0,0.09928,0.0,0.0,0.03228,0.0,0.0
NN-18,0.018286153846153848,0.00064,0.03412,0.0,0.06848,0.0,0.0,0.0,0.10204,0.0,0.0,0.03244,0.0,0.0
NN-19,0.019806153846153845,0.0012,0.03792,0.0,0.07348,0.0,0.0,0.0,0.10932,0.0,0.0,0.03556,0.0,0.0
Min Violations Committee,0.005027692307692308,0.0,0.00804,0.0,0.002,0.0,0.0,0.0,0.05532,0.0,0.0,0.0,0.0,0.0
Max Violations Committee,0.20389230769230768,0.28048,0.65956,0.0,0.633,0.0,0.0,0.0,0.69456,0.0,0.0,0.383,0.0,0.0
Random Choice,0.10215076923076924,0.01924,0.60896,0.0,0.23616,0.0,0.0,0.0,0.33108,0.0,0.0,0.13252,0.0,0.0
Borda ranking,0.012833846153846156,0.0,0.1156,0.0,0.01936,0.0,0.0,0.0,0.02532,0.0,0.0,0.00656,0.0,0.0
Plurality ranking,0.033615384615384616,0.00052,0.43644,0.0,0.0,0.0,0.0,0.0,4e-05,0.0,0.0,0.0,0.0,0.0
STV,0.03134153846153846,4e-05,0.40724,0.0,0.0,0.0,0.0,0.0,0.00016,0.0,0.0,0.0,0.0,0.0
Approval Voting (AV),0.045095384615384614,0.0,0.28696,0.0,0.10736,0.0,0.0,0.0,0.14232,0.0,0.0,0.0496,0.0,0.0
Proportional Approval Voting (PAV),0.0450523076923077,0.0,0.29484,0.0,0.10476,0.0,0.0,0.0,0.13776,0.0,0.0,0.04832,0.0,0.0
Approval Chamberlin-Courant (CC),0.10255384615384616,0.02064,0.61356,0.0,0.23328,0.0,0.0,0.0,0.33108,0.0,0.0,0.13464,0.0,0.0
Lexicographic Chamberlin-Courant (lex-CC),0.05299076923076922,0.00024,0.36988,0.0,0.1184,0.0,0.0,0.0,0.1442,0.0,0.0,0.05616,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.08811076923076921,0.0044,0.57568,0.0,0.19872,0.0,0.0,0.0,0.26392,0.0,0.0,0.10272,0.0,0.0
Monroe's Approval Rule (Monroe),0.10255384615384616,0.02064,0.61356,0.0,0.23328,0.0,0.0,0.0,0.33108,0.0,0.0,0.13464,0.0,0.0
Greedy Monroe,0.06900615384615384,0.00032,0.47472,0.0,0.15288,0.0,0.0,0.0,0.19432,0.0,0.0,0.07484,0.0,0.0
Minimax Approval Voting (MAV),0.10255384615384616,0.02064,0.61356,0.0,0.23328,0.0,0.0,0.0,0.33108,0.0,0.0,0.13464,0.0,0.0
Method of Equal Shares (aka Rule X) with Phragmén phase,0.050227692307692307,4e-05,0.34616,0.0,0.11404,0.0,0.0,0.0,0.13948,0.0,0.0,0.05324,0.0,0.0
E Pluribus Hugo (EPH),0.04502153846153846,0.0,0.28632,0.0,0.10792,0.0,0.0,0.0,0.14128,0.0,0.0,0.04976,0.0,0.0
Random Serial Dictator,0.09452,0.01136,0.58324,0.0,0.21508,0.0,0.0,0.0,0.30092,0.0,0.0,0.11816,0.0,0.0
