Method,violation_rate-mean,condorcet_loser-mean,condorcet_winner-mean,core-mean,dummetts_condition-mean,ejr-mean,fixed_majority-mean,jr-mean,local_stability-mean,majority-mean,majority_loser-mean,solid_coalitions-mean,strong_pareto_efficiency-mean,strong_unanimity-mean
NN-0,0.020855384615384616,0.00264,0.01488,0.02456,0.00848,0.02456,4e-05,0.02456,0.09428,0.00572,0.006,0.00848,0.05692,0.0
NN-1,0.019166153846153847,0.00212,0.01248,0.02196,0.00772,0.02196,4e-05,0.02196,0.08844,0.00488,0.00576,0.00772,0.05412,0.0
NN-2,0.018753846153846156,0.00204,0.015,0.02036,0.00748,0.02036,4e-05,0.02036,0.08584,0.00496,0.00548,0.00748,0.0544,0.0
NN-3,0.020175384615384616,0.00224,0.01428,0.02348,0.00804,0.02348,4e-05,0.02348,0.09252,0.0052,0.0056,0.00804,0.05588,0.0
NN-4,0.02064923076923077,0.00244,0.014,0.0242,0.00864,0.0242,4e-05,0.0242,0.09372,0.00588,0.006,0.00864,0.05648,0.0
NN-5,0.020975384615384614,0.00224,0.0144,0.02416,0.00984,0.02416,4e-05,0.02416,0.09492,0.00668,0.00568,0.00984,0.05656,0.0
NN-6,0.01723076923076923,0.00176,0.01008,0.01912,0.00656,0.01912,0.0,0.01912,0.08132,0.004,0.00524,0.00656,0.05112,0.0
NN-7,0.020393846153846155,0.00216,0.0138,0.02376,0.0088,0.02376,4e-05,0.02376,0.09296,0.00592,0.00584,0.0088,0.05552,0.0
NN-8,0.017806153846153847,0.00136,0.01256,0.01948,0.00672,0.01948,0.0,0.01948,0.08268,0.00444,0.00552,0.00672,0.05304,0.0
NN-9,0.019064615384615385,0.00224,0.01264,0.02152,0.00748,0.02152,0.0,0.02152,0.08816,0.005,0.00576,0.00748,0.05452,0.0
NN-10,0.01696307692307692,0.00176,0.00764,0.01968,0.00612,0.01968,0.0,0.01968,0.0804,0.00356,0.005,0.00612,0.05088,0.0
NN-11,0.018978461538461538,0.00204,0.01472,0.0216,0.00712,0.0216,4e-05,0.0216,0.08744,0.00456,0.00512,0.00712,0.05376,0.0
NN-12,0.01869846153846154,0.00216,0.01212,0.02096,0.00712,0.02096,0.0,0.02096,0.08708,0.00468,0.0056,0.00712,0.05432,0.0
