Method,violation_rate-mean,condorcet_loser-mean,condorcet_winner-mean,core-mean,dummetts_condition-mean,ejr-mean,fixed_majority-mean,jr-mean,local_stability-mean,majority-mean,majority_loser-mean,solid_coalitions-mean,strong_pareto_efficiency-mean,strong_unanimity-mean
NN-0,0.033144615384615383,0.0,0.00032,0.0,0.14764,0.0,0.0,0.0,0.21192,0.0,0.0,0.07068,0.00032,0.0
NN-1,0.03315692307692308,0.0,0.00028,0.0,0.14776,0.0,0.0,0.0,0.21188,0.0,0.0,0.07084,0.00028,0.0
NN-2,0.03315692307692308,0.0,0.0004,0.0,0.14768,0.0,0.0,0.0,0.2118,0.0,0.0,0.07076,0.0004,0.0
NN-3,0.03312,0.0,0.00032,0.0,0.14748,0.0,0.0,0.0,0.21184,0.0,0.0,0.0706,0.00032,0.0
NN-4,0.033150769230769234,0.0,0.00036,0.0,0.14752,0.0,0.0,0.0,0.21204,0.0,0.0,0.07068,0.00036,0.0
NN-5,0.033135384615384615,0.0,0.00032,0.0,0.14756,0.0,0.0,0.0,0.21188,0.0,0.0,0.07068,0.00032,0.0
NN-6,0.03312615384615385,0.0,0.00024,0.0,0.14752,0.0,0.0,0.0,0.212,0.0,0.0,0.07064,0.00024,0.0
NN-7,0.03312307692307692,0.0,0.00016,0.0,0.14752,0.0,0.0,0.0,0.21208,0.0,0.0,0.07068,0.00016,0.0
NN-8,0.033172307692307695,0.0,0.00052,0.0,0.14768,0.0,0.0,0.0,0.21176,0.0,0.0,0.07076,0.00052,0.0
NN-9,0.033135384615384615,0.0,0.00036,0.0,0.14752,0.0,0.0,0.0,0.21188,0.0,0.0,0.07064,0.00036,0.0
NN-10,0.03313846153846154,0.0,0.00032,0.0,0.1476,0.0,0.0,0.0,0.21188,0.0,0.0,0.07068,0.00032,0.0
NN-11,0.03312615384615385,0.0,0.00016,0.0,0.14756,0.0,0.0,0.0,0.21208,0.0,0.0,0.07068,0.00016,0.0
NN-12,0.033147692307692316,0.0,0.0004,0.0,0.1476,0.0,0.0,0.0,0.21184,0.0,0.0,0.07068,0.0004,0.0
NN-13,0.033150769230769234,0.0,0.0004,0.0,0.14752,0.0,0.0,0.0,0.21196,0.0,0.0,0.07068,0.0004,0.0
NN-14,0.03315384615384615,0.0,0.00032,0.0,0.14768,0.0,0.0,0.0,0.21192,0.0,0.0,0.07076,0.00032,0.0
