Method,violation_rate-mean,condorcet_loser-mean,condorcet_winner-mean,core-mean,dummetts_condition-mean,ejr-mean,fixed_majority-mean,jr-mean,local_stability-mean,majority-mean,majority_loser-mean,solid_coalitions-mean,strong_pareto_efficiency-mean,strong_unanimity-mean
NN-0,0.01531076923076923,0.0,0.0028,0.0,0.06796,0.0,0.0,0.0,0.0802,4e-05,0.00036,0.04248,0.0052,0.0
NN-1,0.015021538461538465,0.0,0.00392,0.0,0.06664,0.0,0.0,0.0,0.07888,0.0,0.00012,0.04164,0.00408,0.0
NN-2,0.015049230769230768,0.0,0.00124,0.0,0.0672,0.0,0.0,0.0,0.08004,0.0,0.00024,0.04204,0.00488,0.0
NN-3,0.015273846153846155,0.0,0.00216,0.0,0.0678,0.0,0.0,0.0,0.08076,0.0,0.00012,0.04244,0.00528,0.0
NN-4,0.015073846153846153,0.0,0.00256,0.0,0.06736,0.0,0.0,0.0,0.07956,0.0,8e-05,0.042,0.0044,0.0
NN-5,0.01528923076923077,0.0,0.00344,0.0,0.0676,0.0,0.0,0.0,0.08016,0.0,0.00012,0.04232,0.00512,0.0
NN-6,0.015043076923076925,0.0,0.00188,0.0,0.06712,0.0,0.0,0.0,0.0798,0.0,4e-05,0.04196,0.00476,0.0
NN-7,0.014981538461538463,0.0,0.00192,0.0,0.0672,0.0,0.0,0.0,0.0792,0.0,0.0002,0.04196,0.00428,0.0
NN-8,0.015033846153846155,0.0,0.00108,0.0,0.06732,0.0,0.0,0.0,0.08012,0.0,4e-05,0.04208,0.0048,0.0
NN-9,0.0152,0.0,0.0018,0.0,0.06748,0.0,0.0,0.0,0.08028,0.0,0.00036,0.04224,0.00544,0.0
NN-10,0.015218461538461538,0.0,0.00204,0.0,0.06768,0.0,0.0,0.0,0.08036,0.0,0.00024,0.04228,0.00524,0.0
NN-11,0.015141538461538463,0.0,0.00364,0.0,0.06732,0.0,0.0,0.0,0.07944,0.0,8e-05,0.04216,0.0042,0.0
NN-12,0.015104615384615385,0.0,0.00112,0.0,0.0676,0.0,0.0,0.0,0.08004,4e-05,0.00024,0.04236,0.00496,0.0
NN-13,0.015258461538461542,0.0,0.00448,0.0,0.0674,0.0,0.0,0.0,0.07956,0.0,4e-05,0.04208,0.0048,0.0
NN-14,0.015356923076923077,0.0,0.00232,0.0,0.06804,0.0,0.0,0.0,0.08056,0.0,0.00036,0.04252,0.00584,0.0
NN-15,0.01534769230769231,0.0,0.00156,0.0,0.06812,0.0,0.0,0.0,0.08104,0.0,0.0004,0.04284,0.00556,0.0
NN-16,0.015095384615384618,0.0,0.0034,0.0,0.06688,0.0,0.0,0.0,0.07956,0.0,0.0,0.04164,0.00476,0.0
NN-17,0.015276923076923077,0.0,0.00316,0.0,0.0676,0.0,0.0,0.0,0.08044,0.0,0.00024,0.04228,0.00488,0.0
NN-18,0.015116923076923076,0.0,0.00276,0.0,0.06728,0.0,0.0,0.0,0.07976,0.0,4e-05,0.042,0.00468,0.0
NN-19,0.01508923076923077,0.0,0.00164,0.0,0.06732,0.0,0.0,0.0,0.08,0.0,0.0002,0.04212,0.00488,0.0
Min Violations Committee,0.00792,0.0,0.04688,0.0,0.01032,0.0,0.0004,0.0,0.04164,0.0,0.00144,0.00168,0.0006,0.0
Max Violations Committee,0.4223476923076923,0.72968,0.97668,0.28608,0.67556,0.28608,0.0942,0.0,0.808,0.0542,0.29072,0.57864,0.71068,0.0
Random Choice,0.20147384615384617,0.08104,0.8666,0.03252,0.32308,0.03252,0.0842,0.0,0.39508,0.02204,0.17288,0.2626,0.3466,0.0
Borda ranking,0.021861538461538467,0.0,0.15112,0.0,0.04716,0.0,0.01364,0.0,0.0408,0.0,0.00052,0.02788,0.00308,0.0
Plurality ranking,0.08059076923076923,0.01324,0.66152,0.0104,0.00036,0.0104,0.0528,0.0,0.002,0.0,0.09692,0.0,0.20004,0.0
STV,0.05618461538461538,0.00328,0.52496,0.00124,0.0,0.00124,0.03544,0.0,0.00036,0.0,0.0488,0.0,0.11508,0.0
Approval Voting (AV),0.03298461538461538,4e-05,0.17152,0.0,0.08708,0.0,0.0,0.0,0.11112,4e-05,0.00116,0.05784,0.0,0.0
Proportional Approval Voting (PAV),0.04366153846153846,0.0,0.29404,0.0,0.10064,0.0,0.01676,0.0,0.08444,0.00064,0.00136,0.06972,0.0,0.0
Approval Chamberlin-Courant (CC),0.2028892307692307,0.08676,0.86944,0.03412,0.32236,0.03412,0.08496,0.0,0.39772,0.02236,0.175,0.26292,0.3478,0.0
