Unnamed: 0,Min Violations Committee,Max Violations Committee,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV),Method of Equal Shares (aka Rule X) with Phragmén phase,E Pluribus Hugo (EPH),Random Serial Dictator
Min Violations Committee,0.0,0.5738533333333333,0.4442,0.1980666666666666,0.3182,0.25796,0.2485866666666666,0.26544,0.288,0.28612,0.3042933333333333,0.2879866666666666,0.3041333333333333,0.2940933333333333,0.2801733333333333,0.253,0.4162
Max Violations Committee,0.5738533333333333,0.0,0.44372,0.5164533333333333,0.4817866666666666,0.52236,0.53048,0.5228133333333334,0.52796,0.51392,0.4880266666666666,0.5280133333333333,0.48832,0.6021066666666667,0.507,0.5247066666666667,0.45804
Random Choice,0.4442,0.44372,0.0,0.4439733333333333,0.4458533333333333,0.44656,0.4454,0.4448933333333333,0.44472,0.4448666666666667,0.4461333333333333,0.4446933333333333,0.4460533333333333,0.4430533333333333,0.4456666666666666,0.4454666666666667,0.4453866666666666
Borda ranking,0.1980666666666666,0.5164533333333333,0.4439733333333333,0.0,0.2564666666666667,0.2048933333333333,0.1862533333333333,0.1977866666666666,0.23576,0.2197866666666666,0.227,0.2357733333333333,0.2269466666666666,0.44976,0.20488,0.1876133333333333,0.4074533333333333
Plurality ranking,0.3182,0.4817866666666666,0.4458533333333333,0.2564666666666667,0.0,0.1910133333333333,0.27488,0.2799466666666667,0.3013066666666666,0.29004,0.29252,0.3013066666666666,0.2924666666666666,0.47052,0.28024,0.2744266666666666,0.4148666666666666
STV,0.25796,0.52236,0.44656,0.2048933333333333,0.1910133333333333,0.0,0.2173466666666666,0.2152,0.2389333333333333,0.23064,0.2404933333333333,0.2389333333333333,0.24032,0.4304533333333333,0.22168,0.2157866666666666,0.4099333333333333
Approval Voting (AV),0.2485866666666666,0.53048,0.4454,0.1862533333333333,0.27488,0.2173466666666666,0.0,0.08988,0.16572,0.13828,0.16656,0.1656933333333333,0.16652,0.4220266666666666,0.1223733333333333,0.0208666666666666,0.3990266666666666
Proportional Approval Voting (PAV),0.26544,0.5228133333333334,0.4448933333333333,0.1977866666666666,0.2799466666666667,0.2152,0.08988,0.0,0.08992,0.0526666666666666,0.1013866666666666,0.0898666666666666,0.1013333333333333,0.43412,0.0528,0.0827333333333333,0.39976
Approval Chamberlin-Courant (CC),0.288,0.52796,0.44472,0.23576,0.3013066666666666,0.2389333333333333,0.16572,0.08992,0.0,0.04316,0.1107333333333333,6.666666666666667e-05,0.11044,0.4220266666666666,0.0966933333333333,0.15872,0.40428
Lexicographic Chamberlin-Courant (lex-CC),0.28612,0.51392,0.4448666666666667,0.2197866666666666,0.29004,0.23064,0.13828,0.0526666666666666,0.04316,0.0,0.0728266666666666,0.0432133333333333,0.0730533333333333,0.443,0.05764,0.1305866666666666,0.40212
