Unnamed: 0,Min Violations Committee,Max Violations Committee,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV),Method of Equal Shares (aka Rule X) with Phragmén phase,E Pluribus Hugo (EPH),Random Serial Dictator
Min Violations Committee,0.0,0.5585371428571428,0.4078057142857142,0.0874971428571428,0.2769257142857143,0.2051542857142857,0.1044457142857142,0.1198971428571428,0.3858628571428571,0.2235428571428571,0.4121142857142857,0.3822285714285714,0.1892685714285714,0.3243085714285714,0.1698971428571428,0.1058628571428571,0.2678971428571428
Max Violations Committee,0.5585371428571428,0.0,0.4080685714285714,0.5536114285714285,0.4992914285714285,0.5349371428571429,0.5491542857142857,0.5485371428571428,0.45432,0.5366971428571429,0.3854857142857142,0.4553714285714286,0.5365828571428571,0.4844457142857143,0.5449942857142858,0.5489485714285715,0.5121028571428572
Random Choice,0.4078057142857142,0.4080685714285714,0.0,0.4085142857142857,0.4095314285714285,0.4084571428571428,0.4078057142857142,0.40752,0.4072228571428571,0.4082742857142857,0.4080114285714286,0.4070514285714285,0.4085257142857142,0.4072228571428571,0.4084914285714285,0.4080114285714286,0.4078171428571429
Borda ranking,0.0874971428571428,0.5536114285714285,0.4085142857142857,0.0,0.2662514285714286,0.1917371428571428,0.0851542857142857,0.0868342857142857,0.4082057142857143,0.19384,0.39,0.4045142857142857,0.1598742857142857,0.3321714285714285,0.1319314285714285,0.0849942857142857,0.2590514285714286
Plurality ranking,0.2769257142857143,0.4992914285714285,0.4095314285714285,0.2662514285714286,0.0,0.1464342857142857,0.2988342857142857,0.3002971428571429,0.42728,0.3307314285714285,0.3841028571428571,0.4247885714285714,0.3186171428571429,0.3942285714285714,0.3123771428571428,0.2988685714285714,0.35368
STV,0.2051542857142857,0.5349371428571429,0.4084571428571428,0.1917371428571428,0.1464342857142857,0.0,0.2339085714285714,0.23576,0.4078285714285714,0.2836,0.3965714285714286,0.4044457142857143,0.2642057142857142,0.3619771428571428,0.2534742857142857,0.2337942857142857,0.31496
Approval Voting (AV),0.1044457142857142,0.5491542857142857,0.4078057142857142,0.0851542857142857,0.2988342857142857,0.2339085714285714,0.0,0.0436342857142857,0.4016571428571429,0.1908114285714285,0.3964914285714285,0.3980114285714285,0.1498971428571428,0.3293142857142857,0.1228342857142857,0.0050971428571428,0.2538171428571428
Proportional Approval Voting (PAV),0.1198971428571428,0.5485371428571428,0.40752,0.0868342857142857,0.3002971428571429,0.23576,0.0436342857142857,0.0,0.4057371428571428,0.15544,0.3922514285714286,0.40208,0.1384457142857142,0.3211771428571429,0.0873714285714285,0.0397257142857142,0.25512
Approval Chamberlin-Courant (CC),0.3858628571428571,0.45432,0.4072228571428571,0.4082057142857143,0.42728,0.4078285714285714,0.4016571428571429,0.4057371428571428,0.0,0.4034971428571428,0.5714285714285714,0.0040914285714285,0.4290857142857143,0.1309142857142857,0.4086971428571428,0.4025942857142857,0.4062057142857143
Lexicographic Chamberlin-Courant (lex-CC),0.2235428571428571,0.5366971428571429,0.4082742857142857,0.19384,0.3307314285714285,0.2836,0.1908114285714285,0.15544,0.4034971428571428,0.0,0.3920914285714286,0.40112,0.1760914285714285,0.2745257142857142,0.1064,0.1881142857142857,0.2814628571428571
