Unnamed: 0,Min Violations Committee,Max Violations Committee,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV),Method of Equal Shares (aka Rule X) with Phragmén phase,E Pluribus Hugo (EPH),Random Serial Dictator
Min Violations Committee,0.0,0.6446933333333333,0.4444133333333333,0.09552,0.2984133333333333,0.2288266666666666,0.1192133333333333,0.14456,0.4168133333333333,0.2549066666666666,0.42804,0.3990666666666667,0.21028,0.32852,0.1908133333333333,0.12324,0.3055466666666667
Max Violations Committee,0.6446933333333333,0.0,0.4442533333333333,0.6396533333333333,0.5586933333333334,0.6008533333333334,0.62864,0.6305733333333333,0.489,0.60612,0.4594133333333333,0.4963866666666666,0.6102666666666666,0.54876,0.6236266666666667,0.6289466666666667,0.5576933333333334
Random Choice,0.4444133333333333,0.4442533333333333,0.0,0.4461066666666666,0.4465733333333333,0.4463866666666666,0.4452666666666666,0.4453466666666666,0.4428666666666667,0.44484,0.44604,0.4436933333333333,0.4451733333333333,0.4427066666666667,0.4454933333333333,0.4450933333333333,0.4438533333333333
Borda ranking,0.09552,0.6396533333333333,0.4461066666666666,0.0,0.2902666666666667,0.21768,0.0992266666666666,0.1050933333333333,0.4447066666666666,0.2214,0.4018666666666666,0.42672,0.17884,0.33164,0.14912,0.0998533333333333,0.29816
Plurality ranking,0.2984133333333333,0.5586933333333334,0.4465733333333333,0.2902666666666667,0.0,0.1438133333333333,0.32516,0.3288666666666666,0.4624533333333333,0.3644266666666667,0.41612,0.4489066666666667,0.3508,0.4123466666666666,0.3424266666666666,0.32664,0.3943066666666667
STV,0.2288266666666666,0.6008533333333334,0.4463866666666666,0.21768,0.1438133333333333,0.0,0.26272,0.2664533333333333,0.4377466666666667,0.3181866666666667,0.4232,0.4218133333333333,0.2975333333333333,0.3729333333333333,0.28368,0.2636533333333333,0.3623866666666667
Approval Voting (AV),0.1192133333333333,0.62864,0.4452666666666666,0.0992266666666666,0.32516,0.26272,0.0,0.0664133333333333,0.43904,0.2216,0.4106133333333333,0.42092,0.17008,0.3335333333333333,0.1422933333333333,0.01068,0.2908933333333333
Proportional Approval Voting (PAV),0.14456,0.6305733333333333,0.4453466666666666,0.1050933333333333,0.3288666666666666,0.2664533333333333,0.0664133333333333,0.0,0.44232,0.1656,0.40488,0.4246266666666666,0.1481066666666666,0.30988,0.0879333333333333,0.05816,0.29268
Approval Chamberlin-Courant (CC),0.4168133333333333,0.489,0.4428666666666667,0.4447066666666666,0.4624533333333333,0.4377466666666667,0.43904,0.44232,0.0,0.4369866666666667,0.6666666666666666,0.0213733333333333,0.4691066666666666,0.20504,0.4444533333333333,0.4395333333333333,0.4422266666666666
Lexicographic Chamberlin-Courant (lex-CC),0.2549066666666666,0.60612,0.44484,0.2214,0.3644266666666667,0.3181866666666667,0.2216,0.1656,0.4369866666666667,0.0,0.4034533333333333,0.4240666666666666,0.1918266666666666,0.2356133333333333,0.1209866666666666,0.2155733333333333,0.32004
Sequential Approval Chamberlin-Courant (seq-CC),0.42804,0.4594133333333333,0.44604,0.4018666666666666,0.41612,0.4232,0.4106133333333333,0.40488,0.6666666666666666,0.4034533333333333,0.0,0.6567066666666667,0.3780133333333333,0.5459733333333333,0.4003333333333333,0.4094533333333333,0.41084
Monroe's Approval Rule (Monroe),0.3990666666666667,0.4963866666666666,0.4436933333333333,0.42672,0.4489066666666667,0.4218133333333333,0.42092,0.4246266666666666,0.0213733333333333,0.4240666666666666,0.6567066666666667,0.0,0.45344,0.2015733333333333,0.4276133333333333,0.4214133333333333,0.4313333333333333
Greedy Monroe,0.21028,0.6102666666666666,0.4451733333333333,0.17884,0.3508,0.2975333333333333,0.17008,0.1481066666666666,0.4691066666666666,0.1918266666666666,0.3780133333333333,0.45344,0.0,0.3309733333333333,0.15,0.1663066666666666,0.307
Minimax Approval Voting (MAV),0.32852,0.54876,0.4427066666666667,0.33164,0.4123466666666666,0.3729333333333333,0.3335333333333333,0.30988,0.20504,0.2356133333333333,0.5459733333333333,0.2015733333333333,0.3309733333333333,0.0,0.2923733333333333,0.33208,0.3738133333333333
Method of Equal Shares (aka Rule X) with Phragmén phase,0.1908133333333333,0.6236266666666667,0.4454933333333333,0.14912,0.3424266666666666,0.28368,0.1422933333333333,0.0879333333333333,0.4444533333333333,0.1209866666666666,0.4003333333333333,0.4276133333333333,0.15,0.2923733333333333,0.0,0.13548,0.3011333333333333
E Pluribus Hugo (EPH),0.12324,0.6289466666666667,0.4450933333333333,0.0998533333333333,0.32664,0.2636533333333333,0.01068,0.05816,0.4395333333333333,0.2155733333333333,0.4094533333333333,0.4214133333333333,0.1663066666666666,0.33208,0.13548,0.0,0.2913866666666667
Random Serial Dictator,0.3055466666666667,0.5576933333333334,0.4438533333333333,0.29816,0.3943066666666667,0.3623866666666667,0.2908933333333333,0.29268,0.4422266666666666,0.32004,0.41084,0.4313333333333333,0.307,0.3738133333333333,0.3011333333333333,0.2913866666666667,0.0
NN-all,0.0547639999999999,0.6353986666666666,0.44516,0.0779213333333333,0.3118146666666667,0.2440273333333333,0.0877673333333333,0.117884,0.4302853333333333,0.2434813333333333,0.4172433333333334,0.41255,0.191104,0.3337766666666666,0.172088,0.0923846666666666,0.296436
