Unnamed: 0,Min Violations Committee,Max Violations Committee,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV),Method of Equal Shares (aka Rule X) with Phragmén phase,E Pluribus Hugo (EPH),Random Serial Dictator
Min Violations Committee,0.0,0.2857142857142857,0.2447657142857142,0.0251428571428571,0.1632342857142857,0.0536685714285714,0.0445942857142857,0.0445942857142857,0.2396685714285714,0.0445942857142857,0.2451428571428571,0.2146971428571428,0.0976571428571428,0.2372342857142857,0.0457828571428571,0.0445942857142857,0.14944
Max Violations Committee,0.2857142857142857,0.0,0.24512,0.2855314285714285,0.2857028571428571,0.2857142857142857,0.2837142857142857,0.2837142857142857,0.2493371428571428,0.2837142857142857,0.2474628571428571,0.2540685714285714,0.2808914285714285,0.2498628571428571,0.2832914285714286,0.2837142857142857,0.2764914285714285
Random Choice,0.2447657142857142,0.24512,0.0,0.2452457142857143,0.2456685714285714,0.24504,0.2446971428571428,0.2446971428571428,0.2450971428571428,0.2446971428571428,0.2465142857142857,0.2450057142857143,0.2451657142857143,0.24512,0.2447314285714285,0.2446971428571428,0.2448342857142857
Borda ranking,0.0251428571428571,0.2855314285714285,0.2452457142857143,0.0,0.1569028571428571,0.0473371428571428,0.0448228571428571,0.0448228571428571,0.2464228571428571,0.0448228571428571,0.2414628571428571,0.2214514285714285,0.0956228571428571,0.2439885714285714,0.0447314285714285,0.0448228571428571,0.14824
Plurality ranking,0.1632342857142857,0.2857028571428571,0.2456685714285714,0.1569028571428571,0.0,0.1252228571428571,0.1752457142857142,0.1752457142857142,0.26736,0.1752457142857142,0.19616,0.2606971428571428,0.18528,0.2668685714285714,0.1734171428571428,0.1752457142857142,0.2069257142857143
STV,0.0536685714285714,0.2857142857142857,0.24504,0.0473371428571428,0.1252228571428571,0.0,0.07088,0.07088,0.2459314285714285,0.07088,0.2426857142857142,0.22096,0.1063885714285714,0.2434971428571428,0.0711542857142857,0.07088,0.1520457142857142
Approval Voting (AV),0.0445942857142857,0.2837142857142857,0.2446971428571428,0.0448228571428571,0.1752457142857142,0.07088,0.0,0.0,0.2433485714285714,0.0,0.2438171428571428,0.2183771428571428,0.0904457142857142,0.2409142857142857,0.0158057142857142,0.0,0.1464228571428571
Proportional Approval Voting (PAV),0.0445942857142857,0.2837142857142857,0.2446971428571428,0.0448228571428571,0.1752457142857142,0.07088,0.0,0.0,0.2433485714285714,0.0,0.2438171428571428,0.2183771428571428,0.0904457142857142,0.2409142857142857,0.0158057142857142,0.0,0.1464228571428571
Approval Chamberlin-Courant (CC),0.2396685714285714,0.2493371428571428,0.2450971428571428,0.2464228571428571,0.26736,0.2459314285714285,0.2433485714285714,0.2433485714285714,0.0,0.2433485714285714,0.2857142857142857,0.0249714285714285,0.2532114285714286,0.0024342857142857,0.2481942857142857,0.2433485714285714,0.2456685714285714
Lexicographic Chamberlin-Courant (lex-CC),0.0445942857142857,0.2837142857142857,0.2446971428571428,0.0448228571428571,0.1752457142857142,0.07088,0.0,0.0,0.2433485714285714,0.0,0.2438171428571428,0.2183771428571428,0.0904457142857142,0.2409142857142857,0.0158057142857142,0.0,0.1464228571428571
Sequential Approval Chamberlin-Courant (seq-CC),0.2451428571428571,0.2474628571428571,0.2465142857142857,0.2414628571428571,0.19616,0.2426857142857142,0.2438171428571428,0.2438171428571428,0.2857142857142857,0.2438171428571428,0.0,0.2812914285714286,0.2299885714285714,0.2853485714285714,0.23848,0.2438171428571428,0.2412
Monroe's Approval Rule (Monroe),0.2146971428571428,0.2540685714285714,0.2450057142857143,0.2214514285714285,0.2606971428571428,0.22096,0.2183771428571428,0.2183771428571428,0.0249714285714285,0.2183771428571428,0.2812914285714286,0.0,0.2282628571428571,0.0225371428571428,0.2232228571428571,0.2183771428571428,0.2228457142857142
Greedy Monroe,0.0976571428571428,0.2808914285714285,0.2451657142857143,0.0956228571428571,0.18528,0.1063885714285714,0.0904457142857142,0.0904457142857142,0.2532114285714286,0.0904457142857142,0.2299885714285714,0.2282628571428571,0.0,0.2507771428571428,0.0880571428571428,0.0904457142857142,0.1571885714285714
Minimax Approval Voting (MAV),0.2372342857142857,0.2498628571428571,0.24512,0.2439885714285714,0.2668685714285714,0.2434971428571428,0.2409142857142857,0.2409142857142857,0.0024342857142857,0.2409142857142857,0.2853485714285714,0.0225371428571428,0.2507771428571428,0.0,0.24576,0.2409142857142857,0.2432342857142857
Method of Equal Shares (aka Rule X) with Phragmén phase,0.0457828571428571,0.2832914285714286,0.2447314285714285,0.0447314285714285,0.1734171428571428,0.0711542857142857,0.0158057142857142,0.0158057142857142,0.2481942857142857,0.0158057142857142,0.23848,0.2232228571428571,0.0880571428571428,0.24576,0.0,0.0158057142857142,0.1465485714285714
