Unnamed: 0,Min Violations Committee,Max Violations Committee,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV),Method of Equal Shares (aka Rule X) with Phragmén phase,E Pluribus Hugo (EPH),Random Serial Dictator
Min Violations Committee,0.0,0.5218514285714285,0.4090171428571428,0.2057942857142857,0.3186857142857143,0.2870742857142857,0.2620914285714286,0.2701485714285714,0.2702971428571428,0.2856,0.4642742857142857,0.2702971428571428,0.3498514285714286,0.2702971428571428,0.2851314285714286,0.2629371428571428,0.3874171428571428
Max Violations Committee,0.5218514285714285,0.0,0.4088,0.4759542857142857,0.4593371428571428,0.4835085714285714,0.4679771428571428,0.4590971428571428,0.50072,0.4565714285714286,0.2715085714285714,0.50072,0.4199085714285714,0.50072,0.4529371428571428,0.4677028571428571,0.41808
Random Choice,0.4090171428571428,0.4088,0.0,0.4083085714285714,0.4091657142857143,0.4089142857142857,0.4065257142857142,0.4068571428571428,0.4078514285714286,0.4076228571428571,0.40904,0.4078514285714286,0.40816,0.4078514285714286,0.40728,0.4065028571428571,0.4073942857142857
Borda ranking,0.2057942857142857,0.4759542857142857,0.4083085714285714,0.0,0.2622742857142857,0.2399542857142857,0.1880342857142857,0.1872457142857143,0.41328,0.2108342857142857,0.3755428571428571,0.41328,0.2888914285714286,0.41328,0.2048228571428571,0.1878285714285714,0.3730857142857143
Plurality ranking,0.3186857142857143,0.4593371428571428,0.4091657142857143,0.2622742857142857,0.0,0.10896,0.3530742857142857,0.3508228571428571,0.4362742857142857,0.3547885714285714,0.3716114285714286,0.4362742857142857,0.3682285714285714,0.4362742857142857,0.3532228571428571,0.3528342857142857,0.39744
STV,0.2870742857142857,0.4835085714285714,0.4089142857142857,0.2399542857142857,0.10896,0.0,0.3356914285714286,0.3354285714285714,0.4050057142857143,0.34096,0.3994971428571429,0.4050057142857143,0.3652457142857143,0.4050057142857143,0.3403085714285714,0.3357485714285714,0.3966514285714285
Approval Voting (AV),0.2620914285714286,0.4679771428571428,0.4065257142857142,0.1880342857142857,0.3530742857142857,0.3356914285714286,0.0,0.0367771428571428,0.3887657142857142,0.11504,0.39768,0.3887657142857142,0.2623657142857143,0.3887657142857142,0.1093714285714285,0.00384,0.3654057142857143
Proportional Approval Voting (PAV),0.2701485714285714,0.4590971428571428,0.4068571428571428,0.1872457142857143,0.3508228571428571,0.3354285714285714,0.0367771428571428,0.0,0.4049485714285714,0.08248,0.3807542857142857,0.4049485714285714,0.2583771428571428,0.4049485714285714,0.0779085714285714,0.0342514285714285,0.3657942857142857
Approval Chamberlin-Courant (CC),0.2702971428571428,0.50072,0.4078514285714286,0.41328,0.4362742857142857,0.4050057142857143,0.3887657142857142,0.4049485714285714,0.0,0.4044914285714285,0.5714285714285714,0.0,0.4454857142857142,0.0,0.4118971428571428,0.3909028571428571,0.4080228571428571
Lexicographic Chamberlin-Courant (lex-CC),0.2856,0.4565714285714286,0.4076228571428571,0.2108342857142857,0.3547885714285714,0.34096,0.11504,0.08248,0.4044914285714285,0.0,0.3788,0.4044914285714285,0.2697828571428571,0.4044914285714285,0.0482171428571428,0.1129942857142857,0.3696342857142857
Sequential Approval Chamberlin-Courant (seq-CC),0.4642742857142857,0.2715085714285714,0.40904,0.3755428571428571,0.3716114285714286,0.3994971428571429,0.39768,0.3807542857142857,0.5714285714285714,0.3788,0.0,0.5714285714285714,0.3389371428571429,0.5714285714285714,0.3724342857142857,0.3969257142857142,0.3972114285714285
Monroe's Approval Rule (Monroe),0.2702971428571428,0.50072,0.4078514285714286,0.41328,0.4362742857142857,0.4050057142857143,0.3887657142857142,0.4049485714285714,0.0,0.4044914285714285,0.5714285714285714,0.0,0.4454857142857142,0.0,0.4118971428571428,0.3909028571428571,0.4080228571428571
Greedy Monroe,0.3498514285714286,0.4199085714285714,0.40816,0.2888914285714286,0.3682285714285714,0.3652457142857143,0.2623657142857143,0.2583771428571428,0.4454857142857142,0.2697828571428571,0.3389371428571429,0.4454857142857142,0.0,0.4454857142857142,0.2641028571428571,0.2622857142857143,0.3809028571428571
Minimax Approval Voting (MAV),0.2702971428571428,0.50072,0.4078514285714286,0.41328,0.4362742857142857,0.4050057142857143,0.3887657142857142,0.4049485714285714,0.0,0.4044914285714285,0.5714285714285714,0.0,0.4454857142857142,0.0,0.4118971428571428,0.3909028571428571,0.4080228571428571
Method of Equal Shares (aka Rule X) with Phragmén phase,0.2851314285714286,0.4529371428571428,0.40728,0.2048228571428571,0.3532228571428571,0.3403085714285714,0.1093714285714285,0.0779085714285714,0.4118971428571428,0.0482171428571428,0.3724342857142857,0.4118971428571428,0.2641028571428571,0.4118971428571428,0.0,0.1076342857142857,0.3686628571428571
E Pluribus Hugo (EPH),0.2629371428571428,0.4677028571428571,0.4065028571428571,0.1878285714285714,0.3528342857142857,0.3357485714285714,0.00384,0.0342514285714285,0.3909028571428571,0.1129942857142857,0.3969257142857142,0.3909028571428571,0.2622857142857143,0.3909028571428571,0.1076342857142857,0.0,0.3651771428571428
Random Serial Dictator,0.3874171428571428,0.41808,0.4073942857142857,0.3730857142857143,0.39744,0.3966514285714285,0.3654057142857143,0.3657942857142857,0.4080228571428571,0.3696342857142857,0.3972114285714285,0.4080228571428571,0.3809028571428571,0.4080228571428571,0.3686628571428571,0.3651771428571428,0.0
NN-all,0.069236,0.5007548571428571,0.408632,0.2027999999999999,0.3247828571428571,0.2947828571428571,0.2528468571428571,0.2612411428571429,0.2468828571428571,0.2768491428571429,0.4604479999999999,0.2468828571428571,0.347144,0.2468828571428571,0.2763634285714285,0.2537542857142857,0.3854588571428571
NN-root,0.2403439839869524,0.0095918611746323,0.4087204959026443,0.4062911660213165,0.4104541022029347,0.4066333251595319,0.3859555079067275,0.4022536881903772,0.0,0.4023449306272345,0.5714285714285715,0.0,0.4458447623989917,0.0,0.4085950375519654,0.388498890834127,0.4090284391270381
