Unnamed: 0,Min Violations Committee,Max Violations Committee,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV),Method of Equal Shares (aka Rule X) with Phragmén phase,E Pluribus Hugo (EPH),Random Serial Dictator,Anti-Plurality,Two-Approval,Three-Approval,Instant Runoff,Bottom-Two-Runoff Instant Runoff,Benham,PluralityWRunoff PUT,Coombs,Baldwin,Strict Nanson,Weak Nanson,Iterated Removal Condorcet Loser,Raynaud,Tideman Alternative Top Cycle,Knockout Voting,Banks,Condorcet,Copeland,Llull,Uncovered Set,Uncovered Set - Fishburn,Uncovered Set - Bordes,Uncovered Set - McKelvey,Slater,Top Cycle,GOCHA,Bipartisan Set,Minimax,Split Cycle,Ranked Pairs ZT,Ranked Pairs TB,Simple Stable Voting,Stable Voting,Loss-Trimmer Voting,Daunou,Blacks,Condorcet IRV,Condorcet IRV PUT,Smith IRV,Smith-Minimax,Condorcet Plurality,Copeland-Local-Borda,Copeland-Global-Borda,Borda-Minimax Faceoff,Bucklin,Simplified Bucklin,Weighted Bucklin,Bracket Voting,Superior Voting
Min Violations Committee,0.0,0.4,0.321248,0.06448,0.181648,0.087488,0.181072,0.181072,0.181072,0.181072,0.181648,0.181072,0.181648,0.313024,0.181648,0.181072,0.276704,0.214448,0.10256,0.152944,0.10424,0.02976,0.025552,0.115536,0.038944,0.0304,0.029872,0.028096,0.109856,0.031168,0.03264,0.018624,0.034896,0.037168,0.027904,0.030112,0.034928,0.030144,0.034896,0.036176,0.030224,0.036448,0.030144,0.01896,0.029856,0.030064,0.036944,0.036944,0.016176,0.016176,0.029552,0.030544,0.021344,0.026656,0.027584,0.032784,0.029856,0.023936,0.02704,0.016768,0.030544,0.085456,0.127296,0.05776,0.034128,0.019376
Max Violations Committee,0.4,0.0,0.32008,0.398464,0.384672,0.398096,0.38528,0.38528,0.38528,0.38528,0.384672,0.38528,0.384672,0.328928,0.384672,0.38528,0.34832,0.392992,0.397248,0.395904,0.396672,0.399696,0.399584,0.39584,0.399376,0.39984,0.39984,0.39984,0.36688,0.399808,0.399568,0.399888,0.399344,0.389856,0.39984,0.399792,0.399392,0.399696,0.399344,0.399088,0.399712,0.398432,0.399616,0.3996,0.39984,0.399824,0.39528,0.39528,0.399888,0.399888,0.399888,0.399168,0.399744,0.399408,0.399424,0.399536,0.39984,0.39832,0.399904,0.399936,0.399808,0.397648,0.393584,0.398736,0.399216,0.399856
Random Choice,0.321248,0.32008,0.0,0.322176,0.320832,0.320816,0.32032,0.32032,0.32032,0.32032,0.320832,0.32032,0.320832,0.320512,0.320832,0.32032,0.320192,0.321104,0.320912,0.320624,0.319568,0.32088,0.320544,0.319568,0.321584,0.320912,0.320912,0.321088,0.319552,0.320896,0.3204,0.321328,0.320656,0.320848,0.32096,0.320736,0.320944,0.320784,0.320656,0.320736,0.320848,0.32064,0.320768,0.320912,0.320816,0.3208,0.320256,0.320256,0.321072,0.321072,0.320848,0.320544,0.321392,0.320592,0.320688,0.320384,0.320816,0.320944,0.321088,0.321232,0.321008,0.319824,0.320096,0.321136,0.321328,0.320688
Borda ranking,0.06448,0.398464,0.322176,0.0,0.217168,0.129712,0.217744,0.217744,0.217744,0.217744,0.217168,0.217744,0.217168,0.321856,0.217168,0.217744,0.285808,0.17512,0.094176,0.11064,0.133712,0.064432,0.06752,0.14984,0.065088,0.062976,0.062672,0.062016,0.13032,0.063328,0.0644,0.046928,0.063664,0.073136,0.061728,0.0624,0.064288,0.062624,0.06368,0.064176,0.062896,0.065136,0.062688,0.064048,0.06208,0.06224,0.070896,0.070896,0.056032,0.056032,0.062608,0.066176,0.043136,0.067952,0.06752,0.064464,0.06208,0.07408,0.061872,0.049776,0.060448,0.081824,0.126336,0.055504,0.085376,0.06936
Plurality ranking,0.181648,0.384672,0.320832,0.217168,0.0,0.140464,0.028928,0.028928,0.028928,0.028928,0.0,0.028928,0.0,0.324272,0.0,0.028928,0.253664,0.305776,0.227968,0.283888,0.13448,0.178208,0.17416,0.116224,0.1892,0.180704,0.180752,0.181264,0.20664,0.1808,0.179648,0.1872,0.181824,0.188192,0.181744,0.181168,0.181744,0.181056,0.18184,0.182128,0.180832,0.182672,0.181136,0.181376,0.181088,0.180992,0.186368,0.186368,0.185776,0.185776,0.180944,0.174016,0.188704,0.173232,0.174528,0.179568,0.181088,0.15776,0.181408,0.186416,0.181728,0.22472,0.218704,0.198032,0.161184,0.170544
STV,0.087488,0.398096,0.320816,0.129712,0.140464,0.0,0.139408,0.139408,0.139408,0.139408,0.140464,0.139408,0.140464,0.3124,0.140464,0.139408,0.267728,0.249472,0.153216,0.20912,0.034384,0.098064,0.0912,0.0764,0.108944,0.10016,0.100064,0.099728,0.157312,0.100656,0.098688,0.096304,0.101824,0.107488,0.09952,0.10016,0.10296,0.100128,0.101808,0.102912,0.10016,0.103648,0.100192,0.094976,0.100096,0.10016,0.106592,0.106592,0.095952,0.095952,0.099824,0.097008,0.097584,0.089664,0.090864,0.098432,0.100096,0.090224,0.099424,0.095488,0.10064,0.145536,0.166144,0.118448,0.076016,0.087584
Approval Voting (AV),0.181072,0.38528,0.32032,0.217744,0.028928,0.139408,0.0,0.0,0.0,0.0,0.028928,0.0,0.028928,0.312592,0.028928,0.0,0.253072,0.310064,0.22888,0.28456,0.136768,0.179936,0.175856,0.120528,0.190816,0.182384,0.182448,0.182912,0.21184,0.182512,0.181376,0.188064,0.183776,0.189856,0.183296,0.182912,0.183632,0.182816,0.183792,0.184128,0.182528,0.184656,0.182896,0.181952,0.182848,0.182752,0.188272,0.188272,0.18648,0.18648,0.182544,0.175728,0.18944,0.174992,0.1764,0.181296,0.182848,0.161328,0.182896,0.187264,0.183472,0.225424,0.224368,0.19872,0.161536,0.172048
Proportional Approval Voting (PAV),0.181072,0.38528,0.32032,0.217744,0.028928,0.139408,0.0,0.0,0.0,0.0,0.028928,0.0,0.028928,0.312592,0.028928,0.0,0.253072,0.310064,0.22888,0.28456,0.136768,0.179936,0.175856,0.120528,0.190816,0.182384,0.182448,0.182912,0.21184,0.182512,0.181376,0.188064,0.183776,0.189856,0.183296,0.182912,0.183632,0.182816,0.183792,0.184128,0.182528,0.184656,0.182896,0.181952,0.182848,0.182752,0.188272,0.188272,0.18648,0.18648,0.182544,0.175728,0.18944,0.174992,0.1764,0.181296,0.182848,0.161328,0.182896,0.187264,0.183472,0.225424,0.224368,0.19872,0.161536,0.172048
Approval Chamberlin-Courant (CC),0.181072,0.38528,0.32032,0.217744,0.028928,0.139408,0.0,0.0,0.0,0.0,0.028928,0.0,0.028928,0.312592,0.028928,0.0,0.253072,0.310064,0.22888,0.28456,0.136768,0.179936,0.175856,0.120528,0.190816,0.182384,0.182448,0.182912,0.21184,0.182512,0.181376,0.188064,0.183776,0.189856,0.183296,0.182912,0.183632,0.182816,0.183792,0.184128,0.182528,0.184656,0.182896,0.181952,0.182848,0.182752,0.188272,0.188272,0.18648,0.18648,0.182544,0.175728,0.18944,0.174992,0.1764,0.181296,0.182848,0.161328,0.182896,0.187264,0.183472,0.225424,0.224368,0.19872,0.161536,0.172048
Lexicographic Chamberlin-Courant (lex-CC),0.181072,0.38528,0.32032,0.217744,0.028928,0.139408,0.0,0.0,0.0,0.0,0.028928,0.0,0.028928,0.312592,0.028928,0.0,0.253072,0.310064,0.22888,0.28456,0.136768,0.179936,0.175856,0.120528,0.190816,0.182384,0.182448,0.182912,0.21184,0.182512,0.181376,0.188064,0.183776,0.189856,0.183296,0.182912,0.183632,0.182816,0.183792,0.184128,0.182528,0.184656,0.182896,0.181952,0.182848,0.182752,0.188272,0.188272,0.18648,0.18648,0.182544,0.175728,0.18944,0.174992,0.1764,0.181296,0.182848,0.161328,0.182896,0.187264,0.183472,0.225424,0.224368,0.19872,0.161536,0.172048
Sequential Approval Chamberlin-Courant (seq-CC),0.181648,0.384672,0.320832,0.217168,0.0,0.140464,0.028928,0.028928,0.028928,0.028928,0.0,0.028928,0.0,0.324272,0.0,0.028928,0.253664,0.305776,0.227968,0.283888,0.13448,0.178208,0.17416,0.116224,0.1892,0.180704,0.180752,0.181264,0.20664,0.1808,0.179648,0.1872,0.181824,0.188192,0.181744,0.181168,0.181744,0.181056,0.18184,0.182128,0.180832,0.182672,0.181136,0.181376,0.181088,0.180992,0.186368,0.186368,0.185776,0.185776,0.180944,0.174016,0.188704,0.173232,0.174528,0.179568,0.181088,0.15776,0.181408,0.186416,0.181728,0.22472,0.218704,0.198032,0.161184,0.170544
Monroe's Approval Rule (Monroe),0.181072,0.38528,0.32032,0.217744,0.028928,0.139408,0.0,0.0,0.0,0.0,0.028928,0.0,0.028928,0.312592,0.028928,0.0,0.253072,0.310064,0.22888,0.28456,0.136768,0.179936,0.175856,0.120528,0.190816,0.182384,0.182448,0.182912,0.21184,0.182512,0.181376,0.188064,0.183776,0.189856,0.183296,0.182912,0.183632,0.182816,0.183792,0.184128,0.182528,0.184656,0.182896,0.181952,0.182848,0.182752,0.188272,0.188272,0.18648,0.18648,0.182544,0.175728,0.18944,0.174992,0.1764,0.181296,0.182848,0.161328,0.182896,0.187264,0.183472,0.225424,0.224368,0.19872,0.161536,0.172048
Greedy Monroe,0.181648,0.384672,0.320832,0.217168,0.0,0.140464,0.028928,0.028928,0.028928,0.028928,0.0,0.028928,0.0,0.324272,0.0,0.028928,0.253664,0.305776,0.227968,0.283888,0.13448,0.178208,0.17416,0.116224,0.1892,0.180704,0.180752,0.181264,0.20664,0.1808,0.179648,0.1872,0.181824,0.188192,0.181744,0.181168,0.181744,0.181056,0.18184,0.182128,0.180832,0.182672,0.181136,0.181376,0.181088,0.180992,0.186368,0.186368,0.185776,0.185776,0.180944,0.174016,0.188704,0.173232,0.174528,0.179568,0.181088,0.15776,0.181408,0.186416,0.181728,0.22472,0.218704,0.198032,0.161184,0.170544
Minimax Approval Voting (MAV),0.313024,0.328928,0.320512,0.321856,0.324272,0.3124,0.312592,0.312592,0.312592,0.312592,0.324272,0.312592,0.324272,0.0,0.324272,0.312592,0.320192,0.364176,0.324128,0.324576,0.323808,0.325696,0.323792,0.328,0.325856,0.326352,0.326128,0.325568,0.347696,0.326672,0.32672,0.320656,0.328464,0.328464,0.325888,0.326544,0.328464,0.326576,0.328464,0.328464,0.326432,0.328464,0.326576,0.321856,0.326288,0.32632,0.328464,0.328464,0.320416,0.320416,0.326048,0.324496,0.320784,0.323712,0.324448,0.326656,0.326288,0.320832,0.325248,0.32072,0.3264,0.32304,0.352912,0.320688,0.320544,0.320896
Method of Equal Shares (aka Rule X) with Phragmén phase,0.181648,0.384672,0.320832,0.217168,0.0,0.140464,0.028928,0.028928,0.028928,0.028928,0.0,0.028928,0.0,0.324272,0.0,0.028928,0.253664,0.305776,0.227968,0.283888,0.13448,0.178208,0.17416,0.116224,0.1892,0.180704,0.180752,0.181264,0.20664,0.1808,0.179648,0.1872,0.181824,0.188192,0.181744,0.181168,0.181744,0.181056,0.18184,0.182128,0.180832,0.182672,0.181136,0.181376,0.181088,0.180992,0.186368,0.186368,0.185776,0.185776,0.180944,0.174016,0.188704,0.173232,0.174528,0.179568,0.181088,0.15776,0.181408,0.186416,0.181728,0.22472,0.218704,0.198032,0.161184,0.170544
E Pluribus Hugo (EPH),0.181072,0.38528,0.32032,0.217744,0.028928,0.139408,0.0,0.0,0.0,0.0,0.028928,0.0,0.028928,0.312592,0.028928,0.0,0.253072,0.310064,0.22888,0.28456,0.136768,0.179936,0.175856,0.120528,0.190816,0.182384,0.182448,0.182912,0.21184,0.182512,0.181376,0.188064,0.183776,0.189856,0.183296,0.182912,0.183632,0.182816,0.183792,0.184128,0.182528,0.184656,0.182896,0.181952,0.182848,0.182752,0.188272,0.188272,0.18648,0.18648,0.182544,0.175728,0.18944,0.174992,0.1764,0.181296,0.182848,0.161328,0.182896,0.187264,0.183472,0.225424,0.224368,0.19872,0.161536,0.172048
Random Serial Dictator,0.276704,0.34832,0.320192,0.285808,0.253664,0.267728,0.253072,0.253072,0.253072,0.253072,0.253664,0.253072,0.253664,0.320192,0.253664,0.253072,0.0,0.316512,0.288448,0.305936,0.266144,0.27648,0.275328,0.263168,0.278656,0.2768,0.276768,0.277184,0.284816,0.27696,0.276592,0.278224,0.277408,0.279776,0.277264,0.277088,0.277376,0.277008,0.277408,0.27744,0.276992,0.277776,0.27704,0.276752,0.277056,0.277008,0.278976,0.278976,0.277504,0.277504,0.276928,0.275472,0.27872,0.27512,0.275584,0.276592,0.277056,0.273456,0.277232,0.27792,0.277152,0.286096,0.2852,0.279408,0.272064,0.275184
Anti-Plurality,0.214448,0.392992,0.321104,0.17512,0.305776,0.249472,0.310064,0.310064,0.310064,0.310064,0.305776,0.310064,0.305776,0.364176,0.305776,0.310064,0.316512,0.0,0.201584,0.16112,0.246624,0.206528,0.21112,0.26264,0.204512,0.20472,0.204752,0.204656,0.221328,0.204624,0.205296,0.202224,0.203664,0.210544,0.204336,0.204256,0.204144,0.204464,0.20368,0.203472,0.204752,0.203856,0.204512,0.209168,0.204336,0.204432,0.207568,0.207568,0.20624,0.20624,0.204816,0.208176,0.199488,0.211504,0.210672,0.20536,0.204336,0.217856,0.204816,0.203888,0.203152,0.196912,0.19472,0.19736,0.224224,0.213728
Two-Approval,0.10256,0.397248,0.320912,0.094176,0.227968,0.153216,0.22888,0.22888,0.22888,0.22888,0.227968,0.22888,0.227968,0.324128,0.227968,0.22888,0.288448,0.201584,0.0,0.176384,0.156464,0.10128,0.103936,0.172032,0.102208,0.100048,0.099792,0.099328,0.156384,0.100224,0.101008,0.097472,0.099616,0.109152,0.099136,0.099376,0.100544,0.099392,0.0996,0.10008,0.099376,0.10096,0.099472,0.101584,0.099472,0.099488,0.10688,0.10688,0.096976,0.096976,0.099568,0.103264,0.09832,0.104064,0.103488,0.10096,0.099472,0.10808,0.099248,0.09712,0.099616,0.031536,0.086736,0.08608,0.116976,0.104928
Three-Approval,0.152944,0.395904,0.320624,0.11064,0.283888,0.20912,0.28456,0.28456,0.28456,0.28456,0.283888,0.28456,0.283888,0.324576,0.283888,0.28456,0.305936,0.16112,0.176384,0.0,0.212672,0.153664,0.157344,0.23016,0.148416,0.152128,0.151952,0.151408,0.19752,0.152208,0.153312,0.143408,0.151728,0.159616,0.151152,0.151664,0.152288,0.15184,0.151728,0.151968,0.152096,0.152448,0.15184,0.152304,0.15144,0.151568,0.157536,0.157536,0.146784,0.146784,0.151904,0.155488,0.141296,0.15792,0.157328,0.153424,0.15144,0.163488,0.151328,0.14464,0.150576,0.156032,0.195216,0.136496,0.174464,0.159472
Instant Runoff,0.10424,0.396672,0.319568,0.133712,0.13448,0.034384,0.136768,0.136768,0.136768,0.136768,0.13448,0.136768,0.13448,0.323808,0.13448,0.136768,0.266144,0.246624,0.156464,0.212672,0.0,0.089952,0.079744,0.05744,0.106016,0.0932,0.093408,0.09432,0.143712,0.09296,0.088752,0.10136,0.094512,0.10584,0.094688,0.093712,0.093552,0.093664,0.094528,0.0944,0.093648,0.095056,0.093712,0.098624,0.09368,0.093632,0.10328,0.10328,0.101168,0.101168,0.093488,0.092896,0.102432,0.077616,0.07984,0.088416,0.09368,0.093088,0.094656,0.100896,0.09368,0.149776,0.161136,0.1224,0.080112,0.091152
Bottom-Two-Runoff Instant Runoff,0.02976,0.399696,0.32088,0.064432,0.178208,0.098064,0.179936,0.179936,0.179936,0.179936,0.178208,0.179936,0.178208,0.325696,0.178208,0.179936,0.27648,0.206528,0.10128,0.153664,0.089952,0.0,0.011296,0.102048,0.023152,0.0068,0.00688,0.00784,0.087136,0.006784,0.007472,0.019088,0.009856,0.025648,0.008512,0.007344,0.0084,0.007312,0.009856,0.009936,0.00712,0.011536,0.007408,0.018992,0.007248,0.007184,0.022528,0.022528,0.017744,0.017744,0.006912,0.010464,0.021296,0.012336,0.011936,0.007584,0.007248,0.020448,0.00816,0.018048,0.00752,0.085456,0.114608,0.058208,0.033488,0.017328
Benham,0.025552,0.399584,0.320544,0.06752,0.17416,0.0912,0.175856,0.175856,0.175856,0.175856,0.17416,0.175856,0.17416,0.323792,0.17416,0.175856,0.275328,0.21112,0.103936,0.157344,0.079744,0.011296,0.0,0.096832,0.029952,0.014736,0.014896,0.015776,0.09224,0.01456,0.010576,0.023104,0.016352,0.028336,0.016016,0.015168,0.015424,0.015136,0.016368,0.016352,0.01512,0.017104,0.015216,0.020256,0.015168,0.015136,0.025776,0.025776,0.022512,0.022512,0.014944,0.01528,0.024384,0.002128,0.004,0.010752,0.015168,0.0164,0.015968,0.022368,0.015264,0.08896,0.119024,0.06056,0.027776,0.011584
PluralityWRunoff PUT,0.115536,0.39584,0.319568,0.14984,0.116224,0.0764,0.120528,0.120528,0.120528,0.120528,0.116224,0.120528,0.116224,0.328,0.116224,0.120528,0.263168,0.26264,0.172032,0.23016,0.05744,0.102048,0.096832,0.0,0.116224,0.104096,0.104288,0.105152,0.147888,0.103856,0.101696,0.113936,0.105312,0.116112,0.105776,0.104688,0.104224,0.104672,0.105328,0.105088,0.104448,0.105776,0.104688,0.10968,0.10456,0.104464,0.113504,0.113504,0.112816,0.112816,0.1044,0.103792,0.115312,0.096128,0.096176,0.101584,0.10456,0.102288,0.105568,0.113168,0.104976,0.165856,0.173936,0.138544,0.091312,0.101024
