Unnamed: 0,Min Violations Committee,Max Violations Committee,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV),Method of Equal Shares (aka Rule X) with Phragmén phase,E Pluribus Hugo (EPH),Random Serial Dictator,Anti-Plurality,Two-Approval,Three-Approval,Instant Runoff,Bottom-Two-Runoff Instant Runoff,Benham,PluralityWRunoff PUT,Coombs,Baldwin,Strict Nanson,Weak Nanson,Iterated Removal Condorcet Loser,Raynaud,Tideman Alternative Top Cycle,Knockout Voting,Banks,Condorcet,Copeland,Llull,Uncovered Set,Uncovered Set - Fishburn,Uncovered Set - Bordes,Uncovered Set - McKelvey,Slater,Top Cycle,GOCHA,Bipartisan Set,Minimax,Split Cycle,Ranked Pairs ZT,Ranked Pairs TB,Simple Stable Voting,Stable Voting,Loss-Trimmer Voting,Daunou,Blacks,Condorcet IRV,Condorcet IRV PUT,Smith IRV,Smith-Minimax,Condorcet Plurality,Copeland-Local-Borda,Copeland-Global-Borda,Borda-Minimax Faceoff,Bucklin,Simplified Bucklin,Weighted Bucklin,Bracket Voting,Superior Voting
Min Violations Committee,0.0,0.4,0.320768,0.056704,0.147872,0.074704,0.14312,0.14312,0.14312,0.14312,0.147872,0.14312,0.147872,0.287296,0.147872,0.14312,0.244784,0.229392,0.1312,0.152736,0.091808,0.03504,0.03344,0.095952,0.044896,0.035968,0.035168,0.033424,0.119104,0.03688,0.038112,0.025488,0.044528,0.04808,0.033808,0.036208,0.043264,0.036304,0.044544,0.046048,0.036752,0.047216,0.036304,0.027328,0.034848,0.036128,0.046944,0.046944,0.023072,0.023072,0.03432,0.038528,0.028672,0.0344,0.035904,0.038416,0.034832,0.03432,0.031632,0.024096,0.035264,0.088672,0.13664,0.053648,0.036416,0.027696
Max Violations Committee,0.4,0.0,0.319184,0.3976,0.386464,0.397232,0.388176,0.388176,0.388176,0.388176,0.386464,0.388176,0.386464,0.336816,0.386464,0.388176,0.356816,0.389136,0.394208,0.394416,0.395552,0.398384,0.397968,0.394416,0.397664,0.39864,0.398768,0.398768,0.353056,0.398448,0.398032,0.39896,0.394976,0.381168,0.398336,0.397696,0.39536,0.396848,0.394928,0.393808,0.397824,0.389872,0.395856,0.396528,0.39856,0.398256,0.389648,0.389648,0.39912,0.39912,0.398752,0.397408,0.398448,0.397792,0.397472,0.397872,0.398592,0.396976,0.399024,0.39896,0.39856,0.395584,0.380448,0.397504,0.39816,0.398704
Random Choice,0.320768,0.319184,0.0,0.32016,0.320784,0.321184,0.320032,0.320032,0.320032,0.320032,0.320784,0.320032,0.320784,0.319616,0.320784,0.320032,0.31944,0.322208,0.31936,0.320736,0.321408,0.32096,0.320864,0.321136,0.320608,0.320608,0.320768,0.32048,0.320192,0.32072,0.320944,0.320704,0.320528,0.320352,0.320624,0.320448,0.320192,0.320416,0.320512,0.320256,0.320656,0.320368,0.320368,0.320048,0.320528,0.320432,0.320496,0.320496,0.320688,0.320688,0.320688,0.320912,0.320304,0.320784,0.320656,0.320864,0.320512,0.321168,0.320752,0.320368,0.32056,0.320256,0.320336,0.320656,0.32056,0.320704
Borda ranking,0.056704,0.3976,0.32016,0.0,0.162688,0.107072,0.165808,0.165808,0.165808,0.165808,0.162688,0.165808,0.162688,0.301152,0.162688,0.165808,0.250256,0.200768,0.117296,0.118016,0.105488,0.052144,0.055072,0.111024,0.05504,0.051744,0.050784,0.048992,0.125632,0.053088,0.053168,0.034448,0.054688,0.06776,0.04728,0.049856,0.054912,0.0508,0.054656,0.056,0.051216,0.058592,0.051296,0.05504,0.048768,0.049344,0.062336,0.062336,0.041888,0.041888,0.051344,0.054656,0.028032,0.055504,0.055536,0.053552,0.048704,0.060176,0.046672,0.035168,0.046224,0.078672,0.130576,0.039024,0.068128,0.053168
Plurality ranking,0.147872,0.386464,0.320784,0.162688,0.0,0.120368,0.031904,0.031904,0.031904,0.031904,0.0,0.031904,0.0,0.3056,0.0,0.031904,0.228912,0.282112,0.203248,0.249456,0.11016,0.138096,0.13704,0.097152,0.151616,0.14176,0.141744,0.141936,0.178944,0.142384,0.140256,0.145072,0.143536,0.152112,0.142368,0.142176,0.1436,0.1424,0.14352,0.143952,0.142032,0.145456,0.142368,0.14488,0.141456,0.141264,0.147408,0.147408,0.144528,0.144528,0.142096,0.128176,0.145776,0.136272,0.137472,0.13984,0.141488,0.113632,0.142144,0.145088,0.141488,0.174352,0.179936,0.151088,0.127744,0.133776
STV,0.074704,0.397232,0.321184,0.107072,0.120368,0.0,0.11544,0.11544,0.11544,0.11544,0.120368,0.11544,0.120368,0.291392,0.120368,0.11544,0.238288,0.25048,0.154464,0.199008,0.037136,0.085152,0.07728,0.072752,0.098208,0.087792,0.087424,0.086736,0.153312,0.08864,0.082656,0.083536,0.093536,0.099312,0.087232,0.088816,0.094128,0.089216,0.093536,0.094976,0.088816,0.096368,0.089488,0.084352,0.087792,0.08808,0.09784,0.09784,0.08312,0.08312,0.086832,0.086,0.085936,0.07608,0.077904,0.081904,0.087744,0.082624,0.086336,0.083392,0.08784,0.120064,0.150496,0.100336,0.067312,0.076784
Approval Voting (AV),0.14312,0.388176,0.320032,0.165808,0.031904,0.11544,0.0,0.0,0.0,0.0,0.031904,0.0,0.031904,0.292352,0.031904,0.0,0.228656,0.290272,0.207424,0.252944,0.1152,0.142416,0.141232,0.10408,0.155376,0.146384,0.146192,0.145936,0.187856,0.146992,0.144736,0.14848,0.14936,0.155712,0.146624,0.146976,0.149152,0.14736,0.14936,0.14984,0.146784,0.15136,0.147456,0.145984,0.146208,0.146048,0.153232,0.153232,0.147664,0.147664,0.146608,0.134464,0.149088,0.140544,0.142112,0.144304,0.146192,0.122272,0.145968,0.1484,0.146128,0.177936,0.189312,0.15432,0.127456,0.137504
Proportional Approval Voting (PAV),0.14312,0.388176,0.320032,0.165808,0.031904,0.11544,0.0,0.0,0.0,0.0,0.031904,0.0,0.031904,0.292352,0.031904,0.0,0.228656,0.290272,0.207424,0.252944,0.1152,0.142416,0.141232,0.10408,0.155376,0.146384,0.146192,0.145936,0.187856,0.146992,0.144736,0.14848,0.14936,0.155712,0.146624,0.146976,0.149152,0.14736,0.14936,0.14984,0.146784,0.15136,0.147456,0.145984,0.146208,0.146048,0.153232,0.153232,0.147664,0.147664,0.146608,0.134464,0.149088,0.140544,0.142112,0.144304,0.146192,0.122272,0.145968,0.1484,0.146128,0.177936,0.189312,0.15432,0.127456,0.137504
Approval Chamberlin-Courant (CC),0.14312,0.388176,0.320032,0.165808,0.031904,0.11544,0.0,0.0,0.0,0.0,0.031904,0.0,0.031904,0.292352,0.031904,0.0,0.228656,0.290272,0.207424,0.252944,0.1152,0.142416,0.141232,0.10408,0.155376,0.146384,0.146192,0.145936,0.187856,0.146992,0.144736,0.14848,0.14936,0.155712,0.146624,0.146976,0.149152,0.14736,0.14936,0.14984,0.146784,0.15136,0.147456,0.145984,0.146208,0.146048,0.153232,0.153232,0.147664,0.147664,0.146608,0.134464,0.149088,0.140544,0.142112,0.144304,0.146192,0.122272,0.145968,0.1484,0.146128,0.177936,0.189312,0.15432,0.127456,0.137504
Lexicographic Chamberlin-Courant (lex-CC),0.14312,0.388176,0.320032,0.165808,0.031904,0.11544,0.0,0.0,0.0,0.0,0.031904,0.0,0.031904,0.292352,0.031904,0.0,0.228656,0.290272,0.207424,0.252944,0.1152,0.142416,0.141232,0.10408,0.155376,0.146384,0.146192,0.145936,0.187856,0.146992,0.144736,0.14848,0.14936,0.155712,0.146624,0.146976,0.149152,0.14736,0.14936,0.14984,0.146784,0.15136,0.147456,0.145984,0.146208,0.146048,0.153232,0.153232,0.147664,0.147664,0.146608,0.134464,0.149088,0.140544,0.142112,0.144304,0.146192,0.122272,0.145968,0.1484,0.146128,0.177936,0.189312,0.15432,0.127456,0.137504
Sequential Approval Chamberlin-Courant (seq-CC),0.147872,0.386464,0.320784,0.162688,0.0,0.120368,0.031904,0.031904,0.031904,0.031904,0.0,0.031904,0.0,0.3056,0.0,0.031904,0.228912,0.282112,0.203248,0.249456,0.11016,0.138096,0.13704,0.097152,0.151616,0.14176,0.141744,0.141936,0.178944,0.142384,0.140256,0.145072,0.143536,0.152112,0.142368,0.142176,0.1436,0.1424,0.14352,0.143952,0.142032,0.145456,0.142368,0.14488,0.141456,0.141264,0.147408,0.147408,0.144528,0.144528,0.142096,0.128176,0.145776,0.136272,0.137472,0.13984,0.141488,0.113632,0.142144,0.145088,0.141488,0.174352,0.179936,0.151088,0.127744,0.133776
Monroe's Approval Rule (Monroe),0.14312,0.388176,0.320032,0.165808,0.031904,0.11544,0.0,0.0,0.0,0.0,0.031904,0.0,0.031904,0.292352,0.031904,0.0,0.228656,0.290272,0.207424,0.252944,0.1152,0.142416,0.141232,0.10408,0.155376,0.146384,0.146192,0.145936,0.187856,0.146992,0.144736,0.14848,0.14936,0.155712,0.146624,0.146976,0.149152,0.14736,0.14936,0.14984,0.146784,0.15136,0.147456,0.145984,0.146208,0.146048,0.153232,0.153232,0.147664,0.147664,0.146608,0.134464,0.149088,0.140544,0.142112,0.144304,0.146192,0.122272,0.145968,0.1484,0.146128,0.177936,0.189312,0.15432,0.127456,0.137504
Greedy Monroe,0.147872,0.386464,0.320784,0.162688,0.0,0.120368,0.031904,0.031904,0.031904,0.031904,0.0,0.031904,0.0,0.3056,0.0,0.031904,0.228912,0.282112,0.203248,0.249456,0.11016,0.138096,0.13704,0.097152,0.151616,0.14176,0.141744,0.141936,0.178944,0.142384,0.140256,0.145072,0.143536,0.152112,0.142368,0.142176,0.1436,0.1424,0.14352,0.143952,0.142032,0.145456,0.142368,0.14488,0.141456,0.141264,0.147408,0.147408,0.144528,0.144528,0.142096,0.128176,0.145776,0.136272,0.137472,0.13984,0.141488,0.113632,0.142144,0.145088,0.141488,0.174352,0.179936,0.151088,0.127744,0.133776
Minimax Approval Voting (MAV),0.287296,0.336816,0.319616,0.301152,0.3056,0.291392,0.292352,0.292352,0.292352,0.292352,0.3056,0.292352,0.3056,0.0,0.3056,0.292352,0.299968,0.362368,0.322512,0.327632,0.303872,0.304528,0.303248,0.308448,0.304064,0.305712,0.30536,0.304624,0.328896,0.306192,0.305552,0.300656,0.309664,0.309664,0.305568,0.306832,0.309664,0.306928,0.309664,0.309664,0.306592,0.309664,0.306928,0.30312,0.305568,0.306128,0.309664,0.309664,0.300208,0.300208,0.305216,0.304016,0.3004,0.303504,0.304896,0.305536,0.305552,0.301472,0.303968,0.300544,0.305552,0.302736,0.33024,0.300384,0.299936,0.300944
Method of Equal Shares (aka Rule X) with Phragmén phase,0.147872,0.386464,0.320784,0.162688,0.0,0.120368,0.031904,0.031904,0.031904,0.031904,0.0,0.031904,0.0,0.3056,0.0,0.031904,0.228912,0.282112,0.203248,0.249456,0.11016,0.138096,0.13704,0.097152,0.151616,0.14176,0.141744,0.141936,0.178944,0.142384,0.140256,0.145072,0.143536,0.152112,0.142368,0.142176,0.1436,0.1424,0.14352,0.143952,0.142032,0.145456,0.142368,0.14488,0.141456,0.141264,0.147408,0.147408,0.144528,0.144528,0.142096,0.128176,0.145776,0.136272,0.137472,0.13984,0.141488,0.113632,0.142144,0.145088,0.141488,0.174352,0.179936,0.151088,0.127744,0.133776
E Pluribus Hugo (EPH),0.14312,0.388176,0.320032,0.165808,0.031904,0.11544,0.0,0.0,0.0,0.0,0.031904,0.0,0.031904,0.292352,0.031904,0.0,0.228656,0.290272,0.207424,0.252944,0.1152,0.142416,0.141232,0.10408,0.155376,0.146384,0.146192,0.145936,0.187856,0.146992,0.144736,0.14848,0.14936,0.155712,0.146624,0.146976,0.149152,0.14736,0.14936,0.14984,0.146784,0.15136,0.147456,0.145984,0.146208,0.146048,0.153232,0.153232,0.147664,0.147664,0.146608,0.134464,0.149088,0.140544,0.142112,0.144304,0.146192,0.122272,0.145968,0.1484,0.146128,0.177936,0.189312,0.15432,0.127456,0.137504
Random Serial Dictator,0.244784,0.356816,0.31944,0.250256,0.228912,0.238288,0.228656,0.228656,0.228656,0.228656,0.228912,0.228656,0.228912,0.299968,0.228912,0.228656,0.0,0.30024,0.270736,0.287712,0.2368,0.243152,0.242896,0.234608,0.245488,0.244032,0.243968,0.243952,0.254976,0.244112,0.24352,0.245072,0.244448,0.247328,0.244384,0.24424,0.244816,0.244352,0.244464,0.244448,0.244016,0.244848,0.24432,0.245136,0.244112,0.244,0.245328,0.245328,0.24504,0.24504,0.24432,0.242848,0.245584,0.242816,0.243024,0.243328,0.244144,0.241168,0.244032,0.245296,0.244336,0.251312,0.252592,0.24632,0.24064,0.242848
Anti-Plurality,0.229392,0.389136,0.322208,0.200768,0.282112,0.25048,0.290272,0.290272,0.290272,0.290272,0.282112,0.290272,0.282112,0.362368,0.282112,0.290272,0.30024,0.0,0.202272,0.16704,0.244176,0.22136,0.224448,0.251216,0.214864,0.218512,0.21856,0.218624,0.231584,0.21872,0.220816,0.216848,0.217984,0.22624,0.217408,0.217504,0.21848,0.217696,0.218016,0.218288,0.218,0.218944,0.217728,0.223136,0.217952,0.218272,0.221168,0.221168,0.218976,0.218976,0.218272,0.223808,0.214752,0.225024,0.224288,0.221296,0.21792,0.230416,0.217648,0.217008,0.2172,0.214864,0.213728,0.216144,0.232368,0.224528
Two-Approval,0.1312,0.394208,0.31936,0.117296,0.203248,0.154464,0.207424,0.207424,0.207424,0.207424,0.203248,0.207424,0.203248,0.322512,0.203248,0.207424,0.270736,0.202272,0.0,0.158656,0.15208,0.125472,0.127312,0.160544,0.130064,0.12536,0.124448,0.1236,0.174672,0.12608,0.126224,0.1216,0.126144,0.13728,0.122864,0.12384,0.1264,0.124448,0.126144,0.126928,0.12448,0.128496,0.124688,0.127632,0.123776,0.123792,0.13208,0.13208,0.121744,0.121744,0.124912,0.127584,0.120736,0.127392,0.127232,0.126,0.123744,0.131776,0.122528,0.121184,0.123184,0.068752,0.117152,0.110944,0.13304,0.12728
Three-Approval,0.152736,0.394416,0.320736,0.118016,0.249456,0.199008,0.252944,0.252944,0.252944,0.252944,0.249456,0.252944,0.249456,0.327632,0.249456,0.252944,0.287712,0.16704,0.158656,0.0,0.198128,0.151168,0.153216,0.205088,0.146112,0.148784,0.148448,0.147504,0.195056,0.149184,0.150624,0.140384,0.14872,0.158928,0.145664,0.146816,0.149216,0.147392,0.148704,0.149456,0.148064,0.15096,0.147648,0.150416,0.146976,0.14752,0.154224,0.154224,0.14272,0.14272,0.14824,0.153984,0.137472,0.153904,0.153648,0.150944,0.146912,0.15968,0.146336,0.139984,0.146096,0.149504,0.208064,0.134112,0.167216,0.152208
Instant Runoff,0.091808,0.395552,0.321408,0.105488,0.11016,0.037136,0.1152,0.1152,0.1152,0.1152,0.11016,0.1152,0.11016,0.303872,0.11016,0.1152,0.2368,0.244176,0.15208,0.198128,0.0,0.071616,0.059456,0.049696,0.090992,0.075168,0.075488,0.076272,0.136832,0.075536,0.06592,0.082512,0.080592,0.094288,0.077984,0.077344,0.07872,0.077696,0.080592,0.0808,0.076512,0.083264,0.078048,0.08456,0.076688,0.076176,0.088768,0.088768,0.082912,0.082912,0.075808,0.077264,0.084992,0.05752,0.061088,0.0648,0.07664,0.08016,0.0772,0.082592,0.07632,0.120224,0.14112,0.09976,0.069472,0.074896
Bottom-Two-Runoff Instant Runoff,0.03504,0.398384,0.32096,0.052144,0.138096,0.085152,0.142416,0.142416,0.142416,0.142416,0.138096,0.142416,0.138096,0.304528,0.138096,0.142416,0.243152,0.22136,0.125472,0.151168,0.071616,0.0,0.013056,0.075632,0.029008,0.011856,0.01128,0.011776,0.096816,0.012768,0.011024,0.020512,0.018304,0.03544,0.014,0.01296,0.01624,0.013312,0.01832,0.019056,0.011936,0.022384,0.013712,0.024736,0.01216,0.011856,0.029344,0.029344,0.019968,0.019968,0.012048,0.015984,0.024112,0.014096,0.014256,0.011344,0.012144,0.024464,0.012624,0.0204,0.011936,0.085952,0.122544,0.050304,0.033088,0.019408
Benham,0.03344,0.397968,0.320864,0.055072,0.13704,0.07728,0.141232,0.141232,0.141232,0.141232,0.13704,0.141232,0.13704,0.303248,0.13704,0.141232,0.242896,0.224448,0.127312,0.153216,0.059456,0.013056,0.0,0.07176,0.034112,0.016784,0.017152,0.017872,0.099472,0.0172,0.007328,0.024192,0.022544,0.036848,0.019456,0.018992,0.020608,0.01936,0.022544,0.022816,0.018016,0.025424,0.019776,0.026288,0.018512,0.018048,0.031248,0.031248,0.02464,0.02464,0.017312,0.019872,0.02704,0.001936,0.005104,0.007616,0.018464,0.023408,0.018544,0.024176,0.017968,0.087584,0.124608,0.052256,0.029776,0.015504
