Unnamed: 0,Min Violations Committee,Max Violations Committee,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV),Method of Equal Shares (aka Rule X) with Phragmén phase,E Pluribus Hugo (EPH),Random Serial Dictator
Min Violations Committee,0.0,0.3333333333333333,0.27664,0.0420933333333333,0.2482666666666666,0.1899733333333333,0.0101866666666666,0.0101866666666666,0.2717866666666667,0.0101866666666666,0.2805333333333333,0.2717866666666667,0.12276,0.2717866666666667,0.0302933333333333,0.0101866666666666,0.1477866666666666
Max Violations Committee,0.3333333333333333,0.0,0.2772133333333333,0.33228,0.32968,0.3326266666666667,0.33332,0.33332,0.2910133333333333,0.33332,0.2634,0.2910133333333333,0.3266666666666666,0.2910133333333333,0.3330266666666667,0.33332,0.3256133333333333
Random Choice,0.27664,0.2772133333333333,0.0,0.2771466666666666,0.2784266666666666,0.2793333333333333,0.2765733333333333,0.2765733333333333,0.2781333333333333,0.2765733333333333,0.2781066666666666,0.2781333333333333,0.27652,0.2781333333333333,0.2767733333333333,0.2765733333333333,0.2781066666666666
Borda ranking,0.0420933333333333,0.33228,0.2771466666666666,0.0,0.23756,0.1749333333333333,0.0474133333333333,0.0474133333333333,0.27856,0.0474133333333333,0.27628,0.27856,0.12196,0.27856,0.0468666666666666,0.0474133333333333,0.14832
Plurality ranking,0.2482666666666666,0.32968,0.2784266666666666,0.23756,0.0,0.1233866666666666,0.2506,0.2506,0.2898,0.2506,0.26372,0.2898,0.2632266666666666,0.2898,0.2493066666666666,0.2506,0.2720133333333333
STV,0.1899733333333333,0.3326266666666667,0.2793333333333333,0.1749333333333333,0.1233866666666666,0.0,0.19356,0.19356,0.2758533333333333,0.19356,0.28004,0.2758533333333333,0.2242,0.2758533333333333,0.1941333333333333,0.19356,0.23832
Approval Voting (AV),0.0101866666666666,0.33332,0.2765733333333333,0.0474133333333333,0.2506,0.19356,0.0,0.0,0.27112,0.0,0.2834133333333333,0.27112,0.1241733333333333,0.27112,0.0382533333333333,0.0,0.1470933333333333
Proportional Approval Voting (PAV),0.0101866666666666,0.33332,0.2765733333333333,0.0474133333333333,0.2506,0.19356,0.0,0.0,0.27112,0.0,0.2834133333333333,0.27112,0.1241733333333333,0.27112,0.0382533333333333,0.0,0.1470933333333333
Approval Chamberlin-Courant (CC),0.2717866666666667,0.2910133333333333,0.2781333333333333,0.27856,0.2898,0.2758533333333333,0.27112,0.27112,0.0,0.27112,0.3333333333333333,0.0,0.29192,0.0,0.28408,0.27112,0.2776533333333333
Lexicographic Chamberlin-Courant (lex-CC),0.0101866666666666,0.33332,0.2765733333333333,0.0474133333333333,0.2506,0.19356,0.0,0.0,0.27112,0.0,0.2834133333333333,0.27112,0.1241733333333333,0.27112,0.0382533333333333,0.0,0.1470933333333333
Sequential Approval Chamberlin-Courant (seq-CC),0.2805333333333333,0.2634,0.2781066666666666,0.27628,0.26372,0.28004,0.2834133333333333,0.2834133333333333,0.3333333333333333,0.2834133333333333,0.0,0.3333333333333333,0.26296,0.3333333333333333,0.27036,0.2834133333333333,0.2762266666666667
Monroe's Approval Rule (Monroe),0.2717866666666667,0.2910133333333333,0.2781333333333333,0.27856,0.2898,0.2758533333333333,0.27112,0.27112,0.0,0.27112,0.3333333333333333,0.0,0.29192,0.0,0.28408,0.27112,0.2776533333333333
Greedy Monroe,0.12276,0.3266666666666666,0.27652,0.12196,0.2632266666666666,0.2242,0.1241733333333333,0.1241733333333333,0.29192,0.1241733333333333,0.26296,0.29192,0.0,0.29192,0.1134133333333333,0.1241733333333333,0.15764
Minimax Approval Voting (MAV),0.2717866666666667,0.2910133333333333,0.2781333333333333,0.27856,0.2898,0.2758533333333333,0.27112,0.27112,0.0,0.27112,0.3333333333333333,0.0,0.29192,0.0,0.28408,0.27112,0.2776533333333333
Method of Equal Shares (aka Rule X) with Phragmén phase,0.0302933333333333,0.3330266666666667,0.2767733333333333,0.0468666666666666,0.2493066666666666,0.1941333333333333,0.0382533333333333,0.0382533333333333,0.28408,0.0382533333333333,0.27036,0.28408,0.1134133333333333,0.28408,0.0,0.0382533333333333,0.14612
E Pluribus Hugo (EPH),0.0101866666666666,0.33332,0.2765733333333333,0.0474133333333333,0.2506,0.19356,0.0,0.0,0.27112,0.0,0.2834133333333333,0.27112,0.1241733333333333,0.27112,0.0382533333333333,0.0,0.1470933333333333
Random Serial Dictator,0.1477866666666666,0.3256133333333333,0.2781066666666666,0.14832,0.2720133333333333,0.23832,0.1470933333333333,0.1470933333333333,0.2776533333333333,0.1470933333333333,0.2762266666666667,0.2776533333333333,0.15764,0.2776533333333333,0.14612,0.1470933333333333,0.0
NN-all,0.0101973333333333,0.3333193333333335,0.2765633333333332,0.0473873333333333,0.2505926666666666,0.1935486666666666,4.9333333333333344e-05,4.9333333333333344e-05,0.2711186666666668,4.9333333333333344e-05,0.283388,0.2711186666666668,0.124138,0.2711186666666668,0.0382073333333333,4.9333333333333344e-05,0.1470873333333333
NN-root,0.2750069857490718,0.2527597035381155,0.2777061461285645,0.2768252764360704,0.2803114978776629,0.2771938578632922,0.2750069857490718,0.2750069857490718,0.2498656074940454,0.2750069857490718,0.2999760488603249,0.2498669381129162,0.2803660532513672,0.2498656074940454,0.2784100435112371,0.2750069857490718,0.2770521469535481
