Unnamed: 0,Min Violations Committee,Max Violations Committee,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV),Method of Equal Shares (aka Rule X) with Phragmén phase,E Pluribus Hugo (EPH),Random Serial Dictator
Min Violations Committee,0.0,0.5714285714285714,0.4061828571428571,0.0440914285714285,0.0880342857142857,0.0704457142857142,0.0678971428571428,0.0678971428571428,0.16896,0.0678971428571428,0.1737942857142857,0.1662171428571428,0.12256,0.16896,0.0751542857142857,0.0678971428571428,0.1734285714285714
Max Violations Committee,0.5714285714285714,0.0,0.4106857142857142,0.5714285714285714,0.5712,0.5713257142857143,0.5714285714285714,0.5714285714285714,0.5709257142857143,0.5714285714285714,0.5702971428571428,0.5711771428571428,0.5713142857142857,0.5709257142857143,0.5714285714285714,0.5714285714285714,0.5707542857142858
Random Choice,0.4061828571428571,0.4106857142857142,0.0,0.4057485714285714,0.40552,0.4054971428571428,0.4059657142857142,0.4059657142857142,0.4075428571428571,0.4059657142857142,0.4068914285714285,0.4075885714285714,0.4069028571428571,0.4075428571428571,0.40584,0.4059657142857142,0.4078971428571428
Borda ranking,0.0440914285714285,0.5714285714285714,0.4057485714285714,0.0,0.0725485714285714,0.06136,0.0663885714285714,0.0663885714285714,0.1943657142857142,0.0663885714285714,0.1479885714285714,0.1916228571428571,0.1151314285714285,0.1943657142857142,0.0649257142857142,0.0663885714285714,0.1738057142857142
Plurality ranking,0.0880342857142857,0.5712,0.40552,0.0725485714285714,0.0,0.0197371428571428,0.1339314285714285,0.1339314285714285,0.1986628571428571,0.1339314285714285,0.1620685714285714,0.1963657142857142,0.1520342857142857,0.1986628571428571,0.13296,0.1339314285714285,0.1812457142857143
STV,0.0704457142857142,0.5713257142857143,0.4054971428571428,0.06136,0.0197371428571428,0.0,0.1211771428571428,0.1211771428571428,0.1876571428571428,0.1211771428571428,0.1691657142857142,0.1851428571428571,0.14664,0.1876571428571428,0.1223085714285714,0.1211771428571428,0.1797028571428571
Approval Voting (AV),0.0678971428571428,0.5714285714285714,0.4059657142857142,0.0663885714285714,0.1339314285714285,0.1211771428571428,0.0,0.0,0.1791428571428571,0.0,0.1645371428571428,0.1764,0.10096,0.1791428571428571,0.0304114285714285,0.0,0.1704914285714285
Proportional Approval Voting (PAV),0.0678971428571428,0.5714285714285714,0.4059657142857142,0.0663885714285714,0.1339314285714285,0.1211771428571428,0.0,0.0,0.1791428571428571,0.0,0.1645371428571428,0.1764,0.10096,0.1791428571428571,0.0304114285714285,0.0,0.1704914285714285
Approval Chamberlin-Courant (CC),0.16896,0.5709257142857143,0.4075428571428571,0.1943657142857142,0.1986628571428571,0.1876571428571428,0.1791428571428571,0.1791428571428571,0.0,0.1791428571428571,0.2857142857142857,0.0027428571428571,0.2040685714285714,0.0,0.1995771428571428,0.1791428571428571,0.1900457142857143
Lexicographic Chamberlin-Courant (lex-CC),0.0678971428571428,0.5714285714285714,0.4059657142857142,0.0663885714285714,0.1339314285714285,0.1211771428571428,0.0,0.0,0.1791428571428571,0.0,0.1645371428571428,0.1764,0.10096,0.1791428571428571,0.0304114285714285,0.0,0.1704914285714285
Sequential Approval Chamberlin-Courant (seq-CC),0.1737942857142857,0.5702971428571428,0.4068914285714285,0.1479885714285714,0.1620685714285714,0.1691657142857142,0.1645371428571428,0.1645371428571428,0.2857142857142857,0.1645371428571428,0.0,0.2837828571428571,0.1281485714285714,0.2857142857142857,0.1341257142857143,0.1645371428571428,0.1813257142857142
Monroe's Approval Rule (Monroe),0.1662171428571428,0.5711771428571428,0.4075885714285714,0.1916228571428571,0.1963657142857142,0.1851428571428571,0.1764,0.1764,0.0027428571428571,0.1764,0.2837828571428571,0.0,0.2015885714285714,0.0027428571428571,0.1968342857142857,0.1764,0.1892
Greedy Monroe,0.12256,0.5713142857142857,0.4069028571428571,0.1151314285714285,0.1520342857142857,0.14664,0.10096,0.10096,0.2040685714285714,0.10096,0.1281485714285714,0.2015885714285714,0.0,0.2040685714285714,0.1008571428571428,0.10096,0.1746285714285714
Minimax Approval Voting (MAV),0.16896,0.5709257142857143,0.4075428571428571,0.1943657142857142,0.1986628571428571,0.1876571428571428,0.1791428571428571,0.1791428571428571,0.0,0.1791428571428571,0.2857142857142857,0.0027428571428571,0.2040685714285714,0.0,0.1995771428571428,0.1791428571428571,0.1900457142857143
Method of Equal Shares (aka Rule X) with Phragmén phase,0.0751542857142857,0.5714285714285714,0.40584,0.0649257142857142,0.13296,0.1223085714285714,0.0304114285714285,0.0304114285714285,0.1995771428571428,0.0304114285714285,0.1341257142857143,0.1968342857142857,0.1008571428571428,0.1995771428571428,0.0,0.0304114285714285,0.1704457142857142
E Pluribus Hugo (EPH),0.0678971428571428,0.5714285714285714,0.4059657142857142,0.0663885714285714,0.1339314285714285,0.1211771428571428,0.0,0.0,0.1791428571428571,0.0,0.1645371428571428,0.1764,0.10096,0.1791428571428571,0.0304114285714285,0.0,0.1704914285714285
Random Serial Dictator,0.1734285714285714,0.5707542857142858,0.4078971428571428,0.1738057142857142,0.1812457142857143,0.1797028571428571,0.1704914285714285,0.1704914285714285,0.1900457142857143,0.1704914285714285,0.1813257142857142,0.1892,0.1746285714285714,0.1900457142857143,0.1704457142857142,0.1704914285714285,0.0
NN-all,0.0020034285714285,0.5714222857142858,0.4062588571428571,0.0454377142857142,0.0888251428571428,0.0710988571428571,0.0683714285714285,0.0683714285714285,0.167148,0.0683714285714285,0.1753702857142857,0.1644051428571428,0.1231988571428571,0.167148,0.0760897142857142,0.0683714285714285,0.1736457142857143
NN-root,0.105732306095565,0.5700513808972555,0.4092953232548458,0.1193707693448222,0.1391863455693243,0.1254919963274919,0.1110243674332932,0.1110243674332932,0.1075833870333091,0.1110243674332932,0.2463791009198378,0.1060396790547283,0.1541814698016047,0.1075833870333091,0.1308975404460614,0.1110243674332932,0.1791260115079523
