Unnamed: 0,Min Violations Committee,Max Violations Committee,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV),Method of Equal Shares (aka Rule X) with Phragmén phase,E Pluribus Hugo (EPH),Random Serial Dictator
Min Violations Committee,0.0,0.6435066666666667,0.44252,0.09716,0.29676,0.2291733333333333,0.1173333333333333,0.1437733333333333,0.4166933333333333,0.2552133333333333,0.4305733333333333,0.40176,0.21284,0.3309466666666666,0.1932666666666666,0.1207866666666666,0.3058933333333333
Max Violations Committee,0.6435066666666667,0.0,0.4464,0.6386266666666667,0.5608133333333334,0.6020133333333333,0.628,0.6274266666666667,0.4930666666666666,0.60388,0.4542266666666666,0.49928,0.6078666666666667,0.5501733333333333,0.6200533333333333,0.62824,0.5594933333333333
Random Choice,0.44252,0.4464,0.0,0.4436666666666666,0.4454,0.4451333333333333,0.4423866666666666,0.4434,0.4458533333333333,0.4432933333333333,0.4435866666666667,0.44524,0.4437466666666667,0.4449866666666666,0.4438,0.4421866666666667,0.4426
Borda ranking,0.09716,0.6386266666666667,0.4436666666666666,0.0,0.2890533333333333,0.2170666666666666,0.0998933333333333,0.10536,0.4453333333333333,0.22304,0.4016266666666667,0.43056,0.1816533333333333,0.33464,0.1502666666666666,0.0994666666666666,0.29804
Plurality ranking,0.29676,0.5608133333333334,0.4454,0.2890533333333333,0.0,0.1421733333333333,0.3276533333333333,0.3302,0.4641333333333333,0.3628133333333333,0.4164666666666666,0.4528666666666666,0.3503466666666666,0.4134533333333333,0.34256,0.3282666666666666,0.3952133333333333
STV,0.2291733333333333,0.6020133333333333,0.4451333333333333,0.2170666666666666,0.1421733333333333,0.0,0.26488,0.26784,0.4438533333333333,0.31772,0.4203866666666667,0.4305466666666667,0.2985866666666666,0.37656,0.2847066666666666,0.26532,0.35952
Approval Voting (AV),0.1173333333333333,0.628,0.4423866666666666,0.0998933333333333,0.3276533333333333,0.26488,0.0,0.0665333333333333,0.43628,0.2225866666666666,0.4123733333333333,0.4210266666666666,0.17208,0.3351866666666667,0.1436666666666666,0.01,0.2895866666666666
Proportional Approval Voting (PAV),0.1437733333333333,0.6274266666666667,0.4434,0.10536,0.3302,0.26784,0.0665333333333333,0.0,0.4410933333333333,0.1669066666666666,0.40688,0.42596,0.15304,0.3142666666666667,0.0909466666666666,0.0588933333333333,0.29308
Approval Chamberlin-Courant (CC),0.4166933333333333,0.4930666666666666,0.4458533333333333,0.4453333333333333,0.4641333333333333,0.4438533333333333,0.43628,0.4410933333333333,0.0,0.43788,0.6666666666666666,0.0178666666666666,0.4675333333333333,0.2014533333333333,0.4463733333333333,0.4376133333333333,0.4444
Lexicographic Chamberlin-Courant (lex-CC),0.2552133333333333,0.60388,0.4432933333333333,0.22304,0.3628133333333333,0.31772,0.2225866666666666,0.1669066666666666,0.43788,0.0,0.40784,0.4275333333333333,0.1957866666666666,0.2408666666666666,0.1255333333333333,0.21724,0.32192
Sequential Approval Chamberlin-Courant (seq-CC),0.4305733333333333,0.4542266666666666,0.4435866666666667,0.4016266666666667,0.4164666666666666,0.4203866666666667,0.4123733333333333,0.40688,0.6666666666666666,0.40784,0.0,0.6574266666666667,0.37848,0.55024,0.4016666666666666,0.4106,0.4068133333333333
Monroe's Approval Rule (Monroe),0.40176,0.49928,0.44524,0.43056,0.4528666666666666,0.4305466666666667,0.4210266666666666,0.42596,0.0178666666666666,0.4275333333333333,0.6574266666666667,0.0,0.4540266666666667,0.1988,0.4324,0.4223733333333333,0.4341733333333333
Greedy Monroe,0.21284,0.6078666666666667,0.4437466666666667,0.1816533333333333,0.3503466666666666,0.2985866666666666,0.17208,0.15304,0.4675333333333333,0.1957866666666666,0.37848,0.4540266666666667,0.0,0.3367733333333333,0.1526,0.1695866666666666,0.3102666666666667
Minimax Approval Voting (MAV),0.3309466666666666,0.5501733333333333,0.4449866666666666,0.33464,0.4134533333333333,0.37656,0.3351866666666667,0.3142666666666667,0.2014533333333333,0.2408666666666666,0.55024,0.1988,0.3367733333333333,0.0,0.30132,0.3346533333333333,0.37908
Method of Equal Shares (aka Rule X) with Phragmén phase,0.1932666666666666,0.6200533333333333,0.4438,0.1502666666666666,0.34256,0.2847066666666666,0.1436666666666666,0.0909466666666666,0.4463733333333333,0.1255333333333333,0.4016666666666666,0.4324,0.1526,0.30132,0.0,0.1373733333333333,0.3029733333333333
E Pluribus Hugo (EPH),0.1207866666666666,0.62824,0.4421866666666667,0.0994666666666666,0.3282666666666666,0.26532,0.01,0.0588933333333333,0.4376133333333333,0.21724,0.4106,0.4223733333333333,0.1695866666666666,0.3346533333333333,0.1373733333333333,0.0,0.2904533333333333
Random Serial Dictator,0.3058933333333333,0.5594933333333333,0.4426,0.29804,0.3952133333333333,0.35952,0.2895866666666666,0.29308,0.4444,0.32192,0.4068133333333333,0.4341733333333333,0.3102666666666667,0.37908,0.3029733333333333,0.2904533333333333,0.0
NN-all,0.0535466666666666,0.6338233333333333,0.4431326666666666,0.0793186666666666,0.3108253333333333,0.2445473333333333,0.0851306666666666,0.1168793333333333,0.4282733333333334,0.244356,0.4194733333333332,0.4131933333333333,0.1934353333333333,0.3360859999999999,0.174268,0.0891566666666666,0.2970893333333333
