Unnamed: 0,Min Violations Committee,Max Violations Committee,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV),Method of Equal Shares (aka Rule X) with Phragmén phase,E Pluribus Hugo (EPH),Random Serial Dictator
Min Violations Committee,0.0,0.7555085714285714,0.4909028571428571,0.0979085714285714,0.3418057142857142,0.2743771428571429,0.1206514285714285,0.1738857142857142,0.4096457142857143,0.2342285714285714,0.3873714285714286,0.2982514285714285,0.2324342857142857,0.4096342857142857,0.1910971428571428,0.1441257142857142,0.3629942857142857
Max Violations Committee,0.7555085714285714,0.0,0.4899314285714286,0.7466628571428572,0.63768,0.6729485714285715,0.7740571428571429,0.7324228571428572,0.5537714285714286,0.6933371428571429,0.5508114285714286,0.6751314285714286,0.6933371428571429,0.5537828571428571,0.7230628571428571,0.7500228571428571,0.6004571428571429
Random Choice,0.4909028571428571,0.4899314285714286,0.0,0.49048,0.4900228571428571,0.49056,0.4897942857142857,0.4893257142857143,0.4894514285714286,0.4897371428571428,0.4902171428571428,0.4897028571428571,0.4905142857142857,0.48944,0.4895657142857142,0.4896685714285714,0.4892114285714286
Borda ranking,0.0979085714285714,0.7466628571428572,0.49048,0.0,0.3505142857142857,0.2703657142857142,0.1184571428571428,0.1312342857142857,0.41944,0.1949257142857142,0.3547885714285714,0.2912571428571429,0.1953828571428571,0.4194285714285714,0.14976,0.1140914285714285,0.3588571428571429
Plurality ranking,0.3418057142857142,0.63768,0.4900228571428571,0.3505142857142857,0.0,0.1686971428571428,0.3358857142857143,0.3739314285714286,0.4874057142857143,0.41032,0.4622285714285714,0.4122171428571428,0.3941142857142857,0.4873942857142857,0.3779771428571428,0.3528457142857142,0.4253828571428571
STV,0.2743771428571429,0.6729485714285715,0.49056,0.2703657142857142,0.1686971428571428,0.0,0.2741828571428571,0.2979314285714285,0.44672,0.3385485714285714,0.4335885714285714,0.3522971428571428,0.3288914285714285,0.4467085714285714,0.3049028571428571,0.2805028571428571,0.4036228571428571
Approval Voting (AV),0.1206514285714285,0.7740571428571429,0.4897942857142857,0.1184571428571428,0.3358857142857143,0.2741828571428571,0.0,0.1127085714285714,0.4240228571428571,0.1861714285714285,0.3772914285714285,0.29464,0.1929142857142857,0.4240114285714286,0.14072,0.0569257142857142,0.3500914285714285
Proportional Approval Voting (PAV),0.1738857142857142,0.7324228571428572,0.4893257142857143,0.1312342857142857,0.3739314285714286,0.2979314285714285,0.1127085714285714,0.0,0.4166628571428571,0.0979428571428571,0.3464228571428571,0.27328,0.1423428571428571,0.4166514285714285,0.0718857142857142,0.0725485714285714,0.35856
Approval Chamberlin-Courant (CC),0.4096457142857143,0.5537714285714286,0.4894514285714286,0.41944,0.4874057142857143,0.44672,0.4240228571428571,0.4166628571428571,0.0,0.4154628571428571,0.5711542857142857,0.2889714285714285,0.4463428571428571,3.4285714285714284e-05,0.4245028571428571,0.4205371428571428,0.4645257142857142
Lexicographic Chamberlin-Courant (lex-CC),0.2342285714285714,0.6933371428571429,0.4897371428571428,0.1949257142857142,0.41032,0.3385485714285714,0.1861714285714285,0.0979428571428571,0.4154628571428571,0.0,0.33328,0.2704457142857143,0.1584914285714285,0.4154285714285714,0.1197828571428571,0.1542285714285714,0.3736914285714285
