Unnamed: 0,Min Violations Committee,Max Violations Committee,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV),Method of Equal Shares (aka Rule X) with Phragmén phase,E Pluribus Hugo (EPH),Random Serial Dictator
Min Violations Committee,0.0,0.7743085714285715,0.4904342857142857,0.0846057142857142,0.3229142857142857,0.2554857142857142,0.1007085714285714,0.1518514285714285,0.4118171428571429,0.2246971428571428,0.3789942857142857,0.2876,0.2113028571428571,0.4118171428571429,0.1698171428571428,0.12248,0.3508114285714285
Max Violations Committee,0.7743085714285715,0.0,0.4882057142857143,0.7660914285714285,0.65224,0.6921714285714285,0.7882285714285714,0.7531428571428571,0.5575428571428571,0.7077142857142857,0.5610057142857143,0.6913714285714285,0.7131885714285714,0.5575314285714286,0.7432342857142857,0.77008,0.6130742857142857
Random Choice,0.4904342857142857,0.4882057142857143,0.0,0.4923085714285714,0.4901028571428571,0.4898514285714285,0.4899542857142857,0.4899085714285714,0.4903885714285714,0.4901828571428571,0.4896114285714286,0.4905028571428571,0.4902628571428571,0.4904,0.49032,0.4906171428571428,0.4893028571428571
Borda ranking,0.0846057142857142,0.7660914285714285,0.4923085714285714,0.0,0.3310285714285714,0.25248,0.10408,0.1137028571428571,0.4196114285714286,0.1904342857142857,0.3497828571428571,0.2803542857142857,0.1795771428571428,0.4196114285714286,0.1336685714285714,0.1000342857142857,0.3478742857142857
Plurality ranking,0.3229142857142857,0.65224,0.4901028571428571,0.3310285714285714,0.0,0.1628571428571428,0.3172114285714286,0.3517828571428571,0.4813942857142857,0.3925028571428571,0.4556457142857142,0.394,0.37168,0.4813942857142857,0.3559542857142857,0.3317142857142857,0.4146628571428571
STV,0.2554857142857142,0.6921714285714285,0.4898514285714285,0.25248,0.1628571428571428,0.0,0.2554742857142857,0.2735085714285714,0.4404114285714285,0.3192571428571428,0.4255771428571429,0.3343885714285714,0.3055428571428571,0.4404114285714285,0.2814285714285714,0.2607085714285714,0.3902628571428571
Approval Voting (AV),0.1007085714285714,0.7882285714285714,0.4899542857142857,0.10408,0.3172114285714286,0.2554742857142857,0.0,0.1043885714285714,0.424,0.1902971428571428,0.3714857142857143,0.2844114285714286,0.1817942857142857,0.424,0.1298057142857142,0.0482742857142857,0.3408228571428571
Proportional Approval Voting (PAV),0.1518514285714285,0.7531428571428571,0.4899085714285714,0.1137028571428571,0.3517828571428571,0.2735085714285714,0.1043885714285714,0.0,0.4169942857142857,0.1095885714285714,0.3421257142857143,0.2637028571428571,0.1342171428571428,0.4169942857142857,0.0634171428571428,0.0705828571428571,0.3475085714285714
Approval Chamberlin-Courant (CC),0.4118171428571429,0.5575428571428571,0.4903885714285714,0.4196114285714286,0.4813942857142857,0.4404114285714285,0.424,0.4169942857142857,0.0,0.41456,0.5655085714285715,0.2960342857142857,0.4415314285714286,2.2857142857142855e-05,0.4219542857142857,0.4208342857142857,0.4622742857142857
Lexicographic Chamberlin-Courant (lex-CC),0.2246971428571428,0.7077142857142857,0.4901828571428571,0.1904342857142857,0.3925028571428571,0.3192571428571428,0.1902971428571428,0.1095885714285714,0.41456,0.0,0.3296342857142857,0.2652457142857143,0.15912,0.4145371428571429,0.1252457142857143,0.1637142857142857,0.3661371428571429
Sequential Approval Chamberlin-Courant (seq-CC),0.3789942857142857,0.5610057142857143,0.4896114285714286,0.3497828571428571,0.4556457142857142,0.4255771428571429,0.3714857142857143,0.3421257142857143,0.5655085714285715,0.3296342857142857,0.0,0.4547542857142857,0.3303885714285714,0.5654971428571428,0.3387657142857143,0.3544228571428571,0.4266171428571428
