Unnamed: 0,Min Violations Committee,Max Violations Committee,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV),Method of Equal Shares (aka Rule X) with Phragmén phase,E Pluribus Hugo (EPH),Random Serial Dictator
Min Violations Committee,0.0,0.5382857142857143,0.4088,0.0418514285714285,0.3704,0.3377828571428571,0.38792,0.4402742857142857,0.4433485714285714,0.4433485714285714,0.4442857142857143,0.44328,0.4442742857142857,0.3983428571428571,0.4418742857142857,0.4204914285714285,0.3976114285714285
Max Violations Committee,0.5382857142857143,0.0,0.4097485714285714,0.5341371428571429,0.42896,0.51568,0.5401942857142857,0.5408228571428572,0.54008,0.54008,0.5349142857142857,0.5401485714285714,0.5349257142857143,0.4385485714285714,0.5361942857142857,0.5416342857142857,0.4446971428571428
Random Choice,0.4088,0.4097485714285714,0.0,0.4095771428571428,0.4081257142857142,0.4071657142857143,0.4074057142857142,0.4062171428571428,0.4061485714285714,0.4061485714285714,0.4063085714285714,0.40624,0.40632,0.4089028571428571,0.4062171428571428,0.4070285714285714,0.4067542857142857
Borda ranking,0.0418514285714285,0.5341371428571429,0.4095771428571428,0.0,0.3639657142857143,0.3350057142857143,0.3934742857142857,0.44472,0.4471885714285714,0.4471885714285714,0.44696,0.44712,0.4469485714285714,0.41048,0.4450514285714286,0.426,0.4
Plurality ranking,0.3704,0.42896,0.4081257142857142,0.3639657142857143,0.0,0.22648,0.3016571428571428,0.34712,0.3507657142857143,0.3507657142857143,0.3492914285714286,0.3507428571428571,0.3492685714285714,0.4315885714285714,0.3463428571428571,0.3243428571428571,0.3828457142857143
STV,0.3377828571428571,0.51568,0.4071657142857143,0.3350057142857143,0.22648,0.0,0.2791542857142857,0.2893028571428571,0.2918628571428571,0.2918628571428571,0.2961485714285714,0.2918971428571428,0.2961257142857142,0.3937714285714285,0.2938857142857143,0.2899771428571429,0.3792228571428571
Approval Voting (AV),0.38792,0.5401942857142857,0.4074057142857142,0.3934742857142857,0.3016571428571428,0.2791542857142857,0.0,0.1166971428571428,0.1230057142857142,0.1230057142857142,0.1399542857142857,0.1229828571428571,0.1399314285714285,0.3922971428571428,0.1348457142857143,0.0581942857142857,0.3532457142857143
Proportional Approval Voting (PAV),0.4402742857142857,0.5408228571428572,0.4062171428571428,0.44472,0.34712,0.2893028571428571,0.1166971428571428,0.0,0.0064685714285714,0.0064685714285714,0.0612457142857142,0.0064457142857142,0.0612228571428571,0.3962742857142857,0.0560457142857142,0.08488,0.3574628571428571
Approval Chamberlin-Courant (CC),0.4433485714285714,0.54008,0.4061485714285714,0.4471885714285714,0.3507657142857143,0.2918628571428571,0.1230057142857142,0.0064685714285714,0.0,0.0,0.0583771428571428,0.0003428571428571,0.0583771428571428,0.3965028571428571,0.0576,0.0912228571428571,0.3582857142857142
Lexicographic Chamberlin-Courant (lex-CC),0.4433485714285714,0.54008,0.4061485714285714,0.4471885714285714,0.3507657142857143,0.2918628571428571,0.1230057142857142,0.0064685714285714,0.0,0.0,0.0583771428571428,0.0003428571428571,0.0583771428571428,0.3965028571428571,0.0576,0.0912228571428571,0.3582857142857142
