Unnamed: 0,Min Violations Committee,Max Violations Committee,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV),Method of Equal Shares (aka Rule X) with Phragmén phase,E Pluribus Hugo (EPH),Random Serial Dictator
Min Violations Committee,0.0,0.6666266666666667,0.4439333333333333,4e-05,0.0155066666666666,8e-05,0.0,2.6666666666666667e-05,0.44588,4e-05,0.4335733333333333,0.30016,0.0044933333333333,0.24996,4e-05,0.0,0.1658533333333333
Max Violations Committee,0.6666266666666667,0.0,0.4433466666666666,0.6666266666666667,0.6666133333333333,0.6666266666666667,0.6666266666666667,0.6666266666666667,0.4448266666666666,0.6666266666666667,0.4652266666666667,0.5180133333333333,0.6666266666666667,0.6658,0.6666266666666667,0.6666266666666667,0.66612
Random Choice,0.4439333333333333,0.4433466666666666,0.0,0.4439466666666666,0.44424,0.4439466666666666,0.4439333333333333,0.4439466666666666,0.44172,0.4439466666666666,0.4453466666666666,0.4435733333333333,0.4438533333333333,0.4436,0.4439466666666666,0.4439333333333333,0.4439733333333333
Borda ranking,4e-05,0.6666266666666667,0.4439466666666666,0.0,0.0154933333333333,4e-05,4e-05,1.3333333333333332e-05,0.4458933333333333,0.0,0.4335866666666667,0.3001733333333333,0.0045333333333333,0.24996,0.0,4e-05,0.16584
Plurality ranking,0.0155066666666666,0.6666133333333333,0.44424,0.0154933333333333,0.0,0.0154533333333333,0.0155066666666666,0.01548,0.44964,0.0154933333333333,0.4296133333333333,0.30552,0.01948,0.25648,0.0154933333333333,0.0155066666666666,0.17252
STV,8e-05,0.6666266666666667,0.4439466666666666,4e-05,0.0154533333333333,0.0,8e-05,5.333333333333333e-05,0.4459333333333333,4e-05,0.4335866666666667,0.3002133333333333,0.0045466666666666,0.2499866666666666,4e-05,8e-05,0.1658533333333333
Approval Voting (AV),0.0,0.6666266666666667,0.4439333333333333,4e-05,0.0155066666666666,8e-05,0.0,2.6666666666666667e-05,0.44588,4e-05,0.4335733333333333,0.30016,0.0044933333333333,0.24996,4e-05,0.0,0.1658533333333333
Proportional Approval Voting (PAV),2.6666666666666667e-05,0.6666266666666667,0.4439466666666666,1.3333333333333332e-05,0.01548,5.333333333333333e-05,2.6666666666666667e-05,0.0,0.4458933333333333,1.3333333333333332e-05,0.4335733333333333,0.3001733333333333,0.00452,0.24996,1.3333333333333332e-05,2.6666666666666667e-05,0.1658266666666666
Approval Chamberlin-Courant (CC),0.44588,0.4448266666666666,0.44172,0.4458933333333333,0.44964,0.4459333333333333,0.44588,0.4458933333333333,0.0,0.4458933333333333,0.6666666666666666,0.17084,0.4475066666666666,0.29,0.4458933333333333,0.44588,0.4453866666666666
Lexicographic Chamberlin-Courant (lex-CC),4e-05,0.6666266666666667,0.4439466666666666,0.0,0.0154933333333333,4e-05,4e-05,1.3333333333333332e-05,0.4458933333333333,0.0,0.4335866666666667,0.3001733333333333,0.0045333333333333,0.24996,0.0,4e-05,0.16584
