Unnamed: 0,Min Violations Committee,Max Violations Committee,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV),Method of Equal Shares (aka Rule X) with Phragmén phase,E Pluribus Hugo (EPH),Random Serial Dictator
Min Violations Committee,0.0,0.2857142857142857,0.2440342857142857,0.1041371428571428,0.18688,0.1673485714285714,0.1792342857142857,0.1792342857142857,0.2061942857142857,0.1792342857142857,0.2568,0.2061942857142857,0.2235542857142857,0.2061942857142857,0.1859085714285714,0.1792342857142857,0.2346742857142857
Max Violations Committee,0.2857142857142857,0.0,0.246,0.2834285714285714,0.28568,0.2857142857142857,0.2680114285714285,0.2680114285714285,0.2645371428571428,0.2680114285714285,0.2239542857142857,0.2645371428571428,0.2526857142857143,0.2645371428571428,0.2640685714285714,0.2680114285714285,0.2509142857142857
Random Choice,0.2440342857142857,0.246,0.0,0.2434857142857142,0.24352,0.2437142857142857,0.2438285714285714,0.2438285714285714,0.2462171428571428,0.2438285714285714,0.2457257142857143,0.2462171428571428,0.2460457142857142,0.2462171428571428,0.2442514285714285,0.2438285714285714,0.2447657142857142
Borda ranking,0.1041371428571428,0.2834285714285714,0.2434857142857142,0.0,0.1746285714285714,0.1596457142857142,0.1614857142857143,0.1614857142857143,0.2462514285714285,0.1614857142857143,0.2383085714285714,0.2462514285714285,0.20776,0.2462514285714285,0.1604228571428571,0.1614857142857143,0.2314971428571428
Plurality ranking,0.18688,0.28568,0.24352,0.1746285714285714,0.0,0.0531314285714285,0.2321371428571428,0.2321371428571428,0.2559428571428571,0.2321371428571428,0.2298057142857142,0.2559428571428571,0.2344114285714285,0.2559428571428571,0.2286971428571428,0.2321371428571428,0.2417828571428571
STV,0.1673485714285714,0.2857142857142857,0.2437142857142857,0.1596457142857142,0.0531314285714285,0.0,0.2263771428571428,0.2263771428571428,0.2449942857142857,0.2263771428571428,0.2435085714285714,0.2449942857142857,0.2358742857142857,0.2449942857142857,0.22672,0.2263771428571428,0.2410057142857143
Approval Voting (AV),0.1792342857142857,0.2680114285714285,0.2438285714285714,0.1614857142857143,0.2321371428571428,0.2263771428571428,0.0,0.0,0.2338742857142857,0.0,0.2495771428571428,0.2338742857142857,0.1869142857142857,0.2338742857142857,0.0591657142857142,0.0,0.2225028571428571
Proportional Approval Voting (PAV),0.1792342857142857,0.2680114285714285,0.2438285714285714,0.1614857142857143,0.2321371428571428,0.2263771428571428,0.0,0.0,0.2338742857142857,0.0,0.2495771428571428,0.2338742857142857,0.1869142857142857,0.2338742857142857,0.0591657142857142,0.0,0.2225028571428571
Approval Chamberlin-Courant (CC),0.2061942857142857,0.2645371428571428,0.2462171428571428,0.2462514285714285,0.2559428571428571,0.2449942857142857,0.2338742857142857,0.2338742857142857,0.0,0.2338742857142857,0.2857142857142857,0.0,0.2613828571428571,0.0,0.2532571428571428,0.2338742857142857,0.2451085714285714
Lexicographic Chamberlin-Courant (lex-CC),0.1792342857142857,0.2680114285714285,0.2438285714285714,0.1614857142857143,0.2321371428571428,0.2263771428571428,0.0,0.0,0.2338742857142857,0.0,0.2495771428571428,0.2338742857142857,0.1869142857142857,0.2338742857142857,0.0591657142857142,0.0,0.2225028571428571
Sequential Approval Chamberlin-Courant (seq-CC),0.2568,0.2239542857142857,0.2457257142857143,0.2383085714285714,0.2298057142857142,0.2435085714285714,0.2495771428571428,0.2495771428571428,0.2857142857142857,0.2495771428571428,0.0,0.2857142857142857,0.2139657142857143,0.2857142857142857,0.22808,0.2495771428571428,0.2432228571428571
