Unnamed: 0,Min Violations Committee,Max Violations Committee,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV),Method of Equal Shares (aka Rule X) with Phragmén phase,E Pluribus Hugo (EPH),Random Serial Dictator
Min Violations Committee,0.0,0.5542514285714286,0.4094285714285714,0.0407657142857142,0.0826742857142857,0.0539657142857142,0.0557028571428571,0.0600342857142857,0.1287314285714285,0.0845371428571428,0.1285371428571428,0.0741257142857142,0.0774171428571428,0.3049371428571428,0.0628685714285714,0.0563657142857142,0.2172914285714285
Max Violations Committee,0.5542514285714286,0.0,0.4074057142857142,0.55,0.54408,0.5509485714285715,0.5524457142857143,0.55144,0.5450171428571429,0.5501942857142857,0.5386857142857143,0.5520342857142857,0.5467885714285714,0.4727428571428571,0.5492685714285714,0.5517485714285715,0.5180342857142857
Random Choice,0.4094285714285714,0.4074057142857142,0.0,0.4097714285714285,0.4092685714285714,0.4094514285714286,0.4094285714285714,0.4096114285714285,0.4085485714285714,0.4094057142857142,0.40992,0.4096228571428571,0.4100228571428571,0.4066971428571428,0.40952,0.4095885714285714,0.4103085714285714
Borda ranking,0.0407657142857142,0.55,0.4097714285714285,0.0,0.0709714285714285,0.0463314285714285,0.0440114285714285,0.0475885714285714,0.1187542857142857,0.0722057142857142,0.1143885714285714,0.0642171428571428,0.0636571428571428,0.3306971428571428,0.0492342857142857,0.0443314285714285,0.2161485714285714
Plurality ranking,0.0826742857142857,0.54408,0.4092685714285714,0.0709714285714285,0.0,0.05704,0.0739771428571428,0.0753942857142857,0.1353828571428571,0.0928,0.1257714285714285,0.0856342857142857,0.0841714285714285,0.3382971428571428,0.0752571428571428,0.0738742857142857,0.2220228571428571
STV,0.0539657142857142,0.5509485714285715,0.4094514285714286,0.0463314285714285,0.05704,0.0,0.0507314285714285,0.0502057142857142,0.1149828571428571,0.0704914285714285,0.1129942857142857,0.0609942857142857,0.0630285714285714,0.3271085714285714,0.0512342857142857,0.0504685714285714,0.2164
Approval Voting (AV),0.0557028571428571,0.5524457142857143,0.4094285714285714,0.0440114285714285,0.0739771428571428,0.0507314285714285,0.0,0.0212685714285714,0.1037942857142857,0.0538171428571428,0.1015885714285714,0.04864,0.0505828571428571,0.3242857142857143,0.02832,0.00328,0.2143085714285714
Proportional Approval Voting (PAV),0.0600342857142857,0.55144,0.4096114285714285,0.0475885714285714,0.0753942857142857,0.0502057142857142,0.0212685714285714,0.0,0.0845371428571428,0.0332114285714285,0.0845371428571428,0.0295542857142857,0.0346857142857142,0.3260114285714285,0.0119314285714285,0.0202285714285714,0.2149371428571428
Approval Chamberlin-Courant (CC),0.1287314285714285,0.5450171428571429,0.4085485714285714,0.1187542857142857,0.1353828571428571,0.1149828571428571,0.1037942857142857,0.0845371428571428,0.0,0.0532457142857142,0.0982857142857142,0.0556342857142857,0.0860914285714285,0.2860685714285714,0.0849485714285714,0.1025942857142857,0.2524457142857143
Lexicographic Chamberlin-Courant (lex-CC),0.0845371428571428,0.5501942857142857,0.4094057142857142,0.0722057142857142,0.0928,0.0704914285714285,0.0538171428571428,0.0332114285714285,0.0532457142857142,0.0,0.05856,0.0256114285714285,0.03672,0.3238971428571429,0.03368,0.0525942857142857,0.2216571428571428
Sequential Approval Chamberlin-Courant (seq-CC),0.1285371428571428,0.5386857142857143,0.40992,0.1143885714285714,0.1257714285714285,0.1129942857142857,0.1015885714285714,0.0845371428571428,0.0982857142857142,0.05856,0.0,0.0816571428571428,0.05976,0.3555885714285714,0.0746857142857142,0.1001714285714285,0.2499542857142857
Monroe's Approval Rule (Monroe),0.0741257142857142,0.5520342857142857,0.4096228571428571,0.0642171428571428,0.0856342857142857,0.0609942857142857,0.04864,0.0295542857142857,0.0556342857142857,0.0256114285714285,0.0816571428571428,0.0,0.0351314285714285,0.3225028571428571,0.0298514285714285,0.04744,0.2170857142857143
Greedy Monroe,0.0774171428571428,0.5467885714285714,0.4100228571428571,0.0636571428571428,0.0841714285714285,0.0630285714285714,0.0505828571428571,0.0346857142857142,0.0860914285714285,0.03672,0.05976,0.0351314285714285,0.0,0.3357485714285714,0.0247771428571428,0.0491657142857142,0.2168342857142857
Minimax Approval Voting (MAV),0.3049371428571428,0.4727428571428571,0.4066971428571428,0.3306971428571428,0.3382971428571428,0.3271085714285714,0.3242857142857143,0.3260114285714285,0.2860685714285714,0.3238971428571429,0.3555885714285714,0.3225028571428571,0.3357485714285714,0.0,0.33048,0.3253828571428571,0.3411314285714286
Method of Equal Shares (aka Rule X) with Phragmén phase,0.0628685714285714,0.5492685714285714,0.40952,0.0492342857142857,0.0752571428571428,0.0512342857142857,0.02832,0.0119314285714285,0.0849485714285714,0.03368,0.0746857142857142,0.0298514285714285,0.0247771428571428,0.33048,0.0,0.0269371428571428,0.2148685714285714
E Pluribus Hugo (EPH),0.0563657142857142,0.5517485714285715,0.4095885714285714,0.0443314285714285,0.0738742857142857,0.0504685714285714,0.00328,0.0202285714285714,0.1025942857142857,0.0525942857142857,0.1001714285714285,0.04744,0.0491657142857142,0.3253828571428571,0.0269371428571428,0.0,0.2143771428571428
Random Serial Dictator,0.2172914285714285,0.5180342857142857,0.4103085714285714,0.2161485714285714,0.2220228571428571,0.2164,0.2143085714285714,0.2149371428571428,0.2524457142857143,0.2216571428571428,0.2499542857142857,0.2170857142857143,0.2168342857142857,0.3411314285714286,0.2148685714285714,0.2143771428571428,0.0
NN-all,0.0074777142857142,0.554576,0.4093051428571428,0.0423451428571428,0.0832148571428571,0.0540948571428571,0.0559268571428571,0.0601262857142857,0.1288291428571428,0.0846851428571428,0.1291931428571428,0.0742217142857142,0.0780571428571428,0.3024245714285715,0.0632645714285714,0.0566262857142857,0.2173154285714285
NN-root,0.0440832131024139,0.498349652423342,0.4090250175356557,0.034005485951516,0.074500019959283,0.0503892060197197,0.0426193422560833,0.0473166169585474,0.1173440467161276,0.0734547237920356,0.1167538222027064,0.0636712535000028,0.0669063681518274,0.3139384227604259,0.0508853367701317,0.0433156361023512,0.2167002172710527
