Unnamed: 0,Min Violations Committee,Max Violations Committee,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV),Method of Equal Shares (aka Rule X) with Phragmén phase,E Pluribus Hugo (EPH),Random Serial Dictator
Min Violations Committee,0.0,0.8216571428571429,0.4923085714285714,0.05176,0.1829485714285714,0.08384,0.0627771428571428,0.0662514285714285,0.4565371428571428,0.1280914285714285,0.4389142857142857,0.2865485714285714,0.1247657142857142,0.2675657142857143,0.0733257142857142,0.0634285714285714,0.2520914285714286
Max Violations Committee,0.8216571428571429,0.0,0.4890514285714286,0.8008342857142857,0.7635542857142857,0.7972114285714286,0.8017942857142857,0.7992342857142857,0.5432457142857143,0.7768228571428571,0.5308,0.6699771428571428,0.7757828571428571,0.7064457142857142,0.7967085714285714,0.8008342857142857,0.6983428571428572
Random Choice,0.4923085714285714,0.4890514285714286,0.0,0.4914057142857143,0.4915428571428571,0.4914285714285714,0.49152,0.4908228571428571,0.4886057142857143,0.4904571428571428,0.4903657142857143,0.48888,0.4908685714285714,0.4892457142857143,0.49064,0.4913828571428571,0.4892114285714286
Borda ranking,0.05176,0.8008342857142857,0.4914057142857143,0.0,0.1639885714285714,0.0685828571428571,0.04144,0.04312,0.4914857142857143,0.1117714285714285,0.4107085714285714,0.3212914285714285,0.1071085714285714,0.2951428571428571,0.0506514285714285,0.0414514285714285,0.2482171428571428
Plurality ranking,0.1829485714285714,0.7635542857142857,0.4915428571428571,0.1639885714285714,0.0,0.1279428571428571,0.18424,0.1835771428571428,0.5452685714285714,0.2147771428571428,0.37264,0.3886171428571429,0.2108114285714285,0.3601485714285714,0.1853142857142857,0.1839885714285714,0.3099085714285714
STV,0.08384,0.7972114285714286,0.4914285714285714,0.0685828571428571,0.1279428571428571,0.0,0.0891428571428571,0.0892457142857142,0.4867771428571428,0.1341257142857143,0.42096,0.3166514285714286,0.1308228571428571,0.2955428571428571,0.0915314285714285,0.0890514285714285,0.2548228571428571
Approval Voting (AV),0.0627771428571428,0.8017942857142857,0.49152,0.04144,0.18424,0.0891428571428571,0.0,0.0184,0.4839314285714285,0.1061028571428571,0.4156,0.3137257142857143,0.1024685714285714,0.2879657142857142,0.0363428571428571,0.0033142857142857,0.2467771428571428
Proportional Approval Voting (PAV),0.0662514285714285,0.7992342857142857,0.4908228571428571,0.04312,0.1835771428571428,0.0892457142857142,0.0184,0.0,0.4886857142857143,0.0948457142857142,0.4099085714285714,0.3183885714285714,0.1009028571428571,0.2892342857142857,0.0221028571428571,0.01696,0.2465371428571428
Approval Chamberlin-Courant (CC),0.4565371428571428,0.5432457142857143,0.4886057142857143,0.4914857142857143,0.5452685714285714,0.4867771428571428,0.4839314285714285,0.4886857142857143,0.0,0.4891885714285714,0.8178628571428571,0.1947085714285714,0.5073257142857143,0.2678514285714286,0.4902171428571428,0.4853485714285714,0.4899314285714286
Lexicographic Chamberlin-Courant (lex-CC),0.1280914285714285,0.7768228571428571,0.4904571428571428,0.1117714285714285,0.2147771428571428,0.1341257142857143,0.1061028571428571,0.0948457142857142,0.4891885714285714,0.0,0.4093485714285714,0.3212457142857143,0.1380914285714285,0.2618514285714285,0.0877828571428571,0.1053828571428571,0.2611542857142857
Sequential Approval Chamberlin-Courant (seq-CC),0.4389142857142857,0.5308,0.4903657142857143,0.4107085714285714,0.37264,0.42096,0.4156,0.4099085714285714,0.8178628571428571,0.4093485714285714,0.0,0.6570057142857143,0.4005714285714286,0.60448,0.4082742857142857,0.4143314285714286,0.4442857142857143
Monroe's Approval Rule (Monroe),0.2865485714285714,0.6699771428571428,0.48888,0.3212914285714285,0.3886171428571429,0.3166514285714286,0.3137257142857143,0.3183885714285714,0.1947085714285714,0.3212457142857143,0.6570057142857143,0.0,0.3370171428571428,0.1958628571428571,0.3198628571428571,0.3151428571428571,0.3449371428571428
Greedy Monroe,0.1247657142857142,0.7757828571428571,0.4908685714285714,0.1071085714285714,0.2108114285714285,0.1308228571428571,0.1024685714285714,0.1009028571428571,0.5073257142857143,0.1380914285714285,0.4005714285714286,0.3370171428571428,0.0,0.3111657142857142,0.1022628571428571,0.1021371428571428,0.2568
