Unnamed: 0,Min Violations Committee,Max Violations Committee,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV),Method of Equal Shares (aka Rule X) with Phragmén phase,E Pluribus Hugo (EPH),Random Serial Dictator
Min Violations Committee,0.0,0.5949866666666667,0.4437733333333333,0.20296,0.3323466666666667,0.29656,0.2506,0.2607466666666667,0.3079466666666666,0.2847733333333333,0.4942133333333333,0.3079466666666666,0.3605866666666666,0.3079466666666666,0.28276,0.2516933333333333,0.4151866666666666
Max Violations Committee,0.5949866666666667,0.0,0.44472,0.53764,0.511,0.5415466666666666,0.5334266666666667,0.5245066666666667,0.5606133333333333,0.5161333333333333,0.33248,0.5606133333333333,0.47388,0.5606133333333333,0.51304,0.53276,0.4628
Random Choice,0.4437733333333333,0.44472,0.0,0.4440133333333333,0.44492,0.44424,0.4447733333333333,0.4442133333333333,0.4419866666666667,0.4460933333333333,0.44568,0.4419866666666667,0.4440266666666667,0.4419866666666667,0.4460266666666667,0.4447333333333333,0.4451066666666666
Borda ranking,0.20296,0.53764,0.4440133333333333,0.0,0.2666533333333333,0.2430933333333333,0.18912,0.19108,0.45224,0.2265733333333333,0.3869866666666666,0.45224,0.2980533333333333,0.45224,0.2145466666666666,0.1888266666666666,0.4046
Plurality ranking,0.3323466666666667,0.511,0.44492,0.2666533333333333,0.0,0.1240933333333333,0.36688,0.3663733333333333,0.47532,0.3733466666666666,0.3982133333333333,0.47532,0.38748,0.47532,0.37308,0.36628,0.42652
STV,0.29656,0.5415466666666666,0.44424,0.2430933333333333,0.1240933333333333,0.0,0.3451866666666666,0.34792,0.4324266666666667,0.3586266666666666,0.4294133333333333,0.4324266666666667,0.3832933333333333,0.4324266666666667,0.35668,0.3450266666666666,0.4247733333333333
Approval Voting (AV),0.2506,0.5334266666666667,0.4447733333333333,0.18912,0.36688,0.3451866666666666,0.0,0.0451733333333333,0.4197733333333333,0.137,0.4131866666666666,0.4197733333333333,0.2751733333333333,0.4197733333333333,0.12416,0.0036133333333333,0.39652
Proportional Approval Voting (PAV),0.2607466666666667,0.5245066666666667,0.4442133333333333,0.19108,0.3663733333333333,0.34792,0.0451733333333333,0.0,0.43416,0.0967866666666666,0.3955466666666666,0.43416,0.2711733333333333,0.43416,0.0846266666666666,0.0426266666666666,0.3948533333333333
Approval Chamberlin-Courant (CC),0.3079466666666666,0.5606133333333333,0.4419866666666667,0.45224,0.47532,0.4324266666666667,0.4197733333333333,0.43416,0.0,0.43752,0.6666666666666666,0.0,0.4813733333333333,0.0,0.4439066666666666,0.42152,0.44584
Lexicographic Chamberlin-Courant (lex-CC),0.2847733333333333,0.5161333333333333,0.4460933333333333,0.2265733333333333,0.3733466666666666,0.3586266666666666,0.137,0.0967866666666666,0.43752,0.0,0.39084,0.43752,0.2866933333333333,0.43752,0.0606533333333333,0.1351733333333333,0.39972
Sequential Approval Chamberlin-Courant (seq-CC),0.4942133333333333,0.33248,0.44568,0.3869866666666666,0.3982133333333333,0.4294133333333333,0.4131866666666666,0.3955466666666666,0.6666666666666666,0.39084,0.0,0.6666666666666666,0.3567066666666666,0.6666666666666666,0.38392,0.4115466666666666,0.4316266666666666
Monroe's Approval Rule (Monroe),0.3079466666666666,0.5606133333333333,0.4419866666666667,0.45224,0.47532,0.4324266666666667,0.4197733333333333,0.43416,0.0,0.43752,0.6666666666666666,0.0,0.4813733333333333,0.0,0.4439066666666666,0.42152,0.44584
Greedy Monroe,0.3605866666666666,0.47388,0.4440266666666667,0.2980533333333333,0.38748,0.3832933333333333,0.2751733333333333,0.2711733333333333,0.4813733333333333,0.2866933333333333,0.3567066666666666,0.4813733333333333,0.0,0.4813733333333333,0.2773066666666666,0.2745866666666666,0.4125866666666666
Minimax Approval Voting (MAV),0.3079466666666666,0.5606133333333333,0.4419866666666667,0.45224,0.47532,0.4324266666666667,0.4197733333333333,0.43416,0.0,0.43752,0.6666666666666666,0.0,0.4813733333333333,0.0,0.4439066666666666,0.42152,0.44584
Method of Equal Shares (aka Rule X) with Phragmén phase,0.28276,0.51304,0.4460266666666667,0.2145466666666666,0.37308,0.35668,0.12416,0.0846266666666666,0.4439066666666666,0.0606533333333333,0.38392,0.4439066666666666,0.2773066666666666,0.4439066666666666,0.0,0.1223866666666666,0.39708
