Unnamed: 0,Min Violations Committee,Max Violations Committee,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV),Method of Equal Shares (aka Rule X) with Phragmén phase,E Pluribus Hugo (EPH),Random Serial Dictator
Min Violations Committee,0.0,0.8567657142857142,0.4896342857142857,0.04456,0.1120114285714285,0.0695771428571428,8e-05,0.0151314285714285,0.4776228571428571,0.0795885714285714,0.4402285714285714,0.2263771428571428,0.0951314285714285,0.4315771428571429,0.0289714285714285,8e-05,0.1989485714285714
Max Violations Committee,0.8567657142857142,0.0,0.4915428571428571,0.8567771428571429,0.8508571428571429,0.8554171428571429,0.8567771428571429,0.8567657142857142,0.4917828571428571,0.8567085714285714,0.5706057142857143,0.6832914285714285,0.8567085714285714,0.5433485714285714,0.8567542857142857,0.8567771428571429,0.7853828571428572
Random Choice,0.4896342857142857,0.4915428571428571,0.0,0.4890514285714286,0.4890628571428571,0.4892228571428571,0.4896457142857143,0.4894742857142857,0.4914057142857143,0.4895542857142857,0.4870514285714286,0.4913714285714285,0.4888114285714285,0.4902057142857143,0.4893371428571428,0.4896457142857143,0.4907428571428571
Borda ranking,0.04456,0.8567771428571429,0.4890514285714286,0.0,0.0832457142857142,0.0431542857142857,0.0446171428571428,0.0364685714285714,0.4887085714285714,0.0638057142857142,0.4284342857142857,0.2342971428571428,0.0861371428571428,0.43928,0.0331428571428571,0.0446171428571428,0.1992571428571428
Plurality ranking,0.1120114285714285,0.8508571428571429,0.4890628571428571,0.0832457142857142,0.0,0.07088,0.1120571428571428,0.1066742857142857,0.50016,0.10608,0.41704,0.2434171428571428,0.1158171428571428,0.4479542857142857,0.1034057142857142,0.1120571428571428,0.2122171428571428
STV,0.0695771428571428,0.8554171428571429,0.4892228571428571,0.0431542857142857,0.07088,0.0,0.0696228571428571,0.0645942857142857,0.4866514285714285,0.0765028571428571,0.4306971428571428,0.2326171428571428,0.09456,0.4380457142857142,0.0614057142857142,0.0696228571428571,0.2031885714285714
Approval Voting (AV),8e-05,0.8567771428571429,0.4896457142857143,0.0446171428571428,0.1120571428571428,0.0696228571428571,0.0,0.01512,0.4776457142857143,0.0796457142857142,0.4402057142857143,0.2263542857142857,0.0951657142857142,0.4315885714285714,0.0289828571428571,0.0,0.1989828571428571
Proportional Approval Voting (PAV),0.0151314285714285,0.8567657142857142,0.4894742857142857,0.0364685714285714,0.1066742857142857,0.0645942857142857,0.01512,0.0,0.4853257142857143,0.0645257142857142,0.4321485714285714,0.2324571428571428,0.0873485714285714,0.4368228571428571,0.0138628571428571,0.01512,0.1988571428571428
Approval Chamberlin-Courant (CC),0.4776228571428571,0.4917828571428571,0.4914057142857143,0.4887085714285714,0.50016,0.4866514285714285,0.4776457142857143,0.4853257142857143,0.0,0.4864228571428571,0.8571428571428571,0.3182971428571428,0.50096,0.1050285714285714,0.4877371428571428,0.4776457142857143,0.4884342857142857
Lexicographic Chamberlin-Courant (lex-CC),0.0795885714285714,0.8567085714285714,0.4895542857142857,0.0638057142857142,0.10608,0.0765028571428571,0.0796457142857142,0.0645257142857142,0.4864228571428571,0.0,0.4310285714285714,0.2328114285714285,0.0812685714285714,0.4381485714285714,0.0587771428571428,0.0796457142857142,0.2058057142857143
