Unnamed: 0,Min Violations Committee,Max Violations Committee,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV),Method of Equal Shares (aka Rule X) with Phragmén phase,E Pluribus Hugo (EPH),Random Serial Dictator
Min Violations Committee,0.0,0.7901257142857143,0.4912342857142857,0.1185257142857142,0.33824,0.2770971428571429,0.13008,0.1634514285714285,0.4502057142857142,0.2288685714285714,0.4689485714285714,0.41208,0.2336571428571428,0.4006514285714285,0.2019314285714285,0.1438971428571428,0.3479885714285714
Max Violations Committee,0.7901257142857143,0.0,0.4870742857142857,0.7751314285714286,0.6094171428571429,0.6647542857142857,0.7752685714285714,0.7589942857142857,0.5604914285714285,0.7235428571428572,0.4929371428571428,0.5893485714285714,0.7146628571428572,0.6024571428571428,0.7405028571428571,0.7677714285714285,0.6241942857142857
Random Choice,0.4912342857142857,0.4870742857142857,0.0,0.4907542857142857,0.4909714285714285,0.48936,0.4912114285714286,0.4907657142857143,0.4903428571428571,0.4906742857142857,0.4896114285714286,0.4893142857142857,0.49144,0.4893142857142857,0.4912114285714286,0.4908114285714285,0.4904457142857142
Borda ranking,0.1185257142857142,0.7751314285714286,0.4907542857142857,0.0,0.3413028571428571,0.2736457142857142,0.1010971428571428,0.1009942857142857,0.4910971428571428,0.1745257142857142,0.4271428571428571,0.4518857142857143,0.1860114285714285,0.4169485714285714,0.1434857142857142,0.09752,0.3380914285714286
Plurality ranking,0.33824,0.6094171428571429,0.4909714285714285,0.3413028571428571,0.0,0.1547085714285714,0.3617028571428571,0.3720114285714285,0.5134057142857142,0.3964685714285714,0.4567085714285714,0.4845257142857143,0.3933828571428571,0.4872114285714286,0.3854742857142857,0.3652685714285714,0.4380114285714285
STV,0.2770971428571429,0.6647542857142857,0.48936,0.2736457142857142,0.1547085714285714,0.0,0.3001942857142857,0.3066171428571428,0.4849942857142857,0.3359657142857143,0.4644228571428571,0.45288,0.3397371428571428,0.4484685714285714,0.3228342857142857,0.3016342857142857,0.4069142857142857
Approval Voting (AV),0.13008,0.7752685714285714,0.4912114285714286,0.1010971428571428,0.3617028571428571,0.3001942857142857,0.0,0.0821485714285714,0.4797942857142857,0.1747771428571428,0.4385371428571428,0.4375885714285714,0.1875885714285714,0.4179885714285714,0.1420114285714285,0.0329485714285714,0.33096
Proportional Approval Voting (PAV),0.1634514285714285,0.7589942857142857,0.4907657142857143,0.1009942857142857,0.3720114285714285,0.3066171428571428,0.0821485714285714,0.0,0.4845714285714286,0.1062285714285714,0.4322857142857143,0.4452114285714286,0.16504,0.4109828571428571,0.0871314285714285,0.0601828571428571,0.3359085714285714
Approval Chamberlin-Courant (CC),0.4502057142857142,0.5604914285714285,0.4903428571428571,0.4910971428571428,0.5134057142857142,0.4849942857142857,0.4797942857142857,0.4845714285714286,0.0,0.4844685714285714,0.8488685714285714,0.0624114285714285,0.5191085714285715,0.1792342857142857,0.4884,0.4826285714285714,0.4895314285714285
Lexicographic Chamberlin-Courant (lex-CC),0.2288685714285714,0.7235428571428572,0.4906742857142857,0.1745257142857142,0.3964685714285714,0.3359657142857143,0.1747771428571428,0.1062285714285714,0.4844685714285714,0.0,0.4320342857142857,0.4496228571428571,0.18184,0.4068457142857143,0.09832,0.1578514285714285,0.3502057142857143
Sequential Approval Chamberlin-Courant (seq-CC),0.4689485714285714,0.4929371428571428,0.4896114285714286,0.4271428571428571,0.4567085714285714,0.4644228571428571,0.4385371428571428,0.4322857142857143,0.8488685714285714,0.4320342857142857,0.0,0.8036571428571428,0.3990971428571429,0.71792,0.42744,0.4353142857142857,0.4430857142857143
Monroe's Approval Rule (Monroe),0.41208,0.5893485714285714,0.4893142857142857,0.4518857142857143,0.4845257142857143,0.45288,0.4375885714285714,0.4452114285714286,0.0624114285714285,0.4496228571428571,0.8036571428571428,0.0,0.4847428571428571,0.1736228571428571,0.4524685714285714,0.4416685714285714,0.4661714285714285
Greedy Monroe,0.2336571428571428,0.7146628571428572,0.49144,0.1860114285714285,0.3933828571428571,0.3397371428571428,0.1875885714285714,0.16504,0.5191085714285715,0.18184,0.3990971428571429,0.4847428571428571,0.0,0.4484114285714285,0.1615542857142857,0.1797371428571428,0.3527657142857143
Minimax Approval Voting (MAV),0.4006514285714285,0.6024571428571428,0.4893142857142857,0.4169485714285714,0.4872114285714286,0.4484685714285714,0.4179885714285714,0.4109828571428571,0.1792342857142857,0.4068457142857143,0.71792,0.1736228571428571,0.4484114285714285,0.0,0.4144,0.4156114285714286,0.4539314285714286
Method of Equal Shares (aka Rule X) with Phragmén phase,0.2019314285714285,0.7405028571428571,0.4912114285714286,0.1434857142857142,0.3854742857142857,0.3228342857142857,0.1420114285714285,0.0871314285714285,0.4884,0.09832,0.42744,0.4524685714285714,0.1615542857142857,0.4144,0.0,0.1264914285714285,0.3427657142857143
