Unnamed: 0,Min Violations Committee,Max Violations Committee,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV),Method of Equal Shares (aka Rule X) with Phragmén phase,E Pluribus Hugo (EPH),Random Serial Dictator
Min Violations Committee,0.0,0.6470533333333334,0.4442933333333333,0.08344,0.2801333333333333,0.211,0.0968666666666666,0.11852,0.42248,0.2470133333333333,0.42588,0.4034933333333333,0.1918266666666666,0.3282133333333333,0.1667333333333333,0.0993466666666666,0.2911733333333333
Max Violations Committee,0.6470533333333334,0.0,0.44364,0.6429866666666667,0.5691333333333334,0.6114266666666667,0.6345333333333333,0.6334133333333334,0.4871733333333333,0.60828,0.46108,0.49508,0.6176666666666667,0.5536266666666667,0.6272266666666667,0.6342533333333333,0.57
Random Choice,0.4442933333333333,0.44364,0.0,0.4434533333333333,0.4457866666666666,0.4466533333333333,0.44384,0.44432,0.44492,0.4438266666666666,0.4427733333333333,0.4449333333333333,0.4428666666666667,0.4441333333333333,0.4451733333333333,0.44376,0.44224
Borda ranking,0.08344,0.6429866666666667,0.4434533333333333,0.0,0.2713333333333333,0.1979466666666666,0.0847866666666666,0.08572,0.4462133333333333,0.2170133333333333,0.4014133333333333,0.42708,0.1638266666666666,0.3293733333333333,0.1274533333333333,0.0845733333333333,0.2836933333333333
Plurality ranking,0.2801333333333333,0.5691333333333334,0.4457866666666666,0.2713333333333333,0.0,0.14208,0.30448,0.3076266666666666,0.4633333333333333,0.3533466666666666,0.4136933333333333,0.44892,0.3308666666666666,0.4090133333333333,0.32124,0.30472,0.3790933333333333
STV,0.211,0.6114266666666667,0.4466533333333333,0.1979466666666666,0.14208,0.0,0.2386133333333333,0.24128,0.4434133333333333,0.30464,0.41776,0.4262933333333333,0.27408,0.37064,0.2574933333333333,0.2386266666666666,0.3413066666666666
Approval Voting (AV),0.0968666666666666,0.6345333333333333,0.44384,0.0847866666666666,0.30448,0.2386133333333333,0.0,0.0557066666666666,0.4387866666666666,0.2248133333333333,0.41004,0.4194666666666666,0.16016,0.3339866666666666,0.1276933333333333,0.0073333333333333,0.278
Proportional Approval Voting (PAV),0.11852,0.6334133333333334,0.44432,0.08572,0.3076266666666666,0.24128,0.0557066666666666,0.0,0.4423066666666667,0.1802533333333333,0.40572,0.4232,0.1438533333333333,0.315,0.0832,0.05024,0.2801066666666666
Approval Chamberlin-Courant (CC),0.42248,0.4871733333333333,0.44492,0.4462133333333333,0.4633333333333333,0.4434133333333333,0.4387866666666666,0.4423066666666667,0.0,0.4393733333333333,0.6666666666666666,0.02288,0.46652,0.2112266666666666,0.4481866666666667,0.4392666666666667,0.4464266666666667
Lexicographic Chamberlin-Courant (lex-CC),0.2470133333333333,0.60828,0.4438266666666666,0.2170133333333333,0.3533466666666666,0.30464,0.2248133333333333,0.1802533333333333,0.4393733333333333,0.0,0.40636,0.4269333333333333,0.1963466666666666,0.2328666666666666,0.1408666666666666,0.2211733333333333,0.3157466666666667
Sequential Approval Chamberlin-Courant (seq-CC),0.42588,0.46108,0.4427733333333333,0.4014133333333333,0.4136933333333333,0.41776,0.41004,0.40572,0.6666666666666666,0.40636,0.0,0.6549333333333334,0.37864,0.5452133333333333,0.3990533333333333,0.40936,0.4062
Monroe's Approval Rule (Monroe),0.4034933333333333,0.49508,0.4449333333333333,0.42708,0.44892,0.4262933333333333,0.4194666666666666,0.4232,0.02288,0.4269333333333333,0.6549333333333334,0.0,0.4497866666666666,0.2105866666666666,0.4303866666666666,0.4199733333333333,0.4334
Greedy Monroe,0.1918266666666666,0.6176666666666667,0.4428666666666667,0.1638266666666666,0.3308666666666666,0.27408,0.16016,0.1438533333333333,0.46652,0.1963466666666666,0.37864,0.4497866666666666,0.0,0.3314133333333333,0.14244,0.1584266666666666,0.2985466666666667
Minimax Approval Voting (MAV),0.3282133333333333,0.5536266666666667,0.4441333333333333,0.3293733333333333,0.4090133333333333,0.37064,0.3339866666666666,0.315,0.2112266666666666,0.2328666666666666,0.5452133333333333,0.2105866666666666,0.3314133333333333,0.0,0.30228,0.3329466666666666,0.3755733333333333
Method of Equal Shares (aka Rule X) with Phragmén phase,0.1667333333333333,0.6272266666666667,0.4451733333333333,0.1274533333333333,0.32124,0.2574933333333333,0.1276933333333333,0.0832,0.4481866666666667,0.1408666666666666,0.3990533333333333,0.4303866666666666,0.14244,0.30228,0.0,0.1234933333333333,0.2899066666666666
E Pluribus Hugo (EPH),0.0993466666666666,0.6342533333333333,0.44376,0.0845733333333333,0.30472,0.2386266666666666,0.0073333333333333,0.05024,0.4392666666666667,0.2211733333333333,0.40936,0.4199733333333333,0.1584266666666666,0.3329466666666666,0.1234933333333333,0.0,0.2787466666666666
Random Serial Dictator,0.2911733333333333,0.57,0.44224,0.2836933333333333,0.3790933333333333,0.3413066666666666,0.278,0.2801066666666666,0.4464266666666667,0.3157466666666667,0.4062,0.4334,0.2985466666666667,0.3755733333333333,0.2899066666666666,0.2787466666666666,0.0
NN-all,0.0437306666666666,0.6396279999999999,0.4435913333333333,0.0675266666666666,0.2924666666666666,0.2238386666666666,0.0700693333333333,0.0944513333333333,0.4317653333333333,0.23534,0.4173893333333334,0.412486,0.1744146666666667,0.3304406666666666,0.14769,0.0728059999999999,0.2832273333333333
