Unnamed: 0,Min Violations Committee,Max Violations Committee,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV),Method of Equal Shares (aka Rule X) with Phragmén phase,E Pluribus Hugo (EPH),Random Serial Dictator
Min Violations Committee,0.0,0.65208,0.44524,0.0935466666666666,0.39708,0.3322266666666666,0.0304133333333333,0.0888933333333333,0.4322533333333333,0.1072266666666666,0.44508,0.4179066666666666,0.1477733333333333,0.2729066666666667,0.1055066666666666,0.0411866666666666,0.2750533333333333
Max Violations Committee,0.65208,0.0,0.44392,0.6355866666666666,0.4834666666666666,0.5364533333333333,0.6427733333333333,0.6355466666666667,0.4824266666666666,0.6322,0.4252,0.4873466666666666,0.62748,0.6289866666666667,0.63236,0.6416933333333333,0.6225466666666667
Random Choice,0.44524,0.44392,0.0,0.44464,0.4451066666666666,0.4447866666666666,0.44492,0.4443466666666666,0.4432933333333333,0.44416,0.44412,0.4430133333333333,0.4437466666666667,0.4446933333333333,0.4442133333333333,0.4446266666666666,0.44516
Borda ranking,0.0935466666666666,0.6355866666666666,0.44464,0.0,0.4344,0.35552,0.0642933333333333,0.0093866666666666,0.4452,0.01376,0.4309333333333333,0.43732,0.0783733333333333,0.2535866666666667,0.01204,0.0529733333333333,0.27496
Plurality ranking,0.39708,0.4834666666666666,0.4451066666666666,0.4344,0.0,0.17524,0.40744,0.4328666666666667,0.47392,0.4438533333333333,0.41364,0.4676666666666667,0.4354533333333333,0.45732,0.4426266666666666,0.4106666666666667,0.4287066666666667
STV,0.3322266666666666,0.5364533333333333,0.4447866666666666,0.35552,0.17524,0.0,0.3425866666666666,0.35552,0.4309733333333333,0.3631866666666666,0.4528533333333333,0.4254266666666667,0.3742933333333333,0.3957733333333333,0.3621333333333333,0.3444933333333333,0.3973466666666667
Approval Voting (AV),0.0304133333333333,0.6427733333333333,0.44492,0.0642933333333333,0.40744,0.3425866666666666,0.0,0.0594,0.4358,0.0777333333333333,0.4418266666666666,0.4214666666666666,0.12424,0.2667733333333333,0.0760133333333333,0.01132,0.2724533333333333
Proportional Approval Voting (PAV),0.0888933333333333,0.6355466666666667,0.4443466666666666,0.0093866666666666,0.4328666666666667,0.35552,0.0594,0.0,0.4439333333333333,0.0183333333333333,0.4318933333333333,0.4346933333333333,0.0815466666666666,0.2542266666666666,0.0166666666666666,0.04808,0.2740133333333333
Approval Chamberlin-Courant (CC),0.4322533333333333,0.4824266666666666,0.4432933333333333,0.4452,0.47392,0.4309733333333333,0.4358,0.4439333333333333,0.0,0.4444133333333333,0.6666666666666666,0.0145866666666666,0.48052,0.28804,0.4443866666666666,0.4394,0.4449333333333333
Lexicographic Chamberlin-Courant (lex-CC),0.1072266666666666,0.6322,0.44416,0.01376,0.4438533333333333,0.3631866666666666,0.0777333333333333,0.0183333333333333,0.4444133333333333,0.0,0.43128,0.44016,0.0704933333333333,0.2499066666666666,0.0018,0.0664133333333333,0.2765866666666666
Sequential Approval Chamberlin-Courant (seq-CC),0.44508,0.4252,0.44412,0.4309333333333333,0.41364,0.4528533333333333,0.4418266666666666,0.4318933333333333,0.6666666666666666,0.43128,0.0,0.66348,0.39188,0.5645733333333334,0.4314266666666667,0.4382,0.4321066666666666
Monroe's Approval Rule (Monroe),0.4179066666666666,0.4873466666666666,0.4430133333333333,0.43732,0.4676666666666667,0.4254266666666667,0.4214666666666666,0.4346933333333333,0.0145866666666666,0.44016,0.66348,0.0,0.4772266666666667,0.2819466666666667,0.4396,0.42512,0.4375066666666666
Greedy Monroe,0.1477733333333333,0.62748,0.4437466666666667,0.0783733333333333,0.4354533333333333,0.3742933333333333,0.12424,0.0815466666666666,0.48052,0.0704933333333333,0.39188,0.4772266666666667,0.0,0.3157733333333333,0.0710533333333333,0.1165866666666666,0.2855866666666666
Minimax Approval Voting (MAV),0.2729066666666667,0.6289866666666667,0.4446933333333333,0.2535866666666667,0.45732,0.3957733333333333,0.2667733333333333,0.2542266666666666,0.28804,0.2499066666666666,0.5645733333333334,0.2819466666666667,0.3157733333333333,0.0,0.2504133333333333,0.2650533333333333,0.3198266666666666
Method of Equal Shares (aka Rule X) with Phragmén phase,0.1055066666666666,0.63236,0.4442133333333333,0.01204,0.4426266666666666,0.3621333333333333,0.0760133333333333,0.0166666666666666,0.4443866666666666,0.0018,0.4314266666666667,0.4396,0.0710533333333333,0.2504133333333333,0.0,0.0646933333333333,0.2763333333333333
E Pluribus Hugo (EPH),0.0411866666666666,0.6416933333333333,0.4446266666666666,0.0529733333333333,0.4106666666666667,0.3444933333333333,0.01132,0.04808,0.4394,0.0664133333333333,0.4382,0.42512,0.1165866666666666,0.2650533333333333,0.0646933333333333,0.0,0.2724133333333333
Random Serial Dictator,0.2750533333333333,0.6225466666666667,0.44516,0.27496,0.4287066666666667,0.3973466666666667,0.2724533333333333,0.2740133333333333,0.4449333333333333,0.2765866666666666,0.4321066666666666,0.4375066666666666,0.2855866666666666,0.3198266666666666,0.2763333333333333,0.2724133333333333,0.0
NN-all,0.0305959999999999,0.6427533333333335,0.4448973333333334,0.0641819999999999,0.4074266666666667,0.3425806666666667,0.0002159999999999,0.0592886666666666,0.4358293333333333,0.077622,0.441832,0.421496,0.1241739999999999,0.2667093333333333,0.075902,0.011226,0.2724313333333333
NN-root,0.2203731055313826,0.5857370963235001,0.4453481564275545,0.2094726757414873,0.4353665189679719,0.3588286562080023,0.2203731055313826,0.2095398719944646,0.4331743243782682,0.2083636049126448,0.4760315622796162,0.4280321477519193,0.2473174723563929,0.3184244141950421,0.208390882599497,0.2180438571979828,0.3414354716378587
