Unnamed: 0,Min Violations Committee,Max Violations Committee,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV),Method of Equal Shares (aka Rule X) with Phragmén phase,E Pluribus Hugo (EPH),Random Serial Dictator
Min Violations Committee,0.0,0.7293714285714286,0.4885371428571428,0.2747542857142857,0.3992685714285714,0.3519657142857142,0.3050742857142857,0.3226857142857143,0.2601257142857143,0.3829142857142857,0.5705371428571429,0.2601257142857143,0.4143085714285714,0.2639885714285714,0.3426857142857142,0.3105942857142857,0.46192
Max Violations Committee,0.7293714285714286,0.0,0.4896228571428571,0.5618857142857143,0.51256,0.5664685714285714,0.5770057142857142,0.5587885714285714,0.7710971428571428,0.5353142857142857,0.3233828571428571,0.7710971428571428,0.4956342857142857,0.7566514285714285,0.5448114285714286,0.5700342857142857,0.5014057142857142
Random Choice,0.4885371428571428,0.4896228571428571,0.0,0.4910171428571429,0.4908457142857143,0.4912342857142857,0.4885714285714285,0.4886057142857143,0.4867314285714286,0.4896228571428571,0.4910742857142857,0.4867314285714286,0.4895314285714285,0.4875085714285714,0.4895314285714285,0.4880685714285714,0.4920571428571428
Borda ranking,0.2747542857142857,0.5618857142857143,0.4910171428571429,0.0,0.2993942857142857,0.2732914285714286,0.1810628571428571,0.1897142857142857,0.4948457142857143,0.29416,0.3962628571428571,0.4948457142857143,0.3073371428571428,0.4784571428571428,0.2145714285714285,0.1821371428571428,0.4441942857142857
Plurality ranking,0.3992685714285714,0.51256,0.4908457142857143,0.2993942857142857,0.0,0.1584571428571428,0.38872,0.3890628571428571,0.5278171428571429,0.4190742857142857,0.4275314285714285,0.5278171428571429,0.4155314285714285,0.51848,0.39352,0.3878171428571428,0.4716457142857143
STV,0.3519657142857142,0.5664685714285714,0.4912342857142857,0.2732914285714286,0.1584571428571428,0.0,0.3581028571428571,0.3610514285714286,0.47144,0.3977714285714285,0.4573257142857143,0.47144,0.4055885714285714,0.4642285714285714,0.3677828571428571,0.35872,0.4668685714285714
Approval Voting (AV),0.3050742857142857,0.5770057142857142,0.4885714285714285,0.1810628571428571,0.38872,0.3581028571428571,0.0,0.0800228571428571,0.4622171428571429,0.2548114285714286,0.4137142857142857,0.4622171428571429,0.2822971428571428,0.4452342857142857,0.1423542857142857,0.02024,0.4374171428571428
Proportional Approval Voting (PAV),0.3226857142857143,0.5587885714285714,0.4886057142857143,0.1897142857142857,0.3890628571428571,0.3610514285714286,0.0800228571428571,0.0,0.4829485714285714,0.20848,0.3882971428571428,0.4829485714285714,0.2786285714285714,0.4606514285714285,0.0874057142857142,0.0695428571428571,0.4377714285714286
Approval Chamberlin-Courant (CC),0.2601257142857143,0.7710971428571428,0.4867314285714286,0.4948457142857143,0.5278171428571429,0.47144,0.4622171428571429,0.4829485714285714,0.0,0.4881714285714286,0.7566514285714285,0.0,0.5374171428571428,0.0361485714285714,0.4960342857142857,0.4708457142857143,0.4897828571428571
Lexicographic Chamberlin-Courant (lex-CC),0.3829142857142857,0.5353142857142857,0.4896228571428571,0.29416,0.4190742857142857,0.3977714285714285,0.2548114285714286,0.20848,0.4881714285714286,0.0,0.3831314285714285,0.4881714285714286,0.33272,0.4524,0.1923657142857142,0.2494057142857143,0.4521942857142857
