Method,violation_rate-mean,violation_rate-std,condorcet_loser-mean,condorcet_loser-std,condorcet_winner-mean,condorcet_winner-std,consensus_committee-mean,consensus_committee-std,dummetts_condition-mean,dummetts_condition-std,fixed_majority-mean,fixed_majority-std,local_stability-mean,local_stability-std,majority-mean,majority-std,majority_loser-mean,majority_loser-std,solid_coalitions-mean,solid_coalitions-std,strong_pareto_efficiency-mean,strong_pareto_efficiency-std,strong_unanimity-mean,strong_unanimity-std
Neural Network,0.2808554545454545,0.28941361303189594,0.031030000000000002,0.17046211262866368,0.8821619999999999,0.31988417110355116,0.0,0.0,0.253998,0.4348271039151223,0.725028,0.44590841753005994,0.45007,0.4964578612871824,0.010275999999999999,0.10071274734067164,0.12164800000000002,0.3258787155210444,0.19708199999999998,0.3973706127258799,0.41811600000000004,0.4920480012986797,0.0,0.0
Random Choice,0.2987854545454545,0.29318780988331633,0.03912,0.193880441509674,0.91012,0.2860097648682169,0.0,0.0,0.27496,0.4464941191102266,0.74576,0.43543314343298967,0.48932,0.49988592458674924,0.01112,0.1048634617013923,0.14192,0.3489680695994508,0.2156,0.4112379359931892,0.45872,0.4982930479145911,0.0,0.0
Borda ranking,0.04168363636363637,0.1294712985353674,0.0,0.0,0.1708,0.3763341068784905,0.0,0.0,0.0518,0.22162301324544165,0.13028,0.336611232135843,0.07088,0.2566242887959528,4e-05,0.006324428827966461,0.0,0.0,0.0322,0.17653090381004383,0.00252,0.05013631019530322,0.0,0.0
Plurality ranking,0.15599636363636368,0.16196365387650055,0.00416,0.06436376620426888,0.75312,0.4311963190937486,0.0,0.0,0.00012,0.010953793863318344,0.62088,0.485168038518591,0.01444,0.11929579372299975,0.0,0.0,0.05472,0.22743289471840852,0.0,0.0,0.26852,0.4431895865201708,0.0,0.0
Approval Voting (AV),0.05211272727272728,0.13860087556364548,0.0,0.0,0.21572,0.41132089856937937,0.0,0.0,0.0538,0.22562260525046376,0.161,0.3675309510775265,0.10932,0.3120402820150484,4e-05,0.006324428827966486,0.00056,0.023657692195139635,0.0328,0.1781127732645761,0.0,0.0,0.0,0.0
Proportional Approval Voting (PAV),0.07678545454545455,0.15942519352815,0.0,0.0,0.34776,0.4762593646324432,0.0,0.0,0.08556,0.2797132217111091,0.26952,0.44371045694232253,0.08288,0.2757007537167278,0.00052,0.022797578818808683,0.00048,0.021903643532522825,0.05792,0.2335921094557158,0.0,0.0,0.0,0.0
Approval Chamberlin-Courant (CC),0.2837127272727273,0.27598318503566416,0.0022,0.046852534616613796,0.90716,0.29020808810226006,0.0,0.0,0.26496,0.44131190602565323,0.74408,0.4363770773081789,0.38444,0.486462625902551,0.01088,0.10373825523883067,0.12148,0.3266842659205208,0.20624,0.4046048225121041,0.4794,0.4995754597655927,0.0,0.0
Lexicographic Chamberlin-Courant (lex-CC),0.14193090909090908,0.19769861641819544,0.0,0.0,0.61636,0.48627188937865296,0.0,0.0,0.16248,0.3688905658863361,0.51332,0.4998225461102098,0.13652,0.3433399038854033,0.00528,0.07247152268306331,0.00604,0.07748237477002723,0.12124,0.32640597788645725,0.0,0.0,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.2416654545454545,0.2657856129932826,0.00024,0.015490074241269592,0.85432,0.3527851153322335,0.0,0.0,0.23676,0.42509375718772613,0.70592,0.45562808693058027,0.32604,0.468762112803536,0.00832,0.09083379106915647,0.09956,0.29941243527953043,0.18036,0.3844870224077292,0.2468,0.4311493476743474,0.0,0.0
Monroe's Approval Rule (Monroe),0.21504727272727273,0.25001471863524016,0.00028,0.01673085771860036,0.80332,0.3974883364327367,0.0,0.0,0.19092,0.39302614874845765,0.6586,0.4741793331641531,0.23644,0.42489542995897045,0.00604,0.07748237477002615,0.02468,0.1551479861293633,0.14632,0.3534267358307499,0.29892,0.45778470223458445,0.0,0.0
Greedy Monroe,0.12898545454545454,0.20995144911925784,8e-05,0.008943914131968109,0.55656,0.4967906665790755,0.0,0.0,0.13228,0.3387949255817505,0.45224,0.4977137554861124,0.13204,0.3385342499660372,0.00176,0.041915419597092385,0.01,0.09949874371067512,0.09424,0.29216232200605874,0.03964,0.19511194325306605,0.0,0.0
Minimax Approval Voting (MAV),0.28057454545454547,0.27662662571605856,0.00216,0.04642557915633206,0.90004,0.299946659257989,0.0,0.0,0.26344,0.4404989970475774,0.73788,0.4397875687192148,0.379,0.4851381246613339,0.0108,0.1033603405566857,0.12004,0.32500830512468126,0.20508,0.40376006934809194,0.46788,0.4989672390047383,0.0,0.0
