Method,violation_rate-mean,violation_rate-std,condorcet_loser-mean,condorcet_loser-std,condorcet_winner-mean,condorcet_winner-std,consensus_committee-mean,consensus_committee-std,dummetts_condition-mean,dummetts_condition-std,fixed_majority-mean,fixed_majority-std,local_stability-mean,local_stability-std,majority-mean,majority-std,majority_loser-mean,majority_loser-std,solid_coalitions-mean,solid_coalitions-std,strong_pareto_efficiency-mean,strong_pareto_efficiency-std,strong_unanimity-mean,strong_unanimity-std
Neural Network,0.034925454545454544,0.09618125863123138,3.0000000000000004e-05,0.003313508952360992,0.001124,0.033206328812596934,0.0,0.0,0.127918,0.3339982155115178,0.0,0.0,0.12731,0.33331965738222613,0.0,0.0,0.0,0.0,0.12731,0.33331965738222613,0.00048800000000000004,0.020836476902617085,0.0,0.0
Random Choice,0.2985090909090909,0.32411109050566006,0.14844,0.35553560496801934,0.80264,0.39800631954784865,0.0,0.0,0.3736,0.4837592789808023,0.70336,0.45677643371787996,0.36132,0.48038303217336153,0.00328,0.05717728220193448,0.16612,0.37218832007460156,0.36132,0.48038303217336153,0.36352,0.4810126917244518,0.0,0.0
Borda ranking,0.04316727272727272,0.13889430425676558,0.0,0.0,0.16076,0.3673094368513145,0.0,0.0,0.0544,0.22680529094353943,0.13484,0.3415525939003488,0.05416,0.22633314914078928,0.0,0.0,0.01636,0.1268556281763013,0.05416,0.22633314914078928,0.00016,0.01264809867133878,0.0,0.0
Plurality ranking,0.14658181818181817,0.18384445920490144,0.03736,0.18964237501146144,0.62052,0.4852575909762928,0.0,0.0,0.0044,0.06618640343755698,0.5442,0.4980425283045809,0.0,0.0,0.0,0.0,0.1298,0.3360832634927705,0.0,0.0,0.27612,0.4470768900312531,0.0,0.0
Approval Voting (AV),0.09291636363636363,0.18640341973652982,0.00072,0.02682315417694589,0.20348,0.40258649952525816,0.0,0.0,0.21836,0.41313304200939494,0.17044,0.37601889101475344,0.21448,0.4104611182560817,0.00012,0.010953793863312123,0.0,0.0,0.21448,0.4104611182560817,0.0,0.0,0.0,0.0
Proportional Approval Voting (PAV),0.09291636363636363,0.18640341973652982,0.00072,0.02682315417694589,0.20348,0.40258649952525816,0.0,0.0,0.21836,0.41313304200939494,0.17044,0.37601889101475344,0.21448,0.4104611182560817,0.00012,0.010953793863312123,0.0,0.0,0.21448,0.4104611182560817,0.0,0.0,0.0,0.0
Approval Chamberlin-Courant (CC),0.29831636363636366,0.32481036734416774,0.152,0.3590208907570384,0.80276,0.39791504419922574,0.0,0.0,0.37116,0.4831151564586194,0.70356,0.4566873398726519,0.35856,0.4795776541916587,0.00388,0.062168686651713066,0.1682,0.37404379422730555,0.35856,0.4795776541916587,0.3628,0.4808078202359742,0.0,0.0
Lexicographic Chamberlin-Courant (lex-CC),0.09291636363636363,0.18640341973652982,0.00072,0.02682315417694589,0.20348,0.40258649952525816,0.0,0.0,0.21836,0.41313304200939494,0.17044,0.37601889101475344,0.21448,0.4104611182560817,0.00012,0.010953793863312123,0.0,0.0,0.21448,0.4104611182560817,0.0,0.0,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.29236727272727275,0.3228415058414056,0.1338,0.3404373070037348,0.79548,0.4033504302713084,0.0,0.0,0.36924,0.48259902859414866,0.69916,0.4586232597677747,0.35876,0.4796365941002136,0.00408,0.06374443975751248,0.16724,0.373190008440747,0.35876,0.4796365941002136,0.32952,0.4700389022198083,0.0,0.0
Monroe's Approval Rule (Monroe),0.29816727272727267,0.3247646527112752,0.15192,0.3589433292317326,0.80248,0.3981279311979424,0.0,0.0,0.37096,0.4830617749315962,0.70328,0.4568120418728485,0.35836,0.4795186236216243,0.00384,0.061848641052159814,0.16792,0.3737952295040369,0.35836,0.4795186236216243,0.36272,0.4807849847904621,0.0,0.0
Greedy Monroe,0.1386509090909091,0.23106269592421647,0.00424,0.0649770913476336,0.38688,0.48703579498834104,0.0,0.0,0.2534,0.4349579749815367,0.34308,0.4747379420268525,0.24868,0.43224791219848635,0.0004,0.019995999599928687,0.0398,0.19548902782511576,0.24868,0.43224791219848635,0.0,0.0,0.0,0.0
Minimax Approval Voting (MAV),0.29831636363636366,0.32481036734416774,0.152,0.3590208907570384,0.80276,0.39791504419922574,0.0,0.0,0.37116,0.4831151564586194,0.70356,0.4566873398726519,0.35856,0.4795776541916587,0.00388,0.062168686651713066,0.1682,0.37404379422730555,0.35856,0.4795776541916587,0.3628,0.4808078202359742,0.0,0.0
