Method,violation_rate-mean,violation_rate-std,condorcet_loser-mean,condorcet_loser-std,condorcet_winner-mean,condorcet_winner-std,consensus_committee-mean,consensus_committee-std,dummetts_condition-mean,dummetts_condition-std,fixed_majority-mean,fixed_majority-std,local_stability-mean,local_stability-std,majority-mean,majority-std,majority_loser-mean,majority_loser-std,solid_coalitions-mean,solid_coalitions-std,strong_pareto_efficiency-mean,strong_pareto_efficiency-std,strong_unanimity-mean,strong_unanimity-std
Neural Network,0.028923090909090902,0.08762088487336682,6.000000000000001e-06,0.0009486643241949071,0.001082,0.032390469557828996,0.0,0.0,0.10595399999999999,0.3077785889539255,0.0,0.0,0.10550799999999998,0.3072067259210534,0.0,0.0,0.0,0.0,0.10550799999999998,0.3072067259210534,9.600000000000002e-05,0.008298558928978851,0.0,0.0
Random Choice,0.31231636363636367,0.3294209938050506,0.14892,0.3560095976234686,0.80956,0.3926481967360185,0.0,0.0,0.37896,0.4851281463695607,0.73012,0.4438972691963633,0.36436,0.4812502367791994,0.00392,0.06248706746201038,0.25388,0.43522976184992046,0.36436,0.4812502367791994,0.3814,0.48573041905981584,0.0,0.0
Borda ranking,0.03772,0.13143454748417224,0.0,0.0,0.13444,0.3411244441549621,0.0,0.0,0.0488,0.21544966929656995,0.1168,0.3211818176672546,0.0486,0.21503032344299097,0.0,0.0,0.01764,0.13163901549316062,0.0486,0.21503032344299097,4e-05,0.00632442882796565,0.0,0.0
Plurality ranking,0.1524109090909091,0.1888051870009163,0.03484,0.18337441042847233,0.61328,0.4869986053367357,0.0,0.0,0.00488,0.06968633725486244,0.55116,0.49737576780532566,0.0,0.0,0.0,0.0,0.18104,0.3850513191770171,0.0,0.0,0.29132,0.45437061700766607,0.0,0.0
Approval Voting (AV),0.0702109090909091,0.1659032360069156,0.00048,0.02190364353252844,0.14884,0.3559306876345807,0.0,0.0,0.16736,0.373296973467584,0.12564,0.33144319332284555,0.165,0.37118054905926634,0.0,0.0,0.0,0.0,0.165,0.37118054905926634,0.0,0.0,0.0,0.0
Proportional Approval Voting (PAV),0.0702109090909091,0.1659032360069156,0.00048,0.02190364353252844,0.14884,0.3559306876345807,0.0,0.0,0.16736,0.373296973467584,0.12564,0.33144319332284555,0.165,0.37118054905926634,0.0,0.0,0.0,0.0,0.165,0.37118054905926634,0.0,0.0,0.0,0.0
Approval Chamberlin-Courant (CC),0.3110727272727273,0.32968022076274606,0.15036,0.3574239365235829,0.80756,0.3942167505320449,0.0,0.0,0.37436,0.4839572195969491,0.72956,0.44418712993507964,0.36136,0.4803945778211193,0.00428,0.06528155635398333,0.25464,0.4356586627165644,0.36136,0.4803945778211193,0.37832,0.4849680170897635,0.0,0.0
Lexicographic Chamberlin-Courant (lex-CC),0.0702109090909091,0.1659032360069156,0.00048,0.02190364353252844,0.14884,0.3559306876345807,0.0,0.0,0.16736,0.373296973467584,0.12564,0.33144319332284555,0.165,0.37118054905926634,0.0,0.0,0.0,0.0,0.165,0.37118054905926634,0.0,0.0,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.3096945454545455,0.3280357306941124,0.13888,0.3458212625042605,0.81032,0.39204782565404583,0.0,0.0,0.37624,0.4844413921208966,0.73276,0.44251868028368907,0.36268,0.48077356166905466,0.00416,0.06436376620426609,0.25744,0.43722379441192255,0.36268,0.48077356166905466,0.36148,0.4804291931180475,0.0,0.0
Monroe's Approval Rule (Monroe),0.3104836363636364,0.32958994456234625,0.15016,0.35722818253878474,0.8064,0.395119020043268,0.0,0.0,0.37352,0.4837383689557493,0.7284,0.44478471196743913,0.3608,0.48023261030471787,0.00416,0.06436376620426743,0.25348,0.4350033213666725,0.3608,0.48023261030471787,0.3776,0.4847867985001918,0.0,0.0
Greedy Monroe,0.12300363636363637,0.22477797541918923,0.00372,0.06087825227450632,0.34144,0.47419271019273296,0.0,0.0,0.21676,0.4120377439021292,0.31028,0.46260817286345834,0.21196,0.4086966581709232,0.0002,0.014140721339451403,0.05672,0.23130681269695694,0.21196,0.4086966581709232,0.0,0.0,0.0,0.0
Minimax Approval Voting (MAV),0.3110727272727273,0.32968022076274606,0.15036,0.3574239365235829,0.80756,0.3942167505320449,0.0,0.0,0.37436,0.4839572195969491,0.72956,0.44418712993507964,0.36136,0.4803945778211193,0.00428,0.06528155635398333,0.25464,0.4356586627165644,0.36136,0.4803945778211193,0.37832,0.4849680170897635,0.0,0.0
