Method,violation_rate-mean,violation_rate-std,condorcet_loser-mean,condorcet_loser-std,condorcet_winner-mean,condorcet_winner-std,consensus_committee-mean,consensus_committee-std,dummetts_condition-mean,dummetts_condition-std,fixed_majority-mean,fixed_majority-std,local_stability-mean,local_stability-std,majority-mean,majority-std,majority_loser-mean,majority_loser-std,solid_coalitions-mean,solid_coalitions-std,strong_pareto_efficiency-mean,strong_pareto_efficiency-std,strong_unanimity-mean,strong_unanimity-std
Neural Network,0.0011856363636363638,0.018357693974913523,2.9999999999999997e-05,0.0017723218237371877,0.00817,0.08990888235096237,0.0,0.0,4.000000000000001e-06,0.0006324428827966619,0.0,0.0,0.002828,0.052008413317093286,2.0000000000000003e-06,0.00031622144139831313,0.00042000000000000007,0.017553436438900165,4.000000000000001e-06,0.0006324428827966619,0.001584,0.03911047258636412,0.0,0.0
Random Choice,0.22055999999999998,0.22763058914935463,0.05284,0.22371395665003604,0.89968,0.30042619326554687,0.0,0.0,0.02248,0.14823848892911795,0.77188,0.41962038272704455,0.39732,0.48934325130740336,0.01536,0.12297995934299782,0.10052,0.3006920843654009,0.02248,0.14823848892911795,0.1436,0.3506836751262351,0.0,0.0
Borda ranking,0.026872727272727267,0.08242488515404306,0.0,0.0,0.15764,0.36440311524455654,0.0,0.0,0.0012,0.034620225302555194,0.12668,0.3326141572453513,0.00736,0.08547415047836905,0.00064,0.025290124554855294,0.0,0.0,0.0012,0.034620225302555194,0.00088,0.02965173856623104,0.0,0.0
Plurality ranking,0.12636363636363637,0.13514299808904304,0.00516,0.07164757078924766,0.70088,0.4578724992832783,0.0,0.0,0.0,0.0,0.60504,0.4888420996600825,0.01556,0.12376544913664826,0.0,0.0,0.02068,0.14231070795973141,0.0,0.0,0.04268,0.20213465215048498,0.0,0.0
Approval Voting (AV),0.061978181818181814,0.10448757307435609,0.00032,0.017885681423971924,0.35824,0.47948316174813344,0.0,0.0,4e-05,0.006324428827966244,0.30072,0.45857113036043273,0.021,0.14338409953690812,0.0,0.0,0.0014,0.03739037309253832,4e-05,0.006324428827966244,0.0,0.0,0.0,0.0
Proportional Approval Voting (PAV),0.08427272727272726,0.10737681185447792,8e-05,0.008943914131967502,0.50092,0.4999991535991971,0.0,0.0,0.00096,0.03096899094255977,0.41912,0.4934150642206898,0.0024,0.04893097178679799,0.00052,0.022797578818810404,0.00204,0.04512026595667491,0.00096,0.03096899094255977,0.0,0.0,0.0,0.0
Approval Chamberlin-Courant (CC),0.13521090909090908,0.14225493684551552,8e-05,0.008943914131967502,0.75864,0.42790810976178495,0.0,0.0,0.0144,0.11913286700149009,0.6546,0.47549851734783294,0.0192,0.1372274025112767,0.01004,0.09969552848551012,0.00936,0.09629325210003657,0.0144,0.11913286700149009,0.0066,0.08097184695928163,0.0,0.0
Lexicographic Chamberlin-Courant (lex-CC),0.1300909090909091,0.13458676730484698,8e-05,0.008943914131967502,0.73464,0.4415247109732905,0.0,0.0,0.01364,0.1159911651808083,0.634,0.4817094560001297,0.018,0.1329511188369362,0.0094,0.09649683932650159,0.0076,0.08684607072287483,0.01364,0.1159911651808083,0.0,0.0,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.12837090909090906,0.1346828053506581,0.00012,0.010953793863315,0.73012,0.44389726919636435,0.0,0.0,0.00744,0.08593396534550403,0.63112,0.482501342588912,0.01156,0.10689418319067115,0.00484,0.06940154465141231,0.01064,0.10260014814801523,0.00744,0.08593396534550403,0.0088,0.09339464652754115,0.0,0.0
Monroe's Approval Rule (Monroe),0.11577454545454545,0.1365835415776879,8e-05,0.008943914131967502,0.66148,0.47320630765031746,0.0,0.0,0.00876,0.09318402438188181,0.56412,0.4958715817629087,0.01392,0.11715900989681519,0.00588,0.07645538306751076,0.00464,0.06795932901377001,0.00876,0.09318402438188181,0.00588,0.07645538306751373,0.0,0.0
Greedy Monroe,0.11378181818181815,0.12290420175092644,0.00012,0.010953793863315,0.66092,0.4733970359010987,0.0,0.0,0.00328,0.057177282201928935,0.56632,0.4955821401141118,0.00568,0.07515143112408729,0.00172,0.04143720067766175,0.0068,0.08218126307133163,0.00328,0.057177282201928935,0.00348,0.05888879010472659,0.0,0.0
Minimax Approval Voting (MAV),0.2203090909090909,0.22651956401854825,0.05484,0.22766768413628538,0.90232,0.2968814874659054,0.0,0.0,0.022,0.14668333238643075,0.77424,0.41808183696506335,0.39404,0.48864350850073646,0.015,0.12155245781143413,0.09872,0.2982857046524948,0.022,0.14668333238643075,0.14024,0.34723585989924954,0.0,0.0
