Method,violation_rate-mean,violation_rate-std,condorcet_loser-mean,condorcet_loser-std,condorcet_winner-mean,condorcet_winner-std,consensus_committee-mean,consensus_committee-std,dummetts_condition-mean,dummetts_condition-std,fixed_majority-mean,fixed_majority-std,local_stability-mean,local_stability-std,majority-mean,majority-std,majority_loser-mean,majority_loser-std,solid_coalitions-mean,solid_coalitions-std,strong_pareto_efficiency-mean,strong_pareto_efficiency-std,strong_unanimity-mean,strong_unanimity-std
Neural Network,0.000995818181818182,0.019751529431568812,4.000000000000001e-06,0.0006324428827966059,0.000606,0.02397036601451341,0.0,0.0,8.200000000000001e-05,0.009044408118533864,0.0,0.0,0.005674,0.07510140067687174,4e-05,0.0063244288279667325,0.0015240000000000002,0.03899610381657011,8.200000000000001e-05,0.009044408118533864,0.002942,0.05415326529147059,0.0,0.0
Random Choice,0.22865818181818182,0.26101580709259264,0.08248,0.27509461935851875,0.87316,0.33279365138177247,0.0,0.0,0.05308,0.2241930275454715,0.76124,0.4263257702742584,0.34808,0.47636153665040215,0.03872,0.19292682965313152,0.14816,0.3552585177022667,0.05308,0.2241930275454715,0.15724,0.36402689790722564,0.0,0.0
Borda ranking,0.02530181818181819,0.08119259472712685,0.0,0.0,0.1466,0.3537067146662051,0.0,0.0,0.0018,0.04238820590683079,0.12164,0.32686956175209414,0.00468,0.06825025714235233,0.00068,0.026067941997779176,0.0,0.0,0.0018,0.04238820590683079,0.00112,0.03344765462630304,0.0,0.0
Plurality ranking,0.11653454545454546,0.14407380273943166,0.0112,0.10523573537540332,0.62208,0.48486748045225014,0.0,0.0,0.0,0.0,0.54612,0.49786840188952663,0.00432,0.06558458355435635,0.0,0.0,0.04336,0.20366617392196737,0.0,0.0,0.0548,0.22758945494024443,0.0,0.0
Approval Voting (AV),0.04327999999999999,0.09457616096171483,0.00016,0.012648098671339082,0.25288,0.43466274926651416,0.0,0.0,0.0002,0.01414072133945171,0.21072,0.4078199131969876,0.00892,0.09402358002116555,8e-05,0.008943914131968036,0.00292,0.05395807261198497,0.0002,0.01414072133945171,0.0,0.0,0.0,0.0
Proportional Approval Voting (PAV),0.0733127272727273,0.12196478140662963,0.00028,0.016730857718601694,0.42324,0.49407277034860614,0.0,0.0,0.00564,0.07488785215240817,0.35752,0.4792697044463536,0.00692,0.0828982122847133,0.00272,0.05208264202208678,0.00448,0.06678270434774797,0.00564,0.07488785215240817,0.0,0.0,0.0,0.0
Approval Chamberlin-Courant (CC),0.14374545454545457,0.18175785113731913,0.00044,0.020971561696736606,0.7342,0.44175825968500665,0.0,0.0,0.04076,0.19773371589088196,0.64632,0.47811134435400404,0.04612,0.20974495369379917,0.02984,0.17014574458388526,0.0298,0.17003517283194633,0.04076,0.19773371589088196,0.01296,0.11310189388336851,0.0,0.0
Lexicographic Chamberlin-Courant (lex-CC),0.1355054545454545,0.16935308533764126,0.0004,0.019995999599923885,0.70204,0.4573618243798023,0.0,0.0,0.03816,0.1915823958509366,0.6182,0.48582791191944363,0.04296,0.20276695588782512,0.02788,0.16462899380120105,0.02276,0.14913746142398474,0.03816,0.1915823958509366,0.0,0.0,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.13195272727272728,0.16948964771198052,0.00016,0.012648098671339855,0.69504,0.4603904846974276,0.0,0.0,0.02272,0.14900940104572605,0.6146,0.4866896752552027,0.02692,0.16184966357703107,0.01528,0.12266426374456005,0.03304,0.17874103725786525,0.02272,0.14900940104572605,0.021,0.1433840995369068,0.0,0.0
Monroe's Approval Rule (Monroe),0.10573090909090908,0.1673012788586433,0.00052,0.02279757881880763,0.56036,0.49634329893731133,0.0,0.0,0.02476,0.15539286470106436,0.48224,0.4996844828489681,0.03084,0.17288404900398952,0.01724,0.13016444368568497,0.00784,0.08819599990928512,0.02476,0.15539286470106436,0.01448,0.11945848483890069,0.0,0.0
Greedy Monroe,0.09970545454545454,0.1440450117874118,0.00016,0.012648098671339855,0.55516,0.4969480600625818,0.0,0.0,0.01028,0.10086784224913548,0.4834,0.49972436402471804,0.01316,0.11395970515931805,0.0056,0.07462332075161329,0.01436,0.11896970370643493,0.01028,0.10086784224913548,0.00436,0.06588619278725323,0.0,0.0
Minimax Approval Voting (MAV),0.19740727272727276,0.2421873839536003,0.06608,0.24842188631438528,0.826,0.37910948286737817,0.0,0.0,0.04944,0.21678488508198257,0.72276,0.4476359931909541,0.26228,0.4398740747078275,0.0362,0.18678747281334795,0.1108,0.313884309897746,0.04944,0.21678488508198257,0.04848,0.21477823353399936,0.0,0.0
