Method,violation_rate-mean,violation_rate-std,condorcet_loser-mean,condorcet_loser-std,condorcet_winner-mean,condorcet_winner-std,consensus_committee-mean,consensus_committee-std,dummetts_condition-mean,dummetts_condition-std,fixed_majority-mean,fixed_majority-std,local_stability-mean,local_stability-std,majority-mean,majority-std,majority_loser-mean,majority_loser-std,solid_coalitions-mean,solid_coalitions-std,strong_pareto_efficiency-mean,strong_pareto_efficiency-std,strong_unanimity-mean,strong_unanimity-std
Neural Network,0.0009516363636363636,0.016403444234876677,0.0,0.0,0.007942,0.08866208612848565,0.0,0.0,4e-05,0.006324428827965583,0.0,0.0,0.001506,0.03859475572558532,0.0,0.0,0.00018600000000000002,0.013177826050601919,4e-05,0.006324428827965583,0.0007540000000000001,0.027354361023039397,0.0,0.0
Random Choice,0.2273818181818182,0.22858563581230956,0.05896,0.23554982148151227,0.90892,0.2877228416375329,0.0,0.0,0.02476,0.15539286470106192,0.79784,0.40161092415428423,0.42472,0.494300436576731,0.01716,0.1298673723458116,0.11916,0.3239766880502064,0.02476,0.15539286470106192,0.12492,0.3306281802872033,0.0,0.0
Borda ranking,0.02553090909090909,0.07711667384125458,0.0,0.0,0.15016,0.3572281825387853,0.0,0.0,0.00072,0.026823154176945346,0.1238,0.32935324501215235,0.0046,0.0676671264352342,0.00028,0.016730857718601003,0.0,0.0,0.00072,0.026823154176945346,0.00056,0.02365769219513667,0.0,0.0
Plurality ranking,0.1232872727272727,0.1317727451791268,0.00412,0.06405486398391938,0.68308,0.46527595424649365,0.0,0.0,0.0,0.0,0.6038,0.4891069003807601,0.01316,0.11395970515931131,0.0,0.0,0.02168,0.145636456974228,0.0,0.0,0.03032,0.1714663162256821,0.0,0.0
Approval Voting (AV),0.054334545454545455,0.0987081160405142,0.0002,0.01414072133945462,0.31348,0.46390763046110334,0.0,0.0,0.0,0.0,0.26612,0.4419277606124385,0.01636,0.12685562817630136,0.0,0.0,0.00152,0.038957535856358465,0.0,0.0,0.0,0.0,0.0,0.0
Proportional Approval Voting (PAV),0.0792290909090909,0.1061628403584371,8e-05,0.008943914131969995,0.46564,0.49881799326004245,0.0,0.0,0.00112,0.0334476546263027,0.39972,0.4898407104354528,0.00184,0.0428557394056003,0.00044,0.02097156169673659,0.00156,0.039466015760400236,0.00112,0.0334476546263027,0.0,0.0,0.0,0.0
Approval Chamberlin-Courant (CC),0.13836,0.14251233209213607,8e-05,0.008943914131969995,0.76588,0.4234475476372187,0.0,0.0,0.01584,0.12485629499551817,0.6774,0.4674711114068058,0.02092,0.14311657346368822,0.01076,0.10317084084178622,0.00996,0.09930155285792841,0.01584,0.12485629499551817,0.00528,0.07247152268306306,0.0,0.0
Lexicographic Chamberlin-Courant (lex-CC),0.13267272727272725,0.135493717531289,8e-05,0.008943914131969995,0.73892,0.43922344381867456,0.0,0.0,0.0148,0.12075164595149124,0.6538,0.4757578795984473,0.01904,0.13666557137770258,0.01004,0.0996955284855144,0.00792,0.08864126352888785,0.0148,0.12075164595149124,0.0,0.0,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.12995636363636365,0.13489367204339303,4e-05,0.006324428827966557,0.72936,0.4442904347383861,0.0,0.0,0.00824,0.09039968141535185,0.64732,0.47780416239301393,0.012,0.10888526071053738,0.0056,0.0746233207516125,0.01164,0.10725908073446677,0.00824,0.09039968141535185,0.00708,0.08384434149063665,0.0,0.0
Monroe's Approval Rule (Monroe),0.1148909090909091,0.13827289670208726,8e-05,0.008943914131969995,0.64708,0.4778780949154539,0.0,0.0,0.00984,0.0987075194703881,0.56532,0.4957149358249967,0.0158,0.12470108259352165,0.00616,0.07824355820131239,0.00388,0.062168686651712816,0.00984,0.0987075194703881,0.0058,0.07593655246321615,0.0,0.0
Greedy Monroe,0.11091636363636366,0.12157007918815195,4e-05,0.006324428827966557,0.63744,0.48073927070705486,0.0,0.0,0.00316,0.056124989086865314,0.5606,0.49631405380060084,0.0054,0.07328601503696015,0.00176,0.041915419597093426,0.00624,0.07874682469789081,0.00316,0.056124989086865314,0.00228,0.04769488022837405,0.0,0.0
Minimax Approval Voting (MAV),0.22567272727272727,0.22721287822830155,0.05796,0.2336677949568234,0.90876,0.2879501040111734,0.0,0.0,0.02488,0.15575938366594053,0.79792,0.4015515827387882,0.41756,0.49315681724995764,0.01704,0.12942039406520678,0.11416,0.31800549429221786,0.02488,0.15575938366594053,0.11924,0.3240707058652688,0.0,0.0
