Method,violation_rate-mean,violation_rate-std,condorcet_loser-mean,condorcet_loser-std,condorcet_winner-mean,condorcet_winner-std,consensus_committee-mean,consensus_committee-std,dummetts_condition-mean,dummetts_condition-std,fixed_majority-mean,fixed_majority-std,local_stability-mean,local_stability-std,majority-mean,majority-std,majority_loser-mean,majority_loser-std,solid_coalitions-mean,solid_coalitions-std,strong_pareto_efficiency-mean,strong_pareto_efficiency-std,strong_unanimity-mean,strong_unanimity-std
Neural Network,0.01432672727272727,0.07065302466345263,0.0,0.0,0.00891,0.09384114791819294,0.0,0.0,0.04266,0.202088889797808,0.0,0.0,0.07893,0.2696290987074645,1.6000000000000003e-05,0.002529771531186344,3.6e-05,0.004318516408350213,0.024522,0.15466254736121338,0.0025199999999999997,0.05011329957376339,0.0,0.0
Random Choice,0.30984,0.2951449830083303,0.04348,0.20393501317824622,0.92028,0.27085922838251486,0.0,0.0,0.2866,0.45217301998234294,0.78912,0.4079333592635294,0.50376,0.49998586220007124,0.01356,0.11565520481156165,0.17708,0.3817363928158501,0.22376,0.41676307705940513,0.4506,0.4975536553981117,0.0,0.0
Borda ranking,0.03556363636363636,0.11945360610038232,0.0,0.0,0.1462,0.3533066090521962,0.0,0.0,0.0442,0.20553919334280107,0.11732,0.32180120820160957,0.05556,0.2290700469289101,0.0,0.0,4e-05,0.006324428827966858,0.02648,0.16055780765817995,0.0014,0.03739037309254154,0.0,0.0
Plurality ranking,0.1514727272727273,0.1599386583815915,0.004,0.06311893535224682,0.73176,0.4430432285906192,0.0,0.0,0.00016,0.012648098671338622,0.632,0.4822613399393169,0.01096,0.1041147367090577,0.0,0.0,0.058,0.23374344910604503,0.0,0.0,0.22932,0.4203954538288818,0.0,0.0
Approval Voting (AV),0.04400727272727273,0.12843236651147263,0.0,0.0,0.18188,0.38574559699363203,0.0,0.0,0.0454,0.20817982611198674,0.14264,0.3497053479717599,0.08692,0.28171779070557423,8e-05,0.008943914131967035,0.00028,0.016730857718598956,0.02688,0.1617326979926804,0.0,0.0,0.0,0.0
Proportional Approval Voting (PAV),0.06481818181818183,0.148841558261734,0.0,0.0,0.29176,0.4545724391118291,0.0,0.0,0.0712,0.2571586280877891,0.23584,0.42452266653266874,0.06736,0.250644430219415,0.00036,0.01897025039370984,0.00048,0.021903643532526166,0.046,0.20948508300113608,0.0,0.0,0.0,0.0
Approval Chamberlin-Courant (CC),0.29210181818181824,0.27431045839142865,0.00136,0.036853092136209215,0.92104,0.269676321541238,0.0,0.0,0.27084,0.44439362551687356,0.792,0.40587682860686464,0.39068,0.48790279523685853,0.01268,0.11188930958762935,0.14656,0.35366674483197763,0.21136,0.4082731321064947,0.4666,0.4988831927415696,0.0,0.0
Lexicographic Chamberlin-Courant (lex-CC),0.14184000000000002,0.1985148559184655,0.0,0.0,0.60716,0.488381750682916,0.0,0.0,0.15808,0.3648159996490537,0.52844,0.4991905111276782,0.13376,0.34039427492251884,0.00556,0.07435782675683736,0.0088,0.09339464652753857,0.11844,0.32312840543657767,0.0,0.0,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.2476290909090909,0.2649446351822715,4e-05,0.006324428827965965,0.86472,0.34202239926650174,0.0,0.0,0.23548,0.4242984440225639,0.74532,0.4356811880262416,0.32672,0.4690139034187223,0.0094,0.0964968393265023,0.1254,0.3311719190994439,0.18024,0.38438722975672107,0.2366,0.4249946352603236,0.0,0.0
Monroe's Approval Rule (Monroe),0.21049454545454543,0.2480686529927194,0.00036,0.018970250393709847,0.78704,0.40939960722988283,0.0,0.0,0.18532,0.38855694254515444,0.67552,0.46818023196202185,0.22852,0.4198792797936061,0.00648,0.08023720832633664,0.0238,0.15242558840297635,0.14196,0.34900910933664514,0.26644,0.44209696492957995,0.0,0.0
Greedy Monroe,0.11924363636363634,0.2012128869079948,0.0,0.0,0.51836,0.49966279669404257,0.0,0.0,0.11452,0.318441783690447,0.4422,0.4966479235836669,0.11424,0.318102534413016,0.00148,0.038442289213828154,0.00984,0.09870751947038806,0.08116,0.27308067379442863,0.02988,0.17025623512812574,0.0,0.0
Minimax Approval Voting (MAV),0.2896545454545455,0.2749010796995664,0.00136,0.036853092136209215,0.91552,0.2781063278676274,0.0,0.0,0.26928,0.4435857094182523,0.78724,0.4092593094847712,0.38712,0.48709147559770505,0.01256,0.11136537343357872,0.14508,0.35218147821825463,0.20988,0.4072227714654823,0.45816,0.49824633907334975,0.0,0.0
