Method,violation_rate-mean,violation_rate-std,condorcet_loser-mean,condorcet_loser-std,condorcet_winner-mean,condorcet_winner-std,consensus_committee-mean,consensus_committee-std,dummetts_condition-mean,dummetts_condition-std,fixed_majority-mean,fixed_majority-std,local_stability-mean,local_stability-std,majority-mean,majority-std,majority_loser-mean,majority_loser-std,solid_coalitions-mean,solid_coalitions-std,strong_pareto_efficiency-mean,strong_pareto_efficiency-std,strong_unanimity-mean,strong_unanimity-std
Neural Network,0.034262181818181824,0.10418054713293588,0.0,0.0,0.014743999999999998,0.12037650076231468,0.0,0.0,0.137524,0.3443992869020466,8.000000000000001e-06,0.001079638589395093,0.13212200000000002,0.33862290666202777,0.0,0.0,2.0000000000000005e-05,0.002390745430557538,0.089588,0.2855900345472545,0.0028779999999999995,0.05352690556869864,0.0,0.0
Random Choice,0.33282909090909096,0.31102903298613865,0.0544,0.22680529094353896,0.89844,0.3020688107036968,4e-05,0.0063244288279661895,0.44872,0.4973634099931162,0.74824,0.43402408043795615,0.4636,0.49867327981349496,0.00636,0.07949559987820597,0.1938,0.39527403152745794,0.36568,0.4816203251525072,0.48184,0.4996701055695845,0.0,0.0
Borda ranking,0.04785454545454546,0.14461696763945608,0.0,0.0,0.16556,0.37168519798347227,4e-05,0.0063244288279661895,0.09636,0.2950843106639136,0.12948,0.33573044187270445,0.0736,0.2611188235268168,0.0,0.0,0.0014,0.03739037309253903,0.05736,0.2325292033271768,0.0026,0.050923864739427664,0.0,0.0
Plurality ranking,0.1624581818181818,0.17247614215313128,0.01252,0.11119015064293915,0.73172,0.44306415065984844,0.0,0.0,0.00156,0.0394660157603988,0.61012,0.4877228573687875,0.00216,0.0464255791563282,0.0,0.0,0.09952,0.29935893105104,0.0,0.0,0.32944,0.4700098790451019,0.0,0.0
Approval Voting (AV),0.07633454545454546,0.17233139250737634,0.0,0.0,0.20148,0.4011057336913049,4e-05,0.0063244288279661895,0.17996,0.3841541336494084,0.15268,0.3596787700156915,0.17864,0.38305058464903813,4e-05,0.00632442882796642,0.00052,0.022797578818807684,0.12632,0.33220965910095623,0.0,0.0,0.0,0.0
Proportional Approval Voting (PAV),0.08986545454545454,0.18145160761413567,0.0,0.0,0.28824,0.45294337659358813,4e-05,0.0063244288279661895,0.18848,0.39109498795041214,0.22188,0.41551084895595525,0.15648,0.36330979838154837,4e-05,0.006324428827966795,0.00044,0.02097156169673661,0.13292,0.33948825252131953,0.0,0.0,0.0,0.0
Approval Chamberlin-Courant (CC),0.33313818181818183,0.3116956518780821,0.05516,0.22829230035198433,0.89936,0.300851442409656,4e-05,0.0063244288279661895,0.45256,0.4977443584813256,0.74784,0.4342526158815613,0.46424,0.49871958293216967,0.0076,0.08684607072287182,0.19204,0.3939043518418745,0.3678,0.48220655325298023,0.47788,0.49951046595651394,0.0,0.0
Lexicographic Chamberlin-Courant (lex-CC),0.18445818181818183,0.2266046975542579,0.0,0.0,0.66232,0.4729188277072694,4e-05,0.0063244288279661895,0.30872,0.461965325105668,0.56212,0.49612609848711764,0.23456,0.42372350229847444,0.00312,0.05576975524421678,0.02372,0.15217543034276917,0.23444,0.4236483050833552,0.0,0.0,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.30324,0.29945510429008615,0.01184,0.10816568032422504,0.8666,0.3400065293491222,4e-05,0.0063244288279661895,0.44304,0.4967449631350367,0.7234,0.4473169346224975,0.44104,0.4965115491103958,0.00576,0.0756757715520636,0.1782,0.38268101599120347,0.361,0.4802905370709807,0.30472,0.4602887372074565,0.0,0.0
Monroe's Approval Rule (Monroe),0.3224909090909091,0.3085424817787426,0.04964,0.21720006998153354,0.88996,0.3129396082313954,4e-05,0.0063244288279661895,0.43764,0.49609598909891794,0.73956,0.4388747046709678,0.447,0.4971830648765388,0.00672,0.0816997037938453,0.16004,0.36664314857901154,0.3548,0.47845267268570024,0.462,0.4985539088202919,0.0,0.0
Greedy Monroe,0.14774909090909089,0.23333653427899684,0.00016,0.012648098671339366,0.49984,0.49999997440000127,4e-05,0.0063244288279661895,0.2574,0.43720160109500955,0.41604,0.49290031284231267,0.21928,0.41375872389594703,0.001,0.031606961258560794,0.01856,0.13496490803171163,0.19188,0.39377920920230436,0.02104,0.14351765884381254,0.0,0.0
Minimax Approval Voting (MAV),0.25395999999999996,0.2941985566036346,0.02764,0.1639391057679552,0.78068,0.41378585959409653,4e-05,0.0063244288279661895,0.38304,0.4861279239047964,0.65396,0.47570612609052415,0.35448,0.4783554427409857,0.00492,0.06996994783476097,0.08816,0.28352744911210553,0.30092,0.45865799197221996,0.19972,0.3997898467945696,0.0,0.0
