Method,violation_rate-mean,violation_rate-std,condorcet_loser-mean,condorcet_loser-std,condorcet_winner-mean,condorcet_winner-std,consensus_committee-mean,consensus_committee-std,dummetts_condition-mean,dummetts_condition-std,fixed_majority-mean,fixed_majority-std,local_stability-mean,local_stability-std,majority-mean,majority-std,majority_loser-mean,majority_loser-std,solid_coalitions-mean,solid_coalitions-std,strong_pareto_efficiency-mean,strong_pareto_efficiency-std,strong_unanimity-mean,strong_unanimity-std
Neural Network,0.039718,0.12669581181263811,8.200000000000001e-05,0.008151229097581468,0.015064,0.12154139303772789,0.0,0.0,0.142386,0.3494366397443285,0.000428,0.018771758715067654,0.133036,0.33960533572519724,9.600000000000002e-05,0.00925920184635348,0.0037240000000000003,0.060705157006799015,0.11197399999999999,0.31532578703404973,0.030107999999999996,0.17085742773191415,0.0,0.0
Random Choice,0.35942545454545455,0.37577447549136844,0.04728,0.21223713529915203,0.75808,0.42824608999961705,0.0,0.0,0.61836,0.48578895664673627,0.66504,0.4719764807700436,0.4628,0.49861423966824914,0.17892,0.38328531618107564,0.355,0.47851332269851815,0.42504,0.4943490653375351,0.40588,0.4910615293423123,0.03728,0.18944709446181382
Borda ranking,0.04532363636363636,0.15455524508436158,0.0,0.0,0.14012,0.34711148871790365,0.0,0.0,0.07872,0.269301246933622,0.109,0.31163921447718584,0.06756,0.2509893352316276,0.0,0.0,0.01104,0.10448980045917262,0.05588,0.22968984653225902,0.03624,0.1868867635762065,0.0,0.0
Plurality ranking,0.2033709090909091,0.23110630003605445,0.00056,0.023657692195131516,0.69048,0.46229575987673055,0.0,0.0,0.25932,0.4382614945441369,0.61012,0.48772285736878374,0.00012,0.010953793863315419,0.0,0.0,0.31244,0.46348812972929015,0.0,0.0,0.32804,0.4694994764640446,0.036,0.18629009635516616
Approval Voting (AV),0.06757454545454546,0.16546736297047204,0.00012,0.010953793863315183,0.10988,0.3127401247041447,0.0,0.0,0.20208,0.4015515827387883,0.0674,0.2507134619441671,0.19464,0.39592331378692736,0.0026,0.05092386473942832,0.00064,0.02529012455485589,0.16596,0.37204472634356556,0.0,0.0,0.0,0.0
Proportional Approval Voting (PAV),0.07295272727272728,0.17820325624959102,8e-05,0.008943914131968685,0.13944,0.3464050900318698,0.0,0.0,0.20504,0.40373084895751427,0.08876,0.28439701545551943,0.19124,0.39327758949633596,0.00612,0.07799067636583817,0.00536,0.07301554902896265,0.16644,0.37247513527749226,0.0,0.0,0.0,0.0
Approval Chamberlin-Courant (CC),0.35969818181818186,0.375540803201517,0.04728,0.2122371352991525,0.76188,0.4259329355662361,0.0,0.0,0.61528,0.48652905524754747,0.66756,0.4710877268620515,0.46152,0.49851709057961574,0.17804,0.3825464133933236,0.35516,0.4785617769944085,0.42268,0.49398544270043343,0.40988,0.49181133130502247,0.0374,0.18973992726889555
Lexicographic Chamberlin-Courant (lex-CC),0.19856000000000004,0.27395583109573307,4e-05,0.006324428827966042,0.55184,0.49730535327904385,0.0,0.0,0.3818,0.48582791191944397,0.48028,0.4996109702558698,0.2714,0.4446819537602424,0.0844,0.2779867622747053,0.15904,0.3657133828560834,0.25536,0.4360633788797094,0.0,0.0,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.3362872727272727,0.3698630231549469,0.03152,0.17471831501020707,0.74356,0.43666752386689894,0.0,0.0,0.58092,0.4934085058042629,0.65356,0.47583539843102357,0.42168,0.49382788256633,0.16368,0.36998494239625207,0.33932,0.47347855030605884,0.38808,0.4873129524238406,0.33944,0.4735192566306466,0.0374,0.18973992726889513
Monroe's Approval Rule (Monroe),0.22376363636363636,0.3244601512914814,0.01664,0.12791837397341274,0.53388,0.498850824996857,0.0,0.0,0.39516,0.48888503188375587,0.44172,0.49659182594957973,0.34524,0.4754464663870624,0.07852,0.26898812167079633,0.148,0.35509998591948866,0.308,0.4616665463296774,0.19424,0.39561448709566505,0.0,0.0
Greedy Monroe,0.1103490909090909,0.23494495449529992,0.00012,0.010953793863314541,0.2764,0.44721699431030715,0.0,0.0,0.2392,0.4265950773274593,0.2124,0.4090064058177509,0.21156,0.408414454200689,0.02504,0.15624659484289105,0.04584,0.2091379793342547,0.18688,0.38981516850946685,0.0164,0.12700803124216595,0.0,0.0
Minimax Approval Voting (MAV),0.2906872727272727,0.33767794312452876,0.0214,0.1447136482851688,0.70976,0.45387304656695787,0.0,0.0,0.52364,0.4994408377376415,0.61828,0.4858084412606338,0.39428,0.48869548964569504,0.12768,0.3337331532827208,0.24924,0.4325730255112974,0.35844,0.47954224673125034,0.19484,0.39607748534845094,0.0,0.0
