Method,violation_rate-mean,violation_rate-std,condorcet_loser-mean,condorcet_loser-std,condorcet_winner-mean,condorcet_winner-std,consensus_committee-mean,consensus_committee-std,dummetts_condition-mean,dummetts_condition-std,fixed_majority-mean,fixed_majority-std,local_stability-mean,local_stability-std,majority-mean,majority-std,majority_loser-mean,majority_loser-std,solid_coalitions-mean,solid_coalitions-std,strong_pareto_efficiency-mean,strong_pareto_efficiency-std,strong_unanimity-mean,strong_unanimity-std
Neural Network,0.02098509090909091,0.07553568245734209,2.0000000000000003e-06,0.0003162214413982972,0.000344,0.017999345213019536,4e-05,0.006324428827965743,0.097552,0.29670790769151606,0.0,0.0,0.06638000000000001,0.2489450913216278,0.0,0.0,0.0,0.0,0.06638000000000001,0.2489450913216278,0.000138,0.011654421213607772,0.0,0.0
Random Choice,0.2952363636363637,0.3345405750684607,0.1818,0.38567960796499684,0.7772,0.4161251734755365,4e-05,0.006324428827966913,0.3634,0.48097862738378716,0.71128,0.4531674763263364,0.29908,0.45785494820959305,0.0108,0.10336034055668702,0.29824,0.4574854122264079,0.29908,0.45785494820959305,0.30668,0.46111536257216185,0.0,0.0
Borda ranking,0.03145818181818182,0.12018200503205435,0.0,0.0,0.12088,0.32598776909568605,4e-05,0.006324428827965744,0.0436,0.20420342798291746,0.10656,0.30855302040331284,0.02464,0.1550253863081597,0.0,0.0,0.0256,0.15793872229442896,0.02464,0.1550253863081597,8e-05,0.008943914131967498,0.0,0.0
Plurality ranking,0.13714545454545454,0.18703845694424973,0.03928,0.1942603448982639,0.55084,0.49740857893682805,0.0,0.0,0.00304,0.055052324201605926,0.5004,0.49999984000006364,0.0,0.0,0.0,0.0,0.19772,0.3982798031536164,0.0,0.0,0.21732,0.41242213519636933,0.0,0.0
Approval Voting (AV),0.06173818181818181,0.16188217524137538,0.00204,0.04512026595667637,0.14056,0.3475670962562458,4e-05,0.006324428827965744,0.16428,0.37052946117691277,0.12224,0.32756279153767276,0.12472,0.33040115254042224,0.00052,0.02279757881881157,0.0,0.0,0.12472,0.33040115254042224,0.0,0.0,0.0,0.0
Proportional Approval Voting (PAV),0.06173818181818181,0.16188217524137538,0.00204,0.04512026595667637,0.14056,0.3475670962562458,4e-05,0.006324428827965744,0.16428,0.37052946117691277,0.12224,0.32756279153767276,0.12472,0.33040115254042224,0.00052,0.02279757881881157,0.0,0.0,0.12472,0.33040115254042224,0.0,0.0,0.0,0.0
Approval Chamberlin-Courant (CC),0.2954581818181818,0.33537041276870844,0.17932,0.38362004327194105,0.77572,0.41710727828699745,8e-05,0.008943914131966997,0.36684,0.4819423351397854,0.71076,0.453409552612154,0.30156,0.4589352529497308,0.01196,0.10870583425006228,0.29876,0.4577143895487978,0.30156,0.4589352529497308,0.30348,0.459760687314626,0.0,0.0
Lexicographic Chamberlin-Courant (lex-CC),0.06173818181818181,0.16188217524137538,0.00204,0.04512026595667637,0.14056,0.3475670962562458,4e-05,0.006324428827965744,0.16428,0.37052946117691277,0.12224,0.32756279153767276,0.12472,0.33040115254042224,0.00052,0.02279757881881157,0.0,0.0,0.12472,0.33040115254042224,0.0,0.0,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.27873090909090903,0.329461950432612,0.13884,0.3457794881133911,0.75064,0.4326425665603969,8e-05,0.008943914131966997,0.35996,0.47998833152480713,0.69108,0.4620480858092899,0.29892,0.45778470223458634,0.01164,0.10725908073447045,0.29064,0.45405769501239623,0.29892,0.45778470223458634,0.22532,0.41779288840283996,0.0,0.0
Monroe's Approval Rule (Monroe),0.29287272727272723,0.3351161045515107,0.17828,0.382748274457175,0.77032,0.420627029088649,8e-05,0.008943914131966997,0.3636,0.48103538331399986,0.70536,0.45588076335806954,0.29912,0.4578724992832768,0.01168,0.10744104243723282,0.29336,0.455301999117117,0.29912,0.4578724992832768,0.30068,0.4585537455958543,0.0,0.0
Greedy Monroe,0.10895272727272727,0.22133316649816173,0.00864,0.09254917827837593,0.31344,0.4638915459459148,4e-05,0.006324428827965744,0.20424,0.4031451629376213,0.2878,0.45273740733446083,0.16156,0.36804669051625233,0.00192,0.04377571929734126,0.05928,0.23614800782559475,0.16156,0.36804669051625233,0.0,0.0,0.0,0.0
Minimax Approval Voting (MAV),0.2954581818181818,0.33537041276870844,0.17932,0.38362004327194105,0.77572,0.41710727828699745,8e-05,0.008943914131966997,0.36684,0.4819423351397854,0.71076,0.453409552612154,0.30156,0.4589352529497308,0.01196,0.10870583425006228,0.29876,0.4577143895487978,0.30156,0.4589352529497308,0.30348,0.459760687314626,0.0,0.0
