Method,violation_rate-mean,violation_rate-std,condorcet_loser-mean,condorcet_loser-std,condorcet_winner-mean,condorcet_winner-std,consensus_committee-mean,consensus_committee-std,dummetts_condition-mean,dummetts_condition-std,fixed_majority-mean,fixed_majority-std,local_stability-mean,local_stability-std,majority-mean,majority-std,majority_loser-mean,majority_loser-std,solid_coalitions-mean,solid_coalitions-std,strong_pareto_efficiency-mean,strong_pareto_efficiency-std,strong_unanimity-mean,strong_unanimity-std
Neural Network,0.0015483636363636366,0.02437443487776121,0.00011000000000000003,0.0071981562903756496,0.008535999999999998,0.09174195030348602,0.0,0.0,0.00010400000000000001,0.010118284478443757,0.0,0.0,0.005172,0.06994984576581201,5.800000000000002e-05,0.007503197214766132,0.000724,0.025121795476083557,0.00010400000000000001,0.010118284478443757,0.0022240000000000003,0.04636726964796245,0.0,0.0
Random Choice,0.21196363636363635,0.21652265317827493,0.04956,0.21703411344760523,0.90408,0.294481499588631,0.0,0.0,0.01964,0.13875975785507091,0.76616,0.4232716083084521,0.3772,0.48468563007374116,0.0136,0.11582331371536025,0.06744,0.25078246828671147,0.01964,0.13875975785507091,0.11428,0.3181510358303812,0.0,0.0
Borda ranking,0.02748,0.08318987877665285,0.0,0.0,0.16268,0.36907345827085897,0.0,0.0,0.00136,0.03685309213621264,0.1286,0.33475668775989814,0.00668,0.08145782712544018,0.0006,0.0244875478559962,0.0,0.0,0.00136,0.03685309213621264,0.001,0.0316069612585627,0.0,0.0
Plurality ranking,0.12803636363636361,0.13372686836142275,0.00552,0.07409135982016452,0.71508,0.45137633256532284,0.0,0.0,0.0,0.0,0.61208,0.48727617795249056,0.0144,0.11913286700148772,0.0,0.0,0.02008,0.1402739947388509,0.0,0.0,0.04124,0.19884481989733352,0.0,0.0
Approval Voting (AV),0.06363272727272727,0.10534127720817503,0.00016,0.0126480986713397,0.36992,0.48278276025550315,0.0,0.0,4e-05,0.006324428827966751,0.30452,0.46020383483841043,0.02384,0.1525504978687365,0.0,0.0,0.00144,0.03792000000000217,4e-05,0.006324428827966751,0.0,0.0,0.0,0.0
Proportional Approval Voting (PAV),0.08567636363636365,0.10933631715382418,0.00012,0.01095379386331036,0.51128,0.4998727454063095,0.0,0.0,0.00152,0.0389575358563593,0.42292,0.49402294845469874,0.00244,0.049336055780743175,0.00072,0.026823154176945113,0.00192,0.04377571929734049,0.00152,0.0389575358563593,0.0,0.0,0.0,0.0
Approval Chamberlin-Courant (CC),0.1346981818181818,0.1405260936836091,0.0002,0.01414072133944928,0.761,0.42647274238801597,0.0,0.0,0.01388,0.11699292970088654,0.65112,0.4766159309130622,0.01864,0.13524995526800462,0.00924,0.09567979096964759,0.00864,0.09254917827837837,0.01388,0.11699292970088654,0.00508,0.0710928519613691,0.0,0.0
Lexicographic Chamberlin-Courant (lex-CC),0.12972363636363635,0.1337786255927653,0.0002,0.01414072133944928,0.73712,0.44019780281139964,0.0,0.0,0.01304,0.11344583905985553,0.6304,0.48269642633863213,0.01724,0.13016444368568558,0.0088,0.09339464652753852,0.00712,0.08407916269800203,0.01304,0.11344583905985553,0.0,0.0,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.12742181818181816,0.13131302410227164,0.00012,0.010953793863311162,0.73148,0.44318958652016927,0.0,0.0,0.00684,0.08242095849966362,0.62604,0.4838531992247034,0.01036,0.1012554709633311,0.00464,0.06795932901377068,0.00992,0.09910395350341417,0.00684,0.08242095849966362,0.0054,0.07328601503696093,0.0,0.0
Monroe's Approval Rule (Monroe),0.11734909090909093,0.1387073356255691,0.0002,0.01414072133944928,0.67112,0.4698062851857491,0.0,0.0,0.01,0.09949874371067625,0.56712,0.4954744247688149,0.0156,0.12392191089556567,0.00652,0.08048285283211612,0.00484,0.069401544651417,0.01,0.09949874371067625,0.00544,0.07355546478679577,0.0,0.0
Greedy Monroe,0.11405090909090908,0.12196318757888135,0.00012,0.010953793863311162,0.66608,0.4716115282730262,0.0,0.0,0.0034,0.058210308365448285,0.56508,0.49574650134918774,0.00568,0.07515143112408676,0.00212,0.0459946257730261,0.00676,0.08194084695681915,0.0034,0.058210308365448285,0.00192,0.04377571929734069,0.0,0.0
Minimax Approval Voting (MAV),0.2121309090909091,0.2179759440674002,0.05276,0.223553980953169,0.89996,0.3000533259272363,0.0,0.0,0.01992,0.13972542216787423,0.76252,0.42553877567147413,0.38508,0.486614214342231,0.01368,0.11615876032397458,0.06748,0.250851449268321,0.01992,0.13972542216787423,0.11212,0.3155140339192476,0.0,0.0
