Method,violation_rate-mean,violation_rate-std,condorcet_loser-mean,condorcet_loser-std,condorcet_winner-mean,condorcet_winner-std,consensus_committee-mean,consensus_committee-std,dummetts_condition-mean,dummetts_condition-std,fixed_majority-mean,fixed_majority-std,local_stability-mean,local_stability-std,majority-mean,majority-std,majority_loser-mean,majority_loser-std,solid_coalitions-mean,solid_coalitions-std,strong_pareto_efficiency-mean,strong_pareto_efficiency-std,strong_unanimity-mean,strong_unanimity-std
Neural Network,0.01410818181818182,0.06910332688927229,0.0,0.0,0.008574000000000002,0.09208224089441994,0.0,0.0,0.040726,0.19765407803886068,0.0,0.0,0.08097800000000002,0.272801021186,0.0,0.0,2.2e-05,0.002018142908135168,0.022712,0.1489829418816097,0.002178,0.04659817087296958,0.0,0.0
Random Choice,0.3099163636363636,0.2935102449104038,0.0412,0.19875250941815706,0.92156,0.26886272779993636,0.0,0.0,0.28884,0.4532234045148386,0.79488,0.40378928366171224,0.50308,0.49999051351009777,0.01276,0.11223717031360353,0.17232,0.3776583344770266,0.22336,0.4164976715421177,0.45108,0.4976010787769514,0.0,0.0
Borda ranking,0.035745454545454546,0.11911332790695295,0.0,0.0,0.14872,0.3558122561125915,0.0,0.0,0.0426,0.2019535590179146,0.1208,0.3258947069223987,0.05512,0.22821434135482405,4e-05,0.0063244288279660716,0.0,0.0,0.02452,0.15465694164824845,0.0014,0.03739037309253908,0.0,0.0
Plurality ranking,0.15250909090909093,0.15998371388230762,0.00396,0.06280380880170197,0.7314,0.44323136170626404,0.0,0.0,4e-05,0.006324428827965468,0.63312,0.4819533852977471,0.01164,0.10725908073446477,0.0,0.0,0.05628,0.23046162717469407,0.0,0.0,0.24116,0.4277871601625464,0.0,0.0
Approval Voting (AV),0.044069090909090905,0.12897834494209112,0.0,0.0,0.17944,0.3837203231521582,0.0,0.0,0.0454,0.20817982611198343,0.14348,0.3505616773122698,0.08968,0.2857227635313943,8e-05,0.008943914131968432,0.00048,0.0219036435325259,0.0262,0.15972964659070243,0.0,0.0,0.0,0.0
Proportional Approval Voting (PAV),0.06620727272727273,0.1501090588170795,0.0,0.0,0.29664,0.45677643371788035,0.0,0.0,0.07176,0.25809010519587783,0.2432,0.4290148715370135,0.06912,0.2536580879845294,0.0004,0.01999599959992152,0.00052,0.022797578818807805,0.04664,0.21086657013384413,0.0,0.0,0.0,0.0
Approval Chamberlin-Courant (CC),0.2930581818181818,0.2746682924333404,0.0014,0.03739037309254358,0.9202,0.2709833205199735,0.0,0.0,0.2752,0.44661500198710097,0.79352,0.4047789638803809,0.39336,0.48849555821927954,0.01208,0.10924318559983251,0.14856,0.3556542230875076,0.21284,0.4093154460804155,0.46648,0.4988751442997103,0.0,0.0
Lexicographic Chamberlin-Courant (lex-CC),0.14110545454545453,0.19720004496270427,0.0,0.0,0.60612,0.48860878583999634,0.0,0.0,0.15612,0.3629690697566431,0.52888,0.499165248790426,0.13192,0.33840377302857466,0.00572,0.07541406765321332,0.00712,0.08407916269800483,0.11628,0.32056038682288845,0.0,0.0,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.2491890909090909,0.2657663321395778,0.00012,0.010953793863311637,0.86516,0.34155259390034975,0.0,0.0,0.23948,0.42676612986507617,0.74896,0.4336114832426845,0.33188,0.4708881667657106,0.00992,0.09910395350340823,0.12052,0.32556862502394357,0.183,0.3866665229884083,0.24204,0.4283183843824631,0.0,0.0
Monroe's Approval Rule (Monroe),0.21002909090909092,0.24737811093785353,8e-05,0.008943914131968036,0.78312,0.41212020770633906,0.0,0.0,0.18696,0.38987941520427233,0.67424,0.46865810821969917,0.2264,0.418500943846016,0.00704,0.08360884163771247,0.0222,0.1473334992457419,0.142,0.3490501396647908,0.26828,0.44306415065984883,0.0,0.0
Greedy Monroe,0.11895636363636365,0.20046692419427872,0.0,0.0,0.51696,0.4997122756147879,0.0,0.0,0.11436,0.31824800140771076,0.44336,0.49678155199242996,0.1132,0.31683711903745315,0.00136,0.036853092136212205,0.00896,0.0942322577464737,0.08024,0.2716643929557872,0.03008,0.17080747524621068,0.0,0.0
Minimax Approval Voting (MAV),0.29076,0.2754450487422258,0.0014,0.03739037309254358,0.91464,0.279416660920552,0.0,0.0,0.27388,0.4459481422765599,0.78836,0.40847094192848127,0.38968,0.4876776574746544,0.01212,0.1094216870643022,0.14752,0.35462353221402765,0.21188,0.4086402642911806,0.45888,0.49830627690218243,0.0,0.0
