Method,violation_rate-mean,violation_rate-std,condorcet_loser-mean,condorcet_loser-std,condorcet_winner-mean,condorcet_winner-std,consensus_committee-mean,consensus_committee-std,dummetts_condition-mean,dummetts_condition-std,fixed_majority-mean,fixed_majority-std,local_stability-mean,local_stability-std,majority-mean,majority-std,majority_loser-mean,majority_loser-std,solid_coalitions-mean,solid_coalitions-std,strong_pareto_efficiency-mean,strong_pareto_efficiency-std,strong_unanimity-mean,strong_unanimity-std
Neural Network,0.0008747272727272728,0.01585851436044754,0.0,0.0,0.00017000000000000004,0.012718408207392765,0.0,0.0,0.0,0.0,0.0,0.0,0.005408,0.07333640597269933,0.0,0.0,0.0013120000000000002,0.0361923316801503,0.0,0.0,0.002732,0.05219651210468055,0.0,0.0
Random Choice,0.21925454545454545,0.24988417513775846,0.08416,0.2776276182227576,0.87296,0.33301777490105944,0.0,0.0,0.04364,0.2042928055512743,0.759,0.427690308517808,0.33004,0.47022717743662257,0.031,0.17331762749354654,0.11872,0.32345874791081314,0.04364,0.2042928055512743,0.12864,0.3348010609301871,0.0,0.0
Borda ranking,0.02505454545454545,0.08021171732649658,0.0,0.0,0.14652,0.3536267659552333,0.0,0.0,0.0016,0.0399679871897411,0.11996,0.3249147555897882,0.00408,0.06374443975751205,0.00068,0.026067941997779016,0.0,0.0,0.0016,0.0399679871897411,0.00116,0.03403901291166742,0.0,0.0
Plurality ranking,0.11866181818181819,0.1430581229020953,0.01044,0.10164155842962701,0.63692,0.48088763094935094,0.0,0.0,0.0,0.0,0.55804,0.4966199335508176,0.00484,0.06940154465141146,0.0,0.0,0.04356,0.20411400343929229,0.0,0.0,0.05148,0.22097468090254896,0.0,0.0
Approval Voting (AV),0.043840000000000004,0.09373880854071541,0.00016,0.01264809867133933,0.25652,0.4367121358515171,0.0,0.0,0.00012,0.010953793863314847,0.21424,0.4102940681999372,0.00824,0.09039968141535153,4e-05,0.006324428827965993,0.0028,0.05284089325512874,0.00012,0.010953793863314847,0.0,0.0,0.0,0.0
Proportional Approval Voting (PAV),0.07416727272727273,0.11995192586493059,0.00016,0.012648098671338795,0.43068,0.49517142243878565,0.0,0.0,0.0048,0.06911555541266626,0.3626,0.48075070462770025,0.0056,0.07462332075161547,0.0024,0.0489309717867977,0.0048,0.06911555541266619,0.0048,0.06911555541266626,0.0,0.0,0.0,0.0
Approval Chamberlin-Courant (CC),0.14200727272727273,0.1762429229256383,0.00028,0.016730857718603526,0.73676,0.44039153307031387,0.0,0.0,0.0374,0.18973992726889438,0.64464,0.47862226274997965,0.04192,0.20040637115619184,0.02648,0.1605578076581772,0.02704,0.16219999506783797,0.0374,0.18973992726889438,0.01016,0.10028347022312865,0.0,0.0
Lexicographic Chamberlin-Courant (lex-CC),0.1351272727272727,0.1659166594918845,0.00028,0.016730857718603526,0.70832,0.45453578252982857,0.0,0.0,0.0356,0.18529069053790453,0.61996,0.4853963312594036,0.03972,0.19530059293310417,0.02504,0.1562465948428925,0.02188,0.14629171405108782,0.0356,0.18529069053790453,0.0,0.0,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.1306872727272727,0.16379084936434463,0.00016,0.012648098671338811,0.69956,0.45844934987410607,0.0,0.0,0.02056,0.14190590685382187,0.61424,0.4867743033481498,0.02456,0.1547798643234958,0.01404,0.11765576228984326,0.03,0.1705872210923252,0.02056,0.14190590685382187,0.01388,0.11699292970088795,0.0,0.0
Monroe's Approval Rule (Monroe),0.10667999999999998,0.16488118724231396,0.0004,0.019995999599926186,0.5708,0.4949619783376734,0.0,0.0,0.02344,0.15129628680174137,0.48944,0.4998884739619605,0.02924,0.1684785517507061,0.01556,0.1237654491366486,0.00896,0.09423225774647341,0.02344,0.15129628680174137,0.0122,0.10977777552858238,0.0,0.0
Greedy Monroe,0.10186181818181818,0.1408828980787965,0.00016,0.012648098671338811,0.57188,0.4948062909867431,0.0,0.0,0.00896,0.09423225774647437,0.496,0.499983999743978,0.01176,0.10780399992578021,0.00528,0.0724715226830637,0.0146,0.11994515413301464,0.00896,0.09423225774647437,0.00288,0.05358829722989459,0.0,0.0
Minimax Approval Voting (MAV),0.1964036363636364,0.23479906451199017,0.06684,0.24974469844220254,0.83872,0.3677890177805222,0.0,0.0,0.04468,0.20660033301039374,0.7324,0.4427078494898403,0.26272,0.4401115785798407,0.03196,0.17589359965613124,0.09896,0.2986083026307566,0.04468,0.20660033301039374,0.03948,0.19473399703181057,0.0,0.0
