Method,violation_rate-mean,violation_rate-std,condorcet_loser-mean,condorcet_loser-std,condorcet_winner-mean,condorcet_winner-std,consensus_committee-mean,consensus_committee-std,dummetts_condition-mean,dummetts_condition-std,fixed_majority-mean,fixed_majority-std,local_stability-mean,local_stability-std,majority-mean,majority-std,majority_loser-mean,majority_loser-std,solid_coalitions-mean,solid_coalitions-std,strong_pareto_efficiency-mean,strong_pareto_efficiency-std,strong_unanimity-mean,strong_unanimity-std
Neural Network,0.018640363636363635,0.08051283698641468,0.0,0.0,0.011678,0.10692170066681184,0.0,0.0,0.052654,0.22334108499637878,0.0,0.0,0.105788,0.3075656306137287,0.0,0.0,0.00010600000000000002,0.00851125980513159,0.030066,0.17076817766989932,0.004751999999999998,0.06853335309861121,0.0,0.0
Random Choice,0.28829090909090904,0.28606951350490367,0.03892,0.19340432673543995,0.9106,0.28532024113257115,0.0,0.0,0.26256,0.44002527927381313,0.74144,0.43784326693459596,0.47896,0.4995571222592465,0.00976,0.09830942172550491,0.098,0.29731464814236513,0.19964,0.39972974670400585,0.43132,0.49526059564639774,0.0,0.0
Borda ranking,0.04189090909090909,0.1283892820556766,0.0,0.0,0.17636,0.38112616073940114,0.0,0.0,0.05216,0.22234957701782943,0.13176,0.33822965925536574,0.0684,0.25243105989557313,0.0,0.0,0.0,0.0,0.0298,0.1700351728319451,0.00232,0.04811047287232807,0.0,0.0
Plurality ranking,0.15658545454545456,0.1592745287310163,0.00528,0.07247152268306521,0.76384,0.42472161988754503,0.0,0.0,0.0,0.0,0.62696,0.48361261191164295,0.01412,0.11798570082853048,0.0,0.0,0.04708,0.21180999409851303,0.0,0.0,0.26516,0.44141836663188255,0.0,0.0
Approval Voting (AV),0.05276000000000001,0.13838957952140898,0.0,0.0,0.22224,0.41575158736909157,0.0,0.0,0.05312,0.22427274823298868,0.16304,0.36940216350196786,0.11056,0.3135864895049158,0.0,0.0,0.00072,0.026823154176945523,0.03068,0.1724492319495892,0.0,0.0,0.0,0.0
Proportional Approval Voting (PAV),0.07842545454545455,0.15828276724692203,0.0,0.0,0.365,0.48143016108252307,0.0,0.0,0.08364,0.2768471607222544,0.28092,0.4494484993856459,0.07816,0.26842320018948135,0.0002,0.01414072133945169,0.0006,0.024487547855997095,0.05416,0.2263331491407887,0.0,0.0,0.0,0.0
Approval Chamberlin-Courant (CC),0.2750945454545454,0.26966607672402354,0.00228,0.04769488022837027,0.9086,0.28817709832673305,0.0,0.0,0.25476,0.43572622413631323,0.7394,0.4389620029114049,0.37136,0.4831684493010364,0.00976,0.09830942172550465,0.0858,0.2800684916230365,0.19456,0.3958616000574401,0.45952,0.49835867565441944,0.0,0.0
Lexicographic Chamberlin-Courant (lex-CC),0.14112,0.19479965657435902,0.0,0.0,0.62196,0.484897678278599,0.0,0.0,0.15924,0.3658997436456388,0.51252,0.49984322502156747,0.13308,0.3396611747020372,0.00348,0.05888879010472149,0.00528,0.07247152268306253,0.11676,0.3211340878823224,0.0,0.0,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.23421090909090914,0.25706339426364155,0.00012,0.010953793863314644,0.85824,0.34880381649291897,0.0,0.0,0.22872,0.4200085256278715,0.7026,0.4571140339127156,0.32336,0.46775881648556744,0.00664,0.08121521039806079,0.06876,0.2530455737608909,0.17192,0.37731089780179566,0.21596,0.4114866685569218,0.0,0.0
Monroe's Approval Rule (Monroe),0.21428727272727272,0.2493121062630183,0.0006,0.024487547855996234,0.81076,0.3916991478162626,0.0,0.0,0.18716,0.39003991385499387,0.65908,0.47401851609407997,0.23368,0.42317095552497885,0.00652,0.08048285283211609,0.0248,0.15551514395711702,0.14032,0.34731872624426,0.29424,0.4557003647133965,0.0,0.0
Greedy Monroe,0.13346545454545455,0.20930047479289257,0.0,0.0,0.57896,0.49372595475622316,0.0,0.0,0.13568,0.3424484451710371,0.46856,0.49901054738349,0.13556,0.34232073615246067,0.00116,0.03403901291166408,0.00812,0.08974444606770167,0.0946,0.29266164764105435,0.04548,0.20835443263818737,0.0,0.0
Minimax Approval Voting (MAV),0.2738363636363636,0.27011216152875184,0.00228,0.04769488022837027,0.90516,0.2929938129040102,0.0,0.0,0.25444,0.4355459635904675,0.73636,0.4406063440305665,0.36944,0.4826531740287916,0.00976,0.09830942172550422,0.08552,0.27965394615486294,0.19452,0.3958307335213395,0.45472,0.4979455006323574,0.0,0.0
